Date,AdvisorShares Pacific Asset Enhanced Fl Rate_Open_average,AdvisorShares Pacific Asset Enhanced Fl Rate_Open_max,AdvisorShares Pacific Asset Enhanced Fl Rate_Open_min,AdvisorShares Pacific Asset Enhanced Fl Rate_High_average,AdvisorShares Pacific Asset Enhanced Fl Rate_High_max,AdvisorShares Pacific Asset Enhanced Fl Rate_High_min,AdvisorShares Pacific Asset Enhanced Fl Rate_Low_average,AdvisorShares Pacific Asset Enhanced Fl Rate_Low_max,AdvisorShares Pacific Asset Enhanced Fl Rate_Low_min,AdvisorShares Pacific Asset Enhanced Fl Rate_Close_average,AdvisorShares Pacific Asset Enhanced Fl Rate_Close_max,AdvisorShares Pacific Asset Enhanced Fl Rate_Close_min
2018-09-23,0.32734114217094806,0.32734114217094806,0.32734114217094806,0.2997990118121983,0.2997990118121983,0.2997990118121983,0.36599397697258856,0.36599397697258856,0.36599397697258856,0.30284898343650635,0.30284898343650635,0.30284898343650635
2018-09-30,0.35085766223326403,0.35085766223326403,0.35085766223326403,0.32336110825128717,0.32336110825128717,0.32336110825128717,0.38943611289430136,0.38943611289430136,0.38943611289430136,0.32641359303457407,0.32641359303457407,0.32641359303457407
2018-10-07,1.2805097752957568,1.2805097752957568,1.2805097752957568,1.261918368549795,1.261918368549795,1.261918368549795,1.3115784746777948,1.3115784746777948,1.3115784746777948,1.263944286422187,1.263944286422187,1.263944286422187
2018-10-14,2.030786245011947,2.030786245011947,2.030786245011947,2.727171824975742,2.727171824975742,2.727171824975742,0.4348370277781925,0.4348370277781925,0.4348370277781925,0.4043850826519972,0.4043850826519972,0.4043850826519972
2018-10-21,0.2608412854570547,0.2608412854570547,0.2608412854570547,0.08199318105407429,0.08199318105407429,0.08199318105407429,0.534402327497407,0.534402327497407,0.534402327497407,0.5060882177670709,0.5060882177670709,0.5060882177670709
2018-10-28,-0.8677503247602809,-0.8677503247602809,-0.8677503247602809,-0.7161158025147136,-0.7161158025147136,-0.7161158025147136,-0.8540507802564795,-0.8540507802564795,-0.8540507802564795,-0.8599270418194405,-0.8599270418194405,-0.8599270418194405
2018-11-04,-0.9671274966125278,-0.9671274966125278,-0.9671274966125278,-0.8175135293853044,-0.8175135293853044,-0.8175135293853044,-0.9821970636797966,-0.9821970636797966,-0.9821970636797966,-1.0233129892402104,-1.0233129892402104,-1.0233129892402104
2018-11-11,-0.9961448573132972,-0.9961448573132972,-0.9961448573132972,-0.8464683174732209,-0.8464683174732209,-0.8464683174732209,-1.0421597599239973,-1.0421597599239973,-1.0421597599239973,-1.0584395745708792,-1.0584395745708792,-1.0584395745708792
2018-11-18,-1.7138395724158415,-1.7138395724158415,-1.7138395724158415,-1.3707038194065466,-1.3707038194065466,-1.3707038194065466,-2.0282961804446304,-2.0282961804446304,-2.0282961804446304,-2.0373656246160636,-2.0373656246160636,-2.0373656246160636
2018-11-25,-2.0138159841026297,-2.0138159841026297,-2.0138159841026297,-1.7005756724304086,-1.7005756724304086,-1.7005756724304086,-2.2382023484357627,-2.2382023484357627,-2.2382023484357627,-2.240945505013289,-2.240945505013289,-2.240945505013289
2018-12-02,-1.8869533022009362,-1.8869533022009362,-1.8869533022009362,-1.6621055762255104,-1.6621055762255104,-1.6621055762255104,-2.037230754545038,-2.037230754545038,-2.037230754545038,-2.038241474932871,-2.038241474932871,-2.038241474932871
2018-12-09,-1.8811239688916253,-1.8811239688916253,-1.8811239688916253,-1.7035714786562954,-1.7035714786562954,-1.7035714786562954,-1.9997615439084062,-1.9997615439084062,-1.9997615439084062,-2.000092599023123,-2.000092599023123,-2.000092599023123
2018-12-16,-2.0368169055959675,-2.0368169055959675,-2.0368169055959675,-1.8982801408293013,-1.8982801408293013,-1.8982801408293013,-2.126026441832032,-2.126026441832032,-2.126026441832032,-2.1260443986781317,-2.1260443986781317,-2.1260443986781317
2018-12-23,-1.7492203673909814,-1.7492203673909814,-1.7492203673909814,-1.653908224739284,-1.653908224739284,-1.653908224739284,-1.811758406376608,-1.811758406376608,-1.811758406376608,-1.8116602664569734,-1.8116602664569734,-1.8116602664569734
2018-12-30,-0.8337900131393616,-0.8337900131393616,-0.8337900131393616,-0.8078826022683027,-0.8078826022683027,-0.8078826022683027,-1.1272493437116717,-1.1272493437116717,-1.1272493437116717,-1.1273531948729223,-1.1273531948729223,-1.1273531948729223
2019-01-06,-0.23854118103245675,-0.23854118103245675,-0.23854118103245675,-0.2618099707773826,-0.2618099707773826,-0.2618099707773826,-0.43617892639805983,-0.43617892639805983,-0.43617892639805983,-0.4366806761550752,-0.4366806761550752,-0.4366806761550752
2019-01-13,-0.02691917983701509,-0.02691917983701509,-0.02691917983701509,-0.027883267074226264,-0.027883267074226264,-0.027883267074226264,0.02888779106801529,0.02888779106801529,0.02888779106801529,0.027892550692477935,0.027892550692477935,0.027892550692477935
2019-01-20,-0.12197561539444875,-0.12197561539444875,-0.12197561539444875,-0.08233687257274216,-0.08233687257274216,-0.08233687257274216,-0.05567359365188232,-0.05567359365188232,-0.05567359365188232,-0.017439409427017306,-0.017439409427017306,-0.017439409427017306
2019-01-27,0.3644957976107148,0.3644957976107148,0.3644957976107148,0.3608105438267085,0.3608105438267085,0.3608105438267085,0.42054798105661834,0.42054798105661834,0.42054798105661834,0.4168767483300584,0.4168767483300584,0.4168767483300584
2019-02-03,0.4554745180512784,0.4554745180512784,0.4554745180512784,0.45117146481449094,0.45117146481449094,0.45117146481449094,0.5164621270444788,0.5164621270444788,0.5164621270444788,0.5121151137551666,0.5121151137551666,0.5121151137551666
2019-02-10,0.5763192218560028,0.5763192218560028,0.5763192218560028,0.5709535343179009,0.5709535343179009,0.5709535343179009,0.6270882532475004,0.6270882532475004,0.6270882532475004,0.6215836783515608,0.6215836783515608,0.6215836783515608
2019-02-17,1.5139143327714892,1.5139143327714892,1.5139143327714892,1.5079102828767659,1.5079102828767659,1.5079102828767659,1.5478804584619448,1.5478804584619448,1.5478804584619448,1.5414675912468143,1.5414675912468143,1.5414675912468143
2019-02-24,0.6079297029448387,0.6079297029448387,0.6079297029448387,1.3709645387748874,1.3709645387748874,1.3709645387748874,0.6714088798032485,0.6714088798032485,0.6714088798032485,1.3739244671471804,1.3739244671471804,1.3739244671471804
2019-03-03,1.1948226791949625,1.1948226791949625,1.1948226791949625,1.0698196068070356,1.0698196068070356,1.0698196068070356,1.2287517514972806,1.2287517514972806,1.2287517514972806,1.1088228435633065,1.1088228435633065,1.1088228435633065
2019-03-10,1.1825179951236882,1.1825179951236882,1.1825179951236882,1.0885619161513913,1.0885619161513913,1.0885619161513913,1.203372331266611,1.203372331266611,1.203372331266611,1.1145640887429697,1.1145640887429697,1.1145640887429697
2019-03-17,0.8846858289975298,0.8846858289975298,0.8846858289975298,0.7663248861355387,0.7663248861355387,0.7663248861355387,0.8989628160845415,0.8989628160845415,0.8989628160845415,0.7909432968628601,0.7909432968628601,0.7909432968628601
2019-03-24,0.4505351087651145,0.4505351087651145,0.4505351087651145,0.29918156583152433,0.29918156583152433,0.29918156583152433,0.28653931611323696,0.28653931611323696,0.28653931611323696,0.174244143041767,0.174244143041767,0.174244143041767
2019-03-31,1.526355074017257,1.526355074017257,1.526355074017257,1.3331481867194852,1.3331481867194852,1.3331481867194852,1.364517664292993,1.364517664292993,1.364517664292993,1.1878536060640397,1.1878536060640397,1.1878536060640397
2019-04-07,1.6993734803214637,1.6993734803214637,1.6993734803214637,1.574012880739285,1.574012880739285,1.574012880739285,1.7438773294968497,1.7438773294968497,1.7438773294968497,1.6217372509973473,1.6217372509973473,1.6217372509973473
2019-04-14,1.7030743068844103,1.7030743068844103,1.7030743068844103,1.6383013607167758,1.6383013607167758,1.6383013607167758,1.729831077674181,1.729831077674181,1.729831077674181,1.6674715619473164,1.6674715619473164,1.6674715619473164
2019-04-21,1.2370251017050489,1.2370251017050489,1.2370251017050489,1.1845182387951736,1.1845182387951736,1.1845182387951736,1.2556748661365373,1.2556748661365373,1.2556748661365373,1.205081610487366,1.205081610487366,1.205081610487366
2019-04-28,1.2674856561372312,1.2674856561372312,1.2674856561372312,1.2541110694288595,1.2541110694288595,1.2541110694288595,1.2773896198269177,1.2773896198269177,1.2773896198269177,1.262350536553886,1.262350536553886,1.262350536553886
2019-05-05,2.850455232882981,2.850455232882981,2.850455232882981,2.9305537057116418,2.9305537057116418,2.9305537057116418,0.6363607007375289,0.6363607007375289,0.6363607007375289,0.5808608059858521,0.5808608059858521,0.5808608059858521
2019-05-12,0.10620130249571896,0.10620130249571896,0.10620130249571896,0.034327381716255566,0.034327381716255566,0.034327381716255566,0.6946632525341303,0.6946632525341303,0.6946632525341303,0.6912145876752488,0.6912145876752488,0.6912145876752488
2019-05-19,-0.03810503203029565,-0.03810503203029565,-0.03810503203029565,-0.12151995213869714,-0.12151995213869714,-0.12151995213869714,0.4058252314572414,0.4058252314572414,0.4058252314572414,0.334600283295028,0.334600283295028,0.334600283295028
2019-05-26,-0.6491749236431359,-0.6491749236431359,-0.6491749236431359,-0.6554735741365073,-0.6554735741365073,-0.6554735741365073,-1.3397757231098812,-1.3397757231098812,-1.3397757231098812,-1.356792588765384,-1.356792588765384,-1.356792588765384
2019-06-02,-0.5217073145799547,-0.5217073145799547,-0.5217073145799547,-0.5256043100393443,-0.5256043100393443,-0.5256043100393443,-0.5732442696997074,-0.5732442696997074,-0.5732442696997074,-0.5814895401975655,-0.5814895401975655,-0.5814895401975655
2019-06-09,-0.6229228712877836,-0.6229228712877836,-0.6229228712877836,-0.6229228712877836,-0.6229228712877836,-0.6229228712877836,-0.7477796867070344,-0.7477796867070344,-0.7477796867070344,-0.7477796867070344,-0.7477796867070344,-0.7477796867070344
2019-06-16,-0.3862429572004771,-0.3862429572004771,-0.3862429572004771,-0.3862429572004771,-0.3862429572004771,-0.3862429572004771,-0.22937301193850526,-0.22937301193850526,-0.22937301193850526,-0.22937301193850526,-0.22937301193850526,-0.22937301193850526
2019-06-23,-0.6652262308363748,-0.6652262308363748,-0.6652262308363748,-0.6652262308363748,-0.6652262308363748,-0.6652262308363748,-0.9976821532255857,-0.9976821532255857,-0.9976821532255857,-0.9976821532255857,-0.9976821532255857,-0.9976821532255857
2019-06-30,-0.6326152994302594,-0.6326152994302594,-0.6326152994302594,-0.6326152994302594,-0.6326152994302594,-0.6326152994302594,-0.9210257674366087,-0.9210257674366087,-0.9210257674366087,-0.9210257674366087,-0.9210257674366087,-0.9210257674366087
2019-07-07,-0.5186296431428692,-0.5186296431428692,-0.5186296431428692,-0.5186296431428692,-0.5186296431428692,-0.5186296431428692,-0.6517901924954371,-0.6517901924954371,-0.6517901924954371,-0.6517901924954371,-0.6517901924954371,-0.6517901924954371
2019-07-14,0.0414335395232585,0.0414335395232585,0.0414335395232585,0.0414335395232585,0.0414335395232585,0.0414335395232585,0.8541007576930605,0.8541007576930605,0.8541007576930605,0.8541007576930605,0.8541007576930605,0.8541007576930605
2019-07-21,-0.7535399578812838,-0.7535399578812838,-0.7535399578812838,-0.16091795178902613,-0.16091795178902613,-0.16091795178902613,-1.4086130950642661,-1.4086130950642661,-1.4086130950642661,0.3095971112932964,0.3095971112932964,0.3095971112932964
2019-07-28,-0.22001137214069916,-0.22001137214069916,-0.22001137214069916,-0.27609374989708424,-0.27609374989708424,-0.27609374989708424,0.13550940001658823,0.13550940001658823,0.13550940001658823,-0.033256524870680496,-0.033256524870680496,-0.033256524870680496
2019-08-04,0.6440824880957519,0.6440824880957519,0.6440824880957519,0.523267145134002,0.523267145134002,0.523267145134002,0.6578595585910613,0.6578595585910613,0.6578595585910613,0.5359911538536966,0.5359911538536966,0.5359911538536966
2019-08-11,0.424094464840022,0.424094464840022,0.424094464840022,0.24682600536224694,0.24682600536224694,0.24682600536224694,0.4608092001501108,0.4608092001501108,0.4608092001501108,0.29631307274183477,0.29631307274183477,0.29631307274183477
2019-08-18,-0.8861891089631918,-0.8861891089631918,-0.8861891089631918,1.2614914850654653,1.2614914850654653,1.2614914850654653,-0.9844685996263107,-0.9844685996263107,-0.9844685996263107,1.16670528048965,1.16670528048965,1.16670528048965
2019-08-25,-0.5424127031414121,-0.5424127031414121,-0.5424127031414121,-0.8873995875346757,-0.8873995875346757,-0.8873995875346757,-0.47820755284187444,-0.47820755284187444,-0.47820755284187444,-0.8747889673512027,-0.8747889673512027,-0.8747889673512027
2019-09-01,0.8195534744844525,0.8195534744844525,0.8195534744844525,0.46993680713082375,0.46993680713082375,0.46993680713082375,0.8167725151429336,0.8167725151429336,0.8167725151429336,0.46993680713082375,0.46993680713082375,0.46993680713082375
2019-09-08,-0.6107745295137106,-0.6107745295137106,-0.6107745295137106,1.593173731330799,1.593173731330799,1.593173731330799,-0.5511703444171131,-0.5511703444171131,-0.5511703444171131,1.593173731330799,1.593173731330799,1.593173731330799
2019-09-15,1.5796207161542415,1.5796207161542415,1.5796207161542415,1.8806097925581535,1.8806097925581535,1.8806097925581535,1.5489089001552885,1.5489089001552885,1.5489089001552885,1.3360907058929423,1.3360907058929423,1.3360907058929423
2019-09-22,3.236831691409719,3.236831691409719,3.236831691409719,3.243307445616076,3.243307445616076,3.243307445616076,0.3366911581997081,0.3366911581997081,0.3366911581997081,0.05281677779081718,0.05281677779081718,0.05281677779081718
2019-09-29,-0.3277983181131474,-0.3277983181131474,-0.3277983181131474,-0.49944986270265396,-0.49944986270265396,-0.49944986270265396,-0.23343181814721614,-0.23343181814721614,-0.23343181814721614,-1.124848837907596,-1.124848837907596,-1.124848837907596
2019-10-06,-0.5180767451629762,-0.5180767451629762,-0.5180767451629762,-0.6965014429988101,-0.6965014429988101,-0.6965014429988101,-0.9949487090272308,-0.9949487090272308,-0.9949487090272308,-1.9434669419207644,-1.9434669419207644,-1.9434669419207644
2019-10-13,-0.2776699860114246,-0.2776699860114246,-0.2776699860114246,-0.4413498989617232,-0.4413498989617232,-0.4413498989617232,-0.03951332459391861,-0.03951332459391861,-0.03951332459391861,-0.8016475078967757,-0.8016475078967757,-0.8016475078967757
2019-10-20,-0.4803465598507557,-0.4803465598507557,-0.4803465598507557,-0.5922605846019192,-0.5922605846019192,-0.5922605846019192,-1.0706870495697276,-1.0706870495697276,-1.0706870495697276,-1.4499471734296618,-1.4499471734296618,-1.4499471734296618
2019-10-27,-0.40448877619819446,-0.40448877619819446,-0.40448877619819446,-0.5132898963800383,-0.5132898963800383,-0.5132898963800383,-1.1552921418409683,-1.1552921418409683,-1.1552921418409683,-1.376514617695982,-1.376514617695982,-1.376514617695982
2019-11-03,-0.3240886203062258,-0.3240886203062258,-0.3240886203062258,-0.42991512302026014,-0.42991512302026014,-0.42991512302026014,-0.24832738240265728,-0.24832738240265728,-0.24832738240265728,-0.6357755313912016,-0.6357755313912016,-0.6357755313912016
2019-11-10,-0.1712087326416818,-0.1712087326416818,-0.1712087326416818,-0.27470830187144074,-0.27470830187144074,-0.27470830187144074,0.5417896620432625,0.5417896620432625,0.5417896620432625,0.018386635838524193,0.018386635838524193,0.018386635838524193
2019-11-17,-0.10642032312695178,-0.10642032312695178,-0.10642032312695178,-0.16895140981762533,-0.16895140981762533,-0.16895140981762533,0.8817936377623805,0.8817936377623805,0.8817936377623805,0.4858189194279935,0.4858189194279935,0.4858189194279935
2019-11-24,-0.30137349227545535,-0.30137349227545535,-0.30137349227545535,-0.3444954693470977,-0.3444954693470977,-0.3444954693470977,-0.1558573000398027,-0.1558573000398027,-0.1558573000398027,-0.29123621037055464,-0.29123621037055464,-0.29123621037055464
2019-12-01,0.043273391872354613,0.043273391872354613,0.043273391872354613,0.1389883370362967,0.1389883370362967,0.1389883370362967,1.5710871050176654,1.5710871050176654,1.5710871050176654,1.6477381836074523,1.6477381836074523,1.6477381836074523
2019-12-08,0.44080475211865466,0.44080475211865466,0.44080475211865466,0.4265797429493262,0.4265797429493262,0.4265797429493262,2.4515116166330553,2.4515116166330553,2.4515116166330553,2.2651306708413053,2.2651306708413053,2.2651306708413053
2019-12-15,0.3396596785309288,0.3396596785309288,0.3396596785309288,0.3237789121471677,0.3237789121471677,0.3237789121471677,1.8556117918746042,1.8556117918746042,1.8556117918746042,1.7143610596634,1.7143610596634,1.7143610596634
2019-12-22,1.5766472667344669,1.5766472667344669,1.5766472667344669,1.4885870097396885,1.4885870097396885,1.4885870097396885,1.5618138055510604,1.5618138055510604,1.5618138055510604,1.478457842739137,1.478457842739137,1.478457842739137
2019-12-29,1.494385948553092,1.494385948553092,1.494385948553092,1.4296723492091006,1.4296723492091006,1.4296723492091006,1.4805760243293065,1.4805760243293065,1.4805760243293065,1.4195157149864863,1.4195157149864863,1.4195157149864863
