Date,ProShares UltraShort Consumer GoodsEtf_Open_average,ProShares UltraShort Consumer GoodsEtf_Open_max,ProShares UltraShort Consumer GoodsEtf_Open_min,ProShares UltraShort Consumer GoodsEtf_High_average,ProShares UltraShort Consumer GoodsEtf_High_max,ProShares UltraShort Consumer GoodsEtf_High_min,ProShares UltraShort Consumer GoodsEtf_Low_average,ProShares UltraShort Consumer GoodsEtf_Low_max,ProShares UltraShort Consumer GoodsEtf_Low_min,ProShares UltraShort Consumer GoodsEtf_Close_average,ProShares UltraShort Consumer GoodsEtf_Close_max,ProShares UltraShort Consumer GoodsEtf_Close_min
2018-05-27,1.0001788373000144,1.0001788373000144,1.0001788373000144,0.909799603739349,0.909799603739349,0.909799603739349,0.9337994698395566,0.9337994698395566,0.9337994698395566,0.9445473607570565,0.9445473607570565,0.9445473607570565
2018-06-03,0.15699399501310304,0.15699399501310304,0.15699399501310304,0.08835878009066794,0.08835878009066794,0.08835878009066794,0.19104775581863426,0.19104775581863426,0.19104775581863426,0.13594215890128108,0.13594215890128108,0.13594215890128108
2018-06-10,-0.5919340776756276,-0.5919340776756276,-0.5919340776756276,-0.6907143741715461,-0.6907143741715461,-0.6907143741715461,-0.6578799860371193,-0.6578799860371193,-0.6578799860371193,-0.7274639240568124,-0.7274639240568124,-0.7274639240568124
2018-06-17,-0.3761299861124879,-0.3761299861124879,-0.3761299861124879,-0.48299846342485,-0.48299846342485,-0.48299846342485,-0.33811216800648997,-0.33811216800648997,-0.33811216800648997,-0.4171352316080077,-0.4171352316080077,-0.4171352316080077
2018-06-24,-0.4598086190290786,-0.4598086190290786,-0.4598086190290786,-0.41707470105760386,-0.41707470105760386,-0.41707470105760386,-0.5546407859017124,-0.5546407859017124,-0.5546407859017124,-0.3819996743062915,-0.3819996743062915,-0.3819996743062915
2018-07-01,-0.8660512798608397,-0.8660512798608397,-0.8660512798608397,-0.920278784671654,-0.920278784671654,-0.920278784671654,-0.8434908360589162,-0.8434908360589162,-0.8434908360589162,-0.9029514340212454,-0.9029514340212454,-0.9029514340212454
2018-07-08,-0.7148785166057489,-0.7148785166057489,-0.7148785166057489,-0.7734922733916714,-0.7734922733916714,-0.7734922733916714,-0.6638783186181706,-0.6638783186181706,-0.6638783186181706,-0.7305408605365418,-0.7305408605365418,-0.7305408605365418
2018-07-15,-1.063958484475658,-1.063958484475658,-1.063958484475658,-1.1152205502737031,-1.1152205502737031,-1.1152205502737031,-1.0284808731400676,-1.0284808731400676,-1.0284808731400676,-1.0768027419012025,-1.0768027419012025,-1.0768027419012025
2018-07-22,-1.0118122976479442,-1.0118122976479442,-1.0118122976479442,-1.016765874634266,-1.016765874634266,-1.016765874634266,-0.9835439526889163,-0.9835439526889163,-0.9835439526889163,-0.9991580389472903,-0.9991580389472903,-0.9991580389472903
2018-07-29,-1.4006739948411142,-1.4006739948411142,-1.4006739948411142,-1.421736625648271,-1.421736625648271,-1.421736625648271,-1.4653481045700687,-1.4653481045700687,-1.4653481045700687,-1.4907418464821043,-1.4907418464821043,-1.4907418464821043
2018-08-05,-0.8439936440545208,-0.8439936440545208,-0.8439936440545208,-0.8599084172063272,-0.8599084172063272,-0.8599084172063272,-0.9188729561895151,-0.9188729561895151,-0.9188729561895151,-0.9103527750484917,-0.9103527750484917,-0.9103527750484917
2018-08-12,-0.5649164772407487,-0.5649164772407487,-0.5649164772407487,-0.536550978447492,-0.536550978447492,-0.536550978447492,-0.6070684397368534,-0.6070684397368534,-0.6070684397368534,-0.6366764331673372,-0.6366764331673372,-0.6366764331673372
2018-08-19,-0.8391271607801761,-0.8391271607801761,-0.8391271607801761,-0.8574748106351858,-0.8574748106351858,-0.8574748106351858,-0.800942592147822,-0.800942592147822,-0.800942592147822,-0.8283382004425446,-0.8283382004425446,-0.8283382004425446
2018-08-26,-0.7301607741118245,-0.7301607741118245,-0.7301607741118245,-0.5250371960578805,-0.5250371960578805,-0.5250371960578805,-0.7020417946736287,-0.7020417946736287,-0.7020417946736287,-0.4839651148603726,-0.4839651148603726,-0.4839651148603726
2018-09-02,-0.6337513415024716,-0.6337513415024716,-0.6337513415024716,-0.539259677032022,-0.539259677032022,-0.539259677032022,-0.5946708024016151,-0.5946708024016151,-0.5946708024016151,-0.6367334313971073,-0.6367334313971073,-0.6367334313971073
2018-09-09,-1.0121204068644467,-1.0121204068644467,-1.0121204068644467,-0.9658398187984328,-0.9658398187984328,-0.9658398187984328,-0.97008702698092,-0.97008702698092,-0.97008702698092,-0.9190842914264434,-0.9190842914264434,-0.9190842914264434
2018-09-16,-1.411691883763336,-1.411691883763336,-1.411691883763336,-1.3403010767812686,-1.3403010767812686,-1.3403010767812686,-1.3899520535255523,-1.3899520535255523,-1.3899520535255523,-1.3452921472521704,-1.3452921472521704,-1.3452921472521704
2018-09-23,-0.4074508307770127,-0.4074508307770127,-0.4074508307770127,-0.4699221261545747,-0.4699221261545747,-0.4699221261545747,-0.3577842795472162,-0.3577842795472162,-0.3577842795472162,-0.4167390132590219,-0.4167390132590219,-0.4167390132590219
2018-09-30,0.7611902893989893,0.7611902893989893,0.7611902893989893,0.7177339016400345,0.7177339016400345,0.7177339016400345,0.6238400960213345,0.6238400960213345,0.6238400960213345,0.5456636573634318,0.5456636573634318,0.5456636573634318
2018-10-07,2.439752499694973,2.439752499694973,2.439752499694973,2.4392610745894068,2.4392610745894068,2.4392610745894068,2.561887708658283,2.561887708658283,2.561887708658283,2.470184617713396,2.470184617713396,2.470184617713396
2018-10-14,2.104499794247132,2.104499794247132,2.104499794247132,2.0949106041288172,2.0949106041288172,2.0949106041288172,2.136921795532956,2.136921795532956,2.136921795532956,2.1081095754895394,2.1081095754895394,2.1081095754895394
2018-10-21,2.0323705654339035,2.0323705654339035,2.0323705654339035,2.029618018880241,2.029618018880241,2.029618018880241,1.7524964128118459,1.7524964128118459,1.7524964128118459,1.8896459041615443,1.8896459041615443,1.8896459041615443
2018-10-28,-0.407818591887923,-0.407818591887923,-0.407818591887923,0.23884349242765568,0.23884349242765568,0.23884349242765568,-0.35182102920825137,-0.35182102920825137,-0.35182102920825137,0.22189821154913075,0.22189821154913075,0.22189821154913075
