Date,iShares Edge MSCI Multifactor Intl_etf_Open_average,iShares Edge MSCI Multifactor Intl_etf_Open_max,iShares Edge MSCI Multifactor Intl_etf_Open_min,iShares Edge MSCI Multifactor Intl_etf_High_average,iShares Edge MSCI Multifactor Intl_etf_High_max,iShares Edge MSCI Multifactor Intl_etf_High_min,iShares Edge MSCI Multifactor Intl_etf_Low_average,iShares Edge MSCI Multifactor Intl_etf_Low_max,iShares Edge MSCI Multifactor Intl_etf_Low_min,iShares Edge MSCI Multifactor Intl_etf_Close_average,iShares Edge MSCI Multifactor Intl_etf_Close_max,iShares Edge MSCI Multifactor Intl_etf_Close_min
2018-04-08,-0.02750425446365879,-0.02750425446365879,-0.02750425446365879,-0.11074571806281693,-0.11074571806281693,-0.11074571806281693,0.060506683498303945,0.060506683498303945,0.060506683498303945,-0.028407110937249316,-0.028407110937249316,-0.028407110937249316
2018-04-15,0.34688527904185473,0.34688527904185473,0.34688527904185473,0.20952009476543848,0.20952009476543848,0.20952009476543848,0.3738751733404366,0.3738751733404366,0.3738751733404366,0.28816096186725704,0.28816096186725704,0.28816096186725704
2018-04-22,0.04867774993160901,0.04867774993160901,0.04867774993160901,0.1656317911634908,0.1656317911634908,0.1656317911634908,0.29238552009240176,0.29238552009240176,0.29238552009240176,0.2559295342956004,0.2559295342956004,0.2559295342956004
2018-04-29,0.02611223126216572,0.02611223126216572,0.02611223126216572,0.39553620745260193,0.39553620745260193,0.39553620745260193,0.26261013165843855,0.26261013165843855,0.26261013165843855,0.47849614160039916,0.47849614160039916,0.47849614160039916
2018-05-06,1.6370841867079364,1.6370841867079364,1.6370841867079364,1.3737939187558035,1.3737939187558035,1.3737939187558035,1.3936755581079001,1.3936755581079001,1.3936755581079001,1.2641607085760502,1.2641607085760502,1.2641607085760502
2018-05-13,1.230412878524125,1.230412878524125,1.230412878524125,1.2890673866554527,1.2890673866554527,1.2890673866554527,1.2363932952922527,1.2363932952922527,1.2363932952922527,1.1298286962369601,1.1298286962369601,1.1298286962369601
2018-05-20,0.45086864188936454,0.45086864188936454,0.45086864188936454,0.22271335166868508,0.22271335166868508,0.22271335166868508,0.39832658365543877,0.39832658365543877,0.39832658365543877,0.2861307880184533,0.2861307880184533,0.2861307880184533
2018-05-27,-0.11649387422146927,-0.11649387422146927,-0.11649387422146927,-0.3157495978968438,-0.3157495978968438,-0.3157495978968438,-0.020494289402720814,-0.020494289402720814,-0.020494289402720814,-0.10693868312886753,-0.10693868312886753,-0.10693868312886753
2018-06-03,0.6819658906777809,0.6819658906777809,0.6819658906777809,0.5990152166774079,0.5990152166774079,0.5990152166774079,0.6299588011067986,0.6299588011067986,0.6299588011067986,0.5645713870435913,0.5645713870435913,0.5645713870435913
2018-06-10,-0.3424450338201969,-0.3424450338201969,-0.3424450338201969,-0.6140413986852338,-0.6140413986852338,-0.6140413986852338,-0.3948813008610969,-0.3948813008610969,-0.3948813008610969,-0.3022193257434737,-0.3022193257434737,-0.3022193257434737
2018-06-17,-2.4989065490864344,-2.4989065490864344,-2.4989065490864344,-2.670355119243537,-2.670355119243537,-2.670355119243537,-2.487301080823682,-2.487301080823682,-2.487301080823682,-2.57786074210568,-2.57786074210568,-2.57786074210568
2018-06-24,-2.3888125120656167,-2.3888125120656167,-2.3888125120656167,-2.345611920071368,-2.345611920071368,-2.345611920071368,-2.269341350855638,-2.269341350855638,-2.269341350855638,-2.348695948137138,-2.348695948137138,-2.348695948137138
