Date,WisdomTree Dynamic Currency Hedged International E_Open_average,WisdomTree Dynamic Currency Hedged International E_Open_max,WisdomTree Dynamic Currency Hedged International E_Open_min,WisdomTree Dynamic Currency Hedged International E_High_average,WisdomTree Dynamic Currency Hedged International E_High_max,WisdomTree Dynamic Currency Hedged International E_High_min,WisdomTree Dynamic Currency Hedged International E_Low_average,WisdomTree Dynamic Currency Hedged International E_Low_max,WisdomTree Dynamic Currency Hedged International E_Low_min,WisdomTree Dynamic Currency Hedged International E_Close_average,WisdomTree Dynamic Currency Hedged International E_Close_max,WisdomTree Dynamic Currency Hedged International E_Close_min
2018-04-08,-0.0017836341892064258,-0.0017836341892064258,-0.0017836341892064258,-0.04784104904450877,-0.04784104904450877,-0.04784104904450877,0.11006698081880369,0.11006698081880369,0.11006698081880369,0.01812437266031859,0.01812437266031859,0.01812437266031859
2018-04-15,0.3251251384146085,0.3251251384146085,0.3251251384146085,0.3210476148333172,0.3210476148333172,0.3210476148333172,0.46114209685811164,0.46114209685811164,0.46114209685811164,0.42526104865321007,0.42526104865321007,0.42526104865321007
2018-04-22,1.0203058207187647,1.0203058207187647,1.0203058207187647,1.1051664865524935,1.1051664865524935,1.1051664865524935,1.0948207993212855,1.0948207993212855,1.0948207993212855,1.1421413201717827,1.1421413201717827,1.1421413201717827
2018-04-29,1.446763079117581,1.446763079117581,1.446763079117581,1.5372098678221775,1.5372098678221775,1.5372098678221775,1.3160575217501154,1.3160575217501154,1.3160575217501154,1.4432027457828065,1.4432027457828065,1.4432027457828065
2018-05-06,1.7931623464845,1.7931623464845,1.7931623464845,1.7212704435560355,1.7212704435560355,1.7212704435560355,1.6050837815395087,1.6050837815395087,1.6050837815395087,1.5628746233047184,1.5628746233047184,1.5628746233047184
2018-05-13,1.465857452837262,1.465857452837262,1.465857452837262,1.3986260064515612,1.3986260064515612,1.3986260064515612,1.3228266999201965,1.3228266999201965,1.3228266999201965,1.2417552386990318,1.2417552386990318,1.2417552386990318
2018-05-20,0.18556515498109377,0.18556515498109377,0.18556515498109377,0.11820540513886858,0.11820540513886858,0.11820540513886858,0.15831076103249825,0.15831076103249825,0.15831076103249825,0.08001090198528718,0.08001090198528718,0.08001090198528718
2018-05-27,-0.19930397283356677,-0.19930397283356677,-0.19930397283356677,-0.27347276876470966,-0.27347276876470966,-0.27347276876470966,-0.14205290875940704,-0.14205290875940704,-0.14205290875940704,-0.19099187857597058,-0.19099187857597058,-0.19099187857597058
2018-06-03,0.02645594777042605,0.02645594777042605,0.02645594777042605,-0.0587909678208915,-0.0587909678208915,-0.0587909678208915,-0.016589897862911072,-0.016589897862911072,-0.016589897862911072,-0.01773828652820844,-0.01773828652820844,-0.01773828652820844
2018-06-10,0.09912205393596707,0.09912205393596707,0.09912205393596707,0.05806743677666205,0.05806743677666205,0.05806743677666205,0.05157824393754348,0.05157824393754348,0.05157824393754348,0.18133387910577367,0.18133387910577367,0.18133387910577367
2018-06-17,-1.0008833085335127,-1.0008833085335127,-1.0008833085335127,-0.8637366004991521,-0.8637366004991521,-0.8637366004991521,-0.8111174041007232,-0.8111174041007232,-0.8111174041007232,-0.7887553469891168,-0.7887553469891168,-0.7887553469891168
2018-06-24,-2.426773328341836,-2.426773328341836,-2.426773328341836,-2.4803554970037562,-2.4803554970037562,-2.4803554970037562,-2.3661438586025727,-2.3661438586025727,-2.3661438586025727,-2.4151775171902856,-2.4151775171902856,-2.4151775171902856
2018-07-01,-1.8839472991241524,-1.8839472991241524,-1.8839472991241524,-1.8185317279721434,-1.8185317279721434,-1.8185317279721434,-1.8129680296991357,-1.8129680296991357,-1.8129680296991357,-1.708248464227211,-1.708248464227211,-1.708248464227211
2018-07-08,-1.3854648322788279,-1.3854648322788279,-1.3854648322788279,-1.4427436809482614,-1.4427436809482614,-1.4427436809482614,-1.3580027190122106,-1.3580027190122106,-1.3580027190122106,-1.3677809143695132,-1.3677809143695132,-1.3677809143695132
2018-07-15,-1.1083550670195315,-1.1083550670195315,-1.1083550670195315,-1.0795075144154453,-1.0795075144154453,-1.0795075144154453,-1.0481506886159642,-1.0481506886159642,-1.0481506886159642,-1.0911793191027677,-1.0911793191027677,-1.0911793191027677
2018-07-22,-0.3241842320485325,-0.3241842320485325,-0.3241842320485325,-0.29673034927760855,-0.29673034927760855,-0.29673034927760855,-0.33621015852316394,-0.33621015852316394,-0.33621015852316394,-0.3768506016869157,-0.3768506016869157,-0.3768506016869157
2018-07-29,-0.5253270656513714,-0.5253270656513714,-0.5253270656513714,-0.4745517118339508,-0.4745517118339508,-0.4745517118339508,-0.45524061825071943,-0.45524061825071943,-0.45524061825071943,-0.4059840736605538,-0.4059840736605538,-0.4059840736605538
2018-08-05,-0.625063088163138,-0.625063088163138,-0.625063088163138,-0.7215694526868942,-0.7215694526868942,-0.7215694526868942,-0.7037437471290896,-0.7037437471290896,-0.7037437471290896,-0.7517804153148427,-0.7517804153148427,-0.7517804153148427
