Date,John Hancock Multifactor DM_Open_average,John Hancock Multifactor DM_Open_max,John Hancock Multifactor DM_Open_min,John Hancock Multifactor DM_High_average,John Hancock Multifactor DM_High_max,John Hancock Multifactor DM_High_min,John Hancock Multifactor DM_Low_average,John Hancock Multifactor DM_Low_max,John Hancock Multifactor DM_Low_min,John Hancock Multifactor DM_Close_average,John Hancock Multifactor DM_Close_max,John Hancock Multifactor DM_Close_min
2018-04-08,-0.009176151563437578,-0.009176151563437578,-0.009176151563437578,-0.07009970711883726,-0.07009970711883726,-0.07009970711883726,0.05159676895627395,0.05159676895627395,0.05159676895627395,0.013400542081750347,0.013400542081750347,0.013400542081750347
2018-04-15,0.35656112423012076,0.35656112423012076,0.35656112423012076,0.24934619600942595,0.24934619600942595,0.24934619600942595,0.39347180389200187,0.39347180389200187,0.39347180389200187,0.3388564120145436,0.3388564120145436,0.3388564120145436
2018-04-22,0.2907902131585437,0.2907902131585437,0.2907902131585437,0.4785663650204102,0.4785663650204102,0.4785663650204102,0.508966557146398,0.508966557146398,0.508966557146398,0.6302691990816504,0.6302691990816504,0.6302691990816504
2018-04-29,0.11040782756518933,0.11040782756518933,0.11040782756518933,0.6559191478475884,0.6559191478475884,0.6559191478475884,0.32025599085198503,0.32025599085198503,0.32025599085198503,0.6956851409286858,0.6956851409286858,0.6956851409286858
2018-05-06,1.4259343419390607,1.4259343419390607,1.4259343419390607,1.3546688966635931,1.3546688966635931,1.3546688966635931,1.44783085446225,1.44783085446225,1.44783085446225,1.2728794004408934,1.2728794004408934,1.2728794004408934
2018-05-13,0.7338064725638593,0.7338064725638593,0.7338064725638593,0.9157842994268358,0.9157842994268358,0.9157842994268358,0.8244934320509798,0.8244934320509798,0.8244934320509798,0.8412148973139627,0.8412148973139627,0.8412148973139627
2018-05-20,-0.24173691021553945,-0.24173691021553945,-0.24173691021553945,-0.3519909772546029,-0.3519909772546029,-0.3519909772546029,-0.133888545887208,-0.133888545887208,-0.133888545887208,-0.15202430928619798,-0.15202430928619798,-0.15202430928619798
2018-05-27,-0.8413278139745738,-0.8413278139745738,-0.8413278139745738,-0.8292096447060598,-0.8292096447060598,-0.8292096447060598,-0.5324566887190101,-0.5324566887190101,-0.5324566887190101,-0.7261972924815747,-0.7261972924815747,-0.7261972924815747
2018-06-03,-0.030447831734860698,-0.030447831734860698,-0.030447831734860698,-0.033709368881367496,-0.033709368881367496,-0.033709368881367496,0.01759467746370567,0.01759467746370567,0.01759467746370567,0.0957424291082624,0.0957424291082624,0.0957424291082624
2018-06-10,-0.39698610434215525,-0.39698610434215525,-0.39698610434215525,-0.584151813551733,-0.584151813551733,-0.584151813551733,-0.5553567494609495,-0.5553567494609495,-0.5553567494609495,-0.3379390646985961,-0.3379390646985961,-0.3379390646985961
