Date,ProShares UltraPro Short Russell2000Etf_Open_average,ProShares UltraPro Short Russell2000Etf_Open_max,ProShares UltraPro Short Russell2000Etf_Open_min,ProShares UltraPro Short Russell2000Etf_High_average,ProShares UltraPro Short Russell2000Etf_High_max,ProShares UltraPro Short Russell2000Etf_High_min,ProShares UltraPro Short Russell2000Etf_Low_average,ProShares UltraPro Short Russell2000Etf_Low_max,ProShares UltraPro Short Russell2000Etf_Low_min,ProShares UltraPro Short Russell2000Etf_Close_average,ProShares UltraPro Short Russell2000Etf_Close_max,ProShares UltraPro Short Russell2000Etf_Close_min
2018-05-27,-1.7914133046422451,-1.7914133046422451,-1.7914133046422451,-1.6537777639449274,-1.6537777639449274,-1.6537777639449274,-1.8695686857352993,-1.8695686857352993,-1.8695686857352993,-1.7812171986210847,-1.7812171986210847,-1.7812171986210847
2018-06-03,-1.8332629204126414,-1.8332629204126414,-1.8332629204126414,-1.7325541092093606,-1.7325541092093606,-1.7325541092093606,-1.9290589339038768,-1.9290589339038768,-1.9290589339038768,-1.88733213621995,-1.88733213621995,-1.88733213621995
2018-06-10,-1.7422257047028256,-1.7422257047028256,-1.7422257047028256,-1.6254428236388323,-1.6254428236388323,-1.6254428236388323,-1.822794201123204,-1.822794201123204,-1.822794201123204,-1.791269642499895,-1.791269642499895,-1.791269642499895
2018-06-17,-1.727481034352265,-1.727481034352265,-1.727481034352265,-1.513657093630338,-1.513657093630338,-1.513657093630338,-1.7463866494471703,-1.7463866494471703,-1.7463866494471703,-1.5802953791509011,-1.5802953791509011,-1.5802953791509011
2018-06-24,-1.1339684357317006,-1.1339684357317006,-1.1339684357317006,-1.123527949871895,-1.123527949871895,-1.123527949871895,-1.186054319443131,-1.186054319443131,-1.186054319443131,-1.0499548633499391,-1.0499548633499391,-1.0499548633499391
2018-07-01,-1.381923741941926,-1.381923741941926,-1.381923741941926,-1.386373354115953,-1.386373354115953,-1.386373354115953,-1.5465218371811962,-1.5465218371811962,-1.5465218371811962,-1.5375150807417648,-1.5375150807417648,-1.5375150807417648
2018-07-08,-1.3430453085205776,-1.3430453085205776,-1.3430453085205776,-1.339475970884952,-1.339475970884952,-1.339475970884952,-1.4267755394427446,-1.4267755394427446,-1.4267755394427446,-1.302950130550168,-1.302950130550168,-1.302950130550168
2018-07-15,-1.3848977328996044,-1.3848977328996044,-1.3848977328996044,-1.3306914893564066,-1.3306914893564066,-1.3306914893564066,-1.3679266409515114,-1.3679266409515114,-1.3679266409515114,-1.284060681885866,-1.284060681885866,-1.284060681885866
2018-07-22,-1.197033293010816,-1.197033293010816,-1.197033293010816,-0.8459753533610243,-0.8459753533610243,-0.8459753533610243,-1.157386034478694,-1.157386034478694,-1.157386034478694,-0.8291686963158037,-0.8291686963158037,-0.8291686963158037
2018-07-29,-0.9521004233921925,-0.9521004233921925,-0.9521004233921925,-0.859810703673184,-0.859810703673184,-0.859810703673184,-0.9483105376972393,-0.9483105376972393,-0.9483105376972393,-0.8702284183148953,-0.8702284183148953,-0.8702284183148953
