Date,iShares International Developed Real Estate_Open_average,iShares International Developed Real Estate_Open_max,iShares International Developed Real Estate_Open_min,iShares International Developed Real Estate_High_average,iShares International Developed Real Estate_High_max,iShares International Developed Real Estate_High_min,iShares International Developed Real Estate_Low_average,iShares International Developed Real Estate_Low_max,iShares International Developed Real Estate_Low_min,iShares International Developed Real Estate_Close_average,iShares International Developed Real Estate_Close_max,iShares International Developed Real Estate_Close_min
2018-04-08,0.10342318167485223,0.10342318167485223,0.10342318167485223,0.007169274096695506,0.007169274096695506,0.007169274096695506,0.2386474418742185,0.2386474418742185,0.2386474418742185,0.12758517080384024,0.12758517080384024,0.12758517080384024
2018-04-15,0.08536725021926587,0.08536725021926587,0.08536725021926587,-0.09639717349821643,-0.09639717349821643,-0.09639717349821643,0.13920804210991494,0.13920804210991494,0.13920804210991494,-0.012888320767624303,-0.012888320767624303,-0.012888320767624303
2018-04-22,1.4946293730430553,1.4946293730430553,1.4946293730430553,1.6281391164994254,1.6281391164994254,1.6281391164994254,1.6283791252882074,1.6283791252882074,1.6283791252882074,1.6293476079959752,1.6293476079959752,1.6293476079959752
2018-04-29,0.9557308596650522,0.9557308596650522,0.9557308596650522,1.0032063190987628,1.0032063190987628,1.0032063190987628,1.0174642635381619,1.0174642635381619,1.0174642635381619,0.9817331990014029,0.9817331990014029,0.9817331990014029
2018-05-06,2.0778777471610628,2.0778777471610628,2.0778777471610628,2.1758857991282206,2.1758857991282206,2.1758857991282206,1.9995337451854105,1.9995337451854105,1.9995337451854105,2.141265421001943,2.141265421001943,2.141265421001943
2018-05-13,0.4118822673885445,0.4118822673885445,0.4118822673885445,0.28549154874144284,0.28549154874144284,0.28549154874144284,0.4967072661602007,0.4967072661602007,0.4967072661602007,0.45886291501628834,0.45886291501628834,0.45886291501628834
2018-05-20,0.14484677544951927,0.14484677544951927,0.14484677544951927,0.008639507009243584,0.008639507009243584,0.008639507009243584,0.1448554346570349,0.1448554346570349,0.1448554346570349,0.2031190965592202,0.2031190965592202,0.2031190965592202
2018-05-27,0.8846143841304384,0.8846143841304384,0.8846143841304384,0.9920014707072662,0.9920014707072662,0.9920014707072662,0.819561598045869,0.819561598045869,0.819561598045869,0.9325271462414305,0.9325271462414305,0.9325271462414305
2018-06-03,0.7740761246377307,0.7740761246377307,0.7740761246377307,0.6495081690413465,0.6495081690413465,0.6495081690413465,0.8514635847911194,0.8514635847911194,0.8514635847911194,0.7917868910450315,0.7917868910450315,0.7917868910450315
2018-06-10,-0.6962554402581054,-0.6962554402581054,-0.6962554402581054,-0.36181361349331914,-0.36181361349331914,-0.36181361349331914,-0.4082066135805951,-0.4082066135805951,-0.4082066135805951,-0.10650630982379791,-0.10650630982379791,-0.10650630982379791
2018-06-17,-1.9401941594649037,-1.9401941594649037,-1.9401941594649037,-2.0090688920248305,-2.0090688920248305,-2.0090688920248305,-1.8106400709535866,-1.8106400709535866,-1.8106400709535866,-1.9453338043903594,-1.9453338043903594,-1.9453338043903594
2018-06-24,-2.3295113693532237,-2.3295113693532237,-2.3295113693532237,-2.289096440094613,-2.289096440094613,-2.289096440094613,-2.320871144974622,-2.320871144974622,-2.320871144974622,-2.238924482830309,-2.238924482830309,-2.238924482830309
2018-07-01,-0.7230047114357774,-0.7230047114357774,-0.7230047114357774,-0.7511982450313849,-0.7511982450313849,-0.7511982450313849,-0.7352469799823034,-0.7352469799823034,-0.7352469799823034,-0.8204793176773656,-0.8204793176773656,-0.8204793176773656
2018-07-08,-1.18726883027547,-1.18726883027547,-1.18726883027547,-1.3058912783167522,-1.3058912783167522,-1.3058912783167522,-1.1330795895051609,-1.1330795895051609,-1.1330795895051609,-1.296749884229286,-1.296749884229286,-1.296749884229286
2018-07-15,-1.0573192389445092,-1.0573192389445092,-1.0573192389445092,-1.1596258830998711,-1.1596258830998711,-1.1596258830998711,-1.1334881519388356,-1.1334881519388356,-1.1334881519388356,-1.2363569659174516,-1.2363569659174516,-1.2363569659174516
2018-07-22,-0.5350618045894515,-0.5350618045894515,-0.5350618045894515,-0.5572682711150688,-0.5572682711150688,-0.5572682711150688,-0.48095428830675585,-0.48095428830675585,-0.48095428830675585,-0.4684702991781219,-0.4684702991781219,-0.4684702991781219
2018-07-29,-0.9265238097794949,-0.9265238097794949,-0.9265238097794949,-0.978981388180878,-0.978981388180878,-0.978981388180878,-0.9649122079425916,-0.9649122079425916,-0.9649122079425916,-0.9558328857125343,-0.9558328857125343,-0.9558328857125343
2018-08-05,-1.5840957144317316,-1.5840957144317316,-1.5840957144317316,-1.5951148753283564,-1.5951148753283564,-1.5951148753283564,-1.617913024447441,-1.617913024447441,-1.617913024447441,-1.6901716368296198,-1.6901716368296198,-1.6901716368296198
2018-08-12,-0.9756386452612501,-0.9756386452612501,-0.9756386452612501,-0.9323152365492661,-0.9323152365492661,-0.9323152365492661,-0.8899459679957057,-0.8899459679957057,-0.8899459679957057,-0.9321345918614168,-0.9321345918614168,-0.9321345918614168
2018-08-19,-0.3474524432259816,-0.3474524432259816,-0.3474524432259816,-0.2160266371684956,-0.2160266371684956,-0.2160266371684956,-0.3110960573737939,-0.3110960573737939,-0.3110960573737939,-0.15629887113293825,-0.15629887113293825,-0.15629887113293825
2018-08-26,-0.2612255022338178,-0.2612255022338178,-0.2612255022338178,-0.2781432373588822,-0.2781432373588822,-0.2781432373588822,-0.4938924968659524,-0.4938924968659524,-0.4938924968659524,-0.44375734750919305,-0.44375734750919305,-0.44375734750919305
2018-09-02,-1.6720631801174024,-1.6720631801174024,-1.6720631801174024,-1.7588040063899768,-1.7588040063899768,-1.7588040063899768,-1.7881922111898059,-1.7881922111898059,-1.7881922111898059,-1.8253694099871602,-1.8253694099871602,-1.8253694099871602
2018-09-09,-0.2243133429785643,-0.2243133429785643,-0.2243133429785643,-0.2680774903677563,-0.2680774903677563,-0.2680774903677563,-0.1926245208346549,-0.1926245208346549,-0.1926245208346549,-0.41227000276996395,-0.41227000276996395,-0.41227000276996395
2018-09-16,-0.05913067965194145,-0.05913067965194145,-0.05913067965194145,-0.031864810593849935,-0.031864810593849935,-0.031864810593849935,-0.10842980012220063,-0.10842980012220063,-0.10842980012220063,-0.3170294741747101,-0.3170294741747101,-0.3170294741747101
2018-09-23,-1.5626500348399535,-1.5626500348399535,-1.5626500348399535,-1.6504218668659991,-1.6504218668659991,-1.6504218668659991,-1.5279303097195196,-1.5279303097195196,-1.5279303097195196,-1.5088690036621932,-1.5088690036621932,-1.5088690036621932
