Date,EquityCompass Equity Risk ManagerEtf_Open_average,EquityCompass Equity Risk ManagerEtf_Open_max,EquityCompass Equity Risk ManagerEtf_Open_min,EquityCompass Equity Risk ManagerEtf_High_average,EquityCompass Equity Risk ManagerEtf_High_max,EquityCompass Equity Risk ManagerEtf_High_min,EquityCompass Equity Risk ManagerEtf_Low_average,EquityCompass Equity Risk ManagerEtf_Low_max,EquityCompass Equity Risk ManagerEtf_Low_min,EquityCompass Equity Risk ManagerEtf_Close_average,EquityCompass Equity Risk ManagerEtf_Close_max,EquityCompass Equity Risk ManagerEtf_Close_min
2018-05-27,0.010373202982124975,0.010373202982124975,0.010373202982124975,-0.018903539660285823,-0.018903539660285823,-0.018903539660285823,0.0797313444574194,0.0797313444574194,0.0797313444574194,-0.007322363366123628,-0.007322363366123628,-0.007322363366123628
2018-06-03,0.6906096455909927,0.6906096455909927,0.6906096455909927,0.695825704512939,0.695825704512939,0.695825704512939,0.7378198505075223,0.7378198505075223,0.7378198505075223,0.79183239031114,0.79183239031114,0.79183239031114
2018-06-10,0.9338370855005345,0.9338370855005345,0.9338370855005345,0.8261871858119781,0.8261871858119781,0.8261871858119781,1.0731572058890761,1.0731572058890761,1.0731572058890761,0.9444624247745373,0.9444624247745373,0.9444624247745373
2018-06-17,1.010793869230438,1.010793869230438,1.010793869230438,0.9435370707896847,0.9435370707896847,0.9435370707896847,1.0826846161892392,1.0826846161892392,1.0826846161892392,1.0185495448687445,1.0185495448687445,1.0185495448687445
2018-06-24,0.49526741878430053,0.49526741878430053,0.49526741878430053,0.5255896074811638,0.5255896074811638,0.5255896074811638,0.6218915617223024,0.6218915617223024,0.6218915617223024,0.6323437169254607,0.6323437169254607,0.6323437169254607
2018-07-01,1.2386528973402149,1.2386528973402149,1.2386528973402149,1.0967530457679413,1.0967530457679413,1.0967530457679413,1.300639998893547,1.300639998893547,1.300639998893547,1.124990775177476,1.124990775177476,1.124990775177476
2018-07-08,1.6972390214753397,1.6972390214753397,1.6972390214753397,1.6190430989193088,1.6190430989193088,1.6190430989193088,1.7198190977379504,1.7198190977379504,1.7198190977379504,1.5935928477033283,1.5935928477033283,1.5935928477033283
2018-07-15,1.245515833033481,1.245515833033481,1.245515833033481,1.171068020257838,1.171068020257838,1.171068020257838,1.235598979487583,1.235598979487583,1.235598979487583,1.1359545177417716,1.1359545177417716,1.1359545177417716
2018-07-22,1.658064965878053,1.658064965878053,1.658064965878053,1.6579308998810796,1.6579308998810796,1.6579308998810796,1.49601738386378,1.49601738386378,1.49601738386378,1.4513622959021986,1.4513622959021986,1.4513622959021986
2018-07-29,1.8601770891288407,1.8601770891288407,1.8601770891288407,1.870021619964208,1.870021619964208,1.870021619964208,1.8559020237291697,1.8559020237291697,1.8559020237291697,1.8241291448414183,1.8241291448414183,1.8241291448414183
2018-08-05,1.6478060637413967,1.6478060637413967,1.6478060637413967,1.6494384792537533,1.6494384792537533,1.6494384792537533,1.3858803855190964,1.3858803855190964,1.3858803855190964,1.3697383000384864,1.3697383000384864,1.3697383000384864
2018-08-12,1.4660985794267665,1.4660985794267665,1.4660985794267665,1.702347722425092,1.702347722425092,1.702347722425092,1.482999993914089,1.482999993914089,1.482999993914089,1.696698515936659,1.696698515936659,1.696698515936659
2018-08-19,1.79259394506218,1.79259394506218,1.79259394506218,1.7403365976842962,1.7403365976842962,1.7403365976842962,1.7291664262801865,1.7291664262801865,1.7291664262801865,1.6507560992753239,1.6507560992753239,1.6507560992753239
2018-08-26,1.8082391118796453,1.8082391118796453,1.8082391118796453,1.7640503789777753,1.7640503789777753,1.7640503789777753,1.7074840742393484,1.7074840742393484,1.7074840742393484,1.7436044041170682,1.7436044041170682,1.7436044041170682
2018-09-02,1.31233821259277,1.31233821259277,1.31233821259277,1.2931937320117926,1.2931937320117926,1.2931937320117926,1.4205971086096596,1.4205971086096596,1.4205971086096596,1.3650781715117093,1.3650781715117093,1.3650781715117093
2018-09-09,1.4858297628291188,1.4858297628291188,1.4858297628291188,1.555538961123083,1.555538961123083,1.555538961123083,1.5797395484424686,1.5797395484424686,1.5797395484424686,1.6156352505939717,1.6156352505939717,1.6156352505939717
