Date,Direxion Daily Mid Cap Bear 3X Shares_Open_average,Direxion Daily Mid Cap Bear 3X Shares_Open_max,Direxion Daily Mid Cap Bear 3X Shares_Open_min,Direxion Daily Mid Cap Bear 3X Shares_High_average,Direxion Daily Mid Cap Bear 3X Shares_High_max,Direxion Daily Mid Cap Bear 3X Shares_High_min,Direxion Daily Mid Cap Bear 3X Shares_Low_average,Direxion Daily Mid Cap Bear 3X Shares_Low_max,Direxion Daily Mid Cap Bear 3X Shares_Low_min,Direxion Daily Mid Cap Bear 3X Shares_Close_average,Direxion Daily Mid Cap Bear 3X Shares_Close_max,Direxion Daily Mid Cap Bear 3X Shares_Close_min
2018-04-08,-0.3314940956611378,-0.3314940956611378,-0.3314940956611378,-0.5611350451584243,-0.5611350451584243,-0.5611350451584243,-0.15044767549796434,-0.15044767549796434,-0.15044767549796434,-0.41396401692342916,-0.41396401692342916,-0.41396401692342916
2018-04-15,-0.49895203301339075,-0.49895203301339075,-0.49895203301339075,-0.6064780677692203,-0.6064780677692203,-0.6064780677692203,-0.4761931100549612,-0.4761931100549612,-0.4761931100549612,-0.4825275572187107,-0.4825275572187107,-0.4825275572187107
2018-04-22,-0.3364140754620531,-0.3364140754620531,-0.3364140754620531,-0.29295203112989937,-0.29295203112989937,-0.29295203112989937,-0.011790694848928985,-0.011790694848928985,-0.011790694848928985,0.001019759075095137,0.001019759075095137,0.001019759075095137
2018-04-29,-0.722101959947044,-0.722101959947044,-0.722101959947044,-0.9263962593388417,-0.9263962593388417,-0.9263962593388417,-0.9176263083287537,-0.9176263083287537,-0.9176263083287537,-0.857664367087268,-0.857664367087268,-0.857664367087268
2018-05-06,-1.6661188045782473,-1.6661188045782473,-1.6661188045782473,-1.6286595411523819,-1.6286595411523819,-1.6286595411523819,-1.8883870087362067,-1.8883870087362067,-1.8883870087362067,-1.5172091416677667,-1.5172091416677667,-1.5172091416677667
2018-05-13,-1.742397846229444,-1.742397846229444,-1.742397846229444,-1.7078156925022867,-1.7078156925022867,-1.7078156925022867,-1.921876563582386,-1.921876563582386,-1.921876563582386,-1.8132606935060958,-1.8132606935060958,-1.8132606935060958
2018-05-20,-1.2653798295151266,-1.2653798295151266,-1.2653798295151266,-1.2634433512453704,-1.2634433512453704,-1.2634433512453704,-1.1927820650792096,-1.1927820650792096,-1.1927820650792096,-1.1873344718537895,-1.1873344718537895,-1.1873344718537895
2018-05-27,-1.42534519118352,-1.42534519118352,-1.42534519118352,-1.360306564573395,-1.360306564573395,-1.360306564573395,-1.5331616792259726,-1.5331616792259726,-1.5331616792259726,-1.4361557928429192,-1.4361557928429192,-1.4361557928429192
2018-06-03,-1.8381976308720192,-1.8381976308720192,-1.8381976308720192,-1.6967092861546698,-1.6967092861546698,-1.6967092861546698,-1.9127790091545271,-1.9127790091545271,-1.9127790091545271,-1.7227129285396543,-1.7227129285396543,-1.7227129285396543
2018-06-10,-1.2454046796610962,-1.2454046796610962,-1.2454046796610962,-1.1777952515390766,-1.1777952515390766,-1.1777952515390766,-1.4703002297541112,-1.4703002297541112,-1.4703002297541112,-1.3580037762837545,-1.3580037762837545,-1.3580037762837545
2018-06-17,-1.0598250178631383,-1.0598250178631383,-1.0598250178631383,-0.6768264462603736,-0.6768264462603736,-0.6768264462603736,-0.9247605458734712,-0.9247605458734712,-0.9247605458734712,-0.7064314998917904,-0.7064314998917904,-0.7064314998917904
2018-06-24,-0.3503231037354713,-0.3503231037354713,-0.3503231037354713,-0.3111146061929412,-0.3111146061929412,-0.3111146061929412,-0.37646850131502013,-0.37646850131502013,-0.37646850131502013,-0.4421565496547291,-0.4421565496547291,-0.4421565496547291
