Date,Global X MSCI China Communication Services_Open_average,Global X MSCI China Communication Services_Open_max,Global X MSCI China Communication Services_Open_min,Global X MSCI China Communication Services_High_average,Global X MSCI China Communication Services_High_max,Global X MSCI China Communication Services_High_min,Global X MSCI China Communication Services_Low_average,Global X MSCI China Communication Services_Low_max,Global X MSCI China Communication Services_Low_min,Global X MSCI China Communication Services_Close_average,Global X MSCI China Communication Services_Close_max,Global X MSCI China Communication Services_Close_min
2018-04-08,-1.2998490429070668,-1.2998490429070668,-1.2998490429070668,-1.4992842452391237,-1.4992842452391237,-1.4992842452391237,-1.20534792309966,-1.20534792309966,-1.20534792309966,-1.2426802380271529,-1.2426802380271529,-1.2426802380271529
2018-04-15,-1.255799074918925,-1.255799074918925,-1.255799074918925,-1.4855914451262215,-1.4855914451262215,-1.4855914451262215,-1.221409310651438,-1.221409310651438,-1.221409310651438,-1.3701026772714902,-1.3701026772714902,-1.3701026772714902
2018-04-22,-1.081474418525865,-1.081474418525865,-1.081474418525865,-1.3056123487248599,-1.3056123487248599,-1.3056123487248599,-1.018936009278626,-1.018936009278626,-1.018936009278626,-1.1522844944942547,-1.1522844944942547,-1.1522844944942547
2018-04-29,-1.0619992865987586,-1.0619992865987586,-1.0619992865987586,-0.9294216950601736,-0.9294216950601736,-0.9294216950601736,-0.9932620541781514,-0.9932620541781514,-0.9932620541781514,-0.7432891877105676,-0.7432891877105676,-0.7432891877105676
2018-05-06,-0.3478636699441467,-0.3478636699441467,-0.3478636699441467,-0.3420727765780763,-0.3420727765780763,-0.3420727765780763,-0.19961702874349974,-0.19961702874349974,-0.19961702874349974,-0.14470845658694617,-0.14470845658694617,-0.14470845658694617
2018-05-13,-0.1915561219254795,-0.1915561219254795,-0.1915561219254795,-0.37660046175935225,-0.37660046175935225,-0.37660046175935225,-0.398174738981017,-0.398174738981017,-0.398174738981017,-0.5229431424361025,-0.5229431424361025,-0.5229431424361025
2018-05-20,-0.3866988050645602,-0.3866988050645602,-0.3866988050645602,-0.5742309272212271,-0.5742309272212271,-0.5742309272212271,-0.2834528510966454,-0.2834528510966454,-0.2834528510966454,-0.38920426410998876,-0.38920426410998876,-0.38920426410998876
2018-05-27,0.3946194227006293,0.3946194227006293,0.3946194227006293,0.5858419242161078,0.5858419242161078,0.5858419242161078,0.6721740197437307,0.6721740197437307,0.6721740197437307,0.7854822375084486,0.7854822375084486,0.7854822375084486
2018-06-03,1.3339619079062435,1.3339619079062435,1.3339619079062435,1.2618974484745316,1.2618974484745316,1.2618974484745316,1.4602308671408806,1.4602308671408806,1.4602308671408806,1.2523623720115131,1.2523623720115131,1.2523623720115131
2018-06-10,1.3209305825274456,1.3209305825274456,1.3209305825274456,1.129786798945618,1.129786798945618,1.129786798945618,1.1709512885265165,1.1709512885265165,1.1709512885265165,1.166761297232871,1.166761297232871,1.166761297232871
2018-06-17,0.08972991295610264,0.08972991295610264,0.08972991295610264,-0.17210301879079978,-0.17210301879079978,-0.17210301879079978,-0.28000693807153043,-0.28000693807153043,-0.28000693807153043,-0.45437435316965125,-0.45437435316965125,-0.45437435316965125
2018-06-24,-1.4324738153482068,-1.4324738153482068,-1.4324738153482068,-1.3857759823494191,-1.3857759823494191,-1.3857759823494191,-1.2736013432908493,-1.2736013432908493,-1.2736013432908493,-1.244974925078024,-1.244974925078024,-1.244974925078024
2018-07-01,-0.42070145975552486,-0.42070145975552486,-0.42070145975552486,-0.3307829873546844,-0.3307829873546844,-0.3307829873546844,-0.22187193113566697,-0.22187193113566697,-0.22187193113566697,-0.35660276837222415,-0.35660276837222415,-0.35660276837222415
2018-07-08,-0.088182017737072,-0.088182017737072,-0.088182017737072,-0.2915066542402042,-0.2915066542402042,-0.2915066542402042,-0.2631006962778645,-0.2631006962778645,-0.2631006962778645,-0.5082578005159966,-0.5082578005159966,-0.5082578005159966
2018-07-15,-0.5265383441160865,-0.5265383441160865,-0.5265383441160865,-0.5449242109619751,-0.5449242109619751,-0.5449242109619751,-0.5762348018666296,-0.5762348018666296,-0.5762348018666296,-0.6504697560479646,-0.6504697560479646,-0.6504697560479646
2018-07-22,-1.0515764774200074,-1.0515764774200074,-1.0515764774200074,-1.3063643686642554,-1.3063643686642554,-1.3063643686642554,-1.332638553774218,-1.332638553774218,-1.332638553774218,-1.503445344524001,-1.503445344524001,-1.503445344524001
2018-07-29,-2.1432757230305293,-2.1432757230305293,-2.1432757230305293,-2.1554730482466695,-2.1554730482466695,-2.1554730482466695,-2.113916702582706,-2.113916702582706,-2.113916702582706,-2.0760089817652627,-2.0760089817652627,-2.0760089817652627
2018-08-05,-1.835865160649479,-1.835865160649479,-1.835865160649479,-1.8967365732586168,-1.8967365732586168,-1.8967365732586168,-1.9375114979240209,-1.9375114979240209,-1.9375114979240209,-1.933839296748395,-1.933839296748395,-1.933839296748395
2018-08-12,-2.0337297490666644,-2.0337297490666644,-2.0337297490666644,-1.89975030762738,-1.89975030762738,-1.89975030762738,-1.9983125363979939,-1.9983125363979939,-1.9983125363979939,-1.8373827277289743,-1.8373827277289743,-1.8373827277289743
2018-08-19,-1.1137307683899174,-1.1137307683899174,-1.1137307683899174,-0.990621933767984,-0.990621933767984,-0.990621933767984,-1.0066684649962705,-1.0066684649962705,-1.0066684649962705,-0.9248836685256109,-0.9248836685256109,-0.9248836685256109
