Date,John Hancock Multifactor DMEtf_Open_average,John Hancock Multifactor DMEtf_Open_max,John Hancock Multifactor DMEtf_Open_min,John Hancock Multifactor DMEtf_High_average,John Hancock Multifactor DMEtf_High_max,John Hancock Multifactor DMEtf_High_min,John Hancock Multifactor DMEtf_Low_average,John Hancock Multifactor DMEtf_Low_max,John Hancock Multifactor DMEtf_Low_min,John Hancock Multifactor DMEtf_Close_average,John Hancock Multifactor DMEtf_Close_max,John Hancock Multifactor DMEtf_Close_min
2018-05-27,-0.6476675762475618,-0.6476675762475618,-0.6476675762475618,-0.6776923612625734,-0.6776923612625734,-0.6776923612625734,-0.45283496692517067,-0.45283496692517067,-0.45283496692517067,-0.6771484334566567,-0.6771484334566567,-0.6771484334566567
2018-06-03,-0.1840120870856434,-0.1840120870856434,-0.1840120870856434,-0.20079972944896612,-0.20079972944896612,-0.20079972944896612,-0.0902318379673293,-0.0902318379673293,-0.0902318379673293,-0.09385534186467778,-0.09385534186467778,-0.09385534186467778
2018-06-10,-0.32807979330431397,-0.32807979330431397,-0.32807979330431397,-0.49889190363999136,-0.49889190363999136,-0.49889190363999136,-0.3741430083077398,-0.3741430083077398,-0.3741430083077398,-0.3238936783311205,-0.3238936783311205,-0.3238936783311205
2018-06-17,-1.30555268532655,-1.30555268532655,-1.30555268532655,-1.528645032176883,-1.528645032176883,-1.528645032176883,-1.405314024573793,-1.405314024573793,-1.405314024573793,-1.4169005705632423,-1.4169005705632423,-1.4169005705632423
2018-06-24,-2.8438669734728403,-2.8438669734728403,-2.8438669734728403,-2.8244351400788252,-2.8244351400788252,-2.8244351400788252,-2.5536617204746794,-2.5536617204746794,-2.5536617204746794,-2.6660080579906724,-2.6660080579906724,-2.6660080579906724
2018-07-01,-2.080902784347069,-2.080902784347069,-2.080902784347069,-2.042924954854464,-2.042924954854464,-2.042924954854464,-1.840052872830698,-1.840052872830698,-1.840052872830698,-1.8325585087440481,-1.8325585087440481,-1.8325585087440481
2018-07-08,-1.842878815188577,-1.842878815188577,-1.842878815188577,-1.698972558253789,-1.698972558253789,-1.698972558253789,-1.730006136182491,-1.730006136182491,-1.730006136182491,-1.5145899280287147,-1.5145899280287147,-1.5145899280287147
2018-07-15,-1.6076133614470967,-1.6076133614470967,-1.6076133614470967,-1.442741672715663,-1.442741672715663,-1.442741672715663,-1.4403516962958551,-1.4403516962958551,-1.4403516962958551,-1.3927688385560189,-1.3927688385560189,-1.3927688385560189
2018-07-22,-0.6178352556565548,-0.6178352556565548,-0.6178352556565548,-0.7769986375093214,-0.7769986375093214,-0.7769986375093214,-0.6697581891314984,-0.6697581891314984,-0.6697581891314984,-0.7191604779853609,-0.7191604779853609,-0.7191604779853609
2018-07-29,-1.1038030711342628,-1.1038030711342628,-1.1038030711342628,-1.2217987651678779,-1.2217987651678779,-1.2217987651678779,-1.0284649338674112,-1.0284649338674112,-1.0284649338674112,-1.1461329418415427,-1.1461329418415427,-1.1461329418415427
2018-08-05,-1.6648390541663582,-1.6648390541663582,-1.6648390541663582,-1.7859475635516118,-1.7859475635516118,-1.7859475635516118,-1.710547279773558,-1.710547279773558,-1.710547279773558,-1.733588674367444,-1.733588674367444,-1.733588674367444
2018-08-12,-1.9179373677141736,-1.9179373677141736,-1.9179373677141736,-1.757915023014812,-1.757915023014812,-1.757915023014812,-1.8346979321322234,-1.8346979321322234,-1.8346979321322234,-1.7852266454039234,-1.7852266454039234,-1.7852266454039234
