Date,iShares MSCI Colombia Capped_Open_average,iShares MSCI Colombia Capped_Open_max,iShares MSCI Colombia Capped_Open_min,iShares MSCI Colombia Capped_High_average,iShares MSCI Colombia Capped_High_max,iShares MSCI Colombia Capped_High_min,iShares MSCI Colombia Capped_Low_average,iShares MSCI Colombia Capped_Low_max,iShares MSCI Colombia Capped_Low_min,iShares MSCI Colombia Capped_Close_average,iShares MSCI Colombia Capped_Close_max,iShares MSCI Colombia Capped_Close_min
2018-04-08,1.8606386769276173,1.8606386769276173,1.8606386769276173,1.8666480615152097,1.8666480615152097,1.8666480615152097,1.7704250485652837,1.7704250485652837,1.7704250485652837,1.7218959434940275,1.7218959434940275,1.7218959434940275
2018-04-15,1.442675848230533,1.442675848230533,1.442675848230533,1.4097507379600256,1.4097507379600256,1.4097507379600256,1.460824427344356,1.460824427344356,1.460824427344356,1.462955548252569,1.462955548252569,1.462955548252569
2018-04-22,1.0923933074135306,1.0923933074135306,1.0923933074135306,1.0525079423189705,1.0525079423189705,1.0525079423189705,1.3624678469781943,1.3624678469781943,1.3624678469781943,1.3035662499263556,1.3035662499263556,1.3035662499263556
2018-04-29,0.6070107998266668,0.6070107998266668,0.6070107998266668,0.5360574380315051,0.5360574380315051,0.5360574380315051,0.6554152096484103,0.6554152096484103,0.6554152096484103,0.4686993131702899,0.4686993131702899,0.4686993131702899
2018-05-06,0.44703446097154503,0.44703446097154503,0.44703446097154503,0.3081931262075136,0.3081931262075136,0.3081931262075136,0.5986173591240271,0.5986173591240271,0.5986173591240271,0.4446498815344756,0.4446498815344756,0.4446498815344756
2018-05-13,-0.8528087148513577,-0.8528087148513577,-0.8528087148513577,-1.0235764532705203,-1.0235764532705203,-1.0235764532705203,-0.6717601828861287,-0.6717601828861287,-0.6717601828861287,-0.8387983700491737,-0.8387983700491737,-0.8387983700491737
2018-05-20,-0.828073316036291,-0.828073316036291,-0.828073316036291,-0.9064059524985728,-0.9064059524985728,-0.9064059524985728,-0.7756596024689887,-0.7756596024689887,-0.7756596024689887,-0.7527385777108173,-0.7527385777108173,-0.7527385777108173
2018-05-27,0.2744050713246586,0.2744050713246586,0.2744050713246586,0.525602141304869,0.525602141304869,0.525602141304869,0.46828431111896335,0.46828431111896335,0.46828431111896335,0.7071372058529661,0.7071372058529661,0.7071372058529661
2018-06-03,0.3336816231500911,0.3336816231500911,0.3336816231500911,0.1958279907189873,0.1958279907189873,0.1958279907189873,-0.08631134968176692,-0.08631134968176692,-0.08631134968176692,-0.09569348277706122,-0.09569348277706122,-0.09569348277706122
2018-06-10,-0.1556854784171579,-0.1556854784171579,-0.1556854784171579,-0.33265292599424096,-0.33265292599424096,-0.33265292599424096,-0.4051513269595192,-0.4051513269595192,-0.4051513269595192,-0.6427198533579621,-0.6427198533579621,-0.6427198533579621
2018-06-17,-1.0598578527323719,-1.0598578527323719,-1.0598578527323719,-1.239299268890505,-1.239299268890505,-1.239299268890505,-1.4470619868319536,-1.4470619868319536,-1.4470619868319536,-1.3366958316939952,-1.3366958316939952,-1.3366958316939952
2018-06-24,-1.1215621599899703,-1.1215621599899703,-1.1215621599899703,-1.0141049270354658,-1.0141049270354658,-1.0141049270354658,-0.8884789648665612,-0.8884789648665612,-0.8884789648665612,-0.9784167006092201,-0.9784167006092201,-0.9784167006092201
2018-07-01,0.22217882412620737,0.22217882412620737,0.22217882412620737,0.14136042576811428,0.14136042576811428,0.14136042576811428,-0.33296357910601404,-0.33296357910601404,-0.33296357910601404,-0.3377449166505019,-0.3377449166505019,-0.3377449166505019
2018-07-08,-0.643499568282111,-0.643499568282111,-0.643499568282111,-0.337805494559506,-0.337805494559506,-0.337805494559506,-0.35113352561822,-0.35113352561822,-0.35113352561822,-0.10223222868992657,-0.10223222868992657,-0.10223222868992657
2018-07-15,-0.5860706532162394,-0.5860706532162394,-0.5860706532162394,-0.5044321263797135,-0.5044321263797135,-0.5044321263797135,-0.43317789299542986,-0.43317789299542986,-0.43317789299542986,-0.7000765586466381,-0.7000765586466381,-0.7000765586466381
2018-07-22,-0.6166604934692386,-0.6166604934692386,-0.6166604934692386,0.1751205632681783,0.1751205632681783,0.1751205632681783,-0.3710622731779329,-0.3710622731779329,-0.3710622731779329,0.40449624381931876,0.40449624381931876,0.40449624381931876
2018-07-29,-0.5963811206717983,-0.5963811206717983,-0.5963811206717983,-0.7812322560494448,-0.7812322560494448,-0.7812322560494448,-0.25600359616736,-0.25600359616736,-0.25600359616736,-0.5079277757128902,-0.5079277757128902,-0.5079277757128902
2018-08-05,-2.0212547283853124,-2.0212547283853124,-2.0212547283853124,-1.9185896280879569,-1.9185896280879569,-1.9185896280879569,-2.361829966970966,-2.361829966970966,-2.361829966970966,-2.401222835239313,-2.401222835239313,-2.401222835239313
2018-08-12,-2.0700605377378722,-2.0700605377378722,-2.0700605377378722,-2.2506531720329632,-2.2506531720329632,-2.2506531720329632,-2.0600130270957417,-2.0600130270957417,-2.0600130270957417,-2.0422272259510437,-2.0422272259510437,-2.0422272259510437
2018-08-19,-0.9503941420420665,-0.9503941420420665,-0.9503941420420665,-1.0183089205903686,-1.0183089205903686,-1.0183089205903686,-0.854772461255861,-0.854772461255861,-0.854772461255861,-0.8179509898773422,-0.8179509898773422,-0.8179509898773422
2018-08-26,-1.7441417335446479,-1.7441417335446479,-1.7441417335446479,-1.6002641394687325,-1.6002641394687325,-1.6002641394687325,-1.8781966704095583,-1.8781966704095583,-1.8781966704095583,-1.7699049561604872,-1.7699049561604872,-1.7699049561604872
2018-09-02,-2.000297167302973,-2.000297167302973,-2.000297167302973,-2.112123708131312,-2.112123708131312,-2.112123708131312,-2.220276479770661,-2.220276479770661,-2.220276479770661,-2.2218845662027915,-2.2218845662027915,-2.2218845662027915
2018-09-09,-1.6517124867621829,-1.6517124867621829,-1.6517124867621829,-1.651610133689974,-1.651610133689974,-1.651610133689974,-1.5293181101439646,-1.5293181101439646,-1.5293181101439646,-1.4800374193647743,-1.4800374193647743,-1.4800374193647743
2018-09-16,-1.063820066715583,-1.063820066715583,-1.063820066715583,-1.1452251536030003,-1.1452251536030003,-1.1452251536030003,-1.122309716568408,-1.122309716568408,-1.122309716568408,-1.104026668731659,-1.104026668731659,-1.104026668731659
2018-09-23,-0.7061030978274894,-0.7061030978274894,-0.7061030978274894,-0.7490032695051829,-0.7490032695051829,-0.7490032695051829,-0.6841585446041821,-0.6841585446041821,-0.6841585446041821,-0.7017448897433937,-0.7017448897433937,-0.7017448897433937
2018-09-30,-0.9963989015293286,-0.9963989015293286,-0.9963989015293286,-1.031555952116255,-1.031555952116255,-1.031555952116255,-1.066351528393282,-1.066351528393282,-1.066351528393282,-1.044421106097123,-1.044421106097123,-1.044421106097123
2018-10-07,-1.7632558009154442,-1.7632558009154442,-1.7632558009154442,-1.6377043880313027,-1.6377043880313027,-1.6377043880313027,-1.5748431331808428,-1.5748431331808428,-1.5748431331808428,-1.5136117568523093,-1.5136117568523093,-1.5136117568523093
2018-10-14,-1.5059516623853444,-1.5059516623853444,-1.5059516623853444,-1.4832971818196887,-1.4832971818196887,-1.4832971818196887,-1.5291778435926937,-1.5291778435926937,-1.5291778435926937,-1.4000463261088256,-1.4000463261088256,-1.4000463261088256
2018-10-21,-2.021604516638438,-2.021604516638438,-2.021604516638438,-2.022418639208561,-2.022418639208561,-2.022418639208561,-2.0432529261109202,-2.0432529261109202,-2.0432529261109202,-2.0804957693753208,-2.0804957693753208,-2.0804957693753208
2018-10-28,-1.9845333672121486,-1.9845333672121486,-1.9845333672121486,-1.815907373159937,-1.815907373159937,-1.815907373159937,-1.827047802521798,-1.827047802521798,-1.827047802521798,-1.694766998188675,-1.694766998188675,-1.694766998188675
