Date,Goldman Sachs Equal Weight U.S. Large Cap EquityEtf_Open_average,Goldman Sachs Equal Weight U.S. Large Cap EquityEtf_Open_max,Goldman Sachs Equal Weight U.S. Large Cap EquityEtf_Open_min,Goldman Sachs Equal Weight U.S. Large Cap EquityEtf_High_average,Goldman Sachs Equal Weight U.S. Large Cap EquityEtf_High_max,Goldman Sachs Equal Weight U.S. Large Cap EquityEtf_High_min,Goldman Sachs Equal Weight U.S. Large Cap EquityEtf_Low_average,Goldman Sachs Equal Weight U.S. Large Cap EquityEtf_Low_max,Goldman Sachs Equal Weight U.S. Large Cap EquityEtf_Low_min,Goldman Sachs Equal Weight U.S. Large Cap EquityEtf_Close_average,Goldman Sachs Equal Weight U.S. Large Cap EquityEtf_Close_max,Goldman Sachs Equal Weight U.S. Large Cap EquityEtf_Close_min
2018-05-27,0.037650679275139265,0.037650679275139265,0.037650679275139265,0.17695354164184848,0.17695354164184848,0.17695354164184848,0.22089668555888511,0.22089668555888511,0.22089668555888511,0.30591847123275645,0.30591847123275645,0.30591847123275645
2018-06-03,0.9677856449113239,0.9677856449113239,0.9677856449113239,0.9526028749790226,0.9526028749790226,0.9526028749790226,1.0170497784736132,1.0170497784736132,1.0170497784736132,1.0512927968013397,1.0512927968013397,1.0512927968013397
2018-06-10,1.5946234219658764,1.5946234219658764,1.5946234219658764,1.5024487031383886,1.5024487031383886,1.5024487031383886,1.3180780403906434,1.3180780403906434,1.3180780403906434,1.6580476404534017,1.6580476404534017,1.6580476404534017
2018-06-17,1.3676779520564524,1.3676779520564524,1.3676779520564524,1.3669417859889754,1.3669417859889754,1.3669417859889754,1.2674427638281145,1.2674427638281145,1.2674427638281145,1.330457573439619,1.330457573439619,1.330457573439619
2018-06-24,0.5986131713513901,0.5986131713513901,0.5986131713513901,0.4052310556149594,0.4052310556149594,0.4052310556149594,0.3909316318767694,0.3909316318767694,0.3909316318767694,0.19242019606575675,0.19242019606575675,0.19242019606575675
2018-07-01,0.6549306624548091,0.6549306624548091,0.6549306624548091,1.024067152113811,1.024067152113811,1.024067152113811,0.7433848322145652,0.7433848322145652,0.7433848322145652,1.0515923344056273,1.0515923344056273,1.0515923344056273
2018-07-08,1.5893959421132733,1.5893959421132733,1.5893959421132733,1.4910286121934802,1.4910286121934802,1.4910286121934802,1.5973377045508044,1.5973377045508044,1.5973377045508044,1.4667740398088425,1.4667740398088425,1.4667740398088425
2018-07-15,1.6335774756596904,1.6335774756596904,1.6335774756596904,1.534366970920403,1.534366970920403,1.534366970920403,1.601302671313981,1.601302671313981,1.601302671313981,1.489824492456358,1.489824492456358,1.489824492456358
2018-07-22,1.735367983418411,1.735367983418411,1.735367983418411,1.7077013905811758,1.7077013905811758,1.7077013905811758,1.364707967440456,1.364707967440456,1.364707967440456,1.382364330635308,1.382364330635308,1.382364330635308
2018-07-29,1.3570401836521744,1.3570401836521744,1.3570401836521744,1.4899415659215507,1.4899415659215507,1.4899415659215507,1.4016584524430882,1.4016584524430882,1.4016584524430882,1.4954212252664767,1.4954212252664767,1.4954212252664767
