Date,ProShares UltraPro Short S&P500_etf_Open_average,ProShares UltraPro Short S&P500_etf_Open_max,ProShares UltraPro Short S&P500_etf_Open_min,ProShares UltraPro Short S&P500_etf_High_average,ProShares UltraPro Short S&P500_etf_High_max,ProShares UltraPro Short S&P500_etf_High_min,ProShares UltraPro Short S&P500_etf_Low_average,ProShares UltraPro Short S&P500_etf_Low_max,ProShares UltraPro Short S&P500_etf_Low_min,ProShares UltraPro Short S&P500_etf_Close_average,ProShares UltraPro Short S&P500_etf_Close_max,ProShares UltraPro Short S&P500_etf_Close_min
2018-04-08,0.0030918386380926204,0.0030918386380926204,0.0030918386380926204,0.11387202189020698,0.11387202189020698,0.11387202189020698,0.3625607654640073,0.3625607654640073,0.3625607654640073,0.330321039749656,0.330321039749656,0.330321039749656
2018-04-15,-0.2671885046570528,-0.2671885046570528,-0.2671885046570528,-0.15479901645089242,-0.15479901645089242,-0.15479901645089242,0.027093461905074785,0.027093461905074785,0.027093461905074785,0.030816007983630718,0.030816007983630718,0.030816007983630718
2018-04-22,-0.1381411820674595,-0.1381411820674595,-0.1381411820674595,-0.2841502351324079,-0.2841502351324079,-0.2841502351324079,0.19902576940239688,0.19902576940239688,0.19902576940239688,-0.1295019885436154,-0.1295019885436154,-0.1295019885436154
2018-04-29,0.8641215962971269,0.8641215962971269,0.8641215962971269,0.27030956344115387,0.27030956344115387,0.27030956344115387,0.20474654397771053,0.20474654397771053,0.20474654397771053,-0.07903675644080888,-0.07903675644080888,-0.07903675644080888
2018-05-06,-1.2501106147373358,-1.2501106147373358,-1.2501106147373358,-1.153945806947132,-1.153945806947132,-1.153945806947132,-1.138095996986689,-1.138095996986689,-1.138095996986689,-1.0452229117672465,-1.0452229117672465,-1.0452229117672465
2018-05-13,-1.0403069167484147,-1.0403069167484147,-1.0403069167484147,-1.067501665318181,-1.067501665318181,-1.067501665318181,-0.8353196659325061,-0.8353196659325061,-0.8353196659325061,-0.7897032746395669,-0.7897032746395669,-0.7897032746395669
2018-05-20,-1.026786586963914,-1.026786586963914,-1.026786586963914,-1.0637637002461757,-1.0637637002461757,-1.0637637002461757,-0.9540372273916925,-0.9540372273916925,-0.9540372273916925,-0.8819407524500038,-0.8819407524500038,-0.8819407524500038
2018-05-27,-0.9414453699216067,-0.9414453699216067,-0.9414453699216067,-1.0252713823021342,-1.0252713823021342,-1.0252713823021342,-1.0664352698970911,-1.0664352698970911,-1.0664352698970911,-0.999947979311315,-0.999947979311315,-0.999947979311315
2018-06-03,-1.573290906249998,-1.573290906249998,-1.573290906249998,-1.5004256595848908,-1.5004256595848908,-1.5004256595848908,-1.822897105011658,-1.822897105011658,-1.822897105011658,-1.572647608591717,-1.572647608591717,-1.572647608591717
2018-06-10,-1.5030229591547208,-1.5030229591547208,-1.5030229591547208,-1.355940543186155,-1.355940543186155,-1.355940543186155,-1.6278478554453482,-1.6278478554453482,-1.6278478554453482,-1.4110844250941084,-1.4110844250941084,-1.4110844250941084
2018-06-17,-1.2009807118460958,-1.2009807118460958,-1.2009807118460958,-1.126219309200976,-1.126219309200976,-1.126219309200976,-1.187059116987902,-1.187059116987902,-1.187059116987902,-1.024789397853445,-1.024789397853445,-1.024789397853445
2018-06-24,-0.541756782545922,-0.541756782545922,-0.541756782545922,-0.551277208009896,-0.551277208009896,-0.551277208009896,-0.6739289145568702,-0.6739289145568702,-0.6739289145568702,-0.37208780026786115,-0.37208780026786115,-0.37208780026786115
2018-07-01,-0.6018448176081823,-0.6018448176081823,-0.6018448176081823,-0.691637471849091,-0.691637471849091,-0.691637471849091,-0.9882708191550968,-0.9882708191550968,-0.9882708191550968,-0.9995028021216776,-0.9995028021216776,-0.9995028021216776
2018-07-08,-1.472145031885255,-1.472145031885255,-1.472145031885255,-1.4821232466597989,-1.4821232466597989,-1.4821232466597989,-1.557762578025263,-1.557762578025263,-1.557762578025263,-1.5578780650936646,-1.5578780650936646,-1.5578780650936646
2018-07-15,-1.2990429263540073,-1.2990429263540073,-1.2990429263540073,-1.3569066795636715,-1.3569066795636715,-1.3569066795636715,-1.379942114347504,-1.379942114347504,-1.379942114347504,-1.3424411617219483,-1.3424411617219483,-1.3424411617219483
2018-07-22,-1.5889344086108321,-1.5889344086108321,-1.5889344086108321,-1.2942081559290222,-1.2942081559290222,-1.2942081559290222,-1.7063248704138256,-1.7063248704138256,-1.7063248704138256,-1.481108689517923,-1.481108689517923,-1.481108689517923
2018-07-29,-1.4928775393240246,-1.4928775393240246,-1.4928775393240246,-1.688104780522177,-1.688104780522177,-1.688104780522177,-1.5694079006396993,-1.5694079006396993,-1.5694079006396993,-1.6983369477577563,-1.6983369477577563,-1.6983369477577563
2018-08-05,-1.3630353858627562,-1.3630353858627562,-1.3630353858627562,-1.4169274427907332,-1.4169274427907332,-1.4169274427907332,-1.3604051117081586,-1.3604051117081586,-1.3604051117081586,-1.3380760873708344,-1.3380760873708344,-1.3380760873708344
2018-08-12,-1.2345895211890592,-1.2345895211890592,-1.2345895211890592,-1.3671545205592575,-1.3671545205592575,-1.3671545205592575,-1.4326339894230316,-1.4326339894230316,-1.4326339894230316,-1.4452767135585276,-1.4452767135585276,-1.4452767135585276
2018-08-19,-1.4641066621413603,-1.4641066621413603,-1.4641066621413603,-1.6216362362740668,-1.6216362362740668,-1.6216362362740668,-1.5618379078759699,-1.5618379078759699,-1.5618379078759699,-1.6249238529551924,-1.6249238529551924,-1.6249238529551924
2018-08-26,-1.7213945498285834,-1.7213945498285834,-1.7213945498285834,-1.7544896360007978,-1.7544896360007978,-1.7544896360007978,-1.7777895416142266,-1.7777895416142266,-1.7777895416142266,-1.7181347056211502,-1.7181347056211502,-1.7181347056211502
2018-09-02,-1.0448806160980841,-1.0448806160980841,-1.0448806160980841,-1.1013821998899918,-1.1013821998899918,-1.1013821998899918,-1.1671952441930933,-1.1671952441930933,-1.1671952441930933,-1.065806981010748,-1.065806981010748,-1.065806981010748
2018-09-09,-1.4113960172120141,-1.4113960172120141,-1.4113960172120141,-1.3571127947478159,-1.3571127947478159,-1.3571127947478159,-1.330895309755089,-1.330895309755089,-1.330895309755089,-1.329696538279344,-1.329696538279344,-1.329696538279344
2018-09-16,-1.5519352024757511,-1.5519352024757511,-1.5519352024757511,-1.5061665915891485,-1.5061665915891485,-1.5061665915891485,-1.5357420394286638,-1.5357420394286638,-1.5357420394286638,-1.4270947617147434,-1.4270947617147434,-1.4270947617147434
2018-09-23,-1.089059737206943,-1.089059737206943,-1.089059737206943,-1.2005500483569966,-1.2005500483569966,-1.2005500483569966,-1.2095603293354242,-1.2095603293354242,-1.2095603293354242,-1.2142623029492143,-1.2142623029492143,-1.2142623029492143
2018-09-30,-0.9953249481993603,-0.9953249481993603,-0.9953249481993603,-0.47720591948524527,-0.47720591948524527,-0.47720591948524527,-0.9288653830909458,-0.9288653830909458,-0.9288653830909458,-0.6229857613850375,-0.6229857613850375,-0.6229857613850375
2018-10-07,1.651642542802674,1.651642542802674,1.651642542802674,2.1855346191224925,2.1855346191224925,2.1855346191224925,1.7690067868539814,1.7690067868539814,1.7690067868539814,1.805856461721969,1.805856461721969,1.805856461721969
2018-10-14,1.5015920832985883,1.5015920832985883,1.5015920832985883,1.3433571175197192,1.3433571175197192,1.3433571175197192,1.2385776127209958,1.2385776127209958,1.2385776127209958,1.6171933759358776,1.6171933759358776,1.6171933759358776
2018-10-21,2.5347579925010417,2.5347579925010417,2.5347579925010417,2.5303661704559914,2.5303661704559914,2.5303661704559914,2.4506743220266736,2.4506743220266736,2.4506743220266736,2.5548588702650497,2.5548588702650497,2.5548588702650497
2018-10-28,0.9309331550446482,0.9309331550446482,0.9309331550446482,1.225047334633818,1.225047334633818,1.225047334633818,1.1072516726891568,1.1072516726891568,1.1072516726891568,1.2463417123217546,1.2463417123217546,1.2463417123217546
2018-11-04,0.2843924160133603,0.2843924160133603,0.2843924160133603,0.3272908278339057,0.3272908278339057,0.3272908278339057,0.43309319088777853,0.43309319088777853,0.43309319088777853,0.34760665799301776,0.34760665799301776,0.34760665799301776
2018-11-11,1.1515673193182274,1.1515673193182274,1.1515673193182274,0.8379694688689965,0.8379694688689965,0.8379694688689965,0.9744008251246773,0.9744008251246773,0.9744008251246773,0.8028301593703304,0.8028301593703304,0.8028301593703304
2018-11-18,1.873491984689453,1.873491984689453,1.873491984689453,1.5409754653809868,1.5409754653809868,1.5409754653809868,1.9394368663945247,1.9394368663945247,1.9394368663945247,1.7928981882831643,1.7928981882831643,1.7928981882831643
2018-11-25,0.3867612616398544,0.3867612616398544,0.3867612616398544,0.1906459062367995,0.1906459062367995,0.1906459062367995,0.2621194317146406,0.2621194317146406,0.2621194317146406,0.1179594630445262,0.1179594630445262,0.1179594630445262
2018-12-02,0.7415255841155408,0.7415255841155408,0.7415255841155408,1.1946843834522802,1.1946843834522802,1.1946843834522802,0.7422707904789483,0.7422707904789483,0.7422707904789483,1.3198387860531988,1.3198387860531988,1.3198387860531988
2018-12-09,1.3391201024954784,1.3391201024954784,1.3391201024954784,1.3216694521569947,1.3216694521569947,1.3216694521569947,1.4631594291647942,1.4631594291647942,1.4631594291647942,1.4498965298590785,1.4498965298590785,1.4498965298590785
2018-12-16,2.43562896890378,2.43562896890378,2.43562896890378,2.5914826031991063,2.5914826031991063,2.5914826031991063,2.388545683477072,2.388545683477072,2.388545683477072,2.6155044233285176,2.6155044233285176,2.6155044233285176
2018-12-23,1.5168184560400904,1.5168184560400904,1.5168184560400904,1.3840741274676818,1.3840741274676818,1.3840741274676818,1.5786918343983176,1.5786918343983176,1.5786918343983176,1.3519447839433676,1.3519447839433676,1.3519447839433676
2018-12-30,1.4905472688704873,1.4905472688704873,1.4905472688704873,1.116088024450792,1.116088024450792,1.116088024450792,1.1160309597075615,1.1160309597075615,1.1160309597075615,0.6785666243326841,0.6785666243326841,0.6785666243326841
2019-01-06,0.18611660547416747,0.18611660547416747,0.18611660547416747,-0.027552504203111002,-0.027552504203111002,-0.027552504203111002,0.31774218607574845,0.31774218607574845,0.31774218607574845,-0.038029414729472875,-0.038029414729472875,-0.038029414729472875
2019-01-13,-0.6150487520129049,-0.6150487520129049,-0.6150487520129049,-0.7243741546870063,-0.7243741546870063,-0.7243741546870063,-0.663555637680218,-0.663555637680218,-0.663555637680218,-0.7569196083763775,-0.7569196083763775,-0.7569196083763775
2019-01-20,-0.6263528130757829,-0.6263528130757829,-0.6263528130757829,-0.7354545090861748,-0.7354545090861748,-0.7354545090861748,-0.5813124314850273,-0.5813124314850273,-0.5813124314850273,-0.636479888543219,-0.636479888543219,-0.636479888543219
2019-01-27,-1.0343178778345616,-1.0343178778345616,-1.0343178778345616,-1.0143126223366172,-1.0143126223366172,-1.0143126223366172,-1.0252860964662958,-1.0252860964662958,-1.0252860964662958,-0.9515578851912843,-0.9515578851912843,-0.9515578851912843
