Date,PowerShares DWA Energy Momentum Portfolio_Open_average,PowerShares DWA Energy Momentum Portfolio_Open_max,PowerShares DWA Energy Momentum Portfolio_Open_min,PowerShares DWA Energy Momentum Portfolio_High_average,PowerShares DWA Energy Momentum Portfolio_High_max,PowerShares DWA Energy Momentum Portfolio_High_min,PowerShares DWA Energy Momentum Portfolio_Low_average,PowerShares DWA Energy Momentum Portfolio_Low_max,PowerShares DWA Energy Momentum Portfolio_Low_min,PowerShares DWA Energy Momentum Portfolio_Close_average,PowerShares DWA Energy Momentum Portfolio_Close_max,PowerShares DWA Energy Momentum Portfolio_Close_min
2018-04-08,0.9946796847484283,0.9946796847484283,0.9946796847484283,1.117282754361459,1.117282754361459,1.117282754361459,1.1191469164726235,1.1191469164726235,1.1191469164726235,1.2502540088591545,1.2502540088591545,1.2502540088591545
2018-04-15,2.1822914262530473,2.1822914262530473,2.1822914262530473,2.084254812772582,2.084254812772582,2.084254812772582,2.0226325218451393,2.0226325218451393,2.0226325218451393,2.136178769685589,2.136178769685589,2.136178769685589
2018-04-22,1.8934337722357844,1.8934337722357844,1.8934337722357844,2.031841246372575,2.031841246372575,2.031841246372575,2.04858931367902,2.04858931367902,2.04858931367902,1.9844431704725392,1.9844431704725392,1.9844431704725392
2018-04-29,2.0462754030509407,2.0462754030509407,2.0462754030509407,2.1312925844287536,2.1312925844287536,2.1312925844287536,2.0243795618048166,2.0243795618048166,2.0243795618048166,1.9155708519563712,1.9155708519563712,1.9155708519563712
2018-05-06,1.8712729456715895,1.8712729456715895,1.8712729456715895,1.763821532759849,1.763821532759849,1.763821532759849,1.8719057323126185,1.8719057323126185,1.8719057323126185,1.8131902982368384,1.8131902982368384,1.8131902982368384
2018-05-13,1.8268549099071458,1.8268549099071458,1.8268549099071458,1.8128718001953392,1.8128718001953392,1.8128718001953392,1.8321767113242045,1.8321767113242045,1.8321767113242045,1.8515294282926595,1.8515294282926595,1.8515294282926595
2018-05-20,0.9863769041380537,0.9863769041380537,0.9863769041380537,0.8920563814770547,0.8920563814770547,0.8920563814770547,0.6680447812766753,0.6680447812766753,0.6680447812766753,0.7524129304737314,0.7524129304737314,0.7524129304737314
2018-05-27,0.8334394248237776,0.8334394248237776,0.8334394248237776,0.9533136022334221,0.9533136022334221,0.9533136022334221,0.7936023055846477,0.7936023055846477,0.7936023055846477,0.7701562607843381,0.7701562607843381,0.7701562607843381
2018-06-03,0.6235898090069218,0.6235898090069218,0.6235898090069218,0.6759371826519793,0.6759371826519793,0.6759371826519793,0.7151502858663973,0.7151502858663973,0.7151502858663973,0.7118584756202693,0.7118584756202693,0.7118584756202693
2018-06-10,-0.15934403190295252,-0.15934403190295252,-0.15934403190295252,0.14493530242986766,0.14493530242986766,0.14493530242986766,-0.005546770956418714,-0.005546770956418714,-0.005546770956418714,0.13262889593379174,0.13262889593379174,0.13262889593379174
