Date,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Open_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Open_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Open_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_High_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_High_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_High_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Low_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Low_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Low_min,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Close_average,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Close_max,UBS AG ETRACS Monthly Reset 2X ISE Exclusively HomEtf_Close_min
2018-05-27,-1.5424498381083744,-1.5424498381083744,-1.5424498381083744,-1.5899411723335637,-1.5899411723335637,-1.5899411723335637,-1.5166580682868143,-1.5166580682868143,-1.5166580682868143,-1.5811756138896202,-1.5811756138896202,-1.5811756138896202
2018-06-03,-1.640072046090763,-1.640072046090763,-1.640072046090763,-1.7193524019111295,-1.7193524019111295,-1.7193524019111295,-1.6116210626497616,-1.6116210626497616,-1.6116210626497616,-1.689475423816094,-1.689475423816094,-1.689475423816094
2018-06-10,-1.6768156934682903,-1.6768156934682903,-1.6768156934682903,-1.7582251933067847,-1.7582251933067847,-1.7582251933067847,-1.6491062500519056,-1.6491062500519056,-1.6491062500519056,-1.7279210452266915,-1.7279210452266915,-1.7279210452266915
2018-06-17,-1.670024851075983,-1.670024851075983,-1.670024851075983,-1.7384736448408187,-1.7384736448408187,-1.7384736448408187,-1.6492252470306696,-1.6492252470306696,-1.6492252470306696,-1.7153751316838954,-1.7153751316838954,-1.7153751316838954
2018-06-24,-1.2387952827750282,-1.2387952827750282,-1.2387952827750282,-1.292550974223761,-1.292550974223761,-1.292550974223761,-1.3312018910230063,-1.3312018910230063,-1.3312018910230063,-1.3721508264509972,-1.3721508264509972,-1.3721508264509972
2018-07-01,-1.2305085550236026,-1.2305085550236026,-1.2305085550236026,-1.2767809939869375,-1.2767809939869375,-1.2767809939869375,-1.216279350093714,-1.216279350093714,-1.216279350093714,-1.251108904348085,-1.251108904348085,-1.251108904348085
2018-07-08,-0.378499383535578,-0.378499383535578,-0.378499383535578,-0.4085468535098006,-0.4085468535098006,-0.4085468535098006,-0.37937488197658104,-0.37937488197658104,-0.37937488197658104,-0.3888632563551048,-0.3888632563551048,-0.3888632563551048
2018-07-15,-0.673956059795223,-0.673956059795223,-0.673956059795223,-0.713257156148491,-0.713257156148491,-0.713257156148491,-0.662446524606017,-0.662446524606017,-0.662446524606017,-0.6966700238087611,-0.6966700238087611,-0.6966700238087611
2018-07-22,-1.1707493599541072,-1.1707493599541072,-1.1707493599541072,-1.1821167705870197,-1.1821167705870197,-1.1821167705870197,-1.1568512391051073,-1.1568512391051073,-1.1568512391051073,-1.1652633630784057,-1.1652633630784057,-1.1652633630784057
2018-07-29,-0.9873447039725688,-0.9873447039725688,-0.9873447039725688,-1.0176569841745706,-1.0176569841745706,-1.0176569841745706,-0.9749876255393476,-0.9749876255393476,-0.9749876255393476,-1.0026747584384363,-1.0026747584384363,-1.0026747584384363
