Date,United States Commodity_Open_average,United States Commodity_Open_max,United States Commodity_Open_min,United States Commodity_High_average,United States Commodity_High_max,United States Commodity_High_min,United States Commodity_Low_average,United States Commodity_Low_max,United States Commodity_Low_min,United States Commodity_Close_average,United States Commodity_Close_max,United States Commodity_Close_min
2018-04-08,1.2728576862471441,1.2728576862471441,1.2728576862471441,1.262197477638008,1.262197477638008,1.262197477638008,1.3628007077366682,1.3628007077366682,1.3628007077366682,1.1428741400409275,1.1428741400409275,1.1428741400409275
2018-04-15,1.580072307896896,1.580072307896896,1.580072307896896,1.7282083516390752,1.7282083516390752,1.7282083516390752,1.647689829108101,1.647689829108101,1.647689829108101,1.882701636560536,1.882701636560536,1.882701636560536
2018-04-22,1.5198316408004227,1.5198316408004227,1.5198316408004227,1.6888323527389224,1.6888323527389224,1.6888323527389224,1.7154222725107247,1.7154222725107247,1.7154222725107247,1.6371849454553635,1.6371849454553635,1.6371849454553635
2018-04-29,1.8104995441638194,1.8104995441638194,1.8104995441638194,1.729880401989983,1.729880401989983,1.729880401989983,1.7837879060972135,1.7837879060972135,1.7837879060972135,1.6045265750760638,1.6045265750760638,1.6045265750760638
2018-05-06,1.9275747731073678,1.9275747731073678,1.9275747731073678,1.8494337255998698,1.8494337255998698,1.8494337255998698,1.996794432870986,1.996794432870986,1.996794432870986,1.9444223311662585,1.9444223311662585,1.9444223311662585
2018-05-13,1.7610282589951487,1.7610282589951487,1.7610282589951487,1.781101716010107,1.781101716010107,1.781101716010107,1.7658133746808977,1.7658133746808977,1.7658133746808977,1.8478776923632343,1.8478776923632343,1.8478776923632343
2018-05-20,1.2341770387921733,1.2341770387921733,1.2341770387921733,1.0771415127551591,1.0771415127551591,1.0771415127551591,1.0749389305985,1.0749389305985,1.0749389305985,1.0445836362464982,1.0445836362464982,1.0445836362464982
2018-05-27,1.2576549180432073,1.2576549180432073,1.2576549180432073,1.1202548205943135,1.1202548205943135,1.1202548205943135,0.7632108943373617,0.7632108943373617,0.7632108943373617,0.713205390691362,0.713205390691362,0.713205390691362
2018-06-03,0.7910770463082554,0.7910770463082554,0.7910770463082554,0.6776528584676907,0.6776528584676907,0.6776528584676907,0.7874846095801509,0.7874846095801509,0.7874846095801509,0.6784785697461377,0.6784785697461377,0.6784785697461377
2018-06-10,-0.3363302326062083,-0.3363302326062083,-0.3363302326062083,-0.4607253168892447,-0.4607253168892447,-0.4607253168892447,-0.5257770488881406,-0.5257770488881406,-0.5257770488881406,-0.31120547641945084,-0.31120547641945084,-0.31120547641945084
2018-06-17,-0.8870384744525104,-0.8870384744525104,-0.8870384744525104,0.956563139526133,0.956563139526133,0.956563139526133,-1.0502230681141067,-1.0502230681141067,-1.0502230681141067,-1.092453818417965,-1.092453818417965,-1.092453818417965
2018-06-24,-0.8145054252204937,-0.8145054252204937,-0.8145054252204937,-1.1532699401599138,-1.1532699401599138,-1.1532699401599138,-0.9852214131645031,-0.9852214131645031,-0.9852214131645031,-1.0927565116144058,-1.0927565116144058,-1.0927565116144058
2018-07-01,-1.3731305775318974,-1.3731305775318974,-1.3731305775318974,-1.715068089084558,-1.715068089084558,-1.715068089084558,-1.3098882898424606,-1.3098882898424606,-1.3098882898424606,-1.3271817893300746,-1.3271817893300746,-1.3271817893300746
2018-07-08,-2.2541315412148983,-2.2541315412148983,-2.2541315412148983,-2.3963001262825125,-2.3963001262825125,-2.3963001262825125,-2.319190600963464,-2.319190600963464,-2.319190600963464,-2.3749068388888617,-2.3749068388888617,-2.3749068388888617
2018-07-15,-1.9149714072037163,-1.9149714072037163,-1.9149714072037163,-1.9354896299041862,-1.9354896299041862,-1.9354896299041862,-1.7143219329030048,-1.7143219329030048,-1.7143219329030048,-1.6878171378272615,-1.6878171378272615,-1.6878171378272615
2018-07-22,-1.3053599444270814,-1.3053599444270814,-1.3053599444270814,-1.2370590139078959,-1.2370590139078959,-1.2370590139078959,-1.0577200244824267,-1.0577200244824267,-1.0577200244824267,-1.0331179972654165,-1.0331179972654165,-1.0331179972654165
2018-07-29,-1.404463268872691,-1.404463268872691,-1.404463268872691,-1.3347709323133532,-1.3347709323133532,-1.3347709323133532,-1.257430320206667,-1.257430320206667,-1.257430320206667,-1.223636504056577,-1.223636504056577,-1.223636504056577
2018-08-05,-1.3988896444930188,-1.3988896444930188,-1.3988896444930188,-1.403752463498732,-1.403752463498732,-1.403752463498732,-1.5173484749580564,-1.5173484749580564,-1.5173484749580564,-1.3679317829041084,-1.3679317829041084,-1.3679317829041084
2018-08-12,-1.0862267787424775,-1.0862267787424775,-1.0862267787424775,-1.1457072844601224,-1.1457072844601224,-1.1457072844601224,-1.0343454431184156,-1.0343454431184156,-1.0343454431184156,-1.089286680280789,-1.089286680280789,-1.089286680280789
2018-08-19,-0.8687271195572551,-0.8687271195572551,-0.8687271195572551,-0.7692173634260111,-0.7692173634260111,-0.7692173634260111,-0.691489812074831,-0.691489812074831,-0.691489812074831,-0.605383437242753,-0.605383437242753,-0.605383437242753
2018-08-26,-0.7631795849248466,-0.7631795849248466,-0.7631795849248466,-0.7063590805301182,-0.7063590805301182,-0.7063590805301182,-0.6321120736600607,-0.6321120736600607,-0.6321120736600607,-0.727292840322088,-0.727292840322088,-0.727292840322088
