Date,ProShares Ultra MSCI EAFE_etf_Open_average,ProShares Ultra MSCI EAFE_etf_Open_max,ProShares Ultra MSCI EAFE_etf_Open_min,ProShares Ultra MSCI EAFE_etf_High_average,ProShares Ultra MSCI EAFE_etf_High_max,ProShares Ultra MSCI EAFE_etf_High_min,ProShares Ultra MSCI EAFE_etf_Low_average,ProShares Ultra MSCI EAFE_etf_Low_max,ProShares Ultra MSCI EAFE_etf_Low_min,ProShares Ultra MSCI EAFE_etf_Close_average,ProShares Ultra MSCI EAFE_etf_Close_max,ProShares Ultra MSCI EAFE_etf_Close_min
2018-04-08,-0.155023387532057,-0.155023387532057,-0.155023387532057,-0.21305486931980444,-0.21305486931980444,-0.21305486931980444,-0.03132080510486182,-0.03132080510486182,-0.03132080510486182,-0.14349856423593674,-0.14349856423593674,-0.14349856423593674
2018-04-15,0.2913800413111413,0.2913800413111413,0.2913800413111413,0.23393174654949922,0.23393174654949922,0.23393174654949922,0.357782072389935,0.357782072389935,0.357782072389935,0.2674207496241813,0.2674207496241813,0.2674207496241813
2018-04-22,0.13872106887128785,0.13872106887128785,0.13872106887128785,0.06085245391536562,0.06085245391536562,0.06085245391536562,0.3106340415898762,0.3106340415898762,0.3106340415898762,0.18522238859768037,0.18522238859768037,0.18522238859768037
2018-04-29,0.25079619278185245,0.25079619278185245,0.25079619278185245,0.31971877116765934,0.31971877116765934,0.31971877116765934,0.35646792712661685,0.35646792712661685,0.35646792712661685,0.3951095401535324,0.3951095401535324,0.3951095401535324
2018-05-06,0.7962988159180111,0.7962988159180111,0.7962988159180111,0.6946017909104775,0.6946017909104775,0.6946017909104775,0.804188608229158,0.804188608229158,0.804188608229158,0.7352074600467374,0.7352074600467374,0.7352074600467374
2018-05-13,0.8346877806945437,0.8346877806945437,0.8346877806945437,0.7879770105261956,0.7879770105261956,0.7879770105261956,0.8187426144734159,0.8187426144734159,0.8187426144734159,0.7715970704464337,0.7715970704464337,0.7715970704464337
2018-05-20,-0.5079588523939619,-0.5079588523939619,-0.5079588523939619,-0.6058635697888749,-0.6058635697888749,-0.6058635697888749,-0.36965053646287577,-0.36965053646287577,-0.36965053646287577,-0.46956033968816174,-0.46956033968816174,-0.46956033968816174
2018-05-27,-1.2587833952139251,-1.2587833952139251,-1.2587833952139251,-1.2964064578293635,-1.2964064578293635,-1.2964064578293635,-1.1611388344928388,-1.1611388344928388,-1.1611388344928388,-1.2190955883223378,-1.2190955883223378,-1.2190955883223378
2018-06-03,-0.5463538013370617,-0.5463538013370617,-0.5463538013370617,-0.31867454157413627,-0.31867454157413627,-0.31867454157413627,-0.3812245155980814,-0.3812245155980814,-0.3812245155980814,-0.20976757817681538,-0.20976757817681538,-0.20976757817681538
2018-06-10,-0.7477929754324114,-0.7477929754324114,-0.7477929754324114,-0.7650306056557372,-0.7650306056557372,-0.7650306056557372,-0.561656213063816,-0.561656213063816,-0.561656213063816,-0.6122953037017818,-0.6122953037017818,-0.6122953037017818
2018-06-17,-1.5309114437283693,-1.5309114437283693,-1.5309114437283693,-1.5985690302618434,-1.5985690302618434,-1.5985690302618434,-1.4779379245245863,-1.4779379245245863,-1.4779379245245863,-1.5726769742580138,-1.5726769742580138,-1.5726769742580138
2018-06-24,-1.9464624702747713,-1.9464624702747713,-1.9464624702747713,-1.765567757398278,-1.765567757398278,-1.765567757398278,-2.0443082153067595,-2.0443082153067595,-2.0443082153067595,-2.055535024257115,-2.055535024257115,-2.055535024257115
2018-07-01,-1.3044696149946131,-1.3044696149946131,-1.3044696149946131,-1.417710729545352,-1.417710729545352,-1.417710729545352,-1.2348949396887683,-1.2348949396887683,-1.2348949396887683,-1.2756823587574642,-1.2756823587574642,-1.2756823587574642
2018-07-08,-1.279772518404176,-1.279772518404176,-1.279772518404176,-1.3680029897099326,-1.3680029897099326,-1.3680029897099326,-1.2227861857745836,-1.2227861857745836,-1.2227861857745836,-1.2530969340778744,-1.2530969340778744,-1.2530969340778744
2018-07-15,-0.8217692846047584,-0.8217692846047584,-0.8217692846047584,-0.8948698854113875,-0.8948698854113875,-0.8948698854113875,-0.7966153545009041,-0.7966153545009041,-0.7966153545009041,-0.8248989802704686,-0.8248989802704686,-0.8248989802704686
2018-07-22,0.12082776254920657,0.12082776254920657,0.12082776254920657,0.05520137856661933,0.05520137856661933,0.05520137856661933,0.024021623310353027,0.024021623310353027,0.024021623310353027,0.08717422561690016,0.08717422561690016,0.08717422561690016
2018-07-29,-0.5863492506653377,-0.5863492506653377,-0.5863492506653377,-0.5644285834949785,-0.5644285834949785,-0.5644285834949785,-0.5844424982047959,-0.5844424982047959,-0.5844424982047959,-0.500934623169868,-0.500934623169868,-0.500934623169868
2018-08-05,-0.04844898777988089,-0.04844898777988089,-0.04844898777988089,-0.12383394508556432,-0.12383394508556432,-0.12383394508556432,-0.16147268081657917,-0.16147268081657917,-0.16147268081657917,-0.21784126198515008,-0.21784126198515008,-0.21784126198515008
2018-08-12,-2.200045251284906,-2.200045251284906,-2.200045251284906,-2.2584199335032773,-2.2584199335032773,-2.2584199335032773,-2.141038988928418,-2.141038988928418,-2.141038988928418,-2.0987047841864475,-2.0987047841864475,-2.0987047841864475
2018-08-19,-1.0018121413582433,-1.0018121413582433,-1.0018121413582433,-1.0577501085254757,-1.0577501085254757,-1.0577501085254757,-0.920205082433653,-0.920205082433653,-0.920205082433653,-0.9266105074350954,-0.9266105074350954,-0.9266105074350954
2018-08-26,-0.7412493166610971,-0.7412493166610971,-0.7412493166610971,-0.7941310006307771,-0.7941310006307771,-0.7941310006307771,-0.9291484257192826,-0.9291484257192826,-0.9291484257192826,-0.8780125045617319,-0.8780125045617319,-0.8780125045617319
2018-09-02,-2.416270983905601,-2.416270983905601,-2.416270983905601,-2.425310561051285,-2.425310561051285,-2.425310561051285,-2.371132922877668,-2.371132922877668,-2.371132922877668,-2.32757708793717,-2.32757708793717,-2.32757708793717
2018-09-09,-0.9009375331463303,-0.9009375331463303,-0.9009375331463303,-0.9480865599217366,-0.9480865599217366,-0.9480865599217366,-0.8505475826005926,-0.8505475826005926,-0.8505475826005926,-0.8742179625235074,-0.8742179625235074,-0.8742179625235074
2018-09-16,0.8675336533175056,0.8675336533175056,0.8675336533175056,0.913382151821711,0.913382151821711,0.913382151821711,0.9604826725861724,0.9604826725861724,0.9604826725861724,0.9954129331848127,0.9954129331848127,0.9954129331848127
2018-09-23,0.2211799064696257,0.2211799064696257,0.2211799064696257,0.42286042247022043,0.42286042247022043,0.42286042247022043,0.21882135469423333,0.21882135469423333,0.21882135469423333,0.1779309061629415,0.1779309061629415,0.1779309061629415
2018-09-30,-1.0280114883514633,-1.0280114883514633,-1.0280114883514633,-1.0534105154988436,-1.0534105154988436,-1.0534105154988436,-1.0040900811918907,-1.0040900811918907,-1.0040900811918907,-1.0188736682021076,-1.0188736682021076,-1.0188736682021076
2018-10-07,-2.5142687103182855,-2.5142687103182855,-2.5142687103182855,-2.371460710511103,-2.371460710511103,-2.371460710511103,-2.5647154317564187,-2.5647154317564187,-2.5647154317564187,-2.3781560254440532,-2.3781560254440532,-2.3781560254440532
2018-10-14,-1.4950830763702356,-1.4950830763702356,-1.4950830763702356,-1.599333775257294,-1.599333775257294,-1.599333775257294,-1.473494480333482,-1.473494480333482,-1.473494480333482,-1.5991932758077938,-1.5991932758077938,-1.5991932758077938
2018-10-21,-2.3163037120323073,-2.3163037120323073,-2.3163037120323073,-2.3198012930860528,-2.3198012930860528,-2.3198012930860528,-2.3113128214015903,-2.3113128214015903,-2.3113128214015903,-2.345600648557403,-2.345600648557403,-2.345600648557403
2018-10-28,-1.017474456981618,-1.017474456981618,-1.017474456981618,-1.0917938359064427,-1.0917938359064427,-1.0917938359064427,-1.1903819719635047,-1.1903819719635047,-1.1903819719635047,-1.2776420344730504,-1.2776420344730504,-1.2776420344730504
2018-11-04,-1.05354507047785,-1.05354507047785,-1.05354507047785,-1.1208341869606666,-1.1208341869606666,-1.1208341869606666,-1.0862774350804523,-1.0862774350804523,-1.0862774350804523,-1.1606045444628708,-1.1606045444628708,-1.1606045444628708
2018-11-11,-1.1111468790924908,-1.1111468790924908,-1.1111468790924908,-1.1685601089382174,-1.1685601089382174,-1.1685601089382174,-1.0590329766636235,-1.0590329766636235,-1.0590329766636235,-1.1219816596231251,-1.1219816596231251,-1.1219816596231251
2018-11-18,-1.2129073498749565,-1.2129073498749565,-1.2129073498749565,-1.2603404154539064,-1.2603404154539064,-1.2603404154539064,-1.1693656105477386,-1.1693656105477386,-1.1693656105477386,-1.2245456238756431,-1.2245456238756431,-1.2245456238756431
2018-11-25,-0.7244424962687902,-0.7244424962687902,-0.7244424962687902,-0.764624773651823,-0.764624773651823,-0.764624773651823,-0.7570166920307085,-0.7570166920307085,-0.7570166920307085,-0.7498570181672178,-0.7498570181672178,-0.7498570181672178
2018-12-02,-1.2148043692100654,-1.2148043692100654,-1.2148043692100654,-1.2461958528140036,-1.2461958528140036,-1.2461958528140036,-1.2250752002269387,-1.2250752002269387,-1.2250752002269387,-1.2736610337310885,-1.2736610337310885,-1.2736610337310885
2018-12-09,-1.2733322602503492,-1.2733322602503492,-1.2733322602503492,-1.244697612759387,-1.244697612759387,-1.244697612759387,-1.24385227310893,-1.24385227310893,-1.24385227310893,-1.2698276796916923,-1.2698276796916923,-1.2698276796916923
2018-12-16,-1.625858756332147,-1.625858756332147,-1.625858756332147,-1.6490266141251497,-1.6490266141251497,-1.6490266141251497,-1.7547623844930662,-1.7547623844930662,-1.7547623844930662,-1.7897261266476572,-1.7897261266476572,-1.7897261266476572
2018-12-23,-1.3637123536292,-1.3637123536292,-1.3637123536292,-1.3975438509157243,-1.3975438509157243,-1.3975438509157243,-1.3815872164928509,-1.3815872164928509,-1.3815872164928509,-1.3490740155177687,-1.3490740155177687,-1.3490740155177687
2018-12-30,-1.2587134675023417,-1.2587134675023417,-1.2587134675023417,-0.86348503322687,-0.86348503322687,-0.86348503322687,-1.1313429134626527,-1.1313429134626527,-1.1313429134626527,-0.7871790833075152,-0.7871790833075152,-0.7871790833075152
2019-01-06,-0.16601205138158048,-0.16601205138158048,-0.16601205138158048,-0.23827138717470137,-0.23827138717470137,-0.23827138717470137,-0.12299417028767588,-0.12299417028767588,-0.12299417028767588,-0.19225449108940326,-0.19225449108940326,-0.19225449108940326
2019-01-13,0.4228797648956167,0.4228797648956167,0.4228797648956167,0.434728434614459,0.434728434614459,0.434728434614459,0.5170721038249299,0.5170721038249299,0.5170721038249299,0.468828394393414,0.468828394393414,0.468828394393414
2019-01-20,0.4162337587762168,0.4162337587762168,0.4162337587762168,0.4423935950645814,0.4423935950645814,0.4423935950645814,0.4647515645871875,0.4647515645871875,0.4647515645871875,0.46892701272264903,0.46892701272264903,0.46892701272264903
2019-01-27,0.9381573893709384,0.9381573893709384,0.9381573893709384,0.9351365249891191,0.9351365249891191,0.9351365249891191,0.9036676703757576,0.9036676703757576,0.9036676703757576,0.8836798741344247,0.8836798741344247,0.8836798741344247
2019-02-03,0.5058119010200777,0.5058119010200777,0.5058119010200777,0.4602478368333049,0.4602478368333049,0.4602478368333049,0.2623301021528801,0.2623301021528801,0.2623301021528801,0.4570981869430828,0.4570981869430828,0.4570981869430828
2019-02-10,1.2629615909976675,1.2629615909976675,1.2629615909976675,1.3749923327906972,1.3749923327906972,1.3749923327906972,1.2961986095529743,1.2961986095529743,1.2961986095529743,1.3639985629427118,1.3639985629427118,1.3639985629427118
2019-02-17,1.6356878020478214,1.6356878020478214,1.6356878020478214,1.6330000314202338,1.6330000314202338,1.6330000314202338,1.4536146442122273,1.4536146442122273,1.4536146442122273,1.4663994181675744,1.4663994181675744,1.4663994181675744
2019-02-24,1.6362835302577763,1.6362835302577763,1.6362835302577763,1.636266291713816,1.636266291713816,1.636266291713816,1.561270729535507,1.561270729535507,1.561270729535507,1.5278573801248836,1.5278573801248836,1.5278573801248836
2019-03-03,0.7435821809639611,0.7435821809639611,0.7435821809639611,0.7117445978834974,0.7117445978834974,0.7117445978834974,0.8312496987819064,0.8312496987819064,0.8312496987819064,0.7837774272876231,0.7837774272876231,0.7837774272876231
2019-03-10,1.3003975587976606,1.3003975587976606,1.3003975587976606,1.3259088634119551,1.3259088634119551,1.3259088634119551,1.3495607225411554,1.3495607225411554,1.3495607225411554,1.357382164580151,1.357382164580151,1.357382164580151
