Date,SPDR MSCI EM Fossil Fuel Free_Open_average,SPDR MSCI EM Fossil Fuel Free_Open_max,SPDR MSCI EM Fossil Fuel Free_Open_min,SPDR MSCI EM Fossil Fuel Free_High_average,SPDR MSCI EM Fossil Fuel Free_High_max,SPDR MSCI EM Fossil Fuel Free_High_min,SPDR MSCI EM Fossil Fuel Free_Low_average,SPDR MSCI EM Fossil Fuel Free_Low_max,SPDR MSCI EM Fossil Fuel Free_Low_min,SPDR MSCI EM Fossil Fuel Free_Close_average,SPDR MSCI EM Fossil Fuel Free_Close_max,SPDR MSCI EM Fossil Fuel Free_Close_min
2018-04-08,-0.817551284600981,-0.817551284600981,-0.817551284600981,-0.8712614958473776,-0.8712614958473776,-0.8712614958473776,-1.0300622674468793,-1.0300622674468793,-1.0300622674468793,-0.8867518969230528,-0.8867518969230528,-0.8867518969230528
2018-04-15,-1.240525540391016,-1.240525540391016,-1.240525540391016,-1.215134573918224,-1.215134573918224,-1.215134573918224,-1.1853306886188806,-1.1853306886188806,-1.1853306886188806,-1.2440926860648642,-1.2440926860648642,-1.2440926860648642
2018-04-22,-0.9666134234697182,-0.9666134234697182,-0.9666134234697182,-0.9158511341292751,-0.9158511341292751,-0.9158511341292751,-1.0828360827333898,-1.0828360827333898,-1.0828360827333898,-1.1048383642259352,-1.1048383642259352,-1.1048383642259352
2018-04-29,-1.4800040650391415,-1.4800040650391415,-1.4800040650391415,-1.467308797597758,-1.467308797597758,-1.467308797597758,-1.268765615855724,-1.268765615855724,-1.268765615855724,-1.2601247840896106,-1.2601247840896106,-1.2601247840896106
2018-05-06,-0.8095995191111117,-0.8095995191111117,-0.8095995191111117,-0.6036628083487348,-0.6036628083487348,-0.6036628083487348,-0.6176391595267571,-0.6176391595267571,-0.6176391595267571,-0.46868784204006264,-0.46868784204006264,-0.46868784204006264
2018-05-13,-1.5170071651996568,-1.5170071651996568,-1.5170071651996568,-1.5090907662408126,-1.5090907662408126,-1.5090907662408126,-1.4275705396647573,-1.4275705396647573,-1.4275705396647573,-1.3693980584132464,-1.3693980584132464,-1.3693980584132464
2018-05-20,-1.5733934854469187,-1.5733934854469187,-1.5733934854469187,-1.3684078270512756,-1.3684078270512756,-1.3684078270512756,-1.4023635539762813,-1.4023635539762813,-1.4023635539762813,-1.2356593455497489,-1.2356593455497489,-1.2356593455497489
2018-05-27,-0.7911056521399209,-0.7911056521399209,-0.7911056521399209,-0.7200732183060672,-0.7200732183060672,-0.7200732183060672,-0.650667537387039,-0.650667537387039,-0.650667537387039,-0.6013498116835301,-0.6013498116835301,-0.6013498116835301
2018-06-03,-1.297902947777883,-1.297902947777883,-1.297902947777883,-1.0400160559744838,-1.0400160559744838,-1.0400160559744838,-1.1939475270669264,-1.1939475270669264,-1.1939475270669264,-1.0544755479225643,-1.0544755479225643,-1.0544755479225643
2018-06-10,-1.991735470978164,-1.991735470978164,-1.991735470978164,-2.110343512847905,-2.110343512847905,-2.110343512847905,-2.462999779201754,-2.462999779201754,-2.462999779201754,-2.34618246058305,-2.34618246058305,-2.34618246058305
2018-06-17,-2.257415806584914,-2.257415806584914,-2.257415806584914,-2.33518376565007,-2.33518376565007,-2.33518376565007,-2.151105538079864,-2.151105538079864,-2.151105538079864,-2.2786792982525723,-2.2786792982525723,-2.2786792982525723
2018-06-24,-2.2360990565111876,-2.2360990565111876,-2.2360990565111876,-2.179791888184786,-2.179791888184786,-2.179791888184786,-2.1748631299598444,-2.1748631299598444,-2.1748631299598444,-2.143547433011375,-2.143547433011375,-2.143547433011375
2018-07-01,-1.312664136008766,-1.312664136008766,-1.312664136008766,-1.3161478902501362,-1.3161478902501362,-1.3161478902501362,-1.2592755865468301,-1.2592755865468301,-1.2592755865468301,-1.2795602727600028,-1.2795602727600028,-1.2795602727600028
2018-07-08,-1.2406976720140903,-1.2406976720140903,-1.2406976720140903,-1.2988098731909048,-1.2988098731909048,-1.2988098731909048,-1.1873169013933516,-1.1873169013933516,-1.1873169013933516,-1.2738016061836133,-1.2738016061836133,-1.2738016061836133
2018-07-15,-1.0395853734335943,-1.0395853734335943,-1.0395853734335943,-1.0081376899932775,-1.0081376899932775,-1.0081376899932775,-0.9942950483175436,-0.9942950483175436,-0.9942950483175436,-1.031271991423045,-1.031271991423045,-1.031271991423045
2018-07-22,-0.252935128085202,-0.252935128085202,-0.252935128085202,-0.3320857739981214,-0.3320857739981214,-0.3320857739981214,-0.25313764164553365,-0.25313764164553365,-0.25313764164553365,-0.3396213404166678,-0.3396213404166678,-0.3396213404166678
2018-07-29,-0.7042377480869322,-0.7042377480869322,-0.7042377480869322,-0.7606600590209113,-0.7606600590209113,-0.7606600590209113,-0.6523062094344746,-0.6523062094344746,-0.6523062094344746,-0.7199134924811614,-0.7199134924811614,-0.7199134924811614
2018-08-05,-1.3208095016872183,-1.3208095016872183,-1.3208095016872183,-1.3489581547425609,-1.3489581547425609,-1.3489581547425609,-1.2877655565611392,-1.2877655565611392,-1.2877655565611392,-1.3237449239900048,-1.3237449239900048,-1.3237449239900048
2018-08-12,-1.5636660414718617,-1.5636660414718617,-1.5636660414718617,-1.5557269113602012,-1.5557269113602012,-1.5557269113602012,-1.5440426680269286,-1.5440426680269286,-1.5440426680269286,-1.547681956696821,-1.547681956696821,-1.547681956696821
2018-08-19,0.03100970555676249,0.03100970555676249,0.03100970555676249,0.013953612669136056,0.013953612669136056,0.013953612669136056,0.08314396536714574,0.08314396536714574,0.08314396536714574,0.06100612357804405,0.06100612357804405,0.06100612357804405
2018-08-26,-0.9820489032204872,-0.9820489032204872,-0.9820489032204872,-0.7172817827687414,-0.7172817827687414,-0.7172817827687414,-0.9786606333463479,-0.9786606333463479,-0.9786606333463479,-0.7317751753749918,-0.7317751753749918,-0.7317751753749918
