Date,Global X MSCI SuperDividend EAFE_Open_average,Global X MSCI SuperDividend EAFE_Open_max,Global X MSCI SuperDividend EAFE_Open_min,Global X MSCI SuperDividend EAFE_High_average,Global X MSCI SuperDividend EAFE_High_max,Global X MSCI SuperDividend EAFE_High_min,Global X MSCI SuperDividend EAFE_Low_average,Global X MSCI SuperDividend EAFE_Low_max,Global X MSCI SuperDividend EAFE_Low_min,Global X MSCI SuperDividend EAFE_Close_average,Global X MSCI SuperDividend EAFE_Close_max,Global X MSCI SuperDividend EAFE_Close_min
2018-04-08,0.08693940397645977,0.08693940397645977,0.08693940397645977,-0.05558020042610778,-0.05558020042610778,-0.05558020042610778,0.2392851850078711,0.2392851850078711,0.2392851850078711,0.05559352782326235,0.05559352782326235,0.05559352782326235
2018-04-15,0.5976328408035779,0.5976328408035779,0.5976328408035779,0.5087683070181288,0.5087683070181288,0.5087683070181288,0.7888644570743336,0.7888644570743336,0.7888644570743336,0.6474841368879305,0.6474841368879305,0.6474841368879305
2018-04-22,1.1074270640195094,1.1074270640195094,1.1074270640195094,1.0308481645190135,1.0308481645190135,1.0308481645190135,1.0467005606471098,1.0467005606471098,1.0467005606471098,1.1046513942177614,1.1046513942177614,1.1046513942177614
2018-04-29,0.8298925859163484,0.8298925859163484,0.8298925859163484,0.7244439681238666,0.7244439681238666,0.7244439681238666,0.7307562580990923,0.7307562580990923,0.7307562580990923,0.7235667112702789,0.7235667112702789,0.7235667112702789
2018-05-06,1.146360785541935,1.146360785541935,1.146360785541935,1.2917203091730265,1.2917203091730265,1.2917203091730265,1.154145828680197,1.154145828680197,1.154145828680197,1.282427640208133,1.282427640208133,1.282427640208133
2018-05-13,0.23466809592525847,0.23466809592525847,0.23466809592525847,0.47294029860118414,0.47294029860118414,0.47294029860118414,0.17057631326291836,0.17057631326291836,0.17057631326291836,0.08254485199102889,0.08254485199102889,0.08254485199102889
2018-05-20,-0.5730787325618024,-0.5730787325618024,-0.5730787325618024,-0.686930750430218,-0.686930750430218,-0.686930750430218,-0.7160114287155446,-0.7160114287155446,-0.7160114287155446,-0.730220407547017,-0.730220407547017,-0.730220407547017
2018-05-27,-1.0214089519002567,-1.0214089519002567,-1.0214089519002567,-0.8273328605839351,-0.8273328605839351,-0.8273328605839351,-0.9712640721888481,-0.9712640721888481,-0.9712640721888481,-0.8860424510548217,-0.8860424510548217,-0.8860424510548217
2018-06-03,-0.9931056358880405,-0.9931056358880405,-0.9931056358880405,-0.7860127254819984,-0.7860127254819984,-0.7860127254819984,-0.9238781838621867,-0.9238781838621867,-0.9238781838621867,-0.6814570447883934,-0.6814570447883934,-0.6814570447883934
2018-06-10,-1.718080017298575,-1.718080017298575,-1.718080017298575,-1.6742520125104454,-1.6742520125104454,-1.6742520125104454,-1.7341501642895834,-1.7341501642895834,-1.7341501642895834,-1.668938726098213,-1.668938726098213,-1.668938726098213
2018-06-17,-1.5831004109813034,-1.5831004109813034,-1.5831004109813034,-1.6546054529264267,-1.6546054529264267,-1.6546054529264267,-1.5921991930930484,-1.5921991930930484,-1.5921991930930484,-1.6541384918778999,-1.6541384918778999,-1.6541384918778999
2018-06-24,-1.7021936940773599,-1.7021936940773599,-1.7021936940773599,-1.8430502906880324,-1.8430502906880324,-1.8430502906880324,-1.7154184405095418,-1.7154184405095418,-1.7154184405095418,-1.8509276996955373,-1.8509276996955373,-1.8509276996955373
2018-07-01,-0.4644834033526421,-0.4644834033526421,-0.4644834033526421,-0.34918688352374067,-0.34918688352374067,-0.34918688352374067,-0.4266446698974602,-0.4266446698974602,-0.4266446698974602,-0.2967909771200002,-0.2967909771200002,-0.2967909771200002
2018-07-08,-0.4661663148466437,-0.4661663148466437,-0.4661663148466437,-0.5933113647363929,-0.5933113647363929,-0.5933113647363929,-0.6997533271782064,-0.6997533271782064,-0.6997533271782064,-0.7423888402200675,-0.7423888402200675,-0.7423888402200675
2018-07-15,-0.2571268116120807,-0.2571268116120807,-0.2571268116120807,-0.3820590982481273,-0.3820590982481273,-0.3820590982481273,-0.40825659919602614,-0.40825659919602614,-0.40825659919602614,-0.38222915120156054,-0.38222915120156054,-0.38222915120156054
2018-07-22,-0.09349157292021866,-0.09349157292021866,-0.09349157292021866,-0.2267138984070014,-0.2267138984070014,-0.2267138984070014,-0.004103695990200678,-0.004103695990200678,-0.004103695990200678,-0.15021577832560182,-0.15021577832560182,-0.15021577832560182
2018-07-29,-0.8679780400954974,-0.8679780400954974,-0.8679780400954974,-0.6172815502453879,-0.6172815502453879,-0.6172815502453879,-0.8106285290011238,-0.8106285290011238,-0.8106285290011238,-0.6468395702303575,-0.6468395702303575,-0.6468395702303575
2018-08-05,-1.6824955195324074,-1.6824955195324074,-1.6824955195324074,-1.699235158719311,-1.699235158719311,-1.699235158719311,-1.6877205099566408,-1.6877205099566408,-1.6877205099566408,-1.7578676100333201,-1.7578676100333201,-1.7578676100333201
2018-08-12,-1.0858716854464585,-1.0858716854464585,-1.0858716854464585,-1.2415731643351289,-1.2415731643351289,-1.2415731643351289,-1.0691258613247057,-1.0691258613247057,-1.0691258613247057,-1.2227705220279823,-1.2227705220279823,-1.2227705220279823
2018-08-19,-0.8137147554708235,-0.8137147554708235,-0.8137147554708235,-0.32643171116937936,-0.32643171116937936,-0.32643171116937936,-0.7857772191177267,-0.7857772191177267,-0.7857772191177267,-0.27850366137194166,-0.27850366137194166,-0.27850366137194166
2018-08-26,-0.5820080608802208,-0.5820080608802208,-0.5820080608802208,-0.7960558659182991,-0.7960558659182991,-0.7960558659182991,-0.8918195663643601,-0.8918195663643601,-0.8918195663643601,-1.0765256635309053,-1.0765256635309053,-1.0765256635309053
