Date,SPDR DoubleLine Short Term TR TacticalEtf_Open_average,SPDR DoubleLine Short Term TR TacticalEtf_Open_max,SPDR DoubleLine Short Term TR TacticalEtf_Open_min,SPDR DoubleLine Short Term TR TacticalEtf_High_average,SPDR DoubleLine Short Term TR TacticalEtf_High_max,SPDR DoubleLine Short Term TR TacticalEtf_High_min,SPDR DoubleLine Short Term TR TacticalEtf_Low_average,SPDR DoubleLine Short Term TR TacticalEtf_Low_max,SPDR DoubleLine Short Term TR TacticalEtf_Low_min,SPDR DoubleLine Short Term TR TacticalEtf_Close_average,SPDR DoubleLine Short Term TR TacticalEtf_Close_max,SPDR DoubleLine Short Term TR TacticalEtf_Close_min
2018-05-27,-0.8552135756860437,-0.8552135756860437,-0.8552135756860437,-0.6067105309518405,-0.6067105309518405,-0.6067105309518405,-0.8752644525473142,-0.8752644525473142,-0.8752644525473142,-0.5983193622062678,-0.5983193622062678,-0.5983193622062678
2018-06-03,-1.0808558688526584,-1.0808558688526584,-1.0808558688526584,-0.902345199337461,-0.902345199337461,-0.902345199337461,-0.6893553727972559,-0.6893553727972559,-0.6893553727972559,-0.5292298516338715,-0.5292298516338715,-0.5292298516338715
2018-06-10,-1.1479320048392858,-1.1479320048392858,-1.1479320048392858,-0.5209438288588171,-0.5209438288588171,-0.5209438288588171,-0.6527581543177007,-0.6527581543177007,-0.6527581543177007,-0.37378385803981035,-0.37378385803981035,-0.37378385803981035
2018-06-17,-0.11209878485573382,-0.11209878485573382,-0.11209878485573382,-0.45723834201478103,-0.45723834201478103,-0.45723834201478103,-1.070344702534531,-1.070344702534531,-1.070344702534531,-1.4002047232591075,-1.4002047232591075,-1.4002047232591075
2018-06-24,-1.0157220378287735,-1.0157220378287735,-1.0157220378287735,-0.09116376858882203,-0.09116376858882203,-0.09116376858882203,-0.6760036775072462,-0.6760036775072462,-0.6760036775072462,-0.9655131077070801,-0.9655131077070801,-0.9655131077070801
2018-07-01,-0.6252234161326845,-0.6252234161326845,-0.6252234161326845,-0.5249965856212551,-0.5249965856212551,-0.5249965856212551,-1.0443001593931482,-1.0443001593931482,-1.0443001593931482,-1.3047056039609068,-1.3047056039609068,-1.3047056039609068
2018-07-08,-0.5854363893951997,-0.5854363893951997,-0.5854363893951997,0.12817978031121655,0.12817978031121655,0.12817978031121655,0.16362359629235151,0.16362359629235151,0.16362359629235151,-0.24073865507806874,-0.24073865507806874,-0.24073865507806874
2018-07-15,-0.6783738517974192,-0.6783738517974192,-0.6783738517974192,-0.40799858985336873,-0.40799858985336873,-0.40799858985336873,-0.4776178218464702,-0.4776178218464702,-0.4776178218464702,-0.8421260256226436,-0.8421260256226436,-0.8421260256226436
2018-07-22,-0.2785686818895027,-0.2785686818895027,-0.2785686818895027,-0.2353711282943617,-0.2353711282943617,-0.2353711282943617,-0.8342116751367787,-0.8342116751367787,-0.8342116751367787,0.332764828017662,0.332764828017662,0.332764828017662
2018-07-29,-0.2369880338691597,-0.2369880338691597,-0.2369880338691597,-0.5530385266448462,-0.5530385266448462,-0.5530385266448462,-0.007953188832033392,-0.007953188832033392,-0.007953188832033392,-0.5508813263900915,-0.5508813263900915,-0.5508813263900915
