Date,CXDCStock_Open_average,CXDCStock_Open_max,CXDCStock_Open_min,CXDCStock_Open_volatility,CXDCStock_Open_change,CXDCStock_High_average,CXDCStock_High_max,CXDCStock_High_min,CXDCStock_High_volatility,CXDCStock_High_change,CXDCStock_Low_average,CXDCStock_Low_max,CXDCStock_Low_min,CXDCStock_Low_volatility,CXDCStock_Low_change,CXDCStock_Close_average,CXDCStock_Close_max,CXDCStock_Close_min,CXDCStock_Close_volatility,CXDCStock_Close_change,CXDCStock_Volume_average,CXDCStock_Volume_max,CXDCStock_Volume_min,CXDCStock_Volume_volatility,CXDCStock_Volume_change
2018-05-27,-1.2517266144053987,-1.349638591952995,-0.9931668952290329,-0.8345802703143036,0.2744386500722551,-1.3952040146996938,-1.6008440706746467,-1.3513290341472135,-0.705107869862385,0.10868386520694254,-1.2014130866494679,-1.3558659459858002,-0.9027506639530606,-0.8241634224168128,0.019031394199116997,-1.3435504814382175,-1.387088394741606,-1.2127690673311937,-0.7305286887788989,-0.12769818245089512,-0.4250491166472812,-0.6203190282243352,1.0610754391239574,-0.8046973075190491,-0.44156479864704523
2018-06-03,-1.4988491525121035,-1.4309323930554712,-1.3850707753149583,-0.3800606529248002,-0.12380822109914245,-1.4482371352144374,-1.4522201651463498,-1.4070655127562126,-0.3042832723380536,-0.6448305966913048,-1.3734106698305388,-1.454205488002405,-1.1180118295913448,-0.6759944003162066,-0.24508242529486995,-1.5066037978778481,-1.3816288664745107,-1.476898511177996,0.058074696766393936,-1.2271439821557926,0.8761069044901229,0.6203646816282975,0.044766360044070655,0.6508448530688011,-2.1997110024952624
2018-06-10,-2.1760107587790287,-1.9068751937581372,-2.261061384363972,0.6045524375539528,-0.4739240818054792,-1.9056196747399818,-1.751142661996732,-2.0091460513664443,0.5593138827322919,-0.7354844035219597,-2.1339258151516654,-1.7822058336792084,-2.5463159443263748,2.602369158136671,-1.0747676501421972,-2.0434780926236784,-1.7472654151743672,-2.4520770445453284,2.8751134684031827,-1.4361231326533492,2.8763859239728373,3.6380851210864034,0.014300652332674114,3.6903103929540304,-1.3214617331805814
2018-06-17,-2.232067441888458,-2.264509406687139,-1.944343787668587,-0.7937157129499631,0.311089955746039,-2.3232226926682125,-2.474619366123655,-2.1326073867985365,-1.3019667619882738,0.15548464621160735,-2.2207137361825815,-2.3290247877400145,-1.711975975938935,-0.5932984992002855,1.0876635682038622,-2.193127295640932,-2.3099462555342347,-1.929205108049733,-0.6793302781308904,1.0631041371589702,-0.5184808676837666,-0.5264808922995567,0.8810525967298367,-0.5945739527308413,-0.1909392117681693
2018-06-24,-2.49594270174882,-2.1131751186185768,-2.680471427822962,2.126496172507209,-2.2702985527166275,-2.498091320191178,-2.2292375837568503,-2.6659879933252326,1.7646509938865547,-2.144793127967574,-2.641579927347281,-2.3947423599473896,-2.5079547010932735,1.511103137310496,-1.5177715012147,-2.6405748529915836,-2.3996552363431816,-2.7880651008067665,2.699462721450219,-2.277384295945965,2.3322084163805785,1.4935405366826828,2.324682893216942,1.3483527247490696,-3.54829765495508
2018-07-01,-2.274499046426359,-2.250179027720572,-2.2584885906889944,1.0614117337730276,-1.2920373916617276,-2.3391623532360706,-2.291240126730068,-2.427692221848209,1.0483428071045124,-1.4783036503583955,-2.288852536029771,-2.347766248223093,-2.0289540463316986,0.2109683452889406,-1.8221741054525744,-2.354909138505935,-2.1779936630346057,-2.1629217188913326,1.4466837508922512,-2.5469404546973275,-0.04077718701108959,-0.19317620364898302,0.692783202224895,-0.25307023955084745,1.3637386875767146
2018-07-08,-2.208252506999082,-2.385094999268756,-1.9294153695248142,-0.7424688643879609,0.8583260341057357,-2.235027503483537,-2.3850302174960243,-2.044851029014176,-1.212886149490118,0.2669418258685816,-2.12029408311882,-2.2583549358142734,-1.8595207228544244,-0.45287645928954934,-0.2242818114373711,-2.1637939582489056,-2.448605471715415,-1.8673720700322476,-1.1346622933557498,0.5424461149373455,-0.49393618529885935,-0.5071935140162721,-0.1894453419152454,-0.5038231909142686,-0.10710783318696225
2018-07-15,-1.31492523297065,-0.9164481606635043,-1.7997981982429945,2.7052103042293827,3.15082927472807,-1.1011785714044342,-0.5374536115637379,-1.8862900909827538,3.448960644195328,2.959122172798882,-1.4568572829734685,-0.9647565877405763,-1.6013730055172273,2.286037962860149,3.575804823147818,-1.0557265898318886,-0.6735661864303066,-1.650059244147739,3.048399049693889,3.342786135969177,0.1643798598892543,0.05163469326538682,-0.4784749301228237,0.09005018766393269,0.16125774072220814
2018-07-22,-0.8308416872239004,-0.6467518346981779,-0.7814774503841766,0.6061881231332177,1.4826383470248596,-0.7570465978481097,-0.6156722903276606,-0.8414668065995948,0.691622174242221,1.2247706591084968,-0.9085821826522301,-0.797290975470307,-0.9778646474509674,0.8749573791246138,1.2837463978296033,-0.8900030304442662,-0.8949478635617221,-0.7752817464394351,0.057537261269419465,1.2089298181843673,-0.8911715331717565,-0.7125582843405294,-0.9905080541545056,-0.6503771612953391,-0.051177220639950435
2018-07-29,-0.5449690627992334,-0.5750278102128292,-0.5706501666848598,0.2223960056938679,-0.6966697516824977,-0.6700935630870207,-0.690274842767779,-0.7585675327074606,0.3234952545471373,-1.1365311711244908,-0.6133199655570453,-0.6487447659303811,-0.7230862130929105,0.5026655021513567,-1.3547341656200367,-0.6841729682264875,-0.8100962007399474,-0.6960214117721321,0.05753726126941926,-0.9339808177473432,-0.9009842351589064,-0.6828318564574682,-0.6794078459114418,-0.6446239209841953,0.03819317575263788
