Date,PowerShares S&P MidCap Low Volatility Portfolio_Open_average,PowerShares S&P MidCap Low Volatility Portfolio_Open_max,PowerShares S&P MidCap Low Volatility Portfolio_Open_min,PowerShares S&P MidCap Low Volatility Portfolio_High_average,PowerShares S&P MidCap Low Volatility Portfolio_High_max,PowerShares S&P MidCap Low Volatility Portfolio_High_min,PowerShares S&P MidCap Low Volatility Portfolio_Low_average,PowerShares S&P MidCap Low Volatility Portfolio_Low_max,PowerShares S&P MidCap Low Volatility Portfolio_Low_min,PowerShares S&P MidCap Low Volatility Portfolio_Close_average,PowerShares S&P MidCap Low Volatility Portfolio_Close_max,PowerShares S&P MidCap Low Volatility Portfolio_Close_min
2018-04-08,0.07108410630167981,0.07108410630167981,0.07108410630167981,0.4003215920438193,0.4003215920438193,0.4003215920438193,0.37113482378940027,0.37113482378940027,0.37113482378940027,0.6664379424287736,0.6664379424287736,0.6664379424287736
2018-04-15,0.5882752203917894,0.5882752203917894,0.5882752203917894,0.5763815627151702,0.5763815627151702,0.5763815627151702,0.7326925353397001,0.7326925353397001,0.7326925353397001,0.6756846130922172,0.6756846130922172,0.6756846130922172
2018-04-22,1.2498069408205472,1.2498069408205472,1.2498069408205472,1.3736146724982883,1.3736146724982883,1.3736146724982883,1.06573475514311,1.06573475514311,1.06573475514311,0.7895803652665604,0.7895803652665604,0.7895803652665604
2018-04-29,1.3955748505337564,1.3955748505337564,1.3955748505337564,1.5570756833885233,1.5570756833885233,1.5570756833885233,1.5202223661499183,1.5202223661499183,1.5202223661499183,1.6541921377545825,1.6541921377545825,1.6541921377545825
2018-05-06,1.762559976055011,1.762559976055011,1.762559976055011,1.8617771640349534,1.8617771640349534,1.8617771640349534,1.6212558987184287,1.6212558987184287,1.6212558987184287,1.64758711558949,1.64758711558949,1.64758711558949
2018-05-13,0.9442525532295664,0.9442525532295664,0.9442525532295664,1.1951686098922996,1.1951686098922996,1.1951686098922996,1.1360443221144259,1.1360443221144259,1.1360443221144259,1.349436793132227,1.349436793132227,1.349436793132227
2018-05-20,1.361130162335364,1.361130162335364,1.361130162335364,1.5358761843665838,1.5358761843665838,1.5358761843665838,1.5082412404377539,1.5082412404377539,1.5082412404377539,1.5518630164877016,1.5518630164877016,1.5518630164877016
2018-05-27,1.7051696116937365,1.7051696116937365,1.7051696116937365,1.7284364493822129,1.7284364493822129,1.7284364493822129,1.5774210261108397,1.5774210261108397,1.5774210261108397,1.7598752807255975,1.7598752807255975,1.7598752807255975
2018-06-03,1.6602343363671315,1.6602343363671315,1.6602343363671315,1.6609720478967362,1.6609720478967362,1.6609720478967362,1.539718901830618,1.539718901830618,1.539718901830618,1.4649178783476466,1.4649178783476466,1.4649178783476466
2018-06-10,1.0956366652771539,1.0956366652771539,1.0956366652771539,1.1964600771535336,1.1964600771535336,1.1964600771535336,1.1516059011308515,1.1516059011308515,1.1516059011308515,1.2731409208741113,1.2731409208741113,1.2731409208741113
2018-06-17,1.4144547971598576,1.4144547971598576,1.4144547971598576,1.3902509532272045,1.3902509532272045,1.3902509532272045,1.2252831939093447,1.2252831939093447,1.2252831939093447,1.255621203994503,1.255621203994503,1.255621203994503
2018-06-24,1.0761335601242474,1.0761335601242474,1.0761335601242474,1.0897454313442476,1.0897454313442476,1.0897454313442476,1.0270679905398234,1.0270679905398234,1.0270679905398234,1.143905375581537,1.143905375581537,1.143905375581537
2018-07-01,1.9682698389566482,1.9682698389566482,1.9682698389566482,2.0699515675488174,2.0699515675488174,2.0699515675488174,1.8461055811136018,1.8461055811136018,1.8461055811136018,1.7686165479989968,1.7686165479989968,1.7686165479989968
2018-07-08,1.3934127891794663,1.3934127891794663,1.3934127891794663,1.3844172963286565,1.3844172963286565,1.3844172963286565,1.4082982002993745,1.4082982002993745,1.4082982002993745,1.3239499127917862,1.3239499127917862,1.3239499127917862
2018-07-15,1.2500066292218592,1.2500066292218592,1.2500066292218592,1.2076039914565435,1.2076039914565435,1.2076039914565435,1.2276950948686014,1.2276950948686014,1.2276950948686014,1.1512082433566282,1.1512082433566282,1.1512082433566282
2018-07-22,0.9044292771955408,0.9044292771955408,0.9044292771955408,0.8335263702936442,0.8335263702936442,0.8335263702936442,0.9623763738984793,0.9623763738984793,0.9623763738984793,0.7956761545187444,0.7956761545187444,0.7956761545187444
2018-07-29,1.520648612923686,1.520648612923686,1.520648612923686,1.7149973603001447,1.7149973603001447,1.7149973603001447,1.7701532992528581,1.7701532992528581,1.7701532992528581,1.8592266613335013,1.8592266613335013,1.8592266613335013
2018-08-05,1.250180053477483,1.250180053477483,1.250180053477483,1.2275433081473892,1.2275433081473892,1.2275433081473892,1.1673486820744314,1.1673486820744314,1.1673486820744314,1.2767594003118932,1.2767594003118932,1.2767594003118932
2018-08-12,2.087257398365176,2.087257398365176,2.087257398365176,2.054392670751999,2.054392670751999,2.054392670751999,2.215719739501595,2.215719739501595,2.215719739501595,2.167719298525091,2.167719298525091,2.167719298525091
2018-08-19,1.6754090543575528,1.6754090543575528,1.6754090543575528,1.6261092912124764,1.6261092912124764,1.6261092912124764,1.651935504161782,1.651935504161782,1.651935504161782,1.6913803272235435,1.6913803272235435,1.6913803272235435
2018-08-26,1.2600938311350842,1.2600938311350842,1.2600938311350842,1.3037906439218507,1.3037906439218507,1.3037906439218507,1.3386882589415892,1.3386882589415892,1.3386882589415892,1.4753592290964201,1.4753592290964201,1.4753592290964201
2018-09-02,1.163486620431546,1.163486620431546,1.163486620431546,1.2197575829120275,1.2197575829120275,1.2197575829120275,1.2962134266859937,1.2962134266859937,1.2962134266859937,1.2327157266836306,1.2327157266836306,1.2327157266836306
2018-09-09,1.3740071463598236,1.3740071463598236,1.3740071463598236,1.3152146466714427,1.3152146466714427,1.3152146466714427,1.269956332065277,1.269956332065277,1.269956332065277,1.2578985489729273,1.2578985489729273,1.2578985489729273
2018-09-16,0.637441645342923,0.637441645342923,0.637441645342923,0.6625399254839679,0.6625399254839679,0.6625399254839679,0.18498976611975432,0.18498976611975432,0.18498976611975432,0.30744457732796654,0.30744457732796654,0.30744457732796654
2018-09-23,0.21871497512955634,0.21871497512955634,0.21871497512955634,0.045789242379650014,0.045789242379650014,0.045789242379650014,-0.32636076419540533,-0.32636076419540533,-0.32636076419540533,-0.3500701715294031,-0.3500701715294031,-0.3500701715294031
