Date,PowerShares S&P Intl Developed Low Volatility Port_Open_average,PowerShares S&P Intl Developed Low Volatility Port_Open_max,PowerShares S&P Intl Developed Low Volatility Port_Open_min,PowerShares S&P Intl Developed Low Volatility Port_High_average,PowerShares S&P Intl Developed Low Volatility Port_High_max,PowerShares S&P Intl Developed Low Volatility Port_High_min,PowerShares S&P Intl Developed Low Volatility Port_Low_average,PowerShares S&P Intl Developed Low Volatility Port_Low_max,PowerShares S&P Intl Developed Low Volatility Port_Low_min,PowerShares S&P Intl Developed Low Volatility Port_Close_average,PowerShares S&P Intl Developed Low Volatility Port_Close_max,PowerShares S&P Intl Developed Low Volatility Port_Close_min
2018-04-08,-0.09909905806287396,-0.09909905806287396,-0.09909905806287396,-0.20567070808508986,-0.20567070808508986,-0.20567070808508986,0.05261891403489024,0.05261891403489024,0.05261891403489024,0.0,0.0,0.0
2018-04-15,-0.09114701776282139,-0.09114701776282139,-0.09114701776282139,-0.17491893656840027,-0.17491893656840027,-0.17491893656840027,0.08610518924693936,0.08610518924693936,0.08610518924693936,0.018779831285660756,0.018779831285660756,0.018779831285660756
2018-04-22,0.5949920061445622,0.5949920061445622,0.5949920061445622,0.4392329130279201,0.4392329130279201,0.4392329130279201,0.808105694196863,0.808105694196863,0.808105694196863,0.5455137326904138,0.5455137326904138,0.5455137326904138
2018-04-29,0.631664911532521,0.631664911532521,0.631664911532521,0.4067871730964408,0.4067871730964408,0.4067871730964408,0.44104857790913327,0.44104857790913327,0.44104857790913327,0.38946212296887134,0.38946212296887134,0.38946212296887134
2018-05-06,1.2611303001747374,1.2611303001747374,1.2611303001747374,1.1600702911707348,1.1600702911707348,1.1600702911707348,1.1138636380290299,1.1138636380290299,1.1138636380290299,0.9935125666949601,0.9935125666949601,0.9935125666949601
2018-05-13,0.6111799076162159,0.6111799076162159,0.6111799076162159,0.610849314795648,0.610849314795648,0.610849314795648,0.7043005298518948,0.7043005298518948,0.7043005298518948,0.7176530185965386,0.7176530185965386,0.7176530185965386
2018-05-20,-0.02766983188961483,-0.02766983188961483,-0.02766983188961483,-0.10946715226091605,-0.10946715226091605,-0.10946715226091605,0.10084597160491453,0.10084597160491453,0.10084597160491453,-0.060546585814870706,-0.060546585814870706,-0.060546585814870706
2018-05-27,0.12136323678449146,0.12136323678449146,0.12136323678449146,-0.20332956800583588,-0.20332956800583588,-0.20332956800583588,0.17868628608544965,0.17868628608544965,0.17868628608544965,-0.08487658251357662,-0.08487658251357662,-0.08487658251357662
2018-06-03,0.40132136523836764,0.40132136523836764,0.40132136523836764,0.6584677965701613,0.6584677965701613,0.6584677965701613,0.46525042788157617,0.46525042788157617,0.46525042788157617,0.5729171370823718,0.5729171370823718,0.5729171370823718
2018-06-10,-2.56010287378057,-2.56010287378057,-2.56010287378057,-2.5014223539834233,-2.5014223539834233,-2.5014223539834233,-2.063918382673541,-2.063918382673541,-2.063918382673541,-2.2750912372011687,-2.2750912372011687,-2.2750912372011687
2018-06-17,-2.1419203428488505,-2.1419203428488505,-2.1419203428488505,-2.3025628911850617,-2.3025628911850617,-2.3025628911850617,-2.220048950977982,-2.220048950977982,-2.220048950977982,-2.328561885043636,-2.328561885043636,-2.328561885043636
2018-06-24,-2.1985087802307235,-2.1985087802307235,-2.1985087802307235,-2.155713360846938,-2.155713360846938,-2.155713360846938,-2.115909018958618,-2.115909018958618,-2.115909018958618,-2.022896828353825,-2.022896828353825,-2.022896828353825
2018-07-01,-0.5600730359820478,-0.5600730359820478,-0.5600730359820478,-0.6173833482104666,-0.6173833482104666,-0.6173833482104666,-0.5611910529312679,-0.5611910529312679,-0.5611910529312679,-0.619305540089196,-0.619305540089196,-0.619305540089196
2018-07-08,-0.8015191885894398,-0.8015191885894398,-0.8015191885894398,-0.7769725361867683,-0.7769725361867683,-0.7769725361867683,-0.6921551626896117,-0.6921551626896117,-0.6921551626896117,-0.7433087965420316,-0.7433087965420316,-0.7433087965420316
2018-07-15,-0.36528208758017605,-0.36528208758017605,-0.36528208758017605,-0.48326057630034785,-0.48326057630034785,-0.48326057630034785,-0.4058211853862728,-0.4058211853862728,-0.4058211853862728,-0.46420860593498425,-0.46420860593498425,-0.46420860593498425
2018-07-22,0.020876986799095568,0.020876986799095568,0.020876986799095568,0.07525370486313203,0.07525370486313203,0.07525370486313203,0.06541689242732027,0.06541689242732027,0.06541689242732027,0.025181389520385553,0.025181389520385553,0.025181389520385553
2018-07-29,-0.2720630548702342,-0.2720630548702342,-0.2720630548702342,-0.240168550010823,-0.240168550010823,-0.240168550010823,-0.15150524526970027,-0.15150524526970027,-0.15150524526970027,-0.15169229546589852,-0.15169229546589852,-0.15169229546589852
2018-08-05,-0.9270413542613231,-0.9270413542613231,-0.9270413542613231,-0.9309016170204351,-0.9309016170204351,-0.9309016170204351,-1.0429004349044309,-1.0429004349044309,-1.0429004349044309,-1.100060035567067,-1.100060035567067,-1.100060035567067
2018-08-12,-0.02067039573934205,-0.02067039573934205,-0.02067039573934205,-0.12769215486647975,-0.12769215486647975,-0.12769215486647975,-0.08053957692130656,-0.08053957692130656,-0.08053957692130656,-0.05113415578328334,-0.05113415578328334,-0.05113415578328334
2018-08-19,0.38754410407468715,0.38754410407468715,0.38754410407468715,0.6545615331498696,0.6545615331498696,0.6545615331498696,0.4477789979424861,0.4477789979424861,0.4477789979424861,0.6549819600485653,0.6549819600485653,0.6549819600485653
2018-08-26,0.1660591109063269,0.1660591109063269,0.1660591109063269,0.1298591791445355,0.1298591791445355,0.1298591791445355,0.01596424818850786,0.01596424818850786,0.01596424818850786,0.0691952790901005,0.0691952790901005,0.0691952790901005
2018-09-02,-1.0379852567243353,-1.0379852567243353,-1.0379852567243353,-1.147033690932719,-1.147033690932719,-1.147033690932719,-1.0787544714282074,-1.0787544714282074,-1.0787544714282074,-1.2041698723182193,-1.2041698723182193,-1.2041698723182193
2018-09-09,0.16847647360430582,0.16847647360430582,0.16847647360430582,0.14009072687771235,0.14009072687771235,0.14009072687771235,0.11444423374755189,0.11444423374755189,0.11444423374755189,-0.08991982091484076,-0.08991982091484076,-0.08991982091484076
2018-09-16,0.1513355819573705,0.1513355819573705,0.1513355819573705,0.4796225725790787,0.4796225725790787,0.4796225725790787,0.038742922171149455,0.038742922171149455,0.038742922171149455,0.012946346126095888,0.012946346126095888,0.012946346126095888
2018-09-23,-0.9216230752306477,-0.9216230752306477,-0.9216230752306477,-0.7941635848990689,-0.7941635848990689,-0.7941635848990689,-0.7530187774999396,-0.7530187774999396,-0.7530187774999396,-0.9092904306577416,-0.9092904306577416,-0.9092904306577416
