Date,iShares International Treasury BondEtf_Open_average,iShares International Treasury BondEtf_Open_max,iShares International Treasury BondEtf_Open_min,iShares International Treasury BondEtf_High_average,iShares International Treasury BondEtf_High_max,iShares International Treasury BondEtf_High_min,iShares International Treasury BondEtf_Low_average,iShares International Treasury BondEtf_Low_max,iShares International Treasury BondEtf_Low_min,iShares International Treasury BondEtf_Close_average,iShares International Treasury BondEtf_Close_max,iShares International Treasury BondEtf_Close_min
2018-05-27,-1.8033343923517766,-1.8033343923517766,-1.8033343923517766,-1.7740869391021947,-1.7740869391021947,-1.7740869391021947,-1.8479589476476257,-1.8479589476476257,-1.8479589476476257,-1.8527158869908815,-1.8527158869908815,-1.8527158869908815
2018-06-03,-1.5731924055588624,-1.5731924055588624,-1.5731924055588624,-1.6487208658589445,-1.6487208658589445,-1.6487208658589445,-1.5646526857291156,-1.5646526857291156,-1.5646526857291156,-1.6636066487830425,-1.6636066487830425,-1.6636066487830425
2018-06-10,-1.624413955835464,-1.624413955835464,-1.624413955835464,-1.7072977202207662,-1.7072977202207662,-1.7072977202207662,-1.6600430673953441,-1.6600430673953441,-1.6600430673953441,-1.7255235803165792,-1.7255235803165792,-1.7255235803165792
2018-06-17,-1.3086409573618265,-1.3086409573618265,-1.3086409573618265,-1.3289297644644784,-1.3289297644644784,-1.3289297644644784,-1.3386027546690238,-1.3386027546690238,-1.3386027546690238,-1.2540403348819382,-1.2540403348819382,-1.2540403348819382
2018-06-24,-1.2628493637521532,-1.2628493637521532,-1.2628493637521532,-1.1256624893572633,-1.1256624893572633,-1.1256624893572633,-1.1926382764493677,-1.1926382764493677,-1.1926382764493677,-1.076974606520893,-1.076974606520893,-1.076974606520893
2018-07-01,-0.7418587063826632,-0.7418587063826632,-0.7418587063826632,-0.7927831847627095,-0.7927831847627095,-0.7927831847627095,-0.6949098414413368,-0.6949098414413368,-0.6949098414413368,-0.7030587888715206,-0.7030587888715206,-0.7030587888715206
2018-07-08,-1.0646354796708613,-1.0646354796708613,-1.0646354796708613,-0.9782817249640864,-0.9782817249640864,-0.9782817249640864,-1.0289848409282476,-1.0289848409282476,-1.0289848409282476,-0.8993801644972829,-0.8993801644972829,-0.8993801644972829
2018-07-15,-0.8046087282046583,-0.8046087282046583,-0.8046087282046583,-0.8257946665726458,-0.8257946665726458,-0.8257946665726458,-0.7805685964004168,-0.7805685964004168,-0.7805685964004168,-0.8211967272998311,-0.8211967272998311,-0.8211967272998311
2018-07-22,-0.9542981290608006,-0.9542981290608006,-0.9542981290608006,-0.9824326499571148,-0.9824326499571148,-0.9824326499571148,-0.8809768963169227,-0.8809768963169227,-0.8809768963169227,-0.9457515128816912,-0.9457515128816912,-0.9457515128816912
2018-07-29,-1.2756374071554395,-1.2756374071554395,-1.2756374071554395,-1.2010253655532952,-1.2010253655532952,-1.2010253655532952,-1.1933333676855447,-1.1933333676855447,-1.1933333676855447,-1.2035211025450077,-1.2035211025450077,-1.2035211025450077
2018-08-05,-1.346921057459118,-1.346921057459118,-1.346921057459118,-1.4198319747880708,-1.4198319747880708,-1.4198319747880708,-1.367869624169434,-1.367869624169434,-1.367869624169434,-1.4018846575611281,-1.4018846575611281,-1.4018846575611281
2018-08-12,-1.2963647493583428,-1.2963647493583428,-1.2963647493583428,-1.2975120363237969,-1.2975120363237969,-1.2975120363237969,-1.2912978943665303,-1.2912978943665303,-1.2912978943665303,-1.278200297055465,-1.278200297055465,-1.278200297055465
2018-08-19,-0.915180696037052,-0.915180696037052,-0.915180696037052,-0.7882522889709481,-0.7882522889709481,-0.7882522889709481,-0.8211864967952782,-0.8211864967952782,-0.8211864967952782,-0.7362834970624453,-0.7362834970624453,-0.7362834970624453
2018-08-26,-0.6691118956270881,-0.6691118956270881,-0.6691118956270881,-0.7896084017306432,-0.7896084017306432,-0.7896084017306432,-0.8650085552699952,-0.8650085552699952,-0.8650085552699952,-0.930043285800637,-0.930043285800637,-0.930043285800637
2018-09-02,-0.9930645030567162,-0.9930645030567162,-0.9930645030567162,-1.1630223985897736,-1.1630223985897736,-1.1630223985897736,-1.0375213618346049,-1.0375213618346049,-1.0375213618346049,-1.2102955957107948,-1.2102955957107948,-1.2102955957107948
2018-09-09,-0.9458724397706689,-0.9458724397706689,-0.9458724397706689,-1.034584831820892,-1.034584831820892,-1.034584831820892,-0.9958500847538899,-0.9958500847538899,-0.9958500847538899,-1.1900399462493754,-1.1900399462493754,-1.1900399462493754
2018-09-16,-0.5054488622782112,-0.5054488622782112,-0.5054488622782112,-0.44820485356608475,-0.44820485356608475,-0.44820485356608475,-0.2784944156059242,-0.2784944156059242,-0.2784944156059242,-0.42255357382856334,-0.42255357382856334,-0.42255357382856334
2018-09-23,-1.7618740115520934,-1.7618740115520934,-1.7618740115520934,-1.706412431357169,-1.706412431357169,-1.706412431357169,-1.6411701677397497,-1.6411701677397497,-1.6411701677397497,-1.6608537644070642,-1.6608537644070642,-1.6608537644070642
2018-09-30,-2.3986353829766105,-2.3986353829766105,-2.3986353829766105,-2.509760715908079,-2.509760715908079,-2.509760715908079,-2.5350595732045758,-2.5350595732045758,-2.5350595732045758,-2.4848212010214845,-2.4848212010214845,-2.4848212010214845
2018-10-07,-1.7410373525173717,-1.7410373525173717,-1.7410373525173717,-1.612908770132959,-1.612908770132959,-1.612908770132959,-1.6052579032908494,-1.6052579032908494,-1.6052579032908494,-1.6842438631174108,-1.6842438631174108,-1.6842438631174108
2018-10-14,-1.7714925698232358,-1.7714925698232358,-1.7714925698232358,-1.6899657033475626,-1.6899657033475626,-1.6899657033475626,-1.7379577639207047,-1.7379577639207047,-1.7379577639207047,-1.6240218849221133,-1.6240218849221133,-1.6240218849221133
2018-10-21,-1.8003090370196861,-1.8003090370196861,-1.8003090370196861,-1.5136560933728012,-1.5136560933728012,-1.5136560933728012,-1.657107396781495,-1.657107396781495,-1.657107396781495,-1.36803681384749,-1.36803681384749,-1.36803681384749
2018-10-28,-1.4229296214142217,-1.4229296214142217,-1.4229296214142217,-1.4943262513690863,-1.4943262513690863,-1.4943262513690863,-1.464339423023717,-1.464339423023717,-1.464339423023717,-1.5524765199283026,-1.5524765199283026,-1.5524765199283026
2018-11-04,-1.680516969596497,-1.680516969596497,-1.680516969596497,-1.6412231073762107,-1.6412231073762107,-1.6412231073762107,-1.6513414035359395,-1.6513414035359395,-1.6513414035359395,-1.623441802867846,-1.623441802867846,-1.623441802867846
2018-11-11,-1.0647878712779728,-1.0647878712779728,-1.0647878712779728,-1.1353173581016944,-1.1353173581016944,-1.1353173581016944,-0.9871520035149883,-0.9871520035149883,-0.9871520035149883,-1.0080701936111254,-1.0080701936111254,-1.0080701936111254
2018-11-18,-1.108964818964674,-1.108964818964674,-1.108964818964674,-1.232363491474321,-1.232363491474321,-1.232363491474321,-1.2202084724751114,-1.2202084724751114,-1.2202084724751114,-1.3063080192553398,-1.3063080192553398,-1.3063080192553398
2018-11-25,-0.7303248713908336,-0.7303248713908336,-0.7303248713908336,-0.8373507334407464,-0.8373507334407464,-0.8373507334407464,-0.8233747952578745,-0.8233747952578745,-0.8233747952578745,-0.8406838957862528,-0.8406838957862528,-0.8406838957862528
2018-12-02,-0.059304224243327625,-0.059304224243327625,-0.059304224243327625,0.06910754486058884,0.06910754486058884,0.06910754486058884,0.06440473279603547,0.06440473279603547,0.06440473279603547,0.18186242348942647,0.18186242348942647,0.18186242348942647
2018-12-09,-0.9219567382210753,-0.9219567382210753,-0.9219567382210753,-0.6955730162341607,-0.6955730162341607,-0.6955730162341607,-0.7466851202296322,-0.7466851202296322,-0.7466851202296322,-0.49946265789627997,-0.49946265789627997,-0.49946265789627997
2018-12-16,0.3955244432664794,0.3955244432664794,0.3955244432664794,0.18032659790308567,0.18032659790308567,0.18032659790308567,-0.03385225876976057,-0.03385225876976057,-0.03385225876976057,-0.1205218856996058,-0.1205218856996058,-0.1205218856996058
2018-12-23,1.0175979688471943,1.0175979688471943,1.0175979688471943,0.9169221889914161,0.9169221889914161,0.9169221889914161,0.912879210828228,0.912879210828228,0.912879210828228,0.8799213304062671,0.8799213304062671,0.8799213304062671
2018-12-30,0.8922777159450053,0.8922777159450053,0.8922777159450053,1.3035435404732265,1.3035435404732265,1.3035435404732265,1.0615958540754444,1.0615958540754444,1.0615958540754444,1.412661785741779,1.412661785741779,1.412661785741779
2019-01-06,1.8187005699547958,1.8187005699547958,1.8187005699547958,1.7195959925146511,1.7195959925146511,1.7195959925146511,1.7847044200770883,1.7847044200770883,1.7847044200770883,1.7425759021157383,1.7425759021157383,1.7425759021157383
2019-01-13,1.057178011950505,1.057178011950505,1.057178011950505,0.9645963914626141,0.9645963914626141,0.9645963914626141,0.8315654871331999,0.8315654871331999,0.8315654871331999,0.7857400776450015,0.7857400776450015,0.7857400776450015
2019-01-20,1.4358959631926937,1.4358959631926937,1.4358959631926937,1.6316808153032876,1.6316808153032876,1.6316808153032876,1.555538961123083,1.555538961123083,1.555538961123083,1.8076561640861442,1.8076561640861442,1.8076561640861442
2019-01-27,2.064811268056091,2.064811268056091,2.064811268056091,1.9190120703722169,1.9190120703722169,1.9190120703722169,1.931845267737315,1.931845267737315,1.931845267737315,1.7753005555116317,1.7753005555116317,1.7753005555116317
2019-02-03,1.103526495959831,1.103526495959831,1.103526495959831,0.963162675180408,0.963162675180408,0.963162675180408,1.1432824942506954,1.1432824942506954,1.1432824942506954,1.0147595103781568,1.0147595103781568,1.0147595103781568
2019-02-10,0.6570523927714631,0.6570523927714631,0.6570523927714631,0.6421291128586964,0.6421291128586964,0.6421291128586964,0.6503061568861095,0.6503061568861095,0.6503061568861095,0.7277373313408586,0.7277373313408586,0.7277373313408586
2019-02-17,0.9783600418559867,0.9783600418559867,0.9783600418559867,0.9250183462815984,0.9250183462815984,0.9250183462815984,1.107099602289565,1.107099602289565,1.107099602289565,0.9812673919783478,0.9812673919783478,0.9812673919783478
2019-02-24,0.60441083128036,0.60441083128036,0.60441083128036,0.5968892863273411,0.5968892863273411,0.5968892863273411,0.6091584354848568,0.6091584354848568,0.6091584354848568,0.6148319142283767,0.6148319142283767,0.6148319142283767
2019-03-03,0.5368359034899344,0.5368359034899344,0.5368359034899344,0.49395976319411816,0.49395976319411816,0.49395976319411816,0.6310889635452523,0.6310889635452523,0.6310889635452523,0.4581446703895684,0.4581446703895684,0.4581446703895684
