Date,WisdomTree Emerging Currency Strategy_etf_Open_average,WisdomTree Emerging Currency Strategy_etf_Open_max,WisdomTree Emerging Currency Strategy_etf_Open_min,WisdomTree Emerging Currency Strategy_etf_High_average,WisdomTree Emerging Currency Strategy_etf_High_max,WisdomTree Emerging Currency Strategy_etf_High_min,WisdomTree Emerging Currency Strategy_etf_Low_average,WisdomTree Emerging Currency Strategy_etf_Low_max,WisdomTree Emerging Currency Strategy_etf_Low_min,WisdomTree Emerging Currency Strategy_etf_Close_average,WisdomTree Emerging Currency Strategy_etf_Close_max,WisdomTree Emerging Currency Strategy_etf_Close_min
2018-04-08,-0.6704701698565617,-0.6704701698565617,-0.6704701698565617,-0.6339003468970682,-0.6339003468970682,-0.6339003468970682,-0.43214978647408714,-0.43214978647408714,-0.43214978647408714,-0.7506745818068407,-0.7506745818068407,-0.7506745818068407
2018-04-15,-1.4139851541475048,-1.4139851541475048,-1.4139851541475048,-1.2663317207470415,-1.2663317207470415,-1.2663317207470415,-1.2054261624749638,-1.2054261624749638,-1.2054261624749638,-1.2032256335147662,-1.2032256335147662,-1.2032256335147662
2018-04-22,-2.1242155500561646,-2.1242155500561646,-2.1242155500561646,-2.095431668911889,-2.095431668911889,-2.095431668911889,-1.8930289440843833,-1.8930289440843833,-1.8930289440843833,-1.9703248829081317,-1.9703248829081317,-1.9703248829081317
2018-04-29,-2.5850808883857206,-2.5850808883857206,-2.5850808883857206,-2.3936773309932406,-2.3936773309932406,-2.3936773309932406,-2.515251805839341,-2.515251805839341,-2.515251805839341,-2.4674466120145446,-2.4674466120145446,-2.4674466120145446
2018-05-06,-1.7119128508486525,-1.7119128508486525,-1.7119128508486525,-1.8930808268437533,-1.8930808268437533,-1.8930808268437533,-2.03564219114685,-2.03564219114685,-2.03564219114685,-2.090036769488829,-2.090036769488829,-2.090036769488829
2018-05-13,-2.439991649075522,-2.439991649075522,-2.439991649075522,-2.4698528759996456,-2.4698528759996456,-2.4698528759996456,-2.313625924640993,-2.313625924640993,-2.313625924640993,-2.3120218522624287,-2.3120218522624287,-2.3120218522624287
2018-05-20,-1.695573799738918,-1.695573799738918,-1.695573799738918,-1.7418292423372117,-1.7418292423372117,-1.7418292423372117,-1.6240094829071003,-1.6240094829071003,-1.6240094829071003,-1.646363631861277,-1.646363631861277,-1.646363631861277
2018-05-27,-1.4653714850185426,-1.4653714850185426,-1.4653714850185426,-1.4554603191984086,-1.4554603191984086,-1.4554603191984086,-1.4808179833462485,-1.4808179833462485,-1.4808179833462485,-1.5153860328873592,-1.5153860328873592,-1.5153860328873592
2018-06-03,-1.2577389046654246,-1.2577389046654246,-1.2577389046654246,-1.2315658544902321,-1.2315658544902321,-1.2315658544902321,-1.250025861681349,-1.250025861681349,-1.250025861681349,-1.149778506535081,-1.149778506535081,-1.149778506535081
2018-06-10,-1.5390676085632424,-1.5390676085632424,-1.5390676085632424,-1.4873097562154263,-1.4873097562154263,-1.4873097562154263,-1.5182598905848366,-1.5182598905848366,-1.5182598905848366,-1.563340133215499,-1.563340133215499,-1.563340133215499
