Date,iShares Europe Developed Real Estate_Open_average,iShares Europe Developed Real Estate_Open_max,iShares Europe Developed Real Estate_Open_min,iShares Europe Developed Real Estate_High_average,iShares Europe Developed Real Estate_High_max,iShares Europe Developed Real Estate_High_min,iShares Europe Developed Real Estate_Low_average,iShares Europe Developed Real Estate_Low_max,iShares Europe Developed Real Estate_Low_min,iShares Europe Developed Real Estate_Close_average,iShares Europe Developed Real Estate_Close_max,iShares Europe Developed Real Estate_Close_min
2018-04-08,0.9701948667519803,0.9701948667519803,0.9701948667519803,0.9530858852906792,0.9530858852906792,0.9530858852906792,1.0320713331717115,1.0320713331717115,1.0320713331717115,1.0611783895559659,1.0611783895559659,1.0611783895559659
2018-04-15,0.8711263348031951,0.8711263348031951,0.8711263348031951,0.7093661989592923,0.7093661989592923,0.7093661989592923,0.8180093716337156,0.8180093716337156,0.8180093716337156,0.8051458685288166,0.8051458685288166,0.8051458685288166
2018-04-22,1.5507363336215438,1.5507363336215438,1.5507363336215438,1.5217885938963678,1.5217885938963678,1.5217885938963678,1.4892244461144717,1.4892244461144717,1.4892244461144717,1.4548237568527684,1.4548237568527684,1.4548237568527684
2018-04-29,0.9560594879909086,0.9560594879909086,0.9560594879909086,0.8651293575366326,0.8651293575366326,0.8651293575366326,1.000622221174758,1.000622221174758,1.000622221174758,0.8737722782758041,0.8737722782758041,0.8737722782758041
2018-05-06,1.445106891220244,1.445106891220244,1.445106891220244,1.3414288932251666,1.3414288932251666,1.3414288932251666,1.3140614683708358,1.3140614683708358,1.3140614683708358,1.204217620924115,1.204217620924115,1.204217620924115
2018-05-13,0.026820733605109864,0.026820733605109864,0.026820733605109864,-0.12246405880995788,-0.12246405880995788,-0.12246405880995788,0.059420765888748006,0.059420765888748006,0.059420765888748006,-0.10111156665303085,-0.10111156665303085,-0.10111156665303085
2018-05-20,-0.6176693223923823,-0.6176693223923823,-0.6176693223923823,-0.7919734328383842,-0.7919734328383842,-0.7919734328383842,-0.5190859104419895,-0.5190859104419895,-0.5190859104419895,-0.6805696634721248,-0.6805696634721248,-0.6805696634721248
2018-05-27,0.11212027498679457,0.11212027498679457,0.11212027498679457,0.3416857038931782,0.3416857038931782,0.3416857038931782,-0.032293180061239775,-0.032293180061239775,-0.032293180061239775,-0.19578865813871313,-0.19578865813871313,-0.19578865813871313
2018-06-03,0.3867615383341858,0.3867615383341858,0.3867615383341858,0.37428199812048657,0.37428199812048657,0.37428199812048657,0.5035607416889528,0.5035607416889528,0.5035607416889528,0.4934076898373977,0.4934076898373977,0.4934076898373977
2018-06-10,-0.7173642755038255,-0.7173642755038255,-0.7173642755038255,-0.7875126549671758,-0.7875126549671758,-0.7875126549671758,-0.5465296516244224,-0.5465296516244224,-0.5465296516244224,-0.575145135950763,-0.575145135950763,-0.575145135950763
2018-06-17,-2.0678946255479564,-2.0678946255479564,-2.0678946255479564,-2.053794256246247,-2.053794256246247,-2.053794256246247,-2.042362428732026,-2.042362428732026,-2.042362428732026,-2.0234296039705946,-2.0234296039705946,-2.0234296039705946
2018-06-24,-2.3065804710148026,-2.3065804710148026,-2.3065804710148026,-2.2797873439227576,-2.2797873439227576,-2.2797873439227576,-2.2348011436250825,-2.2348011436250825,-2.2348011436250825,-2.2199881620848516,-2.2199881620848516,-2.2199881620848516
