Date,SPDR S&P Global DividendEtf_Open_average,SPDR S&P Global DividendEtf_Open_max,SPDR S&P Global DividendEtf_Open_min,SPDR S&P Global DividendEtf_High_average,SPDR S&P Global DividendEtf_High_max,SPDR S&P Global DividendEtf_High_min,SPDR S&P Global DividendEtf_Low_average,SPDR S&P Global DividendEtf_Low_max,SPDR S&P Global DividendEtf_Low_min,SPDR S&P Global DividendEtf_Close_average,SPDR S&P Global DividendEtf_Close_max,SPDR S&P Global DividendEtf_Close_min
2018-05-27,-0.7245373939594792,-0.7245373939594792,-0.7245373939594792,-0.8338645226375302,-0.8338645226375302,-0.8338645226375302,-0.6269779419096073,-0.6269779419096073,-0.6269779419096073,-0.7893481365627606,-0.7893481365627606,-0.7893481365627606
2018-06-03,-0.467362991015146,-0.467362991015146,-0.467362991015146,-0.4763927441869502,-0.4763927441869502,-0.4763927441869502,-0.31014944453793153,-0.31014944453793153,-0.31014944453793153,-0.3015235340612571,-0.3015235340612571,-0.3015235340612571
2018-06-10,-1.2610728956253434,-1.2610728956253434,-1.2610728956253434,-1.4511898814525985,-1.4511898814525985,-1.4511898814525985,-1.016080535001809,-1.016080535001809,-1.016080535001809,-1.1795508571967261,-1.1795508571967261,-1.1795508571967261
2018-06-17,-1.3081455553862567,-1.3081455553862567,-1.3081455553862567,-1.5559522543323683,-1.5559522543323683,-1.5559522543323683,-1.1091821959348784,-1.1091821959348784,-1.1091821959348784,-1.3967187833279069,-1.3967187833279069,-1.3967187833279069
2018-06-24,-2.024683799149065,-2.024683799149065,-2.024683799149065,-1.8504119714556424,-1.8504119714556424,-1.8504119714556424,-1.5943444703829663,-1.5943444703829663,-1.5943444703829663,-1.7398770781674653,-1.7398770781674653,-1.7398770781674653
2018-07-01,-0.05409828664121355,-0.05409828664121355,-0.05409828664121355,-0.16702841263877272,-0.16702841263877272,-0.16702841263877272,0.1717937302419536,0.1717937302419536,0.1717937302419536,-0.04044444380350142,-0.04044444380350142,-0.04044444380350142
2018-07-08,-0.6182075138713236,-0.6182075138713236,-0.6182075138713236,-0.75998812899403,-0.75998812899403,-0.75998812899403,-0.37870703725267263,-0.37870703725267263,-0.37870703725267263,-0.4166386479011645,-0.4166386479011645,-0.4166386479011645
2018-07-15,-0.7471966441395592,-0.7471966441395592,-0.7471966441395592,-0.756709703776942,-0.756709703776942,-0.756709703776942,-0.45775814493704103,-0.45775814493704103,-0.45775814493704103,-0.4926012317930067,-0.4926012317930067,-0.4926012317930067
2018-07-22,0.7869650980517184,0.7869650980517184,0.7869650980517184,0.5218941395777438,0.5218941395777438,0.5218941395777438,0.46861132132517713,0.46861132132517713,0.46861132132517713,0.33187676977041014,0.33187676977041014,0.33187676977041014
2018-07-29,0.6142362872958621,0.6142362872958621,0.6142362872958621,0.5944560582075344,0.5944560582075344,0.5944560582075344,0.8138157855432924,0.8138157855432924,0.8138157855432924,0.7828430948546338,0.7828430948546338,0.7828430948546338
2018-08-05,-1.3193168044595798,-1.3193168044595798,-1.3193168044595798,-1.546073099785549,-1.546073099785549,-1.546073099785549,-1.6078837712752545,-1.6078837712752545,-1.6078837712752545,-1.6084292023028393,-1.6084292023028393,-1.6084292023028393
2018-08-12,-1.585786676447931,-1.585786676447931,-1.585786676447931,-0.7444472241073053,-0.7444472241073053,-0.7444472241073053,-1.3313070880325064,-1.3313070880325064,-1.3313070880325064,-0.6027559627931949,-0.6027559627931949,-0.6027559627931949
2018-08-19,-0.15738653976851535,-0.15738653976851535,-0.15738653976851535,-0.18071368607455246,-0.18071368607455246,-0.18071368607455246,-0.15201685302998666,-0.15201685302998666,-0.15201685302998666,-0.09885280941444245,-0.09885280941444245,-0.09885280941444245
2018-08-26,-0.282098519098774,-0.282098519098774,-0.282098519098774,-0.2706770610600945,-0.2706770610600945,-0.2706770610600945,-0.679296492762228,-0.679296492762228,-0.679296492762228,-0.6671217590521159,-0.6671217590521159,-0.6671217590521159
2018-09-02,-1.857557324808312,-1.857557324808312,-1.857557324808312,-1.8403023590447183,-1.8403023590447183,-1.8403023590447183,-1.7310684997961836,-1.7310684997961836,-1.7310684997961836,-1.814966355193094,-1.814966355193094,-1.814966355193094
2018-09-09,0.08068656808568164,0.08068656808568164,0.08068656808568164,-0.2465167397927577,-0.2465167397927577,-0.2465167397927577,-0.28816544891509216,-0.28816544891509216,-0.28816544891509216,-0.15274710957658313,-0.15274710957658313,-0.15274710957658313
2018-09-16,0.6484427972330542,0.6484427972330542,0.6484427972330542,0.567851356940393,0.567851356940393,0.567851356940393,0.7492380267142924,0.7492380267142924,0.7492380267142924,0.49616746699845804,0.49616746699845804,0.49616746699845804
