Date,iShares MSCI Austria CappedEtf_Open_average,iShares MSCI Austria CappedEtf_Open_max,iShares MSCI Austria CappedEtf_Open_min,iShares MSCI Austria CappedEtf_High_average,iShares MSCI Austria CappedEtf_High_max,iShares MSCI Austria CappedEtf_High_min,iShares MSCI Austria CappedEtf_Low_average,iShares MSCI Austria CappedEtf_Low_max,iShares MSCI Austria CappedEtf_Low_min,iShares MSCI Austria CappedEtf_Close_average,iShares MSCI Austria CappedEtf_Close_max,iShares MSCI Austria CappedEtf_Close_min
2018-05-27,-1.974876066487244,-1.974876066487244,-1.974876066487244,-1.9199979478263818,-1.9199979478263818,-1.9199979478263818,-1.8096510676200834,-1.8096510676200834,-1.8096510676200834,-1.9160061269843256,-1.9160061269843256,-1.9160061269843256
2018-06-03,-1.4630089152377397,-1.4630089152377397,-1.4630089152377397,-1.4640980383068363,-1.4640980383068363,-1.4640980383068363,-1.3989069283623732,-1.3989069283623732,-1.3989069283623732,-1.432162091522187,-1.432162091522187,-1.432162091522187
2018-06-10,-1.7235217055747458,-1.7235217055747458,-1.7235217055747458,-1.8042325638545846,-1.8042325638545846,-1.8042325638545846,-1.6522257703327772,-1.6522257703327772,-1.6522257703327772,-1.7880624680157655,-1.7880624680157655,-1.7880624680157655
2018-06-17,-2.398762256857888,-2.398762256857888,-2.398762256857888,-2.4913036702980778,-2.4913036702980778,-2.4913036702980778,-2.4278032153166773,-2.4278032153166773,-2.4278032153166773,-2.5267237800520306,-2.5267237800520306,-2.5267237800520306
2018-06-24,-2.112205360670848,-2.112205360670848,-2.112205360670848,-2.176732789616171,-2.176732789616171,-2.176732789616171,-2.1294462998080372,-2.1294462998080372,-2.1294462998080372,-2.194826102063953,-2.194826102063953,-2.194826102063953
2018-07-01,-1.7314936892545219,-1.7314936892545219,-1.7314936892545219,-1.8018806434354822,-1.8018806434354822,-1.8018806434354822,-1.7219897709992524,-1.7219897709992524,-1.7219897709992524,-1.7907077637473563,-1.7907077637473563,-1.7907077637473563
2018-07-08,-1.5752490674696926,-1.5752490674696926,-1.5752490674696926,-1.5772318556864255,-1.5772318556864255,-1.5772318556864255,-1.5756271818879157,-1.5756271818879157,-1.5756271818879157,-1.5462501532289723,-1.5462501532289723,-1.5462501532289723
2018-07-15,-1.2833211959893458,-1.2833211959893458,-1.2833211959893458,-1.1792662591148069,-1.1792662591148069,-1.1792662591148069,-1.2140153408167784,-1.2140153408167784,-1.2140153408167784,-1.1572922705715525,-1.1572922705715525,-1.1572922705715525
2018-07-22,-0.6556340374796656,-0.6556340374796656,-0.6556340374796656,-0.6765572592858969,-0.6765572592858969,-0.6765572592858969,-0.6209745156499192,-0.6209745156499192,-0.6209745156499192,-0.699802740210487,-0.699802740210487,-0.699802740210487
2018-07-29,-0.5679698775539918,-0.5679698775539918,-0.5679698775539918,-0.5954916565463324,-0.5954916565463324,-0.5954916565463324,-0.5495404563807511,-0.5495404563807511,-0.5495404563807511,-0.565626101731848,-0.565626101731848,-0.565626101731848
