Date,ProShares Short S&P500Etf_Open_average,ProShares Short S&P500Etf_Open_max,ProShares Short S&P500Etf_Open_min,ProShares Short S&P500Etf_High_average,ProShares Short S&P500Etf_High_max,ProShares Short S&P500Etf_High_min,ProShares Short S&P500Etf_Low_average,ProShares Short S&P500Etf_Low_max,ProShares Short S&P500Etf_Low_min,ProShares Short S&P500Etf_Close_average,ProShares Short S&P500Etf_Close_max,ProShares Short S&P500Etf_Close_min
2018-08-05,-1.4566041658028928,-1.4566041658028928,-1.4566041658028928,-1.3813896829723136,-1.3813896829723136,-1.3813896829723136,-1.4985548711677175,-1.4985548711677175,-1.4985548711677175,-1.378866742256956,-1.378866742256956,-1.378866742256956
2018-08-12,-1.3635906224730325,-1.3635906224730325,-1.3635906224730325,-1.3544802908496971,-1.3544802908496971,-1.3544802908496971,-1.5380380600381864,-1.5380380600381864,-1.5380380600381864,-1.459449905231097,-1.459449905231097,-1.459449905231097
2018-08-19,-1.553429266113872,-1.553429266113872,-1.553429266113872,-1.6069912950808913,-1.6069912950808913,-1.6069912950808913,-1.6463302564713636,-1.6463302564713636,-1.6463302564713636,-1.6755294720092453,-1.6755294720092453,-1.6755294720092453
2018-08-26,-1.7337125915751601,-1.7337125915751601,-1.7337125915751601,-1.7442862467292235,-1.7442862467292235,-1.7442862467292235,-1.8196959355835198,-1.8196959355835198,-1.8196959355835198,-1.8108960906110796,-1.8108960906110796,-1.8108960906110796
2018-09-02,-1.2071613763837188,-1.2071613763837188,-1.2071613763837188,-1.2805981625563072,-1.2805981625563072,-1.2805981625563072,-1.36096607740997,-1.36096607740997,-1.36096607740997,-1.2932446176270362,-1.2932446176270362,-1.2932446176270362
2018-09-09,-1.554379132278477,-1.554379132278477,-1.554379132278477,-1.5171285469718587,-1.5171285469718587,-1.5171285469718587,-1.5390350922445253,-1.5390350922445253,-1.5390350922445253,-1.5719233573035851,-1.5719233573035851,-1.5719233573035851
2018-09-16,-1.8734878857360349,-1.8734878857360349,-1.8734878857360349,-1.8306922037661804,-1.8306922037661804,-1.8306922037661804,-1.7988865876506843,-1.7988865876506843,-1.7988865876506843,-1.7162877208136362,-1.7162877208136362,-1.7162877208136362
2018-09-23,-1.414498613135499,-1.414498613135499,-1.414498613135499,-1.5279317059794424,-1.5279317059794424,-1.5279317059794424,-1.490223611333595,-1.490223611333595,-1.490223611333595,-1.480492806384705,-1.480492806384705,-1.480492806384705
2018-09-30,-1.2261225664808117,-1.2261225664808117,-1.2261225664808117,-0.9218039278955104,-0.9218039278955104,-0.9218039278955104,-1.2222410825904626,-1.2222410825904626,-1.2222410825904626,-1.0196969738812176,-1.0196969738812176,-1.0196969738812176
2018-10-07,0.6140479591120123,0.6140479591120123,0.6140479591120123,1.163499546822251,1.163499546822251,1.163499546822251,0.7410969950125541,0.7410969950125541,0.7410969950125541,0.781427527140158,0.781427527140158,0.781427527140158
2018-10-14,0.6528046440851452,0.6528046440851452,0.6528046440851452,0.7334699997594194,0.7334699997594194,0.7334699997594194,0.4754203874428899,0.4754203874428899,0.4754203874428899,0.8450032441533954,0.8450032441533954,0.8450032441533954
2018-10-21,2.215373861375222,2.215373861375222,2.215373861375222,2.3952130433466983,2.3952130433466983,2.3952130433466983,2.0617692823990295,2.0617692823990295,2.0617692823990295,2.310872284821892,2.310872284821892,2.310872284821892
2018-10-28,0.8438809912412533,0.8438809912412533,0.8438809912412533,1.2597039756071735,1.2597039756071735,1.2597039756071735,0.9674621040457204,0.9674621040457204,0.9674621040457204,1.1862637472297028,1.1862637472297028,1.1862637472297028
2018-11-04,0.2685329459053193,0.2685329459053193,0.2685329459053193,0.3788547903014459,0.3788547903014459,0.3788547903014459,0.40359983068005373,0.40359983068005373,0.40359983068005373,0.36871856641206235,0.36871856641206235,0.36871856641206235
2018-11-11,1.3693024242824339,1.3693024242824339,1.3693024242824339,1.094247941800593,1.094247941800593,1.094247941800593,1.1722922500104636,1.1722922500104636,1.1722922500104636,1.0285567697790396,1.0285567697790396,1.0285567697790396
2018-11-18,2.3480922340233876,2.3480922340233876,2.3480922340233876,2.014608534351091,2.014608534351091,2.014608534351091,2.404816293453886,2.404816293453886,2.404816293453886,2.256525008466933,2.256525008466933,2.256525008466933
2018-11-25,0.8008784414505042,0.8008784414505042,0.8008784414505042,0.6173276768031432,0.6173276768031432,0.6173276768031432,0.6729253171789388,0.6729253171789388,0.6729253171789388,0.5179197213183769,0.5179197213183769,0.5179197213183769
2018-12-02,1.2550088680178275,1.2550088680178275,1.2550088680178275,1.7206958656983455,1.7206958656983455,1.7206958656983455,1.2582948211102882,1.2582948211102882,1.2582948211102882,1.8467907657840543,1.8467907657840543,1.8467907657840543
2018-12-09,1.83088936928994,1.83088936928994,1.83088936928994,1.7909656254011748,1.7909656254011748,1.7909656254011748,1.9365168018946013,1.9365168018946013,1.9365168018946013,1.9287916248852837,1.9287916248852837,1.9287916248852837
2018-12-16,2.7394116199690504,2.7394116199690504,2.7394116199690504,2.8556462668806555,2.8556462668806555,2.8556462668806555,2.69968564905459,2.69968564905459,2.69968564905459,2.90743423993176,2.90743423993176,2.90743423993176
2018-12-23,1.9095546132757808,1.9095546132757808,1.9095546132757808,1.803553182065491,1.803553182065491,1.803553182065491,1.9780439993202759,1.9780439993202759,1.9780439993202759,1.8088473592792362,1.8088473592792362,1.8088473592792362
2018-12-30,1.7938474194306016,1.7938474194306016,1.7938474194306016,1.5275459083315468,1.5275459083315468,1.5275459083315468,1.555408656597882,1.555408656597882,1.555408656597882,1.2453991624635419,1.2453991624635419,1.2453991624635419
2019-01-06,0.8463962216177012,0.8463962216177012,0.8463962216177012,0.6857735288991875,0.6857735288991875,0.6857735288991875,0.9530690657363518,0.9530690657363518,0.9530690657363518,0.6809000623216589,0.6809000623216589,0.6809000623216589
2019-01-13,0.24605176325673164,0.24605176325673164,0.24605176325673164,0.12960314257174285,0.12960314257174285,0.12960314257174285,0.23940472546497787,0.23940472546497787,0.23940472546497787,0.07687134195895035,0.07687134195895035,0.07687134195895035
2019-01-20,0.14330618816024268,0.14330618816024268,0.14330618816024268,0.003016268397565959,0.003016268397565959,0.003016268397565959,0.21095174969399635,0.21095174969399635,0.21095174969399635,0.08223869266692448,0.08223869266692448,0.08223869266692448
2019-01-27,-0.26102641260387355,-0.26102641260387355,-0.26102641260387355,-0.3613159091498511,-0.3613159091498511,-0.3613159091498511,-0.22248604824391516,-0.22248604824391516,-0.22248604824391516,-0.2968552622192599,-0.2968552622192599,-0.2968552622192599
2019-02-03,-0.22854084904762548,-0.22854084904762548,-0.22854084904762548,-0.33816892552180083,-0.33816892552180083,-0.33816892552180083,-0.24350137773024302,-0.24350137773024302,-0.24350137773024302,-0.40924800115951426,-0.40924800115951426,-0.40924800115951426
2019-02-10,-0.9810889298040328,-0.9810889298040328,-0.9810889298040328,-1.1033654141353548,-1.1033654141353548,-1.1033654141353548,-0.9781323687352602,-0.9781323687352602,-0.9781323687352602,-1.0599260669722363,-1.0599260669722363,-1.0599260669722363
2019-02-17,-1.2191334754730048,-1.2191334754730048,-1.2191334754730048,-1.3000900172645837,-1.3000900172645837,-1.3000900172645837,-1.2718674578137226,-1.2718674578137226,-1.2718674578137226,-1.2535497082918376,-1.2535497082918376,-1.2535497082918376
2019-02-24,-1.3559493514315453,-1.3559493514315453,-1.3559493514315453,-1.2781596037014795,-1.2781596037014795,-1.2781596037014795,-1.3239301111499893,-1.3239301111499893,-1.3239301111499893,-1.2919072254443404,-1.2919072254443404,-1.2919072254443404
2019-03-03,-0.666407474431221,-0.666407474431221,-0.666407474431221,-0.7248475361096567,-0.7248475361096567,-0.7248475361096567,-0.6980952826010774,-0.6980952826010774,-0.6980952826010774,-0.7653830848592814,-0.7653830848592814,-0.7653830848592814
2019-03-10,-1.3137420188724027,-1.3137420188724027,-1.3137420188724027,-1.3245449676552585,-1.3245449676552585,-1.3245449676552585,-1.3998199049828033,-1.3998199049828033,-1.3998199049828033,-1.281907960298343,-1.281907960298343,-1.281907960298343
2019-03-17,-1.4588835811862695,-1.4588835811862695,-1.4588835811862695,-1.204097540468989,-1.204097540468989,-1.204097540468989,-1.4751218329739022,-1.4751218329739022,-1.4751218329739022,-1.1034267601090992,-1.1034267601090992,-1.1034267601090992
2019-03-24,-1.3261425236711082,-1.3261425236711082,-1.3261425236711082,-1.2551625712355567,-1.2551625712355567,-1.2551625712355567,-1.2987174759616575,-1.2987174759616575,-1.2987174759616575,-1.2766846065017077,-1.2766846065017077,-1.2766846065017077
2019-03-31,-1.5348873157591356,-1.5348873157591356,-1.5348873157591356,-1.5216887831513537,-1.5216887831513537,-1.5216887831513537,-1.5666828984820809,-1.5666828984820809,-1.5666828984820809,-1.5060516517494476,-1.5060516517494476,-1.5060516517494476
2019-04-07,-1.4657763194842792,-1.4657763194842792,-1.4657763194842792,-1.4265569123670174,-1.4265569123670174,-1.4265569123670174,-1.4935769592610628,-1.4935769592610628,-1.4935769592610628,-1.421032947006294,-1.421032947006294,-1.421032947006294
2019-04-14,-1.3279826854643606,-1.3279826854643606,-1.3279826854643606,-1.2637234493316039,-1.2637234493316039,-1.2637234493316039,-1.3297364286498876,-1.3297364286498876,-1.3297364286498876,-1.2723148596713347,-1.2723148596713347,-1.2723148596713347
2019-04-21,-1.2872612013873168,-1.2872612013873168,-1.2872612013873168,-1.2528376299754704,-1.2528376299754704,-1.2528376299754704,-1.3602182690697149,-1.3602182690697149,-1.3602182690697149,-1.3052596547545479,-1.3052596547545479,-1.3052596547545479
2019-04-28,-1.1857920354161697,-1.1857920354161697,-1.1857920354161697,-1.1800979820888768,-1.1800979820888768,-1.1800979820888768,-1.2566604106782364,-1.2566604106782364,-1.2566604106782364,-1.2018507352584966,-1.2018507352584966,-1.2018507352584966
2019-05-05,-0.691598050382298,-0.691598050382298,-0.691598050382298,-0.54677259510424,-0.54677259510424,-0.54677259510424,-0.8577731426841713,-0.8577731426841713,-0.8577731426841713,-0.8247019827643912,-0.8247019827643912,-0.8247019827643912
2019-05-12,-0.5886950167937852,-0.5886950167937852,-0.5886950167937852,-0.6718625100240255,-0.6718625100240255,-0.6718625100240255,-0.7711429835733569,-0.7711429835733569,-0.7711429835733569,-0.619481188844566,-0.619481188844566,-0.619481188844566
2019-05-19,-0.39248296437901914,-0.39248296437901914,-0.39248296437901914,-0.35085340236134915,-0.35085340236134915,-0.35085340236134915,-0.32091738193460695,-0.32091738193460695,-0.32091738193460695,-0.2614196110820077,-0.2614196110820077,-0.2614196110820077
2019-05-26,0.5210178218189441,0.5210178218189441,0.5210178218189441,0.5086391329788008,0.5086391329788008,0.5086391329788008,0.5530874208890701,0.5530874208890701,0.5530874208890701,0.6677024231925918,0.6677024231925918,0.6677024231925918
2019-06-02,-0.4991624084316269,-0.4991624084316269,-0.4991624084316269,-0.6136495199625153,-0.6136495199625153,-0.6136495199625153,-0.6994486174372094,-0.6994486174372094,-0.6994486174372094,-0.656113749865879,-0.656113749865879,-0.656113749865879
2019-06-09,-0.8206081615995149,-0.8206081615995149,-0.8206081615995149,-0.835738602503064,-0.835738602503064,-0.835738602503064,-0.7237448519989954,-0.7237448519989954,-0.7237448519989954,-0.7420301445037837,-0.7420301445037837,-0.7420301445037837
2019-06-16,-1.463826363677805,-1.463826363677805,-1.463826363677805,-1.5328291889340142,-1.5328291889340142,-1.5328291889340142,-1.4767584297245484,-1.4767584297245484,-1.4767584297245484,-1.4061454421111876,-1.4061454421111876,-1.4061454421111876
2019-06-23,-1.3712777184642297,-1.3712777184642297,-1.3712777184642297,-1.4048989306753874,-1.4048989306753874,-1.4048989306753874,-1.3187692454298992,-1.3187692454298992,-1.3187692454298992,-1.372164034107671,-1.372164034107671,-1.372164034107671
2019-06-30,-1.7816093730896387,-1.7816093730896387,-1.7816093730896387,-1.7073355838846072,-1.7073355838846072,-1.7073355838846072,-1.7745363519987736,-1.7745363519987736,-1.7745363519987736,-1.8144355226053241,-1.8144355226053241,-1.8144355226053241
2019-07-07,-1.7904758554847624,-1.7904758554847624,-1.7904758554847624,-1.8408232991107571,-1.8408232991107571,-1.8408232991107571,-1.776072779825507,-1.776072779825507,-1.776072779825507,-1.8015210760880287,-1.8015210760880287,-1.8015210760880287
2019-07-14,-1.5894060915170256,-1.5894060915170256,-1.5894060915170256,-1.34288599395302,-1.34288599395302,-1.34288599395302,-1.4803035668127025,-1.4803035668127025,-1.4803035668127025,-1.22555909636924,-1.22555909636924,-1.22555909636924
2019-07-21,-1.5858068224747794,-1.5858068224747794,-1.5858068224747794,-1.662548722147312,-1.662548722147312,-1.662548722147312,-1.640591151858927,-1.640591151858927,-1.640591151858927,-1.64938751896401,-1.64938751896401,-1.64938751896401
2019-07-28,-0.5839587199860049,-0.5839587199860049,-0.5839587199860049,-0.3536357985280184,-0.3536357985280184,-0.3536357985280184,-0.4788461454550813,-0.4788461454550813,-0.4788461454550813,-0.41942644623131803,-0.41942644623131803,-0.41942644623131803
2019-08-04,-0.371382972891383,-0.371382972891383,-0.371382972891383,-0.12373764497795206,-0.12373764497795206,-0.12373764497795206,-0.30821689825845505,-0.30821689825845505,-0.30821689825845505,-0.18421824305722362,-0.18421824305722362,-0.18421824305722362
2019-08-11,0.530515095170003,0.530515095170003,0.530515095170003,0.36325029261679664,0.36325029261679664,0.36325029261679664,0.3053591042165945,0.3053591042165945,0.3053591042165945,0.22750342849190658,0.22750342849190658,0.22750342849190658
2019-08-18,-0.10194825770363482,-0.10194825770363482,-0.10194825770363482,0.7562135528267435,0.7562135528267435,0.7562135528267435,-0.1840241815111097,-0.1840241815111097,-0.1840241815111097,0.8005150885002584,0.8005150885002584,0.8005150885002584
2019-08-25,-0.5595879673389094,-0.5595879673389094,-0.5595879673389094,-0.38869221842845236,-0.38869221842845236,-0.38869221842845236,-0.4033310416251222,-0.4033310416251222,-0.4033310416251222,-0.3331607605437288,-0.3331607605437288,-0.3331607605437288
2019-09-01,-1.037248844748411,-1.037248844748411,-1.037248844748411,-1.1136935257560472,-1.1136935257560472,-1.1136935257560472,-0.969610633718023,-0.969610633718023,-0.969610633718023,-1.027351477361753,-1.027351477361753,-1.027351477361753
2019-09-08,-1.3286346076356306,-1.3286346076356306,-1.3286346076356306,-1.3764478894553085,-1.3764478894553085,-1.3764478894553085,-1.2976869342883128,-1.2976869342883128,-1.2976869342883128,-1.2771217803745052,-1.2771217803745052,-1.2771217803745052
2019-09-15,-1.2000231496750662,-1.2000231496750662,-1.2000231496750662,-1.0538945675687001,-1.0538945675687001,-1.0538945675687001,-1.1607182142523755,-1.1607182142523755,-1.1607182142523755,-0.9899898250278851,-0.9899898250278851,-0.9899898250278851
2019-09-22,-0.9202665982670538,-0.9202665982670538,-0.9202665982670538,-0.6426989769742402,-0.6426989769742402,-0.6426989769742402,-0.8456695263378968,-0.8456695263378968,-0.8456695263378968,-0.7035966449061611,-0.7035966449061611,-0.7035966449061611
2019-09-29,-0.024265734745245685,-0.024265734745245685,-0.024265734745245685,-0.22679763816004309,-0.22679763816004309,-0.22679763816004309,-0.3497675161778268,-0.3497675161778268,-0.3497675161778268,-0.5073846890942443,-0.5073846890942443,-0.5073846890942443
2019-10-06,-0.610173983689089,-0.610173983689089,-0.610173983689089,-0.822435012597907,-0.822435012597907,-0.822435012597907,-0.826102153927914,-0.826102153927914,-0.826102153927914,-0.6781493112683868,-0.6781493112683868,-0.6781493112683868
2019-10-13,-0.998243807098225,-0.998243807098225,-0.998243807098225,-0.965606925842038,-0.965606925842038,-0.965606925842038,-0.9985532231009199,-0.9985532231009199,-0.9985532231009199,-0.9359182924150219,-0.9359182924150219,-0.9359182924150219
2019-10-20,-1.1192006682649889,-1.1192006682649889,-1.1192006682649889,-1.3080579972523714,-1.3080579972523714,-1.3080579972523714,-1.436863163857606,-1.436863163857606,-1.436863163857606,-1.4451542092549128,-1.4451542092549128,-1.4451542092549128
2019-10-27,-1.880646504248042,-1.880646504248042,-1.880646504248042,-1.905921689049409,-1.905921689049409,-1.905921689049409,-2.023942327555854,-2.023942327555854,-2.023942327555854,-1.9799304354600213,-1.9799304354600213,-1.9799304354600213
2019-11-03,-2.036116336060632,-2.036116336060632,-2.036116336060632,-1.9153435192176684,-1.9153435192176684,-1.9153435192176684,-2.1165799420935367,-2.1165799420935367,-2.1165799420935367,-2.0183838261932983,-2.0183838261932983,-2.0183838261932983
2019-11-10,-2.1024367816978087,-2.1024367816978087,-2.1024367816978087,-1.995528630722743,-1.995528630722743,-1.995528630722743,-2.14426136390358,-2.14426136390358,-2.14426136390358,-2.036698139469696,-2.036698139469696,-2.036698139469696
2019-11-17,-1.8026128406602817,-1.8026128406602817,-1.8026128406602817,-1.66837994754028,-1.66837994754028,-1.66837994754028,-1.7494553828884245,-1.7494553828884245,-1.7494553828884245,-1.6776975949187434,-1.6776975949187434,-1.6776975949187434
2019-11-24,-1.9498197519281686,-1.9498197519281686,-1.9498197519281686,-1.8585570294736857,-1.8585570294736857,-1.8585570294736857,-1.9299861786176438,-1.9299861786176438,-1.9299861786176438,-1.7972541067303276,-1.7972541067303276,-1.7972541067303276
2019-12-01,-1.6302282352595638,-1.6302282352595638,-1.6302282352595638,-1.6239524903512474,-1.6239524903512474,-1.6239524903512474,-1.689028403454259,-1.689028403454259,-1.689028403454259,-1.5961564964953547,-1.5961564964953547,-1.5961564964953547
2019-12-08,-1.6639062654742915,-1.6639062654742915,-1.6639062654742915,-1.5887887566772043,-1.5887887566772043,-1.5887887566772043,-1.7690953520766883,-1.7690953520766883,-1.7690953520766883,-1.621366277368985,-1.621366277368985,-1.621366277368985
2019-12-15,-1.849946612652537,-1.849946612652537,-1.849946612652537,-1.8145597666892825,-1.8145597666892825,-1.8145597666892825,-1.8773622059363295,-1.8773622059363295,-1.8773622059363295,-1.7974119885033846,-1.7974119885033846,-1.7974119885033846
2019-12-22,-1.9068190073121416,-1.9068190073121416,-1.9068190073121416,-1.7840330716482444,-1.7840330716482444,-1.7840330716482444,-1.8823136354255787,-1.8823136354255787,-1.8823136354255787,-1.7753963936461226,-1.7753963936461226,-1.7753963936461226
2019-12-29,-1.546834690525256,-1.546834690525256,-1.546834690525256,-1.5251116021466253,-1.5251116021466253,-1.5251116021466253,-1.683213071244588,-1.683213071244588,-1.683213071244588,-1.5691855927275602,-1.5691855927275602,-1.5691855927275602
