Date,ProShares High Yield Interest RateEtf_Open_average,ProShares High Yield Interest RateEtf_Open_max,ProShares High Yield Interest RateEtf_Open_min,ProShares High Yield Interest RateEtf_High_average,ProShares High Yield Interest RateEtf_High_max,ProShares High Yield Interest RateEtf_High_min,ProShares High Yield Interest RateEtf_Low_average,ProShares High Yield Interest RateEtf_Low_max,ProShares High Yield Interest RateEtf_Low_min,ProShares High Yield Interest RateEtf_Close_average,ProShares High Yield Interest RateEtf_Close_max,ProShares High Yield Interest RateEtf_Close_min
2018-05-27,-1.0758726703500334,-1.0758726703500334,-1.0758726703500334,-1.4324988635547184,-1.4324988635547184,-1.4324988635547184,-1.1820264895814363,-1.1820264895814363,-1.1820264895814363,-1.1876748740620202,-1.1876748740620202,-1.1876748740620202
2018-06-03,-0.3896493622321868,-0.3896493622321868,-0.3896493622321868,-0.39971476842049547,-0.39971476842049547,-0.39971476842049547,-0.030542284373538117,-0.030542284373538117,-0.030542284373538117,-0.29025024132726424,-0.29025024132726424,-0.29025024132726424
2018-06-10,0.7335743863614994,0.7335743863614994,0.7335743863614994,0.6488832231140131,0.6488832231140131,0.6488832231140131,0.7498549721307107,0.7498549721307107,0.7498549721307107,0.4670910455254492,0.4670910455254492,0.4670910455254492
2018-06-17,0.09924202716823115,0.09924202716823115,0.09924202716823115,0.5036481117635263,0.5036481117635263,0.5036481117635263,0.44356107044022725,0.44356107044022725,0.44356107044022725,0.1606659060965885,0.1606659060965885,0.1606659060965885
2018-06-24,-0.4579536267491386,-0.4579536267491386,-0.4579536267491386,-0.959169646629422,-0.959169646629422,-0.959169646629422,-0.760548842042983,-0.760548842042983,-0.760548842042983,-0.9968481657622443,-0.9968481657622443,-0.9968481657622443
2018-07-01,-0.9573604163899314,-0.9573604163899314,-0.9573604163899314,-1.4705820414099529,-1.4705820414099529,-1.4705820414099529,-1.619838775518297,-1.619838775518297,-1.619838775518297,-1.2994836054832637,-1.2994836054832637,-1.2994836054832637
2018-07-08,0.15731228114771809,0.15731228114771809,0.15731228114771809,-0.285317390190914,-0.285317390190914,-0.285317390190914,-0.3825258846004263,-0.3825258846004263,-0.3825258846004263,-0.3485304009841454,-0.3485304009841454,-0.3485304009841454
2018-07-15,0.03775462674222281,0.03775462674222281,0.03775462674222281,-0.3560572389985759,-0.3560572389985759,-0.3560572389985759,-0.04443451278647913,-0.04443451278647913,-0.04443451278647913,-0.06628333353933853,-0.06628333353933853,-0.06628333353933853
2018-07-22,0.7703713905914386,0.7703713905914386,0.7703713905914386,0.5993314016708134,0.5993314016708134,0.5993314016708134,0.7000646044158153,0.7000646044158153,0.7000646044158153,0.9912798074140596,0.9912798074140596,0.9912798074140596
2018-07-29,1.3188825289818098,1.3188825289818098,1.3188825289818098,1.1694913186244658,1.1694913186244658,1.1694913186244658,1.0279062079626393,1.0279062079626393,1.0279062079626393,1.0742660171848184,1.0742660171848184,1.0742660171848184
2018-08-05,0.921357497678607,0.921357497678607,0.921357497678607,0.672114163280836,0.672114163280836,0.672114163280836,0.4862320702824191,0.4862320702824191,0.4862320702824191,0.23501797812082764,0.23501797812082764,0.23501797812082764
2018-08-12,0.04662790059875025,0.04662790059875025,0.04662790059875025,-0.025412108731992768,-0.025412108731992768,-0.025412108731992768,-0.054763375334146366,-0.054763375334146366,-0.054763375334146366,0.6363052326639258,0.6363052326639258,0.6363052326639258
2018-08-19,0.7500852788869417,0.7500852788869417,0.7500852788869417,0.610012870550003,0.610012870550003,0.610012870550003,1.220607663660688,1.220607663660688,1.220607663660688,1.2694099553490847,1.2694099553490847,1.2694099553490847
2018-08-26,1.1975985383334773,1.1975985383334773,1.1975985383334773,0.9725425001546243,0.9725425001546243,0.9725425001546243,0.6297529797545662,0.6297529797545662,0.6297529797545662,0.9277559378623914,0.9277559378623914,0.9277559378623914
2018-09-02,-0.4155439992011868,-0.4155439992011868,-0.4155439992011868,-0.021193691911305348,-0.021193691911305348,-0.021193691911305348,0.2575795305320169,0.2575795305320169,0.2575795305320169,0.47683310518354466,0.47683310518354466,0.47683310518354466
2018-09-09,1.9443244854034833,1.9443244854034833,1.9443244854034833,1.7755707664857814,1.7755707664857814,1.7755707664857814,1.0924535527468313,1.0924535527468313,1.0924535527468313,2.151798272604526,2.151798272604526,2.151798272604526
2018-09-16,2.0779332368812153,2.0779332368812153,2.0779332368812153,2.285310815824314,2.285310815824314,2.285310815824314,2.383427215101535,2.383427215101535,2.383427215101535,2.306097623851463,2.306097623851463,2.306097623851463
