Date,PowerShares amental High Yield Corporate Bond Port_Open_average,PowerShares amental High Yield Corporate Bond Port_Open_max,PowerShares amental High Yield Corporate Bond Port_Open_min,PowerShares amental High Yield Corporate Bond Port_High_average,PowerShares amental High Yield Corporate Bond Port_High_max,PowerShares amental High Yield Corporate Bond Port_High_min,PowerShares amental High Yield Corporate Bond Port_Low_average,PowerShares amental High Yield Corporate Bond Port_Low_max,PowerShares amental High Yield Corporate Bond Port_Low_min,PowerShares amental High Yield Corporate Bond Port_Close_average,PowerShares amental High Yield Corporate Bond Port_Close_max,PowerShares amental High Yield Corporate Bond Port_Close_min
2018-04-08,0.23307631049729166,0.23307631049729166,0.23307631049729166,0.14603577715070853,0.14603577715070853,0.14603577715070853,0.3380569857275302,0.3380569857275302,0.3380569857275302,0.18479315585022785,0.18479315585022785,0.18479315585022785
2018-04-15,-0.8141262028907272,-0.8141262028907272,-0.8141262028907272,-0.9022842350628115,-0.9022842350628115,-0.9022842350628115,-0.9582010140603823,-0.9582010140603823,-0.9582010140603823,-1.2305008651962142,-1.2305008651962142,-1.2305008651962142
2018-04-22,-1.3979976373860112,-1.3979976373860112,-1.3979976373860112,-1.6318330522610116,-1.6318330522610116,-1.6318330522610116,-1.1689297502987908,-1.1689297502987908,-1.1689297502987908,-1.3681099073210299,-1.3681099073210299,-1.3681099073210299
2018-04-29,-1.213723447438688,-1.213723447438688,-1.213723447438688,-1.321497459803057,-1.321497459803057,-1.321497459803057,-0.7934021210369245,-0.7934021210369245,-0.7934021210369245,-1.1610722290602409,-1.1610722290602409,-1.1610722290602409
2018-05-06,-1.0259933105454058,-1.0259933105454058,-1.0259933105454058,-0.9566555201729439,-0.9566555201729439,-0.9566555201729439,-0.9578808832558344,-0.9578808832558344,-0.9578808832558344,-0.7540730294153368,-0.7540730294153368,-0.7540730294153368
2018-05-13,-1.7096462586756338,-1.7096462586756338,-1.7096462586756338,-1.758570342205022,-1.758570342205022,-1.758570342205022,-1.5241228540322227,-1.5241228540322227,-1.5241228540322227,-1.5782353500788724,-1.5782353500788724,-1.5782353500788724
2018-05-20,-1.2451456127293945,-1.2451456127293945,-1.2451456127293945,-1.3575880522915968,-1.3575880522915968,-1.3575880522915968,-1.1152358600346088,-1.1152358600346088,-1.1152358600346088,-1.1652679761050884,-1.1652679761050884,-1.1652679761050884
2018-05-27,-1.1624261214494844,-1.1624261214494844,-1.1624261214494844,-0.7685569479455654,-0.7685569479455654,-0.7685569479455654,-0.9561404867074191,-0.9561404867074191,-0.9561404867074191,-0.5720732196757407,-0.5720732196757407,-0.5720732196757407
2018-06-03,0.06383881894169863,0.06383881894169863,0.06383881894169863,0.04954787398764007,0.04954787398764007,0.04954787398764007,0.17343557805034454,0.17343557805034454,0.17343557805034454,-0.05644944689551819,-0.05644944689551819,-0.05644944689551819
2018-06-10,-0.2805147493273049,-0.2805147493273049,-0.2805147493273049,-0.5135525910130845,-0.5135525910130845,-0.5135525910130845,-0.19662250348718838,-0.19662250348718838,-0.19662250348718838,-0.41975949672847274,-0.41975949672847274,-0.41975949672847274
