Date,iShares MSCI EAFE Growth_Open_average,iShares MSCI EAFE Growth_Open_max,iShares MSCI EAFE Growth_Open_min,iShares MSCI EAFE Growth_High_average,iShares MSCI EAFE Growth_High_max,iShares MSCI EAFE Growth_High_min,iShares MSCI EAFE Growth_Low_average,iShares MSCI EAFE Growth_Low_max,iShares MSCI EAFE Growth_Low_min,iShares MSCI EAFE Growth_Close_average,iShares MSCI EAFE Growth_Close_max,iShares MSCI EAFE Growth_Close_min
2018-06-17,-1.9150213660031608,-1.9150213660031608,-1.9150213660031608,-2.0850096478870372,-2.0850096478870372,-2.0850096478870372,-1.923749499353608,-1.923749499353608,-1.923749499353608,-2.019675390422713,-2.019675390422713,-2.019675390422713
2018-06-24,-2.511286605894165,-2.511286605894165,-2.511286605894165,-2.419662280083076,-2.419662280083076,-2.419662280083076,-2.2829954928692877,-2.2829954928692877,-2.2829954928692877,-2.1607544807062435,-2.1607544807062435,-2.1607544807062435
2018-07-01,-0.9131977227528736,-0.9131977227528736,-0.9131977227528736,-0.9345321816563907,-0.9345321816563907,-0.9345321816563907,-0.8162471170314083,-0.8162471170314083,-0.8162471170314083,-0.809994089669906,-0.809994089669906,-0.809994089669906
2018-07-08,-0.5383797771698083,-0.5383797771698083,-0.5383797771698083,-0.6508045300448412,-0.6508045300448412,-0.6508045300448412,-0.5182398029697421,-0.5182398029697421,-0.5182398029697421,-0.5737944484708841,-0.5737944484708841,-0.5737944484708841
2018-07-15,-0.3495859098445307,-0.3495859098445307,-0.3495859098445307,-0.46946212019088884,-0.46946212019088884,-0.46946212019088884,-0.3750431960574105,-0.3750431960574105,-0.3750431960574105,-0.42433233144927546,-0.42433233144927546,-0.42433233144927546
2018-07-22,0.15577093282106932,0.15577093282106932,0.15577093282106932,0.0646873607226207,0.0646873607226207,0.0646873607226207,-0.012916816914044177,-0.012916816914044177,-0.012916816914044177,-0.09695406546294577,-0.09695406546294577,-0.09695406546294577
2018-07-29,-0.753010768825674,-0.753010768825674,-0.753010768825674,-0.6946957254445286,-0.6946957254445286,-0.6946957254445286,-0.664457289228309,-0.664457289228309,-0.664457289228309,-0.655151783290954,-0.655151783290954,-0.655151783290954
2018-08-05,-1.228395526768937,-1.228395526768937,-1.228395526768937,-1.3282063301116382,-1.3282063301116382,-1.3282063301116382,-1.3086717568957598,-1.3086717568957598,-1.3086717568957598,-1.352730166298773,-1.352730166298773,-1.352730166298773
2018-08-12,-0.9800520735552851,-0.9800520735552851,-0.9800520735552851,-0.9228998659460125,-0.9228998659460125,-0.9228998659460125,-0.7992904723963896,-0.7992904723963896,-0.7992904723963896,-0.8384245543273705,-0.8384245543273705,-0.8384245543273705
2018-08-19,0.39712312744322753,0.39712312744322753,0.39712312744322753,0.5648375889348523,0.5648375889348523,0.5648375889348523,0.5165017079623829,0.5165017079623829,0.5165017079623829,0.6711268088320099,0.6711268088320099,0.6711268088320099
2018-08-26,0.19834068664898122,0.19834068664898122,0.19834068664898122,0.29195381819006416,0.29195381819006416,0.29195381819006416,0.1392328042076691,0.1392328042076691,0.1392328042076691,0.15250841365609835,0.15250841365609835,0.15250841365609835
2018-09-02,-1.31385779243627,-1.31385779243627,-1.31385779243627,-1.4371348174094274,-1.4371348174094274,-1.4371348174094274,-1.2498379408577687,-1.2498379408577687,-1.2498379408577687,-1.3144858309036944,-1.3144858309036944,-1.3144858309036944
2018-09-09,-0.0769268687962616,-0.0769268687962616,-0.0769268687962616,-0.10814260622350974,-0.10814260622350974,-0.10814260622350974,-0.1478794168943396,-0.1478794168943396,-0.1478794168943396,-0.3470954763341422,-0.3470954763341422,-0.3470954763341422
2018-09-16,0.985126495499048,0.985126495499048,0.985126495499048,0.8911794768511521,0.8911794768511521,0.8911794768511521,0.9792411948230564,0.9792411948230564,0.9792411948230564,0.7883776131036815,0.7883776131036815,0.7883776131036815
2018-09-23,0.7051770786311444,0.7051770786311444,0.7051770786311444,0.6853809793330943,0.6853809793330943,0.6853809793330943,0.7822627228895549,0.7822627228895549,0.7822627228895549,0.5842900576935691,0.5842900576935691,0.5842900576935691
2018-09-30,-2.329013665770602,-2.329013665770602,-2.329013665770602,-2.13994272287941,-2.13994272287941,-2.13994272287941,-2.3051014408051995,-2.3051014408051995,-2.3051014408051995,-2.0607998966437178,-2.0607998966437178,-2.0607998966437178
2018-10-07,-2.6348728203374083,-2.6348728203374083,-2.6348728203374083,-2.6363958303445116,-2.6363958303445116,-2.6363958303445116,-2.6538990165345906,-2.6538990165345906,-2.6538990165345906,-2.6954993347835643,-2.6954993347835643,-2.6954993347835643
2018-10-14,-1.8847831622714566,-1.8847831622714566,-1.8847831622714566,-1.9926945654978674,-1.9926945654978674,-1.9926945654978674,-2.0068740626850667,-2.0068740626850667,-2.0068740626850667,-2.059631798486874,-2.059631798486874,-2.059631798486874
2018-10-21,-2.04878820682141,-2.04878820682141,-2.04878820682141,-2.101829996576809,-2.101829996576809,-2.101829996576809,-2.2685964345126077,-2.2685964345126077,-2.2685964345126077,-2.24278173577406,-2.24278173577406,-2.24278173577406
2018-10-28,-1.2171666148768914,-1.2171666148768914,-1.2171666148768914,-1.2268678590551068,-1.2268678590551068,-1.2268678590551068,-1.1032561078858976,-1.1032561078858976,-1.1032561078858976,-1.1540758202701469,-1.1540758202701469,-1.1540758202701469
2018-11-04,-1.1974038579011737,-1.1974038579011737,-1.1974038579011737,-1.2554154569291671,-1.2554154569291671,-1.2554154569291671,-1.2352048471785448,-1.2352048471785448,-1.2352048471785448,-1.295409580317459,-1.295409580317459,-1.295409580317459
2018-11-11,-1.0432046714116339,-1.0432046714116339,-1.0432046714116339,-1.0697214627662268,-1.0697214627662268,-1.0697214627662268,-1.0597064000077674,-1.0597064000077674,-1.0597064000077674,-1.091738383196846,-1.091738383196846,-1.091738383196846
2018-11-18,-1.0227097452757608,-1.0227097452757608,-1.0227097452757608,-1.0115809764401165,-1.0115809764401165,-1.0115809764401165,-0.8767966245890794,-0.8767966245890794,-0.8767966245890794,-0.8604283475524959,-0.8604283475524959,-0.8604283475524959
2018-11-25,-0.4031214207267982,-0.4031214207267982,-0.4031214207267982,-0.45597631966478347,-0.45597631966478347,-0.45597631966478347,-0.37725087038575034,-0.37725087038575034,-0.37725087038575034,-0.353287066197187,-0.353287066197187,-0.353287066197187
2018-12-02,-1.318204572831642,-1.318204572831642,-1.318204572831642,-1.329235441012297,-1.329235441012297,-1.329235441012297,-1.349379722868602,-1.349379722868602,-1.349379722868602,-1.263600574996748,-1.263600574996748,-1.263600574996748
2018-12-09,-1.171773803802754,-1.171773803802754,-1.171773803802754,-1.1773968574684524,-1.1773968574684524,-1.1773968574684524,-1.145156188030402,-1.145156188030402,-1.145156188030402,-1.210563923333993,-1.210563923333993,-1.210563923333993
2018-12-16,-1.8861555877642564,-1.8861555877642564,-1.8861555877642564,-1.8556169090795267,-1.8556169090795267,-1.8556169090795267,-1.8015789832274367,-1.8015789832274367,-1.8015789832274367,-1.8790448478244408,-1.8790448478244408,-1.8790448478244408
2018-12-23,-1.2528477220889145,-1.2528477220889145,-1.2528477220889145,-1.2472811981030474,-1.2472811981030474,-1.2472811981030474,-1.1823548509630915,-1.1823548509630915,-1.1823548509630915,-1.1545887569526043,-1.1545887569526043,-1.1545887569526043
2018-12-30,-0.9209821606822739,-0.9209821606822739,-0.9209821606822739,-0.7775068003993454,-0.7775068003993454,-0.7775068003993454,-0.6497853646027207,-0.6497853646027207,-0.6497853646027207,-0.6846819934154542,-0.6846819934154542,-0.6846819934154542
2019-01-06,-0.46374697165548073,-0.46374697165548073,-0.46374697165548073,-0.4473760681313101,-0.4473760681313101,-0.4473760681313101,-0.23310325661183193,-0.23310325661183193,-0.23310325661183193,-0.3119361184759947,-0.3119361184759947,-0.3119361184759947
2019-01-13,0.33487987117936335,0.33487987117936335,0.33487987117936335,0.36046938104127396,0.36046938104127396,0.36046938104127396,0.5166341527508767,0.5166341527508767,0.5166341527508767,0.5268833705144136,0.5268833705144136,0.5268833705144136
2019-01-20,0.1784276797937334,0.1784276797937334,0.1784276797937334,0.253109858258928,0.253109858258928,0.253109858258928,0.38877284329881157,0.38877284329881157,0.38877284329881157,0.3846689800924024,0.3846689800924024,0.3846689800924024
2019-01-27,1.0059896684210312,1.0059896684210312,1.0059896684210312,1.0848237429156866,1.0848237429156866,1.0848237429156866,1.1138333615772156,1.1138333615772156,1.1138333615772156,1.165989954714532,1.165989954714532,1.165989954714532
2019-02-03,0.7590700205492067,0.7590700205492067,0.7590700205492067,0.7296194352181645,0.7296194352181645,0.7296194352181645,0.7968594617361859,0.7968594617361859,0.7968594617361859,0.7302643082559754,0.7302643082559754,0.7302643082559754
2019-02-10,1.5024901110223081,1.5024901110223081,1.5024901110223081,1.5510138943685974,1.5510138943685974,1.5510138943685974,1.4817965154737254,1.4817965154737254,1.4817965154737254,1.489331042707446,1.489331042707446,1.489331042707446
2019-02-17,1.7980654365700415,1.7980654365700415,1.7980654365700415,1.7960027790072906,1.7960027790072906,1.7960027790072906,1.7307879543024656,1.7307879543024656,1.7307879543024656,1.6317805776466283,1.6317805776466283,1.6317805776466283
2019-02-24,1.6636810340403658,1.6636810340403658,1.6636810340403658,1.6234445939141662,1.6234445939141662,1.6234445939141662,1.5240626802418504,1.5240626802418504,1.5240626802418504,1.5233515049130892,1.5233515049130892,1.5233515049130892
2019-03-03,0.9821285872977017,0.9821285872977017,0.9821285872977017,1.1460315139008006,1.1460315139008006,1.1460315139008006,1.0440592781920521,1.0440592781920521,1.0440592781920521,1.176114621248314,1.176114621248314,1.176114621248314
2019-03-10,1.4479533428154936,1.4479533428154936,1.4479533428154936,1.4215993586077225,1.4215993586077225,1.4215993586077225,1.4389871077706844,1.4389871077706844,1.4389871077706844,1.4215426744814137,1.4215426744814137,1.4215426744814137
2019-03-17,1.0015942902795503,1.0015942902795503,1.0015942902795503,0.9723106096830947,0.9723106096830947,0.9723106096830947,0.9832265355445979,0.9832265355445979,0.9832265355445979,0.9956822315283838,0.9956822315283838,0.9956822315283838
2019-03-24,1.4698109377924002,1.4698109377924002,1.4698109377924002,1.4535660029953865,1.4535660029953865,1.4535660029953865,1.486743976826103,1.486743976826103,1.486743976826103,1.455448649571139,1.455448649571139,1.455448649571139
2019-03-31,1.541600586205724,1.541600586205724,1.541600586205724,1.47917189815378,1.47917189815378,1.47917189815378,1.5446050844966943,1.5446050844966943,1.5446050844966943,1.4859590063065113,1.4859590063065113,1.4859590063065113
2019-04-07,1.4163466260217585,1.4163466260217585,1.4163466260217585,1.388901253048618,1.388901253048618,1.388901253048618,1.462774025782761,1.462774025782761,1.462774025782761,1.3955117339269782,1.3955117339269782,1.3955117339269782
2019-04-14,1.2312050390845568,1.2312050390845568,1.2312050390845568,1.2852658344872265,1.2852658344872265,1.2852658344872265,1.2099680559371448,1.2099680559371448,1.2099680559371448,1.2729142742653177,1.2729142742653177,1.2729142742653177
2019-04-21,1.3476388251939047,1.3476388251939047,1.3476388251939047,1.410806631082362,1.410806631082362,1.410806631082362,1.400881614627206,1.400881614627206,1.400881614627206,1.4414222788288513,1.4414222788288513,1.4414222788288513
2019-04-28,0.8254378587972954,0.8254378587972954,0.8254378587972954,1.083421690077292,1.083421690077292,1.083421690077292,0.7276477903052246,0.7276477903052246,0.7276477903052246,1.1057382974224872,1.1057382974224872,1.1057382974224872
2019-05-05,-0.1607369525830211,-0.1607369525830211,-0.1607369525830211,-0.28089962300166155,-0.28089962300166155,-0.28089962300166155,-0.31760774312097756,-0.31760774312097756,-0.31760774312097756,-0.43084077659133047,-0.43084077659133047,-0.43084077659133047
2019-05-12,0.09480189109511694,0.09480189109511694,0.09480189109511694,0.09245537837257875,0.09245537837257875,0.09245537837257875,0.1671626549061764,0.1671626549061764,0.1671626549061764,0.04630834300385733,0.04630834300385733,0.04630834300385733
2019-05-19,0.39764525903169495,0.39764525903169495,0.39764525903169495,0.3831220784658404,0.3831220784658404,0.3831220784658404,0.41023200340220917,0.41023200340220917,0.41023200340220917,0.29773317723876175,0.29773317723876175,0.29773317723876175
2019-05-26,-0.7413901977659937,-0.7413901977659937,-0.7413901977659937,-0.6420785623157949,-0.6420785623157949,-0.6420785623157949,-0.6612835806923123,-0.6612835806923123,-0.6612835806923123,-0.5986961235671518,-0.5986961235671518,-0.5986961235671518
2019-06-02,1.3437933017059425,1.3437933017059425,1.3437933017059425,1.2751677469177478,1.2751677469177478,1.2751677469177478,1.4222064577578466,1.4222064577578466,1.4222064577578466,1.2134805928867234,1.2134805928867234,1.2134805928867234
2019-06-09,-0.05782414192547265,-0.05782414192547265,-0.05782414192547265,-0.021386111410062244,-0.021386111410062244,-0.021386111410062244,0.08011576891552429,0.08011576891552429,0.08011576891552429,-0.12418389396468477,-0.12418389396468477,-0.12418389396468477
2019-06-16,1.9493145329805706,1.9493145329805706,1.9493145329805706,1.8381589066005142,1.8381589066005142,1.8381589066005142,1.909232206901156,1.909232206901156,1.909232206901156,1.711890901483876,1.711890901483876,1.711890901483876
2019-06-23,1.9367988016585311,1.9367988016585311,1.9367988016585311,1.883990958225465,1.883990958225465,1.883990958225465,1.748939836198452,1.748939836198452,1.748939836198452,1.7341365772422208,1.7341365772422208,1.7341365772422208
2019-06-30,1.273059182749747,1.273059182749747,1.273059182749747,1.2106106146599342,1.2106106146599342,1.2106106146599342,1.339724269669754,1.339724269669754,1.339724269669754,1.2645207556318103,1.2645207556318103,1.2645207556318103
2019-07-07,1.0099704398254676,1.0099704398254676,1.0099704398254676,1.008194882742229,1.008194882742229,1.008194882742229,1.1465453931411926,1.1465453931411926,1.1465453931411926,1.066270553675164,1.066270553675164,1.066270553675164
2019-07-14,0.9938167802510643,0.9938167802510643,0.9938167802510643,0.8786833327150863,0.8786833327150863,0.8786833327150863,0.9829331569444807,0.9829331569444807,0.9829331569444807,0.9277332500909181,0.9277332500909181,0.9277332500909181
2019-07-21,1.0592923238073864,1.0592923238073864,1.0592923238073864,1.0071966797750391,1.0071966797750391,1.0071966797750391,1.0708973202517458,1.0708973202517458,1.0708973202517458,1.0511646936754955,1.0511646936754955,1.0511646936754955
2019-07-28,-0.8555315773434592,-0.8555315773434592,-0.8555315773434592,-0.9084446375122106,-0.9084446375122106,-0.9084446375122106,-1.3198597322587202,-1.3198597322587202,-1.3198597322587202,-1.3414778316829008,-1.3414778316829008,-1.3414778316829008
2019-08-04,-0.6510373945563112,-0.6510373945563112,-0.6510373945563112,-0.6495913368419821,-0.6495913368419821,-0.6495913368419821,-0.7106983982564162,-0.7106983982564162,-0.7106983982564162,-0.7932733136978238,-0.7932733136978238,-0.7932733136978238
2019-08-11,-0.5416986665784786,-0.5416986665784786,-0.5416986665784786,-0.6886303337883023,-0.6886303337883023,-0.6886303337883023,-0.52546760986376,-0.52546760986376,-0.52546760986376,-0.6448605017129709,-0.6448605017129709,-0.6448605017129709
2019-08-18,-0.6724063965866889,-0.6724063965866889,-0.6724063965866889,-0.76994037349878,-0.76994037349878,-0.76994037349878,-0.6940583078364859,-0.6940583078364859,-0.6940583078364859,-0.6434643843822382,-0.6434643843822382,-0.6434643843822382
2019-08-25,-0.056084671215206945,-0.056084671215206945,-0.056084671215206945,-0.13010938584943443,-0.13010938584943443,-0.13010938584943443,-0.27494153706398566,-0.27494153706398566,-0.27494153706398566,-0.14826059006178885,-0.14826059006178885,-0.14826059006178885
2019-09-01,0.9611494584336884,0.9611494584336884,0.9611494584336884,0.9055693989946249,0.9055693989946249,0.9055693989946249,0.8639995506896433,0.8639995506896433,0.8639995506896433,0.8346371000954691,0.8346371000954691,0.8346371000954691
2019-09-08,0.48110512524305954,0.48110512524305954,0.48110512524305954,0.48993820788889236,0.48993820788889236,0.48993820788889236,0.5076146430210601,0.5076146430210601,0.5076146430210601,0.4522991218411966,0.4522991218411966,0.4522991218411966
2019-09-15,0.233498941228455,0.233498941228455,0.233498941228455,0.5672510625960603,0.5672510625960603,0.5672510625960603,0.45081533677295144,0.45081533677295144,0.45081533677295144,0.6560020227256806,0.6560020227256806,0.6560020227256806
2019-09-22,0.22327892358324983,0.22327892358324983,0.22327892358324983,0.49553187581166835,0.49553187581166835,0.49553187581166835,0.41411004638593646,0.41411004638593646,0.41411004638593646,0.5031686885907306,0.5031686885907306,0.5031686885907306
2019-09-29,-0.28045974911633437,-0.28045974911633437,-0.28045974911633437,-0.07276872022041328,-0.07276872022041328,-0.07276872022041328,-0.005320241921030868,-0.005320241921030868,-0.005320241921030868,-0.07563217515915391,-0.07563217515915391,-0.07563217515915391
2019-10-06,0.48167520158413496,0.48167520158413496,0.48167520158413496,0.5686005801292634,0.5686005801292634,0.5686005801292634,0.6312130920396231,0.6312130920396231,0.6312130920396231,0.5779564812348186,0.5779564812348186,0.5779564812348186
2019-10-13,1.5153305169828035,1.5153305169828035,1.5153305169828035,1.4762408727115033,1.4762408727115033,1.4762408727115033,1.4073901071291304,1.4073901071291304,1.4073901071291304,1.3738847861159815,1.3738847861159815,1.3738847861159815
2019-10-20,1.7397080275993633,1.7397080275993633,1.7397080275993633,1.8087822532642421,1.8087822532642421,1.8087822532642421,1.6519224183072871,1.6519224183072871,1.6519224183072871,1.7240491007088408,1.7240491007088408,1.7240491007088408
2019-10-27,2.425465120535888,2.425465120535888,2.425465120535888,2.3206852188262244,2.3206852188262244,2.3206852188262244,2.274254488913461,2.274254488913461,2.274254488913461,2.2056214966055965,2.2056214966055965,2.2056214966055965
2019-11-03,1.651341307647514,1.651341307647514,1.651341307647514,1.6763110761765578,1.6763110761765578,1.6763110761765578,1.666046804122173,1.666046804122173,1.666046804122173,1.693839007612188,1.693839007612188,1.693839007612188
2019-11-10,1.6051889166385243,1.6051889166385243,1.6051889166385243,1.6560958384368878,1.6560958384368878,1.6560958384368878,1.6099711161354193,1.6099711161354193,1.6099711161354193,1.6523131760725058,1.6523131760725058,1.6523131760725058
2019-11-17,1.4314106409093044,1.4314106409093044,1.4314106409093044,1.4640509393894932,1.4640509393894932,1.4640509393894932,1.4806099196609386,1.4806099196609386,1.4806099196609386,1.4653251826792566,1.4653251826792566,1.4653251826792566
2019-11-24,1.2844453150488846,1.2844453150488846,1.2844453150488846,1.1827305405571173,1.1827305405571173,1.1827305405571173,0.9740105123564562,0.9740105123564562,0.9740105123564562,1.0277752818035386,1.0277752818035386,1.0277752818035386
2019-12-01,1.2274230057890452,1.2274230057890452,1.2274230057890452,1.2180115281031039,1.2180115281031039,1.2180115281031039,1.2641799170435073,1.2641799170435073,1.2641799170435073,1.1744461779907092,1.1744461779907092,1.1744461779907092
2019-12-08,1.5263137736165628,1.5263137736165628,1.5263137736165628,1.5759823485108047,1.5759823485108047,1.5759823485108047,1.6294516167457782,1.6294516167457782,1.6294516167457782,1.5967079303812723,1.5967079303812723,1.5967079303812723
2019-12-15,1.301821698094646,1.301821698094646,1.301821698094646,1.2790298890124006,1.2790298890124006,1.2790298890124006,1.3508022717387675,1.3508022717387675,1.3508022717387675,1.3236851122862219,1.3236851122862219,1.3236851122862219
2019-12-22,1.3171473036089187,1.3171473036089187,1.3171473036089187,1.315511733576962,1.315511733576962,1.315511733576962,1.147360975270068,1.147360975270068,1.147360975270068,1.0790676886529957,1.0790676886529957,1.0790676886529957
2019-12-29,0.949636048668164,0.949636048668164,0.949636048668164,1.1293425430143194,1.1293425430143194,1.1293425430143194,1.0982368066092214,1.0982368066092214,1.0982368066092214,1.0639304452965215,1.0639304452965215,1.0639304452965215
