Date,iShares Asia 50_Open_average,iShares Asia 50_Open_max,iShares Asia 50_Open_min,iShares Asia 50_High_average,iShares Asia 50_High_max,iShares Asia 50_High_min,iShares Asia 50_Low_average,iShares Asia 50_Low_max,iShares Asia 50_Low_min,iShares Asia 50_Close_average,iShares Asia 50_Close_max,iShares Asia 50_Close_min
2018-08-05,-0.797523527623058,-0.797523527623058,-0.797523527623058,-0.917473108366027,-0.917473108366027,-0.917473108366027,-0.8244325348704609,-0.8244325348704609,-0.8244325348704609,-0.9080854552811306,-0.9080854552811306,-0.9080854552811306
2018-08-12,-1.476566096229119,-1.476566096229119,-1.476566096229119,-1.2897541591850337,-1.2897541591850337,-1.2897541591850337,-1.484181112675035,-1.484181112675035,-1.484181112675035,-1.2412151391078903,-1.2412151391078903,-1.2412151391078903
2018-08-19,-0.5129182712861832,-0.5129182712861832,-0.5129182712861832,-0.4797514545998767,-0.4797514545998767,-0.4797514545998767,-0.43954166714504134,-0.43954166714504134,-0.43954166714504134,-0.4339444200919824,-0.4339444200919824,-0.4339444200919824
2018-08-26,-0.20847783439427695,-0.20847783439427695,-0.20847783439427695,-0.20609423504758662,-0.20609423504758662,-0.20609423504758662,-0.21862317903932485,-0.21862317903932485,-0.21862317903932485,-0.2005215157704846,-0.2005215157704846,-0.2005215157704846
2018-09-02,-1.654214961091622,-1.654214961091622,-1.654214961091622,-1.7506266366816792,-1.7506266366816792,-1.7506266366816792,-1.6697691370382084,-1.6697691370382084,-1.6697691370382084,-1.8114834381878853,-1.8114834381878853,-1.8114834381878853
2018-09-09,-0.7488992209256128,-0.7488992209256128,-0.7488992209256128,-1.092966609956004,-1.092966609956004,-1.092966609956004,-1.061250856150563,-1.061250856150563,-1.061250856150563,-1.2619639018998612,-1.2619639018998612,-1.2619639018998612
2018-09-16,0.7808772093284037,0.7808772093284037,0.7808772093284037,0.6513190816758047,0.6513190816758047,0.6513190816758047,0.8482935958833506,0.8482935958833506,0.8482935958833506,0.6026513413314486,0.6026513413314486,0.6026513413314486
2018-09-23,0.5530534857917466,0.5530534857917466,0.5530534857917466,0.45643051202649243,0.45643051202649243,0.45643051202649243,0.5280517944755729,0.5280517944755729,0.5280517944755729,0.3428026007117607,0.3428026007117607,0.3428026007117607
2018-09-30,-1.9475558192703042,-1.9475558192703042,-1.9475558192703042,-2.273996344051065,-2.273996344051065,-2.273996344051065,-2.2415510440990043,-2.2415510440990043,-2.2415510440990043,-2.295717918358973,-2.295717918358973,-2.295717918358973
2018-10-07,-2.2780495344169256,-2.2780495344169256,-2.2780495344169256,-2.396224973258052,-2.396224973258052,-2.396224973258052,-2.341413993588183,-2.341413993588183,-2.341413993588183,-2.350446046676301,-2.350446046676301,-2.350446046676301
2018-10-14,-1.9453972133720168,-1.9453972133720168,-1.9453972133720168,-1.954871515788643,-1.954871515788643,-1.954871515788643,-1.8892647222681334,-1.8892647222681334,-1.8892647222681334,-2.0334628816547062,-2.0334628816547062,-2.0334628816547062
2018-10-21,-2.3669815152922733,-2.3669815152922733,-2.3669815152922733,-2.269152691449946,-2.269152691449946,-2.269152691449946,-2.266002493102765,-2.266002493102765,-2.266002493102765,-2.2632317025582034,-2.2632317025582034,-2.2632317025582034
2018-10-28,-0.6478329472720085,-0.6478329472720085,-0.6478329472720085,-0.7052145907985026,-0.7052145907985026,-0.7052145907985026,-0.862223617390468,-0.862223617390468,-0.862223617390468,-0.8394959140907919,-0.8394959140907919,-0.8394959140907919
2018-11-04,-1.1572575010171247,-1.1572575010171247,-1.1572575010171247,-1.2800689483292884,-1.2800689483292884,-1.2800689483292884,-1.1620308453706591,-1.1620308453706591,-1.1620308453706591,-1.2323062874381474,-1.2323062874381474,-1.2323062874381474
2018-11-11,-0.81768579397838,-0.81768579397838,-0.81768579397838,-0.6821663666776464,-0.6821663666776464,-0.6821663666776464,-0.7027408971264787,-0.7027408971264787,-0.7027408971264787,-0.6367621687007774,-0.6367621687007774,-0.6367621687007774
2018-11-18,-1.0524156923017813,-1.0524156923017813,-1.0524156923017813,-1.079333328673434,-1.079333328673434,-1.079333328673434,-0.9058918767037746,-0.9058918767037746,-0.9058918767037746,-1.064479033035431,-1.064479033035431,-1.064479033035431
2018-11-25,-0.27047087262031433,-0.27047087262031433,-0.27047087262031433,-0.3302114819022445,-0.3302114819022445,-0.3302114819022445,-0.21235488409579165,-0.21235488409579165,-0.21235488409579165,-0.21931578604063406,-0.21931578604063406,-0.21931578604063406
2018-12-02,-0.40211311388044324,-0.40211311388044324,-0.40211311388044324,-0.34835832569954933,-0.34835832569954933,-0.34835832569954933,-0.5377499211867122,-0.5377499211867122,-0.5377499211867122,-0.6550072195379157,-0.6550072195379157,-0.6550072195379157
2018-12-09,-0.5475126096452463,-0.5475126096452463,-0.5475126096452463,-0.5898081980880472,-0.5898081980880472,-0.5898081980880472,-0.4529558531070892,-0.4529558531070892,-0.4529558531070892,-0.5644322278405757,-0.5644322278405757,-0.5644322278405757
2018-12-16,-1.0305695663642636,-1.0305695663642636,-1.0305695663642636,-1.039147021340408,-1.039147021340408,-1.039147021340408,-1.0976865770135111,-1.0976865770135111,-1.0976865770135111,-1.1952676948473433,-1.1952676948473433,-1.1952676948473433
2018-12-23,-0.8196076346670121,-0.8196076346670121,-0.8196076346670121,-0.9559468893113978,-0.9559468893113978,-0.9559468893113978,-0.7494781979899523,-0.7494781979899523,-0.7494781979899523,-0.870031023878719,-0.870031023878719,-0.870031023878719
2018-12-30,-1.4493025519821228,-1.4493025519821228,-1.4493025519821228,-1.137229215711243,-1.137229215711243,-1.137229215711243,-1.34062923032947,-1.34062923032947,-1.34062923032947,-0.9242667215794366,-0.9242667215794366,-0.9242667215794366
2019-01-06,0.47506792884165355,0.47506792884165355,0.47506792884165355,0.39705391912614724,0.39705391912614724,0.39705391912614724,0.7183268942258347,0.7183268942258347,0.7183268942258347,0.6296417144291275,0.6296417144291275,0.6296417144291275
2019-01-13,1.3219277330136454,1.3219277330136454,1.3219277330136454,1.4475079070688934,1.4475079070688934,1.4475079070688934,1.5956930959687095,1.5956930959687095,1.5956930959687095,1.5822849059242996,1.5822849059242996,1.5822849059242996
2019-01-20,1.8596653234426568,1.8596653234426568,1.8596653234426568,1.9490119404336794,1.9490119404336794,1.9490119404336794,2.0597309697885997,2.0597309697885997,2.0597309697885997,1.9867577494938877,1.9867577494938877,1.9867577494938877
2019-01-27,1.965856539965357,1.965856539965357,1.965856539965357,1.9138920632040903,1.9138920632040903,1.9138920632040903,1.928191754821289,1.928191754821289,1.928191754821289,1.8978385110567764,1.8978385110567764,1.8978385110567764
2019-02-03,1.3979841352117324,1.3979841352117324,1.3979841352117324,1.34075612429646,1.34075612429646,1.34075612429646,1.2904392304923358,1.2904392304923358,1.2904392304923358,1.34079949502113,1.34079949502113,1.34079949502113
2019-02-10,1.2893190886980204,1.2893190886980204,1.2893190886980204,1.2884109878965133,1.2884109878965133,1.2884109878965133,1.317765963244485,1.317765963244485,1.317765963244485,1.2676895524930396,1.2676895524930396,1.2676895524930396
2019-02-17,1.632691045045275,1.632691045045275,1.632691045045275,1.7044153729761038,1.7044153729761038,1.7044153729761038,1.6470359761503994,1.6470359761503994,1.6470359761503994,1.6590420452869903,1.6590420452869903,1.6590420452869903
2019-02-24,1.2454103105063492,1.2454103105063492,1.2454103105063492,1.1932242897496277,1.1932242897496277,1.1932242897496277,1.145271995371774,1.145271995371774,1.145271995371774,1.159372501362164,1.159372501362164,1.159372501362164
2019-03-03,0.3692148455941828,0.3692148455941828,0.3692148455941828,0.3979778738947293,0.3979778738947293,0.3979778738947293,0.44044022011939177,0.44044022011939177,0.44044022011939177,0.4578319547237465,0.4578319547237465,0.4578319547237465
2019-03-10,0.9726349035356995,0.9726349035356995,0.9726349035356995,1.0812083929359775,1.0812083929359775,1.0812083929359775,1.0218808309354621,1.0218808309354621,1.0218808309354621,1.0752379596460595,1.0752379596460595,1.0752379596460595
2019-03-17,1.0320701387675404,1.0320701387675404,1.0320701387675404,0.9778689383074021,0.9778689383074021,0.9778689383074021,0.7888170956477604,0.7888170956477604,0.7888170956477604,0.7039619385520731,0.7039619385520731,0.7039619385520731
2019-03-24,0.812628004907912,0.812628004907912,0.812628004907912,0.8365710638364743,0.8365710638364743,0.8365710638364743,0.8466390781882621,0.8466390781882621,0.8466390781882621,0.8643289790117231,0.8643289790117231,0.8643289790117231
2019-03-31,2.0212159626399435,2.0212159626399435,2.0212159626399435,2.08730180704161,2.08730180704161,2.08730180704161,2.1533097101491334,2.1533097101491334,2.1533097101491334,2.191713961241491,2.191713961241491,2.191713961241491
2019-04-07,1.910273071384824,1.910273071384824,1.910273071384824,1.907498916711079,1.907498916711079,1.907498916711079,1.9404688933745196,1.9404688933745196,1.9404688933745196,1.8755528576033706,1.8755528576033706,1.8755528576033706
2019-04-14,1.6084349272598195,1.6084349272598195,1.6084349272598195,1.6780838468999952,1.6780838468999952,1.6780838468999952,1.662853161508801,1.662853161508801,1.662853161508801,1.7154708721795373,1.7154708721795373,1.7154708721795373
2019-04-21,0.856445079863963,0.856445079863963,0.856445079863963,0.8247546315438575,0.8247546315438575,0.8247546315438575,0.8565466645558962,0.8565466645558962,0.8565466645558962,0.8773134502995217,0.8773134502995217,0.8773134502995217
2019-04-28,1.171550765588559,1.171550765588559,1.171550765588559,1.1795703725151,1.1795703725151,1.1795703725151,1.1951952261426313,1.1951952261426313,1.1951952261426313,1.2365310266597611,1.2365310266597611,1.2365310266597611
2019-05-05,-0.8617927508913349,-0.8617927508913349,-0.8617927508913349,-0.733969008673464,-0.733969008673464,-0.733969008673464,-1.0644869243989994,-1.0644869243989994,-1.0644869243989994,-0.6753845719856247,-0.6753845719856247,-0.6753845719856247
2019-05-12,-1.8512532944483224,-1.8512532944483224,-1.8512532944483224,-1.8350198020958377,-1.8350198020958377,-1.8350198020958377,-1.7237378861868886,-1.7237378861868886,-1.7237378861868886,-1.860301670371966,-1.860301670371966,-1.860301670371966
2019-05-19,-1.7741410305850411,-1.7741410305850411,-1.7741410305850411,-1.8419337164286855,-1.8419337164286855,-1.8419337164286855,-1.7774573104535316,-1.7774573104535316,-1.7774573104535316,-1.8520610400973907,-1.8520610400973907,-1.8520610400973907
2019-05-26,-1.6950947487861086,-1.6950947487861086,-1.6950947487861086,-1.6407647641381202,-1.6407647641381202,-1.6407647641381202,-1.6057125632045177,-1.6057125632045177,-1.6057125632045177,-1.5659577257872659,-1.5659577257872659,-1.5659577257872659
2019-06-02,-1.1661622218086516,-1.1661622218086516,-1.1661622218086516,-1.0609126718924025,-1.0609126718924025,-1.0609126718924025,-1.0892646589760124,-1.0892646589760124,-1.0892646589760124,-1.1129456741496548,-1.1129456741496548,-1.1129456741496548
2019-06-09,-1.01910564876007,-1.01910564876007,-1.01910564876007,-1.115211583997488,-1.115211583997488,-1.115211583997488,-1.0673164495245262,-1.0673164495245262,-1.0673164495245262,-1.1262950608516313,-1.1262950608516313,-1.1262950608516313
2019-06-16,0.0072596835598296786,0.0072596835598296786,0.0072596835598296786,-0.011539939572338963,-0.011539939572338963,-0.011539939572338963,0.05990067023401294,0.05990067023401294,0.05990067023401294,0.018162348120202502,0.018162348120202502,0.018162348120202502
2019-06-23,0.2651035794561874,0.2651035794561874,0.2651035794561874,0.18006246956589325,0.18006246956589325,0.18006246956589325,0.23330293387554937,0.23330293387554937,0.23330293387554937,0.194515310244053,0.194515310244053,0.194515310244053
2019-06-30,0.19344992564176705,0.19344992564176705,0.19344992564176705,0.11849535401632852,0.11849535401632852,0.11849535401632852,0.182584744242412,0.182584744242412,0.182584744242412,0.17805755043672175,0.17805755043672175,0.17805755043672175
2019-07-07,0.3039744701115013,0.3039744701115013,0.3039744701115013,0.2695968515783664,0.2695968515783664,0.2695968515783664,0.3076369966626665,0.3076369966626665,0.3076369966626665,0.3222687595859962,0.3222687595859962,0.3222687595859962
2019-07-14,0.8070740712122391,0.8070740712122391,0.8070740712122391,0.751183794871493,0.751183794871493,0.751183794871493,0.7320065957818737,0.7320065957818737,0.7320065957818737,0.666009778726578,0.666009778726578,0.666009778726578
2019-07-21,0.7492021875243469,0.7492021875243469,0.7492021875243469,0.6828714915226137,0.6828714915226137,0.6828714915226137,0.7549460236039227,0.7549460236039227,0.7549460236039227,0.6500853767677185,0.6500853767677185,0.6500853767677185
2019-07-28,-0.7525163762617634,-0.7525163762617634,-0.7525163762617634,-0.7955500602122412,-0.7955500602122412,-0.7955500602122412,-0.8590957094052865,-0.8590957094052865,-0.8590957094052865,-0.8724705624385846,-0.8724705624385846,-0.8724705624385846
2019-08-04,-1.3180256552437004,-1.3180256552437004,-1.3180256552437004,-1.4451021731827243,-1.4451021731827243,-1.4451021731827243,-1.4462930470704465,-1.4462930470704465,-1.4462930470704465,-1.3916696543833738,-1.3916696543833738,-1.3916696543833738
2019-08-11,-1.4206870117127892,-1.4206870117127892,-1.4206870117127892,-1.3900516083329435,-1.3900516083329435,-1.3900516083329435,-1.318340543983616,-1.318340543983616,-1.318340543983616,-1.3224106427134021,-1.3224106427134021,-1.3224106427134021
2019-08-18,-1.1565458433692284,-1.1565458433692284,-1.1565458433692284,-1.1606564065258311,-1.1606564065258311,-1.1606564065258311,-1.419051505626492,-1.419051505626492,-1.419051505626492,-1.4531476123891318,-1.4531476123891318,-1.4531476123891318
2019-08-25,-0.9880928131743772,-0.9880928131743772,-0.9880928131743772,-1.055098331431555,-1.055098331431555,-1.055098331431555,-0.977416092795681,-0.977416092795681,-0.977416092795681,-0.9707080512600996,-0.9707080512600996,-0.9707080512600996
2019-09-01,-0.08890472855628229,-0.08890472855628229,-0.08890472855628229,-0.08275112695438847,-0.08275112695438847,-0.08275112695438847,0.031405871057839596,0.031405871057839596,0.031405871057839596,-0.009626821084764635,-0.009626821084764635,-0.009626821084764635
2019-09-08,0.5735498902362477,0.5735498902362477,0.5735498902362477,0.6086017644698691,0.6086017644698691,0.6086017644698691,0.6338263787808305,0.6338263787808305,0.6338263787808305,0.616826124601288,0.616826124601288,0.616826124601288
2019-09-15,0.19102110433505182,0.19102110433505182,0.19102110433505182,0.14952378069651207,0.14952378069651207,0.14952378069651207,0.04275172181216754,0.04275172181216754,0.04275172181216754,-0.011534984507997656,-0.011534984507997656,-0.011534984507997656
2019-09-22,-0.1573819257599554,-0.1573819257599554,-0.1573819257599554,-0.21041853421109807,-0.21041853421109807,-0.21041853421109807,-0.38016720263125076,-0.38016720263125076,-0.38016720263125076,-0.3475890596434016,-0.3475890596434016,-0.3475890596434016
2019-09-29,-0.20105306415045035,-0.20105306415045035,-0.20105306415045035,-0.0715195422517494,-0.0715195422517494,-0.0715195422517494,-0.08298387783346271,-0.08298387783346271,-0.08298387783346271,0.04222739573301357,0.04222739573301357,0.04222739573301357
2019-10-06,0.6908009718693308,0.6908009718693308,0.6908009718693308,0.8812857226628544,0.8812857226628544,0.8812857226628544,0.8214895174311108,0.8214895174311108,0.8214895174311108,0.7927041842188608,0.7927041842188608,0.7927041842188608
2019-10-13,1.0846223099999757,1.0846223099999757,1.0846223099999757,1.0128176985328003,1.0128176985328003,1.0128176985328003,1.0077329932061314,1.0077329932061314,1.0077329932061314,0.9979852227201609,0.9979852227201609,0.9979852227201609
2019-10-20,1.2759262703128516,1.2759262703128516,1.2759262703128516,1.375456272369412,1.375456272369412,1.375456272369412,1.3560504894506098,1.3560504894506098,1.3560504894506098,1.4833133339332452,1.4833133339332452,1.4833133339332452
2019-10-27,1.605856912522607,1.605856912522607,1.605856912522607,1.6366243708130879,1.6366243708130879,1.6366243708130879,1.6199630366847506,1.6199630366847506,1.6199630366847506,1.6795446866352932,1.6795446866352932,1.6795446866352932
2019-11-03,1.8411654890948086,1.8411654890948086,1.8411654890948086,1.7889341713498277,1.7889341713498277,1.7889341713498277,1.768369396860822,1.768369396860822,1.768369396860822,1.7404273996386392,1.7404273996386392,1.7404273996386392
2019-11-10,1.1054065362354542,1.1054065362354542,1.1054065362354542,1.1207944529938334,1.1207944529938334,1.1207944529938334,1.1190149679386605,1.1190149679386605,1.1190149679386605,1.0858270897413043,1.0858270897413043,1.0858270897413043
2019-11-17,0.9742012298809801,0.9742012298809801,0.9742012298809801,0.873380074064574,0.873380074064574,0.873380074064574,0.9453005734826347,0.9453005734826347,0.9453005734826347,0.8887579305218278,0.8887579305218278,0.8887579305218278
2019-11-24,0.6245543595102448,0.6245543595102448,0.6245543595102448,0.5377576292451649,0.5377576292451649,0.5377576292451649,0.6195548564717903,0.6195548564717903,0.6195548564717903,0.568925291405785,0.568925291405785,0.568925291405785
2019-12-01,0.7936125201228643,0.7936125201228643,0.7936125201228643,0.8138906385280932,0.8138906385280932,0.8138906385280932,0.8153835028420569,0.8153835028420569,0.8153835028420569,0.8712671069866181,0.8712671069866181,0.8712671069866181
2019-12-08,2.137209409795043,2.137209409795043,2.137209409795043,2.255740563561079,2.255740563561079,2.255740563561079,1.9549484523719944,1.9549484523719944,1.9549484523719944,1.9570992206937283,1.9570992206937283,1.9570992206937283
2019-12-15,1.7848805176246523,1.7848805176246523,1.7848805176246523,1.6884823105350437,1.6884823105350437,1.6884823105350437,1.7521873001512578,1.7521873001512578,1.7521873001512578,1.7330676920838652,1.7330676920838652,1.7330676920838652
2019-12-22,1.7124759561778082,1.7124759561778082,1.7124759561778082,1.70793465636546,1.70793465636546,1.70793465636546,1.7546241837971215,1.7546241837971215,1.7546241837971215,1.7848580504062737,1.7848580504062737,1.7848580504062737
2019-12-29,1.4885201113278654,1.4885201113278654,1.4885201113278654,1.5320586708824753,1.5320586708824753,1.5320586708824753,1.4914112048941628,1.4914112048941628,1.4914112048941628,1.5028247090750204,1.5028247090750204,1.5028247090750204
