Date,ProShares Ultra Gold_Open_average,ProShares Ultra Gold_Open_max,ProShares Ultra Gold_Open_min,ProShares Ultra Gold_High_average,ProShares Ultra Gold_High_max,ProShares Ultra Gold_High_min,ProShares Ultra Gold_Low_average,ProShares Ultra Gold_Low_max,ProShares Ultra Gold_Low_min,ProShares Ultra Gold_Close_average,ProShares Ultra Gold_Close_max,ProShares Ultra Gold_Close_min
2018-09-02,-1.0455191591271291,-1.0455191591271291,-1.0455191591271291,-1.089993999450078,-1.089993999450078,-1.089993999450078,-1.0170448475336815,-1.0170448475336815,-1.0170448475336815,-1.0370451051486627,-1.0370451051486627,-1.0370451051486627
2018-09-09,-0.8726482896207335,-0.8726482896207335,-0.8726482896207335,-0.7996672589579079,-0.7996672589579079,-0.7996672589579079,-0.758906307905808,-0.758906307905808,-0.758906307905808,-0.8105206616278795,-0.8105206616278795,-0.8105206616278795
2018-09-16,-0.661536947032532,-0.661536947032532,-0.661536947032532,-0.7259937759354238,-0.7259937759354238,-0.7259937759354238,-0.7439376422554863,-0.7439376422554863,-0.7439376422554863,-0.7906311032969013,-0.7906311032969013,-0.7906311032969013
2018-09-23,-1.1064282793072369,-1.1064282793072369,-1.1064282793072369,-1.1480569800186646,-1.1480569800186646,-1.1480569800186646,-1.040372699358702,-1.040372699358702,-1.040372699358702,-1.0409539833544665,-1.0409539833544665,-1.0409539833544665
2018-09-30,-1.2996073929229102,-1.2996073929229102,-1.2996073929229102,-1.2001539937270986,-1.2001539937270986,-1.2001539937270986,-1.1763465539180693,-1.1763465539180693,-1.1763465539180693,-1.0599022246392373,-1.0599022246392373,-1.0599022246392373
2018-10-07,1.2299499164193053,1.2299499164193053,1.2299499164193053,1.4253814978715889,1.4253814978715889,1.4253814978715889,1.2953690579892838,1.2953690579892838,1.2953690579892838,1.2811961314585865,1.2811961314585865,1.2811961314585865
2018-10-14,1.034295154787487,1.034295154787487,1.034295154787487,0.9159265873351751,0.9159265873351751,0.9159265873351751,1.0960860461320698,1.0960860461320698,1.0960860461320698,1.2087449735592435,1.2087449735592435,1.2087449735592435
2018-10-21,1.7017213000141842,1.7017213000141842,1.7017213000141842,1.492504582304771,1.492504582304771,1.492504582304771,1.4297190099043937,1.4297190099043937,1.4297190099043937,1.6568046447922296,1.6568046447922296,1.6568046447922296
2018-10-28,1.2983443142462223,1.2983443142462223,1.2983443142462223,1.3412262221860742,1.3412262221860742,1.3412262221860742,1.4977094413039655,1.4977094413039655,1.4977094413039655,1.4916180178518241,1.4916180178518241,1.4916180178518241
2018-11-04,-0.3835709649334777,-0.3835709649334777,-0.3835709649334777,-0.5016130410429849,-0.5016130410429849,-0.5016130410429849,-0.4979832447268519,-0.4979832447268519,-0.4979832447268519,-0.6363745585692707,-0.6363745585692707,-0.6363745585692707
2018-11-11,0.537270914114952,0.537270914114952,0.537270914114952,0.6412677985856886,0.6412677985856886,0.6412677985856886,0.6616040932726505,0.6616040932726505,0.6616040932726505,0.747619810592147,0.747619810592147,0.747619810592147
2018-11-18,0.7083879545736824,0.7083879545736824,0.7083879545736824,0.5310542423223867,0.5310542423223867,0.5310542423223867,0.719727103480923,0.719727103480923,0.719727103480923,0.6309801179532681,0.6309801179532681,0.6309801179532681
2018-11-25,1.141355338824761,1.141355338824761,1.141355338824761,1.0348531740381106,1.0348531740381106,1.0348531740381106,1.0836380188297219,1.0836380188297219,1.0836380188297219,0.995128160499553,0.995128160499553,0.995128160499553
2018-12-02,1.5202351888833878,1.5202351888833878,1.5202351888833878,1.4916617942293733,1.4916617942293733,1.4916617942293733,1.5353658914527069,1.5353658914527069,1.5353658914527069,1.5342373276637047,1.5342373276637047,1.5342373276637047
2018-12-09,1.0298108640557728,1.0298108640557728,1.0298108640557728,1.2451357155804166,1.2451357155804166,1.2451357155804166,1.1767802888778403,1.1767802888778403,1.1767802888778403,1.310647319578638,1.310647319578638,1.310647319578638
2018-12-16,1.8667917796214382,1.8667917796214382,1.8667917796214382,1.9073053668411994,1.9073053668411994,1.9073053668411994,1.8097435269459936,1.8097435269459936,1.8097435269459936,1.9877301523866926,1.9877301523866926,1.9877301523866926
2018-12-23,2.0552045101900935,2.0552045101900935,2.0552045101900935,2.033924672374209,2.033924672374209,2.033924672374209,2.1172864282845514,2.1172864282845514,2.1172864282845514,2.0859916015898667,2.0859916015898667,2.0859916015898667
2018-12-30,2.0612685193664904,2.0612685193664904,2.0612685193664904,2.0085708920567447,2.0085708920567447,2.0085708920567447,1.9924626238303582,1.9924626238303582,1.9924626238303582,1.8688604292037565,1.8688604292037565,1.8688604292037565
2019-01-06,1.640650043602491,1.640650043602491,1.640650043602491,1.5484218065001634,1.5484218065001634,1.5484218065001634,1.670181028451855,1.670181028451855,1.670181028451855,1.571510018400832,1.571510018400832,1.571510018400832
2019-01-13,1.0374853749158714,1.0374853749158714,1.0374853749158714,1.0366687342365215,1.0366687342365215,1.0366687342365215,1.0436615474158424,1.0436615474158424,1.0436615474158424,0.9488187687612722,0.9488187687612722,0.9488187687612722
2019-01-20,1.3589043095078672,1.3589043095078672,1.3589043095078672,1.4323005424776756,1.4323005424776756,1.4323005424776756,1.4246109789546593,1.4246109789546593,1.4246109789546593,1.4909195291823365,1.4909195291823365,1.4909195291823365
2019-01-27,1.4772310984069787,1.4772310984069787,1.4772310984069787,1.4602906127794026,1.4602906127794026,1.4602906127794026,1.4911993758195032,1.4911993758195032,1.4911993758195032,1.4238187653269931,1.4238187653269931,1.4238187653269931
2019-02-03,1.0348817192230393,1.0348817192230393,1.0348817192230393,1.1268850382704314,1.1268850382704314,1.1268850382704314,1.0993497509411059,1.0993497509411059,1.0993497509411059,1.1557100574479073,1.1557100574479073,1.1557100574479073
2019-02-10,1.3695110313290317,1.3695110313290317,1.3695110313290317,1.34952970114346,1.34952970114346,1.34952970114346,1.2814861220866156,1.2814861220866156,1.2814861220866156,1.3643177485869382,1.3643177485869382,1.3643177485869382
2019-02-17,1.5533485502569084,1.5533485502569084,1.5533485502569084,1.4812780434080632,1.4812780434080632,1.4812780434080632,1.4623124064107205,1.4623124064107205,1.4623124064107205,1.3663846232622336,1.3663846232622336,1.3663846232622336
2019-02-24,-0.33181226738680286,-0.33181226738680286,-0.33181226738680286,-0.36862181704061064,-0.36862181704061064,-0.36862181704061064,-0.37859531824308124,-0.37859531824308124,-0.37859531824308124,-0.3653949560661606,-0.3653949560661606,-0.3653949560661606
2019-03-03,-0.050283370500485224,-0.050283370500485224,-0.050283370500485224,-0.2112453159003218,-0.2112453159003218,-0.2112453159003218,-0.21967135187940906,-0.21967135187940906,-0.21967135187940906,-0.27883953052390564,-0.27883953052390564,-0.27883953052390564
2019-03-10,0.1613647367345746,0.1613647367345746,0.1613647367345746,0.03874462186194419,0.03874462186194419,0.03874462186194419,0.09811558162009117,0.09811558162009117,0.09811558162009117,-0.02159932205871843,-0.02159932205871843,-0.02159932205871843
2019-03-17,0.9196143207058683,0.9196143207058683,0.9196143207058683,1.0799112543424028,1.0799112543424028,1.0799112543424028,1.0608121698958037,1.0608121698958037,1.0608121698958037,1.1062101166407299,1.1062101166407299,1.1062101166407299
2019-03-24,-0.8782111008802161,-0.8782111008802161,-0.8782111008802161,-0.9853773952520349,-0.9853773952520349,-0.9853773952520349,-1.2073149785949118,-1.2073149785949118,-1.2073149785949118,-1.31337481078129,-1.31337481078129,-1.31337481078129
2019-03-31,-0.4555807533336729,-0.4555807533336729,-0.4555807533336729,-0.5999797104683714,-0.5999797104683714,-0.5999797104683714,-0.5773690380433223,-0.5773690380433223,-0.5773690380433223,-0.6456786351168854,-0.6456786351168854,-0.6456786351168854
2019-04-07,-1.5893156480985298,-1.5893156480985298,-1.5893156480985298,-1.329879448255494,-1.329879448255494,-1.329879448255494,-1.4020355946987784,-1.4020355946987784,-1.4020355946987784,-1.2034608982824937,-1.2034608982824937,-1.2034608982824937
2019-04-14,-1.7909080748301573,-1.7909080748301573,-1.7909080748301573,-1.8723921919600173,-1.8723921919600173,-1.8723921919600173,-1.6850012058213242,-1.6850012058213242,-1.6850012058213242,-1.769522576536948,-1.769522576536948,-1.769522576536948
2019-04-21,-1.3292822751828715,-1.3292822751828715,-1.3292822751828715,-1.3711864718988798,-1.3711864718988798,-1.3711864718988798,-1.2441186063687184,-1.2441186063687184,-1.2441186063687184,-1.2590679787532277,-1.2590679787532277,-1.2590679787532277
2019-04-28,-1.240826470259383,-1.240826470259383,-1.240826470259383,-1.1222008166021895,-1.1222008166021895,-1.1222008166021895,-1.137101108672929,-1.137101108672929,-1.137101108672929,-1.1022572746610957,-1.1022572746610957,-1.1022572746610957
2019-05-05,-0.15519548261264543,-0.15519548261264543,-0.15519548261264543,-0.1648296274807241,-0.1648296274807241,-0.1648296274807241,-0.15136667659750264,-0.15136667659750264,-0.15136667659750264,-0.0876488485951851,-0.0876488485951851,-0.0876488485951851
2019-05-12,-1.099746302149594,-1.099746302149594,-1.099746302149594,-1.1718028606428428,-1.1718028606428428,-1.1718028606428428,-1.0735800876083528,-1.0735800876083528,-1.0735800876083528,-1.095479394366612,-1.095479394366612,-1.095479394366612
2019-05-19,-0.7438672201316938,-0.7438672201316938,-0.7438672201316938,-0.7798551018744325,-0.7798551018744325,-0.7798551018744325,-0.7489611418917448,-0.7489611418917448,-0.7489611418917448,-0.6802738168279361,-0.6802738168279361,-0.6802738168279361
2019-05-26,1.080389710835411,1.080389710835411,1.080389710835411,1.6059252553984404,1.6059252553984404,1.6059252553984404,1.248395752387423,1.248395752387423,1.248395752387423,1.6622772715831378,1.6622772715831378,1.6622772715831378
2019-06-02,1.6369984539285294,1.6369984539285294,1.6369984539285294,1.4037835218493813,1.4037835218493813,1.4037835218493813,1.613038962875493,1.613038962875493,1.613038962875493,1.4809023680909024,1.4809023680909024,1.4809023680909024
2019-06-09,1.8947566947670171,1.8947566947670171,1.8947566947670171,1.717008989966637,1.717008989966637,1.717008989966637,1.8649066197286401,1.8649066197286401,1.8649066197286401,1.7234831524480116,1.7234831524480116,1.7234831524480116
2019-06-16,2.77918000896998,2.77918000896998,2.77918000896998,2.833801450575787,2.833801450575787,2.833801450575787,2.8371937926751936,2.8371937926751936,2.8371937926751936,2.873608442749912,2.873608442749912,2.873608442749912
2019-06-23,1.8273895384060126,1.8273895384060126,1.8273895384060126,1.7034831624595863,1.7034831624595863,1.7034831624595863,1.7157646474849086,1.7157646474849086,1.7157646474849086,1.5379452605042123,1.5379452605042123,1.5379452605042123
2019-06-30,1.5945057644449212,1.5945057644449212,1.5945057644449212,1.5010002097361212,1.5010002097361212,1.5010002097361212,1.5333814715979615,1.5333814715979615,1.5333814715979615,1.4126107589300854,1.4126107589300854,1.4126107589300854
2019-07-07,1.4844625679189132,1.4844625679189132,1.4844625679189132,1.4454625260301193,1.4454625260301193,1.4454625260301193,1.532731572093484,1.532731572093484,1.532731572093484,1.548669532536763,1.548669532536763,1.548669532536763
2019-07-14,1.4430966764441262,1.4430966764441262,1.4430966764441262,1.4097219579889224,1.4097219579889224,1.4097219579889224,1.5189558491199433,1.5189558491199433,1.5189558491199433,1.431910849843417,1.431910849843417,1.431910849843417
2019-07-21,1.1440391746679652,1.1440391746679652,1.1440391746679652,1.1721993690168229,1.1721993690168229,1.1721993690168229,1.1593554598534466,1.1593554598534466,1.1593554598534466,1.219516209020847,1.219516209020847,1.219516209020847
2019-07-28,1.5749260471439246,1.5749260471439246,1.5749260471439246,1.5927565745428585,1.5927565745428585,1.5927565745428585,1.5438188760950442,1.5438188760950442,1.5438188760950442,1.5455888941551097,1.5455888941551097,1.5455888941551097
2019-08-04,1.7923577771496662,1.7923577771496662,1.7923577771496662,1.9044086945469272,1.9044086945469272,1.9044086945469272,1.8760404387615761,1.8760404387615761,1.8760404387615761,1.911983213047975,1.911983213047975,1.911983213047975
2019-08-11,1.473904671364952,1.473904671364952,1.473904671364952,1.4012914554284133,1.4012914554284133,1.4012914554284133,1.476435777305875,1.476435777305875,1.476435777305875,1.3985592002136422,1.3985592002136422,1.3985592002136422
2019-08-18,1.7192808361430743,1.7192808361430743,1.7192808361430743,1.6762912316695309,1.6762912316695309,1.6762912316695309,1.7132013658982808,1.7132013658982808,1.7132013658982808,1.659796983729799,1.659796983729799,1.659796983729799
2019-08-25,1.4027958440964639,1.4027958440964639,1.4027958440964639,1.34215883686202,1.34215883686202,1.34215883686202,1.338967988179627,1.338967988179627,1.338967988179627,1.3461219844468393,1.3461219844468393,1.3461219844468393
2019-09-01,0.9923074566147384,0.9923074566147384,0.9923074566147384,0.8613386914267103,0.8613386914267103,0.8613386914267103,0.8666275984828052,0.8666275984828052,0.8666275984828052,0.8045074243928303,0.8045074243928303,0.8045074243928303
2019-09-08,0.7183279629851421,0.7183279629851421,0.7183279629851421,0.6588421403837945,0.6588421403837945,0.6588421403837945,0.7212097702740206,0.7212097702740206,0.7212097702740206,0.6688605442116756,0.6688605442116756,0.6688605442116756
2019-09-15,0.9490696207647205,0.9490696207647205,0.9490696207647205,0.9499087141892678,0.9499087141892678,0.9499087141892678,1.0033727069258838,1.0033727069258838,1.0033727069258838,1.030768105565949,1.030768105565949,1.030768105565949
2019-09-22,0.02024346352260056,0.02024346352260056,0.02024346352260056,-0.020278032399495688,-0.020278032399495688,-0.020278032399495688,-0.2664690787234499,-0.2664690787234499,-0.2664690787234499,-0.1873035977599547,-0.1873035977599547,-0.1873035977599547
2019-09-29,0.19208767793323756,0.19208767793323756,0.19208767793323756,0.2087362982550313,0.2087362982550313,0.2087362982550313,0.12102841220502822,0.12102841220502822,0.12102841220502822,0.0896887687468583,0.0896887687468583,0.0896887687468583
2019-10-06,-0.19504719577851334,-0.19504719577851334,-0.19504719577851334,-0.2574694330371103,-0.2574694330371103,-0.2574694330371103,-0.006261700485882049,-0.006261700485882049,-0.006261700485882049,-0.09821234368816699,-0.09821234368816699,-0.09821234368816699
2019-10-13,-0.2850079793466843,-0.2850079793466843,-0.2850079793466843,-0.48172239850031423,-0.48172239850031423,-0.48172239850031423,-0.45200208359623406,-0.45200208359623406,-0.45200208359623406,-0.5872560239609377,-0.5872560239609377,-0.5872560239609377
2019-10-20,-0.42933874138978934,-0.42933874138978934,-0.42933874138978934,-0.6571496477681307,-0.6571496477681307,-0.6571496477681307,-0.4518656232868199,-0.4518656232868199,-0.4518656232868199,-0.5570272105402956,-0.5570272105402956,-0.5570272105402956
2019-10-27,-0.016305466319480807,-0.016305466319480807,-0.016305466319480807,-0.18720305821230576,-0.18720305821230576,-0.18720305821230576,0.09733854640589408,0.09733854640589408,0.09733854640589408,0.046043816039699786,0.046043816039699786,0.046043816039699786
2019-11-03,-2.196416606628205,-2.196416606628205,-2.196416606628205,-2.13495257253154,-2.13495257253154,-2.13495257253154,-2.1383487334176814,-2.1383487334176814,-2.1383487334176814,-2.0574079818374313,-2.0574079818374313,-2.0574079818374313
2019-11-10,-1.5002434902838848,-1.5002434902838848,-1.5002434902838848,-1.4128419793641056,-1.4128419793641056,-1.4128419793641056,-1.150827249900781,-1.150827249900781,-1.150827249900781,-1.1953732094630287,-1.1953732094630287,-1.1953732094630287
2019-11-17,-1.686420336070796,-1.686420336070796,-1.686420336070796,-1.6456124522817974,-1.6456124522817974,-1.6456124522817974,-1.4626812820052455,-1.4626812820052455,-1.4626812820052455,-1.5713698616590384,-1.5713698616590384,-1.5713698616590384
2019-11-24,-1.4547850443895816,-1.4547850443895816,-1.4547850443895816,-1.3153942032719228,-1.3153942032719228,-1.3153942032719228,-1.20440248305784,-1.20440248305784,-1.20440248305784,-1.1575807247137426,-1.1575807247137426,-1.1575807247137426
2019-12-01,-1.1465697167064837,-1.1465697167064837,-1.1465697167064837,-1.2343365170758716,-1.2343365170758716,-1.2343365170758716,-1.0297626247522964,-1.0297626247522964,-1.0297626247522964,-1.1133293505413777,-1.1133293505413777,-1.1133293505413777
2019-12-08,-0.4500795179903234,-0.4500795179903234,-0.4500795179903234,-0.515569594940166,-0.515569594940166,-0.515569594940166,-0.33885444836753986,-0.33885444836753986,-0.33885444836753986,-0.3924149580262431,-0.3924149580262431,-0.3924149580262431
2019-12-15,-0.16582944389487952,-0.16582944389487952,-0.16582944389487952,-0.09833238171434952,-0.09833238171434952,-0.09833238171434952,0.15746284699550034,0.15746284699550034,0.15746284699550034,0.163587572897818,0.163587572897818,0.163587572897818
2019-12-22,1.2669984738503461,1.2669984738503461,1.2669984738503461,1.2470910173470995,1.2470910173470995,1.2470910173470995,1.4907994377291782,1.4907994377291782,1.4907994377291782,1.4320869604603075,1.4320869604603075,1.4320869604603075
2019-12-29,2.1614980748145887,2.1614980748145887,2.1614980748145887,2.2757341733820224,2.2757341733820224,2.2757341733820224,2.1905189960160945,2.1905189960160945,2.1905189960160945,2.252566024150686,2.252566024150686,2.252566024150686
