Date,Hartford Emerging Markets_Open_average,Hartford Emerging Markets_Open_max,Hartford Emerging Markets_Open_min,Hartford Emerging Markets_High_average,Hartford Emerging Markets_High_max,Hartford Emerging Markets_High_min,Hartford Emerging Markets_Low_average,Hartford Emerging Markets_Low_max,Hartford Emerging Markets_Low_min,Hartford Emerging Markets_Close_average,Hartford Emerging Markets_Close_max,Hartford Emerging Markets_Close_min
2018-04-08,-1.2624488146088697,-1.2624488146088697,-1.2624488146088697,-1.2442384261566073,-1.2442384261566073,-1.2442384261566073,-1.0219435916569386,-1.0219435916569386,-1.0219435916569386,-1.0927283594448425,-1.0927283594448425,-1.0927283594448425
2018-04-15,-1.4858569100900427,-1.4858569100900427,-1.4858569100900427,-1.4272644298266142,-1.4272644298266142,-1.4272644298266142,-1.1567254785166943,-1.1567254785166943,-1.1567254785166943,-1.2107131126097148,-1.2107131126097148,-1.2107131126097148
2018-04-22,-1.7428573122388733,-1.7428573122388733,-1.7428573122388733,-1.6717956061059904,-1.6717956061059904,-1.6717956061059904,-1.423890730120919,-1.423890730120919,-1.423890730120919,-1.4070082887036977,-1.4070082887036977,-1.4070082887036977
2018-04-29,-2.116769928092354,-2.116769928092354,-2.116769928092354,-1.9899969924983707,-1.9899969924983707,-1.9899969924983707,-2.0365134492699934,-2.0365134492699934,-2.0365134492699934,-1.9573752513984606,-1.9573752513984606,-1.9573752513984606
2018-05-06,-1.263214521644208,-1.263214521644208,-1.263214521644208,-1.1838404437568084,-1.1838404437568084,-1.1838404437568084,-1.1548714641776936,-1.1548714641776936,-1.1548714641776936,-1.1448881870370142,-1.1448881870370142,-1.1448881870370142
2018-05-13,-1.8371654267585087,-1.8371654267585087,-1.8371654267585087,-1.7900641940620905,-1.7900641940620905,-1.7900641940620905,-1.7869155056064157,-1.7869155056064157,-1.7869155056064157,-1.7181998541453667,-1.7181998541453667,-1.7181998541453667
2018-05-20,-1.608324328355611,-1.608324328355611,-1.608324328355611,-1.6326782619724578,-1.6326782619724578,-1.6326782619724578,-1.6372372255497016,-1.6372372255497016,-1.6372372255497016,-1.6118474168664774,-1.6118474168664774,-1.6118474168664774
2018-05-27,-1.135268120340523,-1.135268120340523,-1.135268120340523,-1.1276957976887745,-1.1276957976887745,-1.1276957976887745,-1.3806121662282267,-1.3806121662282267,-1.3806121662282267,-1.0935328305070602,-1.0935328305070602,-1.0935328305070602
2018-06-03,-1.0501761259045646,-1.0501761259045646,-1.0501761259045646,-1.0763033942605027,-1.0763033942605027,-1.0763033942605027,-1.4373318519897342,-1.4373318519897342,-1.4373318519897342,-1.2274661520611176,-1.2274661520611176,-1.2274661520611176
2018-06-10,-1.9610151221437016,-1.9610151221437016,-1.9610151221437016,-1.9813847712180532,-1.9813847712180532,-1.9813847712180532,-1.930407809002732,-1.930407809002732,-1.930407809002732,-2.0111082953343558,-2.0111082953343558,-2.0111082953343558
2018-06-17,-1.9938519050131107,-1.9938519050131107,-1.9938519050131107,-2.0064451709003563,-2.0064451709003563,-2.0064451709003563,-2.1497802199471643,-2.1497802199471643,-2.1497802199471643,-2.133540496592759,-2.133540496592759,-2.133540496592759
2018-06-24,-1.9284855292738363,-1.9284855292738363,-1.9284855292738363,-1.8955578260231085,-1.8955578260231085,-1.8955578260231085,-1.828140815963042,-1.828140815963042,-1.828140815963042,-1.8893391736430856,-1.8893391736430856,-1.8893391736430856
2018-07-01,-1.233492145181641,-1.233492145181641,-1.233492145181641,-1.2251950560772094,-1.2251950560772094,-1.2251950560772094,-1.1621867902704668,-1.1621867902704668,-1.1621867902704668,-1.2120683087153836,-1.2120683087153836,-1.2120683087153836
2018-07-08,-1.1626949667398923,-1.1626949667398923,-1.1626949667398923,-1.1851390702818785,-1.1851390702818785,-1.1851390702818785,-1.1862653874513012,-1.1862653874513012,-1.1862653874513012,-1.2523559130739836,-1.2523559130739836,-1.2523559130739836
2018-07-15,-0.8520772192419711,-0.8520772192419711,-0.8520772192419711,-0.8379554475514868,-0.8379554475514868,-0.8379554475514868,-0.7580169788840625,-0.7580169788840625,-0.7580169788840625,-0.7883758132179871,-0.7883758132179871,-0.7883758132179871
2018-07-22,0.0767052171481528,0.0767052171481528,0.0767052171481528,0.05023155229624253,0.05023155229624253,0.05023155229624253,0.024973517416592494,0.024973517416592494,0.024973517416592494,0.07747302978308446,0.07747302978308446,0.07747302978308446
2018-07-29,-0.2358941133973793,-0.2358941133973793,-0.2358941133973793,-0.10924879607392192,-0.10924879607392192,-0.10924879607392192,-0.12522646146435976,-0.12522646146435976,-0.12522646146435976,-0.14485088131497703,-0.14485088131497703,-0.14485088131497703
2018-08-05,-0.9266618533716695,-0.9266618533716695,-0.9266618533716695,-0.9697721273853548,-0.9697721273853548,-0.9697721273853548,-1.068771817885659,-1.068771817885659,-1.068771817885659,-1.084014857154919,-1.084014857154919,-1.084014857154919
2018-08-12,-0.8661627906018584,-0.8661627906018584,-0.8661627906018584,-0.7607409698981811,-0.7607409698981811,-0.7607409698981811,-0.7547495118679158,-0.7547495118679158,-0.7547495118679158,-0.6754283566473395,-0.6754283566473395,-0.6754283566473395
2018-08-19,0.4786685093441811,0.4786685093441811,0.4786685093441811,0.4354017259350706,0.4354017259350706,0.4354017259350706,0.4695027873709678,0.4695027873709678,0.4695027873709678,0.3003032167898093,0.3003032167898093,0.3003032167898093
2018-08-26,-0.47666919156496246,-0.47666919156496246,-0.47666919156496246,-0.31321856644298557,-0.31321856644298557,-0.31321856644298557,-0.3256011991159424,-0.3256011991159424,-0.3256011991159424,-0.21954076601291028,-0.21954076601291028,-0.21954076601291028
2018-09-02,-1.460665941758785,-1.460665941758785,-1.460665941758785,-1.4973166054042095,-1.4973166054042095,-1.4973166054042095,-1.4764683375001832,-1.4764683375001832,-1.4764683375001832,-1.6021945037275642,-1.6021945037275642,-1.6021945037275642
2018-09-09,-0.8949892923888845,-0.8949892923888845,-0.8949892923888845,-0.9763579059825508,-0.9763579059825508,-0.9763579059825508,-0.9288962347437811,-0.9288962347437811,-0.9288962347437811,-1.0353953002042995,-1.0353953002042995,-1.0353953002042995
2018-09-16,0.03387907249913952,0.03387907249913952,0.03387907249913952,0.11557933597300567,0.11557933597300567,0.11557933597300567,-0.08843499980374012,-0.08843499980374012,-0.08843499980374012,0.051746744425831194,0.051746744425831194,0.051746744425831194
2018-09-23,0.322647018215132,0.322647018215132,0.322647018215132,0.21000015918733225,0.21000015918733225,0.21000015918733225,0.3716976323864343,0.3716976323864343,0.3716976323864343,0.3629919291358572,0.3629919291358572,0.3629919291358572
2018-09-30,-1.6249109200890364,-1.6249109200890364,-1.6249109200890364,-1.4410736806298678,-1.4410736806298678,-1.4410736806298678,-1.591969093314032,-1.591969093314032,-1.591969093314032,-1.2709090702579695,-1.2709090702579695,-1.2709090702579695
2018-10-07,-1.642616208938858,-1.642616208938858,-1.642616208938858,-1.6420243543676936,-1.6420243543676936,-1.6420243543676936,-1.5565719537984506,-1.5565719537984506,-1.5565719537984506,-1.6477853326685379,-1.6477853326685379,-1.6477853326685379
2018-10-14,-0.8528001888848759,-0.8528001888848759,-0.8528001888848759,-0.9868598799707088,-0.9868598799707088,-0.9868598799707088,-1.2211333635078079,-1.2211333635078079,-1.2211333635078079,-1.2358171366665405,-1.2358171366665405,-1.2358171366665405
2018-10-21,-1.8102483487932917,-1.8102483487932917,-1.8102483487932917,-1.8988633375586588,-1.8988633375586588,-1.8988633375586588,-1.6701648097246273,-1.6701648097246273,-1.6701648097246273,-1.75985923556179,-1.75985923556179,-1.75985923556179
2018-10-28,0.05420369358149533,0.05420369358149533,0.05420369358149533,0.16835830700061058,0.16835830700061058,0.16835830700061058,0.1671820099717518,0.1671820099717518,0.1671820099717518,0.31422286980524666,0.31422286980524666,0.31422286980524666
2018-11-04,-0.7671264718565339,-0.7671264718565339,-0.7671264718565339,-0.8770998981998767,-0.8770998981998767,-0.8770998981998767,-0.9981328051220499,-0.9981328051220499,-0.9981328051220499,-1.0915577180711804,-1.0915577180711804,-1.0915577180711804
2018-11-11,0.023057013129638263,0.023057013129638263,0.023057013129638263,0.08212527572743844,0.08212527572743844,0.08212527572743844,0.18879129425381175,0.18879129425381175,0.18879129425381175,0.12588143565059243,0.12588143565059243,0.12588143565059243
2018-11-18,0.029234844355471024,0.029234844355471024,0.029234844355471024,0.10623638097928068,0.10623638097928068,0.10623638097928068,0.20539295002151833,0.20539295002151833,0.20539295002151833,0.09873371960822595,0.09873371960822595,0.09873371960822595
2018-11-25,1.6390861151442897,1.6390861151442897,1.6390861151442897,1.6505770441391991,1.6505770441391991,1.6505770441391991,1.7121059302465245,1.7121059302465245,1.7121059302465245,1.7159133962409523,1.7159133962409523,1.7159133962409523
2018-12-02,-0.36617948812704304,-0.36617948812704304,-0.36617948812704304,-0.12959033810457782,-0.12959033810457782,-0.12959033810457782,-0.5385349934156269,-0.5385349934156269,-0.5385349934156269,-0.2835794299975474,-0.2835794299975474,-0.2835794299975474
2018-12-09,-0.36438846660321306,-0.36438846660321306,-0.36438846660321306,-0.1775220376339568,-0.1775220376339568,-0.1775220376339568,-0.48294866032072686,-0.48294866032072686,-0.48294866032072686,-0.41202011912022624,-0.41202011912022624,-0.41202011912022624
2018-12-16,-0.9492563923445173,-0.9492563923445173,-0.9492563923445173,-0.7986925965324393,-0.7986925965324393,-0.7986925965324393,-1.6480804276174374,-1.6480804276174374,-1.6480804276174374,-1.4513352453559851,-1.4513352453559851,-1.4513352453559851
2018-12-23,0.2546819508841205,0.2546819508841205,0.2546819508841205,0.021269541258235415,0.021269541258235415,0.021269541258235415,-0.29820822362249916,-0.29820822362249916,-0.29820822362249916,-0.35794088550275305,-0.35794088550275305,-0.35794088550275305
2018-12-30,0.8078644668589259,0.8078644668589259,0.8078644668589259,0.6893123494842665,0.6893123494842665,0.6893123494842665,0.6910167386381377,0.6910167386381377,0.6910167386381377,0.8127164311163959,0.8127164311163959,0.8127164311163959
2019-01-06,1.1788049575849773,1.1788049575849773,1.1788049575849773,1.226580310292638,1.226580310292638,1.226580310292638,1.264897740357581,1.264897740357581,1.264897740357581,1.1829631630917077,1.1829631630917077,1.1829631630917077
2019-01-13,1.8816688588201524,1.8816688588201524,1.8816688588201524,1.8030075208942844,1.8030075208942844,1.8030075208942844,1.7387764909374581,1.7387764909374581,1.7387764909374581,1.7332831153122508,1.7332831153122508,1.7332831153122508
2019-01-20,1.8920547778761534,1.8920547778761534,1.8920547778761534,1.799567675323418,1.799567675323418,1.799567675323418,1.5405740085914235,1.5405740085914235,1.5405740085914235,1.5902404450345708,1.5902404450345708,1.5902404450345708
2019-01-27,2.1368924699203435,2.1368924699203435,2.1368924699203435,2.1815322247878246,2.1815322247878246,2.1815322247878246,1.922212817171766,1.922212817171766,1.922212817171766,2.0280372992668334,2.0280372992668334,2.0280372992668334
2019-02-03,1.2645216394193817,1.2645216394193817,1.2645216394193817,1.3160096932406804,1.3160096932406804,1.3160096932406804,1.2250752777204312,1.2250752777204312,1.2250752777204312,1.1309574804945668,1.1309574804945668,1.1309574804945668
2019-02-10,1.2049315472832074,1.2049315472832074,1.2049315472832074,1.1435629475416742,1.1435629475416742,1.1435629475416742,0.9931627376868828,0.9931627376868828,0.9931627376868828,0.9119536391254196,0.9119536391254196,0.9119536391254196
2019-02-17,1.4580177392147626,1.4580177392147626,1.4580177392147626,1.7684215358006,1.7684215358006,1.7684215358006,1.384913820279043,1.384913820279043,1.384913820279043,1.3058366481347343,1.3058366481347343,1.3058366481347343
