Date,QuantShares US Market Neutral Anti-BetaEtf_Open_average,QuantShares US Market Neutral Anti-BetaEtf_Open_max,QuantShares US Market Neutral Anti-BetaEtf_Open_min,QuantShares US Market Neutral Anti-BetaEtf_High_average,QuantShares US Market Neutral Anti-BetaEtf_High_max,QuantShares US Market Neutral Anti-BetaEtf_High_min,QuantShares US Market Neutral Anti-BetaEtf_Low_average,QuantShares US Market Neutral Anti-BetaEtf_Low_max,QuantShares US Market Neutral Anti-BetaEtf_Low_min,QuantShares US Market Neutral Anti-BetaEtf_Close_average,QuantShares US Market Neutral Anti-BetaEtf_Close_max,QuantShares US Market Neutral Anti-BetaEtf_Close_min
2018-05-27,0.8602351009467564,0.8602351009467564,0.8602351009467564,0.8254457091300342,0.8254457091300342,0.8254457091300342,0.9044454547005485,0.9044454547005485,0.9044454547005485,0.8855869558962606,0.8855869558962606,0.8855869558962606
2018-06-03,0.41202500026956607,0.41202500026956607,0.41202500026956607,0.23736411366509771,0.23736411366509771,0.23736411366509771,0.3542853031989837,0.3542853031989837,0.3542853031989837,0.2024172537923426,0.2024172537923426,0.2024172537923426
2018-06-10,1.4085054970721913,1.4085054970721913,1.4085054970721913,1.2119435205658826,1.2119435205658826,1.2119435205658826,1.4470027389315472,1.4470027389315472,1.4470027389315472,1.2635097340269823,1.2635097340269823,1.2635097340269823
2018-06-17,1.7828407167972122,1.7828407167972122,1.7828407167972122,1.6718525234822896,1.6718525234822896,1.6718525234822896,1.8024417098953944,1.8024417098953944,1.8024417098953944,1.6972007447497726,1.6972007447497726,1.6972007447497726
2018-06-24,2.3431073136084337,2.3431073136084337,2.3431073136084337,2.489859783752769,2.489859783752769,2.489859783752769,2.339941173858254,2.339941173858254,2.339941173858254,2.4927387402948677,2.4927387402948677,2.4927387402948677
2018-07-01,2.288189505103569,2.288189505103569,2.288189505103569,2.105966118195752,2.105966118195752,2.105966118195752,2.2766272409742547,2.2766272409742547,2.2766272409742547,2.103467524165809,2.103467524165809,2.103467524165809
2018-07-08,1.779996760862748,1.779996760862748,1.779996760862748,1.634174316543453,1.634174316543453,1.634174316543453,1.7713491847062126,1.7713491847062126,1.7713491847062126,1.6312738594383613,1.6312738594383613,1.6312738594383613
2018-07-15,1.36301172284851,1.36301172284851,1.36301172284851,1.4124907092311048,1.4124907092311048,1.4124907092311048,1.3705986834358772,1.3705986834358772,1.3705986834358772,1.4226833568833173,1.4226833568833173,1.4226833568833173
2018-07-22,1.3606587787196218,1.3606587787196218,1.3606587787196218,1.2345354254351246,1.2345354254351246,1.2345354254351246,1.3641223438655952,1.3641223438655952,1.3641223438655952,1.2417619765393961,1.2417619765393961,1.2417619765393961
2018-07-29,1.8556738282809888,1.8556738282809888,1.8556738282809888,1.7575920974305692,1.7575920974305692,1.7575920974305692,1.8523006158556912,1.8523006158556912,1.8523006158556912,1.7543191558723585,1.7543191558723585,1.7543191558723585
