Date,Natixis Seeyond International Minimum VolatilityEtf_Open_average,Natixis Seeyond International Minimum VolatilityEtf_Open_max,Natixis Seeyond International Minimum VolatilityEtf_Open_min,Natixis Seeyond International Minimum VolatilityEtf_High_average,Natixis Seeyond International Minimum VolatilityEtf_High_max,Natixis Seeyond International Minimum VolatilityEtf_High_min,Natixis Seeyond International Minimum VolatilityEtf_Low_average,Natixis Seeyond International Minimum VolatilityEtf_Low_max,Natixis Seeyond International Minimum VolatilityEtf_Low_min,Natixis Seeyond International Minimum VolatilityEtf_Close_average,Natixis Seeyond International Minimum VolatilityEtf_Close_max,Natixis Seeyond International Minimum VolatilityEtf_Close_min
2018-05-27,-0.4253336187816807,-0.4253336187816807,-0.4253336187816807,-0.4636763560028697,-0.4636763560028697,-0.4636763560028697,-0.4928523659346013,-0.4928523659346013,-0.4928523659346013,-0.534108837320018,-0.534108837320018,-0.534108837320018
2018-06-03,0.1475216836685378,0.1475216836685378,0.1475216836685378,0.09824497131360099,0.09824497131360099,0.09824497131360099,0.19653230194958068,0.19653230194958068,0.19653230194958068,0.14089167565647362,0.14089167565647362,0.14089167565647362
2018-06-10,-0.3443368838558948,-0.3443368838558948,-0.3443368838558948,-0.3963761460134369,-0.3963761460134369,-0.3963761460134369,-0.42247531466623717,-0.42247531466623717,-0.42247531466623717,-0.47775655041849147,-0.47775655041849147,-0.47775655041849147
2018-06-17,-0.6456186518803071,-0.6456186518803071,-0.6456186518803071,-0.6884379310601682,-0.6884379310601682,-0.6884379310601682,-0.7046100152538006,-0.7046100152538006,-0.7046100152538006,-0.6248355056399573,-0.6248355056399573,-0.6248355056399573
2018-06-24,-3.8103420222847264,-3.8103420222847264,-3.8103420222847264,-3.733205107095621,-3.733205107095621,-3.733205107095621,-3.781979393884277,-3.781979393884277,-3.781979393884277,-3.700336645433041,-3.700336645433041,-3.700336645433041
2018-07-01,-2.4390099535295837,-2.4390099535295837,-2.4390099535295837,-2.4663566977429614,-2.4663566977429614,-2.4663566977429614,-2.418762695144223,-2.418762695144223,-2.418762695144223,-2.447793972518325,-2.447793972518325,-2.447793972518325
2018-07-08,-1.7537049114556547,-1.7537049114556547,-1.7537049114556547,-1.7759427622784025,-1.7759427622784025,-1.7759427622784025,-1.7646893884693742,-1.7646893884693742,-1.7646893884693742,-1.7895426168541455,-1.7895426168541455,-1.7895426168541455
2018-07-15,-1.1259706150769493,-1.1259706150769493,-1.1259706150769493,-1.1518808426190725,-1.1518808426190725,-1.1518808426190725,-1.0904690044263248,-1.0904690044263248,-1.0904690044263248,-1.123783844611046,-1.123783844611046,-1.123783844611046
2018-07-22,-0.6271961717175417,-0.6271961717175417,-0.6271961717175417,-0.5893181975633892,-0.5893181975633892,-0.5893181975633892,-0.6212696807201626,-0.6212696807201626,-0.6212696807201626,-0.6622962667522784,-0.6622962667522784,-0.6622962667522784
2018-07-29,-0.4562721416227928,-0.4562721416227928,-0.4562721416227928,-0.49362643273636114,-0.49362643273636114,-0.49362643273636114,-0.48593568171765544,-0.48593568171765544,-0.48593568171765544,-0.5282754304403836,-0.5282754304403836,-0.5282754304403836
2018-08-05,-0.7683693364140289,-0.7683693364140289,-0.7683693364140289,-0.7985626131814937,-0.7985626131814937,-0.7985626131814937,-0.7326214351584092,-0.7326214351584092,-0.7326214351584092,-0.7659536133239823,-0.7659536133239823,-0.7659536133239823
2018-08-12,-1.7374004150645894,-1.7374004150645894,-1.7374004150645894,-1.4937945661078043,-1.4937945661078043,-1.4937945661078043,-1.7296977698024094,-1.7296977698024094,-1.7296977698024094,-1.5173824724582006,-1.5173824724582006,-1.5173824724582006
2018-08-19,-1.2372102871466297,-1.2372102871466297,-1.2372102871466297,-1.2902251452436826,-1.2902251452436826,-1.2902251452436826,-1.2233897318377487,-1.2233897318377487,-1.2233897318377487,-1.265646870921919,-1.265646870921919,-1.265646870921919
