Date,iShares Broad USD Investment Grade Corporate Bond_Open_average,iShares Broad USD Investment Grade Corporate Bond_Open_max,iShares Broad USD Investment Grade Corporate Bond_Open_min,iShares Broad USD Investment Grade Corporate Bond_High_average,iShares Broad USD Investment Grade Corporate Bond_High_max,iShares Broad USD Investment Grade Corporate Bond_High_min,iShares Broad USD Investment Grade Corporate Bond_Low_average,iShares Broad USD Investment Grade Corporate Bond_Low_max,iShares Broad USD Investment Grade Corporate Bond_Low_min,iShares Broad USD Investment Grade Corporate Bond_Close_average,iShares Broad USD Investment Grade Corporate Bond_Close_max,iShares Broad USD Investment Grade Corporate Bond_Close_min
2018-06-17,-1.0289639599707794,-1.0289639599707794,-1.0289639599707794,-1.022256978598022,-1.022256978598022,-1.022256978598022,-1.0177243083513143,-1.0177243083513143,-1.0177243083513143,-1.0505317029544978,-1.0505317029544978,-1.0505317029544978
2018-06-24,-0.7327698061610487,-0.7327698061610487,-0.7327698061610487,-0.7955961549137663,-0.7955961549137663,-0.7955961549137663,-0.8089015232256914,-0.8089015232256914,-0.8089015232256914,-0.7740668159293038,-0.7740668159293038,-0.7740668159293038
2018-07-01,0.12279835632575299,0.12279835632575299,0.12279835632575299,0.2514475457191492,0.2514475457191492,0.2514475457191492,0.31553060328621335,0.31553060328621335,0.31553060328621335,0.2945526554498072,0.2945526554498072,0.2945526554498072
2018-07-08,1.4265504429609366,1.4265504429609366,1.4265504429609366,1.2615516646600213,1.2615516646600213,1.2615516646600213,1.20062430538428,1.20062430538428,1.20062430538428,1.4391579228842668,1.4391579228842668,1.4391579228842668
2018-07-15,0.5750758737125541,0.5750758737125541,0.5750758737125541,0.32845454203320174,0.32845454203320174,0.32845454203320174,-0.28156228704773034,-0.28156228704773034,-0.28156228704773034,-0.23742690784105558,-0.23742690784105558,-0.23742690784105558
2018-07-22,0.7843696643939722,0.7843696643939722,0.7843696643939722,0.7622569397734131,0.7622569397734131,0.7622569397734131,0.8415582606939445,0.8415582606939445,0.8415582606939445,0.8301269332316509,0.8301269332316509,0.8301269332316509
2018-07-29,1.0939760985052545,1.0939760985052545,1.0939760985052545,1.3727947390680388,1.3727947390680388,1.3727947390680388,1.3881578112016897,1.3881578112016897,1.3881578112016897,1.0606040434119623,1.0606040434119623,1.0606040434119623
2018-08-05,0.42735662196007557,0.42735662196007557,0.42735662196007557,0.32149906085384466,0.32149906085384466,0.32149906085384466,0.298861370716038,0.298861370716038,0.298861370716038,0.3360150944752027,0.3360150944752027,0.3360150944752027
2018-08-12,1.7842184289037333,1.7842184289037333,1.7842184289037333,1.9870067448792952,1.9870067448792952,1.9870067448792952,1.9715336208911625,1.9715336208911625,1.9715336208911625,2.077318672074166,2.077318672074166,2.077318672074166
2018-08-19,1.5578633092910472,1.5578633092910472,1.5578633092910472,1.6184903935282382,1.6184903935282382,1.6184903935282382,1.6145131323548727,1.6145131323548727,1.6145131323548727,1.4627145405275555,1.4627145405275555,1.4627145405275555
2018-08-26,1.154032888402431,1.154032888402431,1.154032888402431,1.1746136784995738,1.1746136784995738,1.1746136784995738,0.9467628047081365,0.9467628047081365,0.9467628047081365,0.9897086528222476,0.9897086528222476,0.9897086528222476
2018-09-02,-0.47096156425843827,-0.47096156425843827,-0.47096156425843827,-0.33351909668635066,-0.33351909668635066,-0.33351909668635066,-0.36600454130764976,-0.36600454130764976,-0.36600454130764976,-0.24565929920870228,-0.24565929920870228,-0.24565929920870228
2018-09-09,-0.8365210326035338,-0.8365210326035338,-0.8365210326035338,-0.43854636305013905,-0.43854636305013905,-0.43854636305013905,-0.48131719526736094,-0.48131719526736094,-0.48131719526736094,-0.5962717266058186,-0.5962717266058186,-0.5962717266058186
2018-09-16,-1.7023108822634747,-1.7023108822634747,-1.7023108822634747,-1.5309042600155982,-1.5309042600155982,-1.5309042600155982,-1.3948940953945528,-1.3948940953945528,-1.3948940953945528,-1.339240365312923,-1.339240365312923,-1.339240365312923
2018-09-23,-1.5895479136542512,-1.5895479136542512,-1.5895479136542512,-1.5449196284094355,-1.5449196284094355,-1.5449196284094355,-1.6791822922649018,-1.6791822922649018,-1.6791822922649018,-1.6551335587219507,-1.6551335587219507,-1.6551335587219507
2018-09-30,-2.6280123885969853,-2.6280123885969853,-2.6280123885969853,-2.60867841050116,-2.60867841050116,-2.60867841050116,-2.5676298776004796,-2.5676298776004796,-2.5676298776004796,-2.5572132387333557,-2.5572132387333557,-2.5572132387333557
2018-10-07,-1.7162608773381587,-1.7162608773381587,-1.7162608773381587,-1.704515412651164,-1.704515412651164,-1.704515412651164,-1.6974577437972755,-1.6974577437972755,-1.6974577437972755,-1.7072780108342127,-1.7072780108342127,-1.7072780108342127
2018-10-14,-1.703945083487447,-1.703945083487447,-1.703945083487447,-1.6631290821463092,-1.6631290821463092,-1.6631290821463092,-1.689516652868603,-1.689516652868603,-1.689516652868603,-1.618087944789777,-1.618087944789777,-1.618087944789777
2018-10-21,-1.3557444850168097,-1.3557444850168097,-1.3557444850168097,-1.2950668158107927,-1.2950668158107927,-1.2950668158107927,-1.346586608645816,-1.346586608645816,-1.346586608645816,-1.2120391700361555,-1.2120391700361555,-1.2120391700361555
2018-10-28,-1.7595903629403302,-1.7595903629403302,-1.7595903629403302,-1.7809215100225015,-1.7809215100225015,-1.7809215100225015,-1.6848209726976475,-1.6848209726976475,-1.6848209726976475,-1.7057715822291712,-1.7057715822291712,-1.7057715822291712
2018-11-04,-1.190662379667424,-1.190662379667424,-1.190662379667424,-1.226811661106202,-1.226811661106202,-1.226811661106202,-1.2945398507396155,-1.2945398507396155,-1.2945398507396155,-1.214817313393399,-1.214817313393399,-1.214817313393399
2018-11-11,-1.3790322221895883,-1.3790322221895883,-1.3790322221895883,-1.3594318445885336,-1.3594318445885336,-1.3594318445885336,-1.3924796738177605,-1.3924796738177605,-1.3924796738177605,-1.3484415568692798,-1.3484415568692798,-1.3484415568692798
2018-11-18,-1.1821569266575254,-1.1821569266575254,-1.1821569266575254,-1.2412763916503202,-1.2412763916503202,-1.2412763916503202,-1.1347166214337032,-1.1347166214337032,-1.1347166214337032,-1.1733522147448494,-1.1733522147448494,-1.1733522147448494
2018-11-25,-1.2955448097460596,-1.2955448097460596,-1.2955448097460596,-1.1873580485311883,-1.1873580485311883,-1.1873580485311883,-1.2276443555724303,-1.2276443555724303,-1.2276443555724303,-1.0928615954629872,-1.0928615954629872,-1.0928615954629872
2018-12-02,-0.5037093236147048,-0.5037093236147048,-0.5037093236147048,-0.5970041836531198,-0.5970041836531198,-0.5970041836531198,-0.6033265445138888,-0.6033265445138888,-0.6033265445138888,-0.5064919210613257,-0.5064919210613257,-0.5064919210613257
2018-12-09,0.15513212811512664,0.15513212811512664,0.15513212811512664,0.14401625232888154,0.14401625232888154,0.14401625232888154,0.20982833815524096,0.20982833815524096,0.20982833815524096,0.1482514840009555,0.1482514840009555,0.1482514840009555
2018-12-16,-0.06414140791334276,-0.06414140791334276,-0.06414140791334276,-0.12901948352474768,-0.12901948352474768,-0.12901948352474768,-0.22294824079938327,-0.22294824079938327,-0.22294824079938327,-0.24301186156552168,-0.24301186156552168,-0.24301186156552168
2018-12-23,0.6454813144235665,0.6454813144235665,0.6454813144235665,0.9939990885479765,0.9939990885479765,0.9939990885479765,0.8511294764002384,0.8511294764002384,0.8511294764002384,1.2903936710254145,1.2903936710254145,1.2903936710254145
2018-12-30,1.6669078455503208,1.6669078455503208,1.6669078455503208,1.5317323288848779,1.5317323288848779,1.5317323288848779,1.5799484231842384,1.5799484231842384,1.5799484231842384,1.3578667305059136,1.3578667305059136,1.3578667305059136
2019-01-06,1.7224979480398652,1.7224979480398652,1.7224979480398652,1.5119270512796068,1.5119270512796068,1.5119270512796068,1.7079623032686062,1.7079623032686062,1.7079623032686062,1.5298642160328824,1.5298642160328824,1.5298642160328824
2019-01-13,1.7397817659415031,1.7397817659415031,1.7397817659415031,1.8936081969939076,1.8936081969939076,1.8936081969939076,1.9243833697001458,1.9243833697001458,1.9243833697001458,2.075719632627386,2.075719632627386,2.075719632627386
2019-01-20,2.1108836130538036,2.1108836130538036,2.1108836130538036,2.0795511093593695,2.0795511093593695,2.0795511093593695,2.1652516194261455,2.1652516194261455,2.1652516194261455,2.1272171273843883,2.1272171273843883,2.1272171273843883
2019-01-27,1.9296482491690758,1.9296482491690758,1.9296482491690758,1.9667252144821268,1.9667252144821268,1.9667252144821268,1.9485193258634292,1.9485193258634292,1.9485193258634292,1.96750193187591,1.96750193187591,1.96750193187591
2019-02-03,1.8999728030841678,1.8999728030841678,1.8999728030841678,1.8133148568377575,1.8133148568377575,1.8133148568377575,1.8499556979575533,1.8499556979575533,1.8499556979575533,1.8178752833670762,1.8178752833670762,1.8178752833670762
2019-02-10,1.596183041033429,1.596183041033429,1.596183041033429,1.6114430394079229,1.6114430394079229,1.6114430394079229,1.6475609742764161,1.6475609742764161,1.6475609742764161,1.6903816630108512,1.6903816630108512,1.6903816630108512
2019-02-17,1.462624910755981,1.462624910755981,1.462624910755981,1.4069976304541536,1.4069976304541536,1.4069976304541536,1.4346538081498388,1.4346538081498388,1.4346538081498388,1.4367912256873323,1.4367912256873323,1.4367912256873323
2019-02-24,0.9164917035431833,0.9164917035431833,0.9164917035431833,0.8820295697111727,0.8820295697111727,0.8820295697111727,0.8607968367724774,0.8607968367724774,0.8607968367724774,0.9368262949015426,0.9368262949015426,0.9368262949015426
2019-03-03,1.2332472091476039,1.2332472091476039,1.2332472091476039,1.2657514748575402,1.2657514748575402,1.2657514748575402,1.2814118026215304,1.2814118026215304,1.2814118026215304,1.2886924373964725,1.2886924373964725,1.2886924373964725
2019-03-10,1.3368458095231333,1.3368458095231333,1.3368458095231333,1.328957874523514,1.328957874523514,1.328957874523514,1.2709146316508257,1.2709146316508257,1.2709146316508257,1.3217692384569386,1.3217692384569386,1.3217692384569386
2019-03-17,1.9921341708248164,1.9921341708248164,1.9921341708248164,2.1707987292975464,2.1707987292975464,2.1707987292975464,1.949755203921341,1.949755203921341,1.949755203921341,2.0877526124394006,2.0877526124394006,2.0877526124394006
2019-03-24,1.612349459801946,1.612349459801946,1.612349459801946,1.5435998542487301,1.5435998542487301,1.5435998542487301,1.5628707583891677,1.5628707583891677,1.5628707583891677,1.4554439843916986,1.4554439843916986,1.4554439843916986
2019-03-31,1.4257390682439648,1.4257390682439648,1.4257390682439648,1.333489245057652,1.333489245057652,1.333489245057652,1.4116315708489067,1.4116315708489067,1.4116315708489067,1.3406388219758159,1.3406388219758159,1.3406388219758159
2019-04-07,1.3373763826530631,1.3373763826530631,1.3373763826530631,1.3356744563807228,1.3356744563807228,1.3356744563807228,1.436280355638424,1.436280355638424,1.436280355638424,1.3297782272840435,1.3297782272840435,1.3297782272840435
2019-04-14,1.0631627557413053,1.0631627557413053,1.0631627557413053,0.9713641215335459,0.9713641215335459,0.9713641215335459,1.0024049518160185,1.0024049518160185,1.0024049518160185,0.911242625130258,0.911242625130258,0.911242625130258
2019-04-21,1.4181322556142908,1.4181322556142908,1.4181322556142908,1.3946088274677657,1.3946088274677657,1.3946088274677657,1.4434627617354643,1.4434627617354643,1.4434627617354643,1.3853585222641402,1.3853585222641402,1.3853585222641402
2019-04-28,1.0067633504831346,1.0067633504831346,1.0067633504831346,1.0792624084356472,1.0792624084356472,1.0792624084356472,1.0209697903517851,1.0209697903517851,1.0209697903517851,1.1217880296504645,1.1217880296504645,1.1217880296504645
2019-05-05,0.9531562034463371,0.9531562034463371,0.9531562034463371,0.9474196808621529,0.9474196808621529,0.9474196808621529,1.0042646489580789,1.0042646489580789,1.0042646489580789,1.007062929065444,1.007062929065444,1.007062929065444
2019-05-12,1.0389863666433987,1.0389863666433987,1.0389863666433987,0.937613772878059,0.937613772878059,0.937613772878059,0.9752231822744322,0.9752231822744322,0.9752231822744322,0.9230236392587141,0.9230236392587141,0.9230236392587141
2019-05-19,1.0871228820540058,1.0871228820540058,1.0871228820540058,1.0851304735370813,1.0851304735370813,1.0851304735370813,1.1981198494997598,1.1981198494997598,1.1981198494997598,1.1444551503975726,1.1444551503975726,1.1444551503975726
2019-05-26,1.9173734967454645,1.9173734967454645,1.9173734967454645,1.8991887374452772,1.8991887374452772,1.8991887374452772,1.8407209495525108,1.8407209495525108,1.8407209495525108,1.9593611113057987,1.9593611113057987,1.9593611113057987
2019-06-02,1.9675799195506873,1.9675799195506873,1.9675799195506873,1.848807336877581,1.848807336877581,1.848807336877581,1.9450086952668166,1.9450086952668166,1.9450086952668166,1.8596217587178228,1.8596217587178228,1.8596217587178228
2019-06-09,1.994625408765008,1.994625408765008,1.994625408765008,2.0006573439445607,2.0006573439445607,2.0006573439445607,2.0359287848171768,2.0359287848171768,2.0359287848171768,2.0275354752378467,2.0275354752378467,2.0275354752378467
2019-06-16,2.4364618475971636,2.4364618475971636,2.4364618475971636,2.4417529561643634,2.4417529561643634,2.4417529561643634,2.462701659609166,2.462701659609166,2.462701659609166,2.4201531823553326,2.4201531823553326,2.4201531823553326
2019-06-23,1.9329782393105568,1.9329782393105568,1.9329782393105568,1.9617560453358267,1.9617560453358267,1.9617560453358267,1.877744520714114,1.877744520714114,1.877744520714114,1.9009065861320793,1.9009065861320793,1.9009065861320793
2019-06-30,1.5237170679232026,1.5237170679232026,1.5237170679232026,1.4887074978582107,1.4887074978582107,1.4887074978582107,1.4967922794516129,1.4967922794516129,1.4967922794516129,1.4332938492223324,1.4332938492223324,1.4332938492223324
2019-07-07,0.98806127676481,0.98806127676481,0.98806127676481,1.0145258026528794,1.0145258026528794,1.0145258026528794,1.0914770505603106,1.0914770505603106,1.0914770505603106,1.063485422188094,1.063485422188094,1.063485422188094
2019-07-14,1.263832731689898,1.263832731689898,1.263832731689898,1.2344587015711448,1.2344587015711448,1.2344587015711448,1.2993163910908676,1.2993163910908676,1.2993163910908676,1.2728065107471163,1.2728065107471163,1.2728065107471163
2019-07-21,1.1354028789366537,1.1354028789366537,1.1354028789366537,1.2285238953562925,1.2285238953562925,1.2285238953562925,1.1429743774289793,1.1429743774289793,1.1429743774289793,1.1567237082095676,1.1567237082095676,1.1567237082095676
2019-07-28,1.5217812817772884,1.5217812817772884,1.5217812817772884,1.4666709560786584,1.4666709560786584,1.4666709560786584,1.483302718477738,1.483302718477738,1.483302718477738,1.5423470948019053,1.5423470948019053,1.5423470948019053
2019-08-04,1.6164712485210642,1.6164712485210642,1.6164712485210642,1.7107978455366089,1.7107978455366089,1.7107978455366089,1.661075965147072,1.661075965147072,1.661075965147072,1.7558582056063012,1.7558582056063012,1.7558582056063012
2019-08-11,1.6500150442301238,1.6500150442301238,1.6500150442301238,1.7181352826049567,1.7181352826049567,1.7181352826049567,1.7215439750265535,1.7215439750265535,1.7215439750265535,1.7197605192592844,1.7197605192592844,1.7197605192592844
2019-08-18,1.9029843846503103,1.9029843846503103,1.9029843846503103,1.842188747130816,1.842188747130816,1.842188747130816,1.8502034396726654,1.8502034396726654,1.8502034396726654,1.8043363599472462,1.8043363599472462,1.8043363599472462
2019-08-25,1.652423285063766,1.652423285063766,1.652423285063766,1.6111154593957937,1.6111154593957937,1.6111154593957937,1.638510189078662,1.638510189078662,1.638510189078662,1.6960064923195655,1.6960064923195655,1.6960064923195655
2019-09-01,1.008799298609947,1.008799298609947,1.008799298609947,0.9185446734962691,0.9185446734962691,0.9185446734962691,0.9456244185906418,0.9456244185906418,0.9456244185906418,0.8623774441106343,0.8623774441106343,0.8623774441106343
2019-09-08,-0.21210650413218018,-0.21210650413218018,-0.21210650413218018,-0.2155503105269769,-0.2155503105269769,-0.2155503105269769,-0.2875094902159669,-0.2875094902159669,-0.2875094902159669,-0.1263273672676751,-0.1263273672676751,-0.1263273672676751
2019-09-15,0.796646147376712,0.796646147376712,0.796646147376712,0.8303763031743362,0.8303763031743362,0.8303763031743362,0.8125930733364469,0.8125930733364469,0.8125930733364469,0.6913344304878112,0.6913344304878112,0.6913344304878112
2019-09-22,0.5709701770482745,0.5709701770482745,0.5709701770482745,0.669121826252924,0.669121826252924,0.669121826252924,0.6239758233495383,0.6239758233495383,0.6239758233495383,0.7579683061284136,0.7579683061284136,0.7579683061284136
2019-09-29,0.9141841835308866,0.9141841835308866,0.9141841835308866,0.8224258157739011,0.8224258157739011,0.8224258157739011,0.9004115657014916,0.9004115657014916,0.9004115657014916,0.7738532227996887,0.7738532227996887,0.7738532227996887
2019-10-06,0.14807185560475372,0.14807185560475372,0.14807185560475372,0.09273836829540619,0.09273836829540619,0.09273836829540619,0.22666877833549184,0.22666877833549184,0.22666877833549184,0.21767901602857484,0.21767901602857484,0.21767901602857484
2019-10-13,-0.054372829339987924,-0.054372829339987924,-0.054372829339987924,-0.1435180208409989,-0.1435180208409989,-0.1435180208409989,-0.024446984827198735,-0.024446984827198735,-0.024446984827198735,-0.14108570092180625,-0.14108570092180625,-0.14108570092180625
2019-10-20,-0.4151800729703441,-0.4151800729703441,-0.4151800729703441,-0.5457836165610203,-0.5457836165610203,-0.5457836165610203,-0.37274843911918143,-0.37274843911918143,-0.37274843911918143,-0.43407628760753003,-0.43407628760753003,-0.43407628760753003
2019-10-27,-0.2940603669864451,-0.2940603669864451,-0.2940603669864451,-0.3752701570958006,-0.3752701570958006,-0.3752701570958006,-0.2409955216981455,-0.2409955216981455,-0.2409955216981455,-0.49850578619034003,-0.49850578619034003,-0.49850578619034003
2019-11-03,-1.3037908353208159,-1.3037908353208159,-1.3037908353208159,-1.4530022610493252,-1.4530022610493252,-1.4530022610493252,-1.465879958860653,-1.465879958860653,-1.465879958860653,-1.4836501518342617,-1.4836501518342617,-1.4836501518342617
2019-11-10,-0.3906022503009718,-0.3906022503009718,-0.3906022503009718,-0.2422213410197283,-0.2422213410197283,-0.2422213410197283,-0.1728904539142918,-0.1728904539142918,-0.1728904539142918,-0.105995861180089,-0.105995861180089,-0.105995861180089
2019-11-17,0.6342449498522555,0.6342449498522555,0.6342449498522555,0.7192177607950673,0.7192177607950673,0.7192177607950673,0.7518509496006522,0.7518509496006522,0.7518509496006522,0.8730229806099871,0.8730229806099871,0.8730229806099871
2019-11-24,-0.00853029795790045,-0.00853029795790045,-0.00853029795790045,-0.17332805357842873,-0.17332805357842873,-0.17332805357842873,-0.1057299295517621,-0.1057299295517621,-0.1057299295517621,-0.05710018390343991,-0.05710018390343991,-0.05710018390343991
2019-12-01,0.9673555923351311,0.9673555923351311,0.9673555923351311,0.6986997603182593,0.6986997603182593,0.6986997603182593,0.550688342479625,0.550688342479625,0.550688342479625,0.5920363151683175,0.5920363151683175,0.5920363151683175
2019-12-08,1.3435271174146937,1.3435271174146937,1.3435271174146937,1.1278043176337238,1.1278043176337238,1.1278043176337238,1.3038359224518004,1.3038359224518004,1.3038359224518004,1.2169932201926934,1.2169932201926934,1.2169932201926934
2019-12-15,0.451874692260466,0.451874692260466,0.451874692260466,0.23826699832583814,0.23826699832583814,0.23826699832583814,0.15044332801608137,0.15044332801608137,0.15044332801608137,0.12860136286695942,0.12860136286695942,0.12860136286695942
2019-12-22,0.5826304119003843,0.5826304119003843,0.5826304119003843,1.1903224226567954,1.1903224226567954,1.1903224226567954,0.7640965487200383,0.7640965487200383,0.7640965487200383,1.3689794836668532,1.3689794836668532,1.3689794836668532
2019-12-29,1.5993757370697652,1.5993757370697652,1.5993757370697652,1.653479299672737,1.653479299672737,1.653479299672737,1.668419379325219,1.668419379325219,1.668419379325219,1.5703705341739347,1.5703705341739347,1.5703705341739347
