Date,iShares iBoxx $ Investment Grade Corporate Bond_Open_average,iShares iBoxx $ Investment Grade Corporate Bond_Open_max,iShares iBoxx $ Investment Grade Corporate Bond_Open_min,iShares iBoxx $ Investment Grade Corporate Bond_High_average,iShares iBoxx $ Investment Grade Corporate Bond_High_max,iShares iBoxx $ Investment Grade Corporate Bond_High_min,iShares iBoxx $ Investment Grade Corporate Bond_Low_average,iShares iBoxx $ Investment Grade Corporate Bond_Low_max,iShares iBoxx $ Investment Grade Corporate Bond_Low_min,iShares iBoxx $ Investment Grade Corporate Bond_Close_average,iShares iBoxx $ Investment Grade Corporate Bond_Close_max,iShares iBoxx $ Investment Grade Corporate Bond_Close_min
2018-04-08,-0.5162145398434015,-0.5162145398434015,-0.5162145398434015,-0.4924769621729357,-0.4924769621729357,-0.4924769621729357,-0.44372458792972097,-0.44372458792972097,-0.44372458792972097,-0.3650450643812604,-0.3650450643812604,-0.3650450643812604
2018-04-15,-1.3812852437354166,-1.3812852437354166,-1.3812852437354166,-1.405144545469505,-1.405144545469505,-1.405144545469505,-1.4200159424950047,-1.4200159424950047,-1.4200159424950047,-1.3705746120791147,-1.3705746120791147,-1.3705746120791147
2018-04-22,-1.6004066373339452,-1.6004066373339452,-1.6004066373339452,-1.4184458785634704,-1.4184458785634704,-1.4184458785634704,-1.6092541112950773,-1.6092541112950773,-1.6092541112950773,-1.6173577351399508,-1.6173577351399508,-1.6173577351399508
2018-04-29,-1.9804030855270405,-1.9804030855270405,-1.9804030855270405,-1.9537420643516423,-1.9537420643516423,-1.9537420643516423,-1.9926251723885986,-1.9926251723885986,-1.9926251723885986,-2.0278525160948937,-2.0278525160948937,-2.0278525160948937
2018-05-06,-1.266480532105335,-1.266480532105335,-1.266480532105335,-1.1958097455567884,-1.1958097455567884,-1.1958097455567884,-1.1744997415968517,-1.1744997415968517,-1.1744997415968517,-1.2457959397888436,-1.2457959397888436,-1.2457959397888436
2018-05-13,-1.883228755352494,-1.883228755352494,-1.883228755352494,-1.764154881955924,-1.764154881955924,-1.764154881955924,-1.806935248708683,-1.806935248708683,-1.806935248708683,-1.6481615158518248,-1.6481615158518248,-1.6481615158518248
2018-05-20,-0.5254952594955046,-0.5254952594955046,-0.5254952594955046,-0.6018978710184183,-0.6018978710184183,-0.6018978710184183,-0.5351425862934149,-0.5351425862934149,-0.5351425862934149,-0.5048357213992534,-0.5048357213992534,-0.5048357213992534
2018-05-27,-0.9191504680929014,-0.9191504680929014,-0.9191504680929014,-0.93841459205969,-0.93841459205969,-0.93841459205969,-1.0236798590598648,-1.0236798590598648,-1.0236798590598648,-1.1068954827674642,-1.1068954827674642,-1.1068954827674642
2018-06-03,-1.3283368878966346,-1.3283368878966346,-1.3283368878966346,-1.296217315350265,-1.296217315350265,-1.296217315350265,-1.2454410534323175,-1.2454410534323175,-1.2454410534323175,-1.1650418311847204,-1.1650418311847204,-1.1650418311847204
2018-06-10,-0.8337968637346026,-0.8337968637346026,-0.8337968637346026,-0.8892290721688418,-0.8892290721688418,-0.8892290721688418,-0.9010624508996811,-0.9010624508996811,-0.9010624508996811,-0.8822074606236041,-0.8822074606236041,-0.8822074606236041
2018-06-17,-1.2354064438230787,-1.2354064438230787,-1.2354064438230787,-1.2120262658896943,-1.2120262658896943,-1.2120262658896943,-1.2338972152385868,-1.2338972152385868,-1.2338972152385868,-1.2604798599979437,-1.2604798599979437,-1.2604798599979437
2018-06-24,-0.7518731397011256,-0.7518731397011256,-0.7518731397011256,-0.8108726011276082,-0.8108726011276082,-0.8108726011276082,-0.8299179934478454,-0.8299179934478454,-0.8299179934478454,-0.82174241552415,-0.82174241552415,-0.82174241552415
2018-07-01,0.19854444936533647,0.19854444936533647,0.19854444936533647,0.34106476974830235,0.34106476974830235,0.34106476974830235,0.3124391682066495,0.3124391682066495,0.3124391682066495,0.4402775130400639,0.4402775130400639,0.4402775130400639
2018-07-08,1.2639043670425618,1.2639043670425618,1.2639043670425618,1.3347508050173096,1.3347508050173096,1.3347508050173096,1.1903741227959894,1.1903741227959894,1.1903741227959894,1.339281321393736,1.339281321393736,1.339281321393736
2018-07-15,0.47061174413748996,0.47061174413748996,0.47061174413748996,0.41957695649482046,0.41957695649482046,0.41957695649482046,0.15164170368283678,0.15164170368283678,0.15164170368283678,0.07305785781222845,0.07305785781222845,0.07305785781222845
2018-07-22,1.0424968593208825,1.0424968593208825,1.0424968593208825,1.1530944302315178,1.1530944302315178,1.1530944302315178,1.327008749484559,1.327008749484559,1.327008749484559,1.2368050088070572,1.2368050088070572,1.2368050088070572
2018-07-29,1.3408312436874696,1.3408312436874696,1.3408312436874696,1.3878388664220764,1.3878388664220764,1.3878388664220764,1.5382886919881127,1.5382886919881127,1.5382886919881127,1.3813393323225884,1.3813393323225884,1.3813393323225884
2018-08-05,0.6863853683840282,0.6863853683840282,0.6863853683840282,0.6890982065815202,0.6890982065815202,0.6890982065815202,0.8283371663170239,0.8283371663170239,0.8283371663170239,0.8023075613303159,0.8023075613303159,0.8023075613303159
2018-08-12,1.9842605299072178,1.9842605299072178,1.9842605299072178,1.9201876355904317,1.9201876355904317,1.9201876355904317,1.950855654282583,1.950855654282583,1.950855654282583,1.8804612680316735,1.8804612680316735,1.8804612680316735
2018-08-19,1.3979592225074389,1.3979592225074389,1.3979592225074389,1.3754767251805966,1.3754767251805966,1.3754767251805966,1.4517286262252307,1.4517286262252307,1.4517286262252307,1.3720120482185933,1.3720120482185933,1.3720120482185933
2018-08-26,0.9350862081861092,0.9350862081861092,0.9350862081861092,0.782842398685191,0.782842398685191,0.782842398685191,0.5512709480719067,0.5512709480719067,0.5512709480719067,0.4295089685187023,0.4295089685187023,0.4295089685187023
