Date,Sprott Physical Silver_Open_average,Sprott Physical Silver_Open_max,Sprott Physical Silver_Open_min,Sprott Physical Silver_High_average,Sprott Physical Silver_High_max,Sprott Physical Silver_High_min,Sprott Physical Silver_Low_average,Sprott Physical Silver_Low_max,Sprott Physical Silver_Low_min,Sprott Physical Silver_Close_average,Sprott Physical Silver_Close_max,Sprott Physical Silver_Close_min
2018-04-08,0.19741142240043325,0.19741142240043325,0.19741142240043325,0.0,0.0,0.0,0.15298471913652364,0.15298471913652364,0.15298471913652364,-0.06250763079180634,-0.06250763079180634,-0.06250763079180634
2018-04-15,0.7266255590216636,0.7266255590216636,0.7266255590216636,0.4995540666443083,0.4995540666443083,0.4995540666443083,0.4933997241784569,0.4933997241784569,0.4933997241784569,0.23202760003551834,0.23202760003551834,0.23202760003551834
2018-04-22,-1.1628037994676235,-1.1628037994676235,-1.1628037994676235,-0.892265240811809,-0.892265240811809,-0.892265240811809,-1.6943510604203287,-1.6943510604203287,-1.6943510604203287,-1.1326100078421855,-1.1326100078421855,-1.1326100078421855
2018-04-29,-0.024856710151243366,-0.024856710151243366,-0.024856710151243366,-0.20776300831932873,-0.20776300831932873,-0.20776300831932873,0.5631975970287151,0.5631975970287151,0.5631975970287151,0.09214339825185038,0.09214339825185038,0.09214339825185038
2018-05-06,1.2106398535327643,1.2106398535327643,1.2106398535327643,0.9214245656693574,0.9214245656693574,0.9214245656693574,0.6924741724573396,0.6924741724573396,0.6924741724573396,0.5278692803511535,0.5278692803511535,0.5278692803511535
2018-05-13,-0.04998178079636071,-0.04998178079636071,-0.04998178079636071,-0.5607147038408926,-0.5607147038408926,-0.5607147038408926,-0.12597795578644122,-0.12597795578644122,-0.12597795578644122,-0.09539252106164493,-0.09539252106164493,-0.09539252106164493
2018-05-20,0.3036110422814062,0.3036110422814062,0.3036110422814062,-0.08342220988205251,-0.08342220988205251,-0.08342220988205251,0.126556553928832,0.126556553928832,0.126556553928832,-0.4824831365946302,-0.4824831365946302,-0.4824831365946302
2018-05-27,-0.06402281325879607,-0.06402281325879607,-0.06402281325879607,-0.6420387375057846,-0.6420387375057846,-0.6420387375057846,-0.9372777904962611,-0.9372777904962611,-0.9372777904962611,-1.477297637238544,-1.477297637238544,-1.477297637238544
2018-06-03,0.5222117872441955,0.5222117872441955,0.5222117872441955,1.2662535744251944,1.2662535744251944,1.2662535744251944,0.5811046124356166,0.5811046124356166,0.5811046124356166,1.6460592141074335,1.6460592141074335,1.6460592141074335
2018-06-10,-1.2959024374569477,-1.2959024374569477,-1.2959024374569477,-1.9896252542345119,-1.9896252542345119,-1.9896252542345119,-1.6407659645241393,-1.6407659645241393,-1.6407659645241393,-1.7593098794998001,-1.7593098794998001,-1.7593098794998001
2018-06-17,-2.1943215402359644,-2.1943215402359644,-2.1943215402359644,-2.481256379709799,-2.481256379709799,-2.481256379709799,-2.649757115381786,-2.649757115381786,-2.649757115381786,-2.567913882169285,-2.567913882169285,-2.567913882169285
2018-06-24,-2.4238903257042943,-2.4238903257042943,-2.4238903257042943,-2.504393828890194,-2.504393828890194,-2.504393828890194,-2.4297519894973623,-2.4297519894973623,-2.4297519894973623,-2.459537093023724,-2.459537093023724,-2.459537093023724
2018-07-01,-1.4182215514188476,-1.4182215514188476,-1.4182215514188476,-1.346226632572493,-1.346226632572493,-1.346226632572493,-1.3453760629387868,-1.3453760629387868,-1.3453760629387868,-1.4749520098285855,-1.4749520098285855,-1.4749520098285855
2018-07-08,-1.9635302304168871,-1.9635302304168871,-1.9635302304168871,-1.988603895838851,-1.988603895838851,-1.988603895838851,-1.783905950993201,-1.783905950993201,-1.783905950993201,-1.8515520815849054,-1.8515520815849054,-1.8515520815849054
2018-07-15,-2.1648029372246564,-2.1648029372246564,-2.1648029372246564,-2.1397175548124276,-2.1397175548124276,-2.1397175548124276,-2.184101650305934,-2.184101650305934,-2.184101650305934,-2.1578348505614953,-2.1578348505614953,-2.1578348505614953
2018-07-22,-1.598348726992738,-1.598348726992738,-1.598348726992738,-1.5498277719305469,-1.5498277719305469,-1.5498277719305469,-1.5314097295792213,-1.5314097295792213,-1.5314097295792213,-1.5176439892466824,-1.5176439892466824,-1.5176439892466824
2018-07-29,-1.4425735550147298,-1.4425735550147298,-1.4425735550147298,-1.4069312584818632,-1.4069312584818632,-1.4069312584818632,-1.5543462841432245,-1.5543462841432245,-1.5543462841432245,-1.605109106045901,-1.605109106045901,-1.605109106045901
2018-08-05,-1.557781367216015,-1.557781367216015,-1.557781367216015,-1.5516149716591707,-1.5516149716591707,-1.5516149716591707,-1.7520833100937352,-1.7520833100937352,-1.7520833100937352,-1.708062621064553,-1.708062621064553,-1.708062621064553
2018-08-12,-1.9709556177069585,-1.9709556177069585,-1.9709556177069585,-1.9028459400395958,-1.9028459400395958,-1.9028459400395958,-1.9015233068071173,-1.9015233068071173,-1.9015233068071173,-1.8179852103589078,-1.8179852103589078,-1.8179852103589078
2018-08-19,-1.512496034154244,-1.512496034154244,-1.512496034154244,-1.4371187054997494,-1.4371187054997494,-1.4371187054997494,-1.3812147022984702,-1.3812147022984702,-1.3812147022984702,-1.3985820292682345,-1.3985820292682345,-1.3985820292682345
