Date,USAA MSCI International Value Momentum Blend_Open_average,USAA MSCI International Value Momentum Blend_Open_max,USAA MSCI International Value Momentum Blend_Open_min,USAA MSCI International Value Momentum Blend_High_average,USAA MSCI International Value Momentum Blend_High_max,USAA MSCI International Value Momentum Blend_High_min,USAA MSCI International Value Momentum Blend_Low_average,USAA MSCI International Value Momentum Blend_Low_max,USAA MSCI International Value Momentum Blend_Low_min,USAA MSCI International Value Momentum Blend_Close_average,USAA MSCI International Value Momentum Blend_Close_max,USAA MSCI International Value Momentum Blend_Close_min
2018-04-08,-0.0051712256929123375,-0.0051712256929123375,-0.0051712256929123375,-0.11112021637626303,-0.11112021637626303,-0.11112021637626303,0.1396625391198279,0.1396625391198279,0.1396625391198279,0.04070512228726175,0.04070512228726175,0.04070512228726175
2018-04-15,0.3465155069835504,0.3465155069835504,0.3465155069835504,0.30482802028953004,0.30482802028953004,0.30482802028953004,0.49366399198086125,0.49366399198086125,0.49366399198086125,0.4617153464493049,0.4617153464493049,0.4617153464493049
2018-04-22,0.7178735075934789,0.7178735075934789,0.7178735075934789,0.8071832361760316,0.8071832361760316,0.8071832361760316,0.9157980296235837,0.9157980296235837,0.9157980296235837,0.7996088303471178,0.7996088303471178,0.7996088303471178
2018-04-29,0.6183430608127919,0.6183430608127919,0.6183430608127919,0.726838047119187,0.726838047119187,0.726838047119187,0.7632459662304535,0.7632459662304535,0.7632459662304535,0.7135594601680989,0.7135594601680989,0.7135594601680989
2018-05-06,1.3126900986835306,1.3126900986835306,1.3126900986835306,1.4341283380418262,1.4341283380418262,1.4341283380418262,1.296896454376479,1.296896454376479,1.296896454376479,1.306425564384695,1.306425564384695,1.306425564384695
2018-05-13,0.9394901542240076,0.9394901542240076,0.9394901542240076,0.8587935703108067,0.8587935703108067,0.8587935703108067,0.9008749952527239,0.9008749952527239,0.9008749952527239,0.9540269988428876,0.9540269988428876,0.9540269988428876
2018-05-20,-0.5138608768491145,-0.5138608768491145,-0.5138608768491145,-0.7148078772784843,-0.7148078772784843,-0.7148078772784843,-0.2672495886489295,-0.2672495886489295,-0.2672495886489295,-0.4564727321024326,-0.4564727321024326,-0.4564727321024326
2018-05-27,-1.2884483898886137,-1.2884483898886137,-1.2884483898886137,-1.397438660212161,-1.397438660212161,-1.397438660212161,-1.0198855075234008,-1.0198855075234008,-1.0198855075234008,-1.2093076107661456,-1.2093076107661456,-1.2093076107661456
2018-06-03,-1.101479145317987,-1.101479145317987,-1.101479145317987,-0.8910492483148786,-0.8910492483148786,-0.8910492483148786,-0.7537411105781399,-0.7537411105781399,-0.7537411105781399,-0.8079394870820293,-0.8079394870820293,-0.8079394870820293
2018-06-10,-2.0567487619446783,-2.0567487619446783,-2.0567487619446783,-1.9960996192193858,-1.9960996192193858,-1.9960996192193858,-1.78222728817862,-1.78222728817862,-1.78222728817862,-1.7955922925633856,-1.7955922925633856,-1.7955922925633856
