Date,Direxion Daily European Financials Bull 2X SharesEtf_Open_average,Direxion Daily European Financials Bull 2X SharesEtf_Open_max,Direxion Daily European Financials Bull 2X SharesEtf_Open_min,Direxion Daily European Financials Bull 2X SharesEtf_High_average,Direxion Daily European Financials Bull 2X SharesEtf_High_max,Direxion Daily European Financials Bull 2X SharesEtf_High_min,Direxion Daily European Financials Bull 2X SharesEtf_Low_average,Direxion Daily European Financials Bull 2X SharesEtf_Low_max,Direxion Daily European Financials Bull 2X SharesEtf_Low_min,Direxion Daily European Financials Bull 2X SharesEtf_Close_average,Direxion Daily European Financials Bull 2X SharesEtf_Close_max,Direxion Daily European Financials Bull 2X SharesEtf_Close_min
2018-04-08,-0.6299064267311005,-0.6299064267311005,-0.6299064267311005,-0.6368187001481633,-0.6368187001481633,-0.6368187001481633,-0.5806767967903571,-0.5806767967903571,-0.5806767967903571,-0.5991835445276035,-0.5991835445276035,-0.5991835445276035
2018-04-15,-0.16631624180002974,-0.16631624180002974,-0.16631624180002974,-0.18203814279493752,-0.18203814279493752,-0.18203814279493752,-0.023257447418908492,-0.023257447418908492,-0.023257447418908492,-0.040114037960383764,-0.040114037960383764,-0.040114037960383764
2018-04-22,-0.5369629957481586,-0.5369629957481586,-0.5369629957481586,-0.45268985067152584,-0.45268985067152584,-0.45268985067152584,-0.3740223597778585,-0.3740223597778585,-0.3740223597778585,-0.2889272011070245,-0.2889272011070245,-0.2889272011070245
2018-04-29,-1.0654191841533194,-1.0654191841533194,-1.0654191841533194,-1.088207769176634,-1.088207769176634,-1.088207769176634,-0.9437250823731744,-0.9437250823731744,-0.9437250823731744,-0.9681097899216842,-0.9681097899216842,-0.9681097899216842
2018-05-06,-0.20108524615365433,-0.20108524615365433,-0.20108524615365433,-0.23284203412827328,-0.23284203412827328,-0.23284203412827328,-0.06493678003199226,-0.06493678003199226,-0.06493678003199226,-0.09481768549826695,-0.09481768549826695,-0.09481768549826695
2018-05-13,-1.2081745429760802,-1.2081745429760802,-1.2081745429760802,-1.2073689792555775,-1.2073689792555775,-1.2073689792555775,-1.2235276765663845,-1.2235276765663845,-1.2235276765663845,-1.2088596798795117,-1.2088596798795117,-1.2088596798795117
2018-05-20,-2.2233449353290973,-2.2233449353290973,-2.2233449353290973,-2.202763546163758,-2.202763546163758,-2.202763546163758,-2.0409879862822464,-2.0409879862822464,-2.0409879862822464,-2.0378157011867892,-2.0378157011867892,-2.0378157011867892
2018-05-27,-2.253786274471341,-2.253786274471341,-2.253786274471341,-2.2346852643922523,-2.2346852643922523,-2.2346852643922523,-2.1875993996381076,-2.1875993996381076,-2.1875993996381076,-2.1797538855832665,-2.1797538855832665,-2.1797538855832665
2018-06-03,-1.804002325374928,-1.804002325374928,-1.804002325374928,-1.7898689835800952,-1.7898689835800952,-1.7898689835800952,-1.8645247892706283,-1.8645247892706283,-1.8645247892706283,-1.860347498686566,-1.860347498686566,-1.860347498686566
2018-06-10,-1.6550424886305926,-1.6550424886305926,-1.6550424886305926,-1.650593058732612,-1.650593058732612,-1.650593058732612,-1.677130221972301,-1.677130221972301,-1.677130221972301,-1.671027056589381,-1.671027056589381,-1.671027056589381
2018-06-17,-1.7046171465092284,-1.7046171465092284,-1.7046171465092284,-1.6993097483094648,-1.6993097483094648,-1.6993097483094648,-1.7311904244731509,-1.7311904244731509,-1.7311904244731509,-1.7174852623944312,-1.7174852623944312,-1.7174852623944312
2018-06-24,-1.4858177970763125,-1.4858177970763125,-1.4858177970763125,-1.4814310142706149,-1.4814310142706149,-1.4814310142706149,-1.4355759182210959,-1.4355759182210959,-1.4355759182210959,-1.433958750555361,-1.433958750555361,-1.433958750555361
