Date,Guggenheim CurrencyShares Swedish KronaEtf_Open_average,Guggenheim CurrencyShares Swedish KronaEtf_Open_max,Guggenheim CurrencyShares Swedish KronaEtf_Open_min,Guggenheim CurrencyShares Swedish KronaEtf_High_average,Guggenheim CurrencyShares Swedish KronaEtf_High_max,Guggenheim CurrencyShares Swedish KronaEtf_High_min,Guggenheim CurrencyShares Swedish KronaEtf_Low_average,Guggenheim CurrencyShares Swedish KronaEtf_Low_max,Guggenheim CurrencyShares Swedish KronaEtf_Low_min,Guggenheim CurrencyShares Swedish KronaEtf_Close_average,Guggenheim CurrencyShares Swedish KronaEtf_Close_max,Guggenheim CurrencyShares Swedish KronaEtf_Close_min
2018-05-27,-1.5094380859174854,-1.5094380859174854,-1.5094380859174854,-1.5651961531303893,-1.5651961531303893,-1.5651961531303893,-1.5297439859989002,-1.5297439859989002,-1.5297439859989002,-1.5615780482910477,-1.5615780482910477,-1.5615780482910477
2018-06-03,-1.053017755883464,-1.053017755883464,-1.053017755883464,-1.086562798900561,-1.086562798900561,-1.086562798900561,-1.0453005846041923,-1.0453005846041923,-1.0453005846041923,-1.0793353058688828,-1.0793353058688828,-1.0793353058688828
2018-06-10,-1.008332892874965,-1.008332892874965,-1.008332892874965,-0.93067118683229,-0.93067118683229,-0.93067118683229,-1.0213758452031385,-1.0213758452031385,-1.0213758452031385,-0.9710982405225844,-0.9710982405225844,-0.9710982405225844
2018-06-17,-1.3978438956884978,-1.3978438956884978,-1.3978438956884978,-1.4047832205924835,-1.4047832205924835,-1.4047832205924835,-1.3900156775031292,-1.3900156775031292,-1.3900156775031292,-1.4108192705644635,-1.4108192705644635,-1.4108192705644635
2018-06-24,-1.4478970262710922,-1.4478970262710922,-1.4478970262710922,-1.5155469235114245,-1.5155469235114245,-1.5155469235114245,-1.472667442514441,-1.472667442514441,-1.472667442514441,-1.5203735899636817,-1.5203735899636817,-1.5203735899636817
2018-07-01,-0.798414445304053,-0.798414445304053,-0.798414445304053,-0.7415292387214053,-0.7415292387214053,-0.7415292387214053,-0.7858557722585272,-0.7858557722585272,-0.7858557722585272,-0.7270452764936448,-0.7270452764936448,-0.7270452764936448
2018-07-08,-1.2283855613544303,-1.2283855613544303,-1.2283855613544303,-1.2559775528761952,-1.2559775528761952,-1.2559775528761952,-1.2204722351443769,-1.2204722351443769,-1.2204722351443769,-1.2459292214499496,-1.2459292214499496,-1.2459292214499496
2018-07-15,-1.0030600936378857,-1.0030600936378857,-1.0030600936378857,-1.0765757294028624,-1.0765757294028624,-1.0765757294028624,-0.991851316885785,-0.991851316885785,-0.991851316885785,-1.06293305510311,-1.06293305510311,-1.06293305510311
2018-07-22,-0.6586350480233076,-0.6586350480233076,-0.6586350480233076,-0.726907425329283,-0.726907425329283,-0.726907425329283,-0.7223258618206163,-0.7223258618206163,-0.7223258618206163,-0.760597320176483,-0.760597320176483,-0.760597320176483
2018-07-29,-0.8922228475187411,-0.8922228475187411,-0.8922228475187411,-0.9644946224564115,-0.9644946224564115,-0.9644946224564115,-0.8752091218460528,-0.8752091218460528,-0.8752091218460528,-0.9475882019788898,-0.9475882019788898,-0.9475882019788898
2018-08-05,-1.6584733777301095,-1.6584733777301095,-1.6584733777301095,-1.717926224597462,-1.717926224597462,-1.717926224597462,-1.8324146980476148,-1.8324146980476148,-1.8324146980476148,-1.8874677282549137,-1.8874677282549137,-1.8874677282549137
2018-08-12,-1.9445928870017282,-1.9445928870017282,-1.9445928870017282,-1.93868342759716,-1.93868342759716,-1.93868342759716,-1.894039420560103,-1.894039420560103,-1.894039420560103,-1.8853346510431301,-1.8853346510431301,-1.8853346510431301
2018-08-19,-1.5101949904764382,-1.5101949904764382,-1.5101949904764382,-1.5198378308654137,-1.5198378308654137,-1.5198378308654137,-1.4665532997468365,-1.4665532997468365,-1.4665532997468365,-1.4742873640682812,-1.4742873640682812,-1.4742873640682812
2018-08-26,-1.4484169596357621,-1.4484169596357621,-1.4484169596357621,-1.4854595494033862,-1.4854595494033862,-1.4854595494033862,-1.3990761309234465,-1.3990761309234465,-1.3990761309234465,-1.4452953029882978,-1.4452953029882978,-1.4452953029882978
2018-09-02,-1.3164926080549235,-1.3164926080549235,-1.3164926080549235,-1.152172633130271,-1.152172633130271,-1.152172633130271,-1.2977509585186857,-1.2977509585186857,-1.2977509585186857,-1.115088514209468,-1.115088514209468,-1.115088514209468
2018-09-09,-0.6551412003766023,-0.6551412003766023,-0.6551412003766023,-0.7178798816206855,-0.7178798816206855,-0.7178798816206855,-0.9793516477380084,-0.9793516477380084,-0.9793516477380084,-1.0421445907086495,-1.0421445907086495,-1.0421445907086495
2018-09-16,0.3665518094671371,0.3665518094671371,0.3665518094671371,0.3673241689440053,0.3673241689440053,0.3673241689440053,0.38762754688034534,0.38762754688034534,0.38762754688034534,0.32127618160828214,0.32127618160828214,0.32127618160828214
2018-09-23,-0.1835460891084149,-0.1835460891084149,-0.1835460891084149,-0.122071858034131,-0.122071858034131,-0.122071858034131,-0.12017418471053942,-0.12017418471053942,-0.12017418471053942,-0.06201177738852058,-0.06201177738852058,-0.06201177738852058
2018-09-30,-1.3310709963120875,-1.3310709963120875,-1.3310709963120875,-1.374148795395775,-1.374148795395775,-1.374148795395775,-1.2405099272386866,-1.2405099272386866,-1.2405099272386866,-1.2910744024764662,-1.2910744024764662,-1.2910744024764662
2018-10-07,-0.5309113792428316,-0.5309113792428316,-0.5309113792428316,-0.38887104869182804,-0.38887104869182804,-0.38887104869182804,-0.4602350012396931,-0.4602350012396931,-0.4602350012396931,-0.3245972456421255,-0.3245972456421255,-0.3245972456421255
2018-10-14,-0.5219196992899684,-0.5219196992899684,-0.5219196992899684,-0.5903213163527803,-0.5903213163527803,-0.5903213163527803,-0.45447551807421316,-0.45447551807421316,-0.45447551807421316,-0.5247839048663628,-0.5247839048663628,-0.5247839048663628
2018-10-21,-1.2494804271621243,-1.2494804271621243,-1.2494804271621243,-1.2563490627432112,-1.2563490627432112,-1.2563490627432112,-1.1739435743722728,-1.1739435743722728,-1.1739435743722728,-1.191029004449978,-1.191029004449978,-1.191029004449978
2018-10-28,-0.43520744293886215,-0.43520744293886215,-0.43520744293886215,-0.5047194594538746,-0.5047194594538746,-0.5047194594538746,-0.5839118896039338,-0.5839118896039338,-0.5839118896039338,-0.6500839372220237,-0.6500839372220237,-0.6500839372220237
2018-11-04,-0.8311982516702127,-0.8311982516702127,-0.8311982516702127,-0.8841349072593226,-0.8841349072593226,-0.8841349072593226,-0.7462736522291675,-0.7462736522291675,-0.7462736522291675,-0.802461310368522,-0.802461310368522,-0.802461310368522
