Date,iShares Intermediate GovtCredit Bond_Open_average,iShares Intermediate GovtCredit Bond_Open_max,iShares Intermediate GovtCredit Bond_Open_min,iShares Intermediate GovtCredit Bond_High_average,iShares Intermediate GovtCredit Bond_High_max,iShares Intermediate GovtCredit Bond_High_min,iShares Intermediate GovtCredit Bond_Low_average,iShares Intermediate GovtCredit Bond_Low_max,iShares Intermediate GovtCredit Bond_Low_min,iShares Intermediate GovtCredit Bond_Close_average,iShares Intermediate GovtCredit Bond_Close_max,iShares Intermediate GovtCredit Bond_Close_min
2019-02-24,0.5825395824741195,0.5825395824741195,0.5825395824741195,0.5777832358407873,0.5777832358407873,0.5777832358407873,0.6538440022909492,0.6538440022909492,0.6538440022909492,0.5840486428643301,0.5840486428643301,0.5840486428643301
2019-03-03,1.1864224503490477,1.1864224503490477,1.1864224503490477,1.1718642538464272,1.1718642538464272,1.1718642538464272,1.3744011626801087,1.3744011626801087,1.3744011626801087,1.3497635163257324,1.3497635163257324,1.3497635163257324
2019-03-10,1.4999977855774802,1.4999977855774802,1.4999977855774802,1.4934329613612538,1.4934329613612538,1.4934329613612538,1.5464205802884337,1.5464205802884337,1.5464205802884337,1.7253363384048337,1.7253363384048337,1.7253363384048337
2019-03-17,2.2073023497901967,2.2073023497901967,2.2073023497901967,2.3385261149519363,2.3385261149519363,2.3385261149519363,2.1802160745696133,2.1802160745696133,2.1802160745696133,2.383263625666902,2.383263625666902,2.383263625666902
2019-03-24,2.1087959463143164,2.1087959463143164,2.1087959463143164,2.054210364052377,2.054210364052377,2.054210364052377,2.1327472293028267,2.1327472293028267,2.1327472293028267,2.02888879208217,2.02888879208217,2.02888879208217
2019-03-31,1.2048071254039177,1.2048071254039177,1.2048071254039177,1.1518412297915663,1.1518412297915663,1.1518412297915663,1.2080054390370603,1.2080054390370603,1.2080054390370603,1.141185647205092,1.141185647205092,1.141185647205092
2019-04-07,1.0524023047308408,1.0524023047308408,1.0524023047308408,0.9511114167439901,0.9511114167439901,0.9511114167439901,1.0376868079207764,1.0376868079207764,1.0376868079207764,0.9400456565609194,0.9400456565609194,0.9400456565609194
2019-04-14,0.8819849472546343,0.8819849472546343,0.8819849472546343,0.8488269145067207,0.8488269145067207,0.8488269145067207,0.9237670186056223,0.9237670186056223,0.9237670186056223,0.8842958118548441,0.8842958118548441,0.8842958118548441
2019-04-21,1.3736718031845223,1.3736718031845223,1.3736718031845223,1.3212494480188346,1.3212494480188346,1.3212494480188346,1.3576159073933558,1.3576159073933558,1.3576159073933558,1.2664902822717898,1.2664902822717898,1.2664902822717898
2019-04-28,0.4648465125905488,0.4648465125905488,0.4648465125905488,0.6295236741928919,0.6295236741928919,0.6295236741928919,0.5675757624070634,0.5675757624070634,0.5675757624070634,0.5143823771880806,0.5143823771880806,0.5143823771880806
2019-05-05,0.9538957904689244,0.9538957904689244,0.9538957904689244,1.06109775072565,1.06109775072565,1.06109775072565,1.0258952844544327,1.0258952844544327,1.0258952844544327,0.9412114123311136,0.9412114123311136,0.9412114123311136
2019-05-12,1.4271872011648434,1.4271872011648434,1.4271872011648434,1.3603673162838152,1.3603673162838152,1.3603673162838152,1.2758104513180213,1.2758104513180213,1.2758104513180213,1.2917494585689422,1.2917494585689422,1.2917494585689422
2019-05-19,1.478325371687047,1.478325371687047,1.478325371687047,1.4392591933097316,1.4392591933097316,1.4392591933097316,1.488310579105689,1.488310579105689,1.488310579105689,1.4276460669016438,1.4276460669016438,1.4276460669016438
2019-05-26,2.1589006680875023,2.1589006680875023,2.1589006680875023,2.3160665627302324,2.3160665627302324,2.3160665627302324,2.2072468959534985,2.2072468959534985,2.2072468959534985,2.3750565018927445,2.3750565018927445,2.3750565018927445
2019-06-02,2.2700635910947193,2.2700635910947193,2.2700635910947193,2.165361704644554,2.165361704644554,2.165361704644554,2.2249461627235587,2.2249461627235587,2.2249461627235587,2.0749994745812956,2.0749994745812956,2.0749994745812956
2019-06-09,1.7284590795250294,1.7284590795250294,1.7284590795250294,1.7650797654327481,1.7650797654327481,1.7650797654327481,1.812956883337543,1.812956883337543,1.812956883337543,1.7295303084457805,1.7295303084457805,1.7295303084457805
2019-06-16,1.8266517128714614,1.8266517128714614,1.8266517128714614,1.7744449116368557,1.7744449116368557,1.7744449116368557,1.8492648704654129,1.8492648704654129,1.8492648704654129,1.8462369285326727,1.8462369285326727,1.8462369285326727
2019-06-23,1.6091012226060153,1.6091012226060153,1.6091012226060153,1.6573669269993838,1.6573669269993838,1.6573669269993838,1.6632317749888699,1.6632317749888699,1.6632317749888699,1.6271610019323035,1.6271610019323035,1.6271610019323035
2019-06-30,1.1233778145210596,1.1233778145210596,1.1233778145210596,1.0385748927256182,1.0385748927256182,1.0385748927256182,1.0422870405324858,1.0422870405324858,1.0422870405324858,1.0034979673320439,1.0034979673320439,1.0034979673320439
2019-07-07,0.720386537796797,0.720386537796797,0.720386537796797,0.8002753657282564,0.8002753657282564,0.8002753657282564,0.8005164930467075,0.8005164930467075,0.8005164930467075,0.844353503782687,0.844353503782687,0.844353503782687
2019-07-14,1.012914851827077,1.012914851827077,1.012914851827077,0.974580677152371,0.974580677152371,0.974580677152371,1.0383117345918444,1.0383117345918444,1.0383117345918444,0.9913187556260247,0.9913187556260247,0.9913187556260247
2019-07-21,0.8918483481732266,0.8918483481732266,0.8918483481732266,0.7971378591355357,0.7971378591355357,0.7971378591355357,0.8524514140286151,0.8524514140286151,0.8524514140286151,0.8426286462509492,0.8426286462509492,0.8426286462509492
2019-07-28,1.370197665772332,1.370197665772332,1.370197665772332,1.3155889631234678,1.3155889631234678,1.3155889631234678,1.3310344088354187,1.3310344088354187,1.3310344088354187,1.3172437331237508,1.3172437331237508,1.3172437331237508
2019-08-04,1.9021935322905625,1.9021935322905625,1.9021935322905625,1.8566443540196322,1.8566443540196322,1.8566443540196322,1.7307742904818562,1.7307742904818562,1.7307742904818562,1.7233095041568915,1.7233095041568915,1.7233095041568915
2019-08-11,1.882226825657978,1.882226825657978,1.882226825657978,1.9793325338369063,1.9793325338369063,1.9793325338369063,1.9539098724306931,1.9539098724306931,1.9539098724306931,2.070219376713538,2.070219376713538,2.070219376713538
2019-08-18,1.7488163557343483,1.7488163557343483,1.7488163557343483,1.9689834838847784,1.9689834838847784,1.9689834838847784,1.7652694875331025,1.7652694875331025,1.7652694875331025,2.0170395386932563,2.0170395386932563,2.0170395386932563
2019-08-25,1.7133001256207856,1.7133001256207856,1.7133001256207856,1.6873382266618506,1.6873382266618506,1.6873382266618506,1.7808101912649414,1.7808101912649414,1.7808101912649414,1.7251300165922077,1.7251300165922077,1.7251300165922077
2019-09-01,1.1287146751139818,1.1287146751139818,1.1287146751139818,1.1251714834984359,1.1251714834984359,1.1251714834984359,1.2493081736493514,1.2493081736493514,1.2493081736493514,1.1246759542039033,1.1246759542039033,1.1246759542039033
2019-09-08,-0.3008743617583632,-0.3008743617583632,-0.3008743617583632,-0.25456133892979926,-0.25456133892979926,-0.25456133892979926,-0.48274014037046814,-0.48274014037046814,-0.48274014037046814,-0.5488750287914967,-0.5488750287914967,-0.5488750287914967
2019-09-15,-0.05119967471628378,-0.05119967471628378,-0.05119967471628378,0.17049361482119582,0.17049361482119582,0.17049361482119582,0.08831122219901873,0.08831122219901873,0.08831122219901873,0.1923465198414207,0.1923465198414207,0.1923465198414207
2019-09-22,0.45377139287851226,0.45377139287851226,0.45377139287851226,0.3974483449478644,0.3974483449478644,0.3974483449478644,0.5144922587500596,0.5144922587500596,0.5144922587500596,0.4339038870548002,0.4339038870548002,0.4339038870548002
2019-09-29,1.1069284733850746,1.1069284733850746,1.1069284733850746,1.146482771571009,1.146482771571009,1.146482771571009,1.2358921622873045,1.2358921622873045,1.2358921622873045,1.1688497046373785,1.1688497046373785,1.1688497046373785
2019-10-06,0.12799691146049835,0.12799691146049835,0.12799691146049835,0.11138326072383926,0.11138326072383926,0.11138326072383926,-0.005144499865447239,-0.005144499865447239,-0.005144499865447239,0.17937566240096603,0.17937566240096603,0.17937566240096603
2019-10-13,0.1564672143345639,0.1564672143345639,0.1564672143345639,-0.055101271410540595,-0.055101271410540595,-0.055101271410540595,0.17769444514472554,0.17769444514472554,0.17769444514472554,-0.03623891363376882,-0.03623891363376882,-0.03623891363376882
2019-10-20,-0.09665012905190012,-0.09665012905190012,-0.09665012905190012,-0.382786405194025,-0.382786405194025,-0.382786405194025,-0.3685734864092947,-0.3685734864092947,-0.3685734864092947,-0.48028582871741526,-0.48028582871741526,-0.48028582871741526
2019-10-27,-0.26554392077955913,-0.26554392077955913,-0.26554392077955913,-0.20334230142693493,-0.20334230142693493,-0.20334230142693493,-0.2735903105029631,-0.2735903105029631,-0.2735903105029631,-0.2500338709854081,-0.2500338709854081,-0.2500338709854081
2019-11-03,-1.7371556956245344,-1.7371556956245344,-1.7371556956245344,-1.5342145501914537,-1.5342145501914537,-1.5342145501914537,-1.4624451443918989,-1.4624451443918989,-1.4624451443918989,-1.5143941295448777,-1.5143941295448777,-1.5143941295448777
2019-11-10,-0.6938770170245909,-0.6938770170245909,-0.6938770170245909,-0.7602630127226359,-0.7602630127226359,-0.7602630127226359,-0.5562156011300065,-0.5562156011300065,-0.5562156011300065,-0.717264287260428,-0.717264287260428,-0.717264287260428
2019-11-17,-0.06730971141816122,-0.06730971141816122,-0.06730971141816122,-0.2949936005289563,-0.2949936005289563,-0.2949936005289563,-0.0017486686770237067,-0.0017486686770237067,-0.0017486686770237067,-0.14769005703067298,-0.14769005703067298,-0.14769005703067298
2019-11-24,0.3044567268349582,0.3044567268349582,0.3044567268349582,-0.03056928868152211,-0.03056928868152211,-0.03056928868152211,0.1397969758189925,0.1397969758189925,0.1397969758189925,-0.09683404056622565,-0.09683404056622565,-0.09683404056622565
2019-12-01,-0.6153133716162585,-0.6153133716162585,-0.6153133716162585,-0.7580072499447958,-0.7580072499447958,-0.7580072499447958,-0.524931361806179,-0.524931361806179,-0.524931361806179,-0.49264644784119016,-0.49264644784119016,-0.49264644784119016
2019-12-08,-0.6647286812328568,-0.6647286812328568,-0.6647286812328568,-0.567760957569501,-0.567760957569501,-0.567760957569501,-0.9618174519814635,-0.9618174519814635,-0.9618174519814635,-0.3445359719553553,-0.3445359719553553,-0.3445359719553553
2019-12-15,-1.6506178028330227,-1.6506178028330227,-1.6506178028330227,-1.668496965575555,-1.668496965575555,-1.668496965575555,-1.452001608024067,-1.452001608024067,-1.452001608024067,-1.508295306883659,-1.508295306883659,-1.508295306883659
2019-12-22,-0.47425149869264693,-0.47425149869264693,-0.47425149869264693,-0.6560798372202051,-0.6560798372202051,-0.6560798372202051,-0.5821099150226954,-0.5821099150226954,-0.5821099150226954,-0.5258445652032548,-0.5258445652032548,-0.5258445652032548
2019-12-29,0.499678824275725,0.499678824275725,0.499678824275725,0.7530567812274588,0.7530567812274588,0.7530567812274588,0.8781733987978699,0.8781733987978699,0.8781733987978699,0.8437081121430654,0.8437081121430654,0.8437081121430654
