Date,PowerShares Cleantech_Open_average,PowerShares Cleantech_Open_max,PowerShares Cleantech_Open_min,PowerShares Cleantech_High_average,PowerShares Cleantech_High_max,PowerShares Cleantech_High_min,PowerShares Cleantech_Low_average,PowerShares Cleantech_Low_max,PowerShares Cleantech_Low_min,PowerShares Cleantech_Close_average,PowerShares Cleantech_Close_max,PowerShares Cleantech_Close_min
2018-04-08,-0.2547900572646027,-0.2547900572646027,-0.2547900572646027,-0.4838583621792018,-0.4838583621792018,-0.4838583621792018,-0.14137102234270416,-0.14137102234270416,-0.14137102234270416,-0.39553990513905257,-0.39553990513905257,-0.39553990513905257
2018-04-15,0.13115080455364064,0.13115080455364064,0.13115080455364064,-0.0698704995697002,-0.0698704995697002,-0.0698704995697002,0.14872470896205953,0.14872470896205953,0.14872470896205953,-0.057596334437676755,-0.057596334437676755,-0.057596334437676755
2018-04-22,-0.7950382122373528,-0.7950382122373528,-0.7950382122373528,-1.146100427557665,-1.146100427557665,-1.146100427557665,-0.629856276616794,-0.629856276616794,-0.629856276616794,-0.8845007636332947,-0.8845007636332947,-0.8845007636332947
2018-04-29,0.08798133244007715,0.08798133244007715,0.08798133244007715,0.19021450724519423,0.19021450724519423,0.19021450724519423,0.08675055761320397,0.08675055761320397,0.08675055761320397,0.2095761546560841,0.2095761546560841,0.2095761546560841
2018-05-06,1.2904682967398673,1.2904682967398673,1.2904682967398673,1.3184395340265342,1.3184395340265342,1.3184395340265342,1.359257092028252,1.359257092028252,1.359257092028252,1.0743713571929085,1.0743713571929085,1.0743713571929085
2018-05-13,1.5249895130338988,1.5249895130338988,1.5249895130338988,1.6879106535171196,1.6879106535171196,1.6879106535171196,1.6086327402646508,1.6086327402646508,1.6086327402646508,1.5918383148780924,1.5918383148780924,1.5918383148780924
2018-05-20,0.5579565013025323,0.5579565013025323,0.5579565013025323,0.5691620972542735,0.5691620972542735,0.5691620972542735,0.7420218058229385,0.7420218058229385,0.7420218058229385,0.6687486513158063,0.6687486513158063,0.6687486513158063
2018-05-27,0.6816560655944861,0.6816560655944861,0.6816560655944861,0.5403792164933169,0.5403792164933169,0.5403792164933169,0.6486638378614734,0.6486638378614734,0.6486638378614734,0.7379412373923748,0.7379412373923748,0.7379412373923748
2018-06-03,1.0083809463996138,1.0083809463996138,1.0083809463996138,1.0136080238550569,1.0136080238550569,1.0136080238550569,1.0665973327389318,1.0665973327389318,1.0665973327389318,1.042387911986759,1.042387911986759,1.042387911986759
2018-06-10,-0.2685928432057597,-0.2685928432057597,-0.2685928432057597,-0.05084575425604998,-0.05084575425604998,-0.05084575425604998,-0.07442425827242329,-0.07442425827242329,-0.07442425827242329,0.040477933195561186,0.040477933195561186,0.040477933195561186
2018-06-17,-1.1468939885361087,-1.1468939885361087,-1.1468939885361087,-1.3181565834492421,-1.3181565834492421,-1.3181565834492421,-1.3709181765611933,-1.3709181765611933,-1.3709181765611933,-1.4063725738102026,-1.4063725738102026,-1.4063725738102026
2018-06-24,-1.926577822371099,-1.926577822371099,-1.926577822371099,-1.8356316692083368,-1.8356316692083368,-1.8356316692083368,-1.7707715975075926,-1.7707715975075926,-1.7707715975075926,-1.681940069432141,-1.681940069432141,-1.681940069432141
2018-07-01,-0.7360319473050332,-0.7360319473050332,-0.7360319473050332,-0.6105759851226364,-0.6105759851226364,-0.6105759851226364,-0.47373140222149646,-0.47373140222149646,-0.47373140222149646,-0.4154278796577398,-0.4154278796577398,-0.4154278796577398
2018-07-08,-0.6057317364917555,-0.6057317364917555,-0.6057317364917555,-0.7746947937000059,-0.7746947937000059,-0.7746947937000059,-0.5796799716727756,-0.5796799716727756,-0.5796799716727756,-0.7525691951762475,-0.7525691951762475,-0.7525691951762475
2018-07-15,-0.3188573151528863,-0.3188573151528863,-0.3188573151528863,-0.2769316684520399,-0.2769316684520399,-0.2769316684520399,-0.20770935944410546,-0.20770935944410546,-0.20770935944410546,-0.4134102169350356,-0.4134102169350356,-0.4134102169350356
2018-07-22,-0.07368788353019545,-0.07368788353019545,-0.07368788353019545,-0.12454680554152835,-0.12454680554152835,-0.12454680554152835,-0.0700650341288247,-0.0700650341288247,-0.0700650341288247,-0.12950439242064982,-0.12950439242064982,-0.12950439242064982
2018-07-29,-0.43164661702342566,-0.43164661702342566,-0.43164661702342566,-0.39796305660779685,-0.39796305660779685,-0.39796305660779685,-0.2504778833761309,-0.2504778833761309,-0.2504778833761309,-0.3023365228759164,-0.3023365228759164,-0.3023365228759164
2018-08-05,-0.7542228446741518,-0.7542228446741518,-0.7542228446741518,-0.6625847770260535,-0.6625847770260535,-0.6625847770260535,-0.6950032129470012,-0.6950032129470012,-0.6950032129470012,-0.7802276318435545,-0.7802276318435545,-0.7802276318435545
2018-08-12,-0.46890073118226133,-0.46890073118226133,-0.46890073118226133,-0.3796358318909286,-0.3796358318909286,-0.3796358318909286,-0.24849146744584444,-0.24849146744584444,-0.24849146744584444,-0.2478341208174221,-0.2478341208174221,-0.2478341208174221
2018-08-19,1.5165998266232785,1.5165998266232785,1.5165998266232785,1.7568376199392168,1.7568376199392168,1.7568376199392168,1.5418685062501363,1.5418685062501363,1.5418685062501363,1.5848541018460967,1.5848541018460967,1.5848541018460967
2018-08-26,1.4069110778716785,1.4069110778716785,1.4069110778716785,1.3149039289593456,1.3149039289593456,1.3149039289593456,1.3943363002396088,1.3943363002396088,1.3943363002396088,1.4382656819446988,1.4382656819446988,1.4382656819446988
2018-09-02,0.8613171591632902,0.8613171591632902,0.8613171591632902,0.7940022159856273,0.7940022159856273,0.7940022159856273,0.8467615898161927,0.8467615898161927,0.8467615898161927,0.9193286575845528,0.9193286575845528,0.9193286575845528
2018-09-09,1.2685687160375874,1.2685687160375874,1.2685687160375874,1.099596603211225,1.099596603211225,1.099596603211225,0.8943132674709393,0.8943132674709393,0.8943132674709393,0.7166522060264168,0.7166522060264168,0.7166522060264168
2018-09-16,1.0699400334451332,1.0699400334451332,1.0699400334451332,1.0392056659750912,1.0392056659750912,1.0392056659750912,0.8464832668621775,0.8464832668621775,0.8464832668621775,0.6937601531467361,0.6937601531467361,0.6937601531467361
2018-09-23,0.041059285991939,0.041059285991939,0.041059285991939,0.058263633753296115,0.058263633753296115,0.058263633753296115,-0.38705913613339166,-0.38705913613339166,-0.38705913613339166,-0.5691055726975658,-0.5691055726975658,-0.5691055726975658
2018-09-30,-2.440064062695873,-2.440064062695873,-2.440064062695873,-2.37344184972087,-2.37344184972087,-2.37344184972087,-2.500423057604211,-2.500423057604211,-2.500423057604211,-2.3264882886800393,-2.3264882886800393,-2.3264882886800393
2018-10-07,-2.7536594501738048,-2.7536594501738048,-2.7536594501738048,-2.644717419456308,-2.644717419456308,-2.644717419456308,-2.700787913463153,-2.700787913463153,-2.700787913463153,-2.662135739115652,-2.662135739115652,-2.662135739115652
2018-10-14,-1.9566615583109446,-1.9566615583109446,-1.9566615583109446,-2.0442284967752786,-2.0442284967752786,-2.0442284967752786,-1.9723604721329444,-1.9723604721329444,-1.9723604721329444,-2.010853817501893,-2.010853817501893,-2.010853817501893
