Date,UBS E-TRACS Bloomberg CMCI_Open_average,UBS E-TRACS Bloomberg CMCI_Open_max,UBS E-TRACS Bloomberg CMCI_Open_min,UBS E-TRACS Bloomberg CMCI_High_average,UBS E-TRACS Bloomberg CMCI_High_max,UBS E-TRACS Bloomberg CMCI_High_min,UBS E-TRACS Bloomberg CMCI_Low_average,UBS E-TRACS Bloomberg CMCI_Low_max,UBS E-TRACS Bloomberg CMCI_Low_min,UBS E-TRACS Bloomberg CMCI_Close_average,UBS E-TRACS Bloomberg CMCI_Close_max,UBS E-TRACS Bloomberg CMCI_Close_min
2018-04-08,1.497594686815044,1.497594686815044,1.497594686815044,1.3470860832229674,1.3470860832229674,1.3470860832229674,1.480128749980045,1.480128749980045,1.480128749980045,1.18639740502951,1.18639740502951,1.18639740502951
2018-04-15,1.1744966233270662,1.1744966233270662,1.1744966233270662,1.3370600811752031,1.3370600811752031,1.3370600811752031,1.3481312727765058,1.3481312727765058,1.3481312727765058,1.6499872947694314,1.6499872947694314,1.6499872947694314
2018-04-22,1.3756572438449484,1.3756572438449484,1.3756572438449484,1.414434083743326,1.414434083743326,1.414434083743326,1.4313220791625145,1.4313220791625145,1.4313220791625145,1.5329106026813133,1.5329106026813133,1.5329106026813133
2018-04-29,1.4876235301963219,1.4876235301963219,1.4876235301963219,1.6483971951209537,1.6483971951209537,1.6483971951209537,1.6937464593675753,1.6937464593675753,1.6937464593675753,1.484743446897049,1.484743446897049,1.484743446897049
2018-05-06,1.7038198859906544,1.7038198859906544,1.7038198859906544,1.7376988143224896,1.7376988143224896,1.7376988143224896,1.8476817440092157,1.8476817440092157,1.8476817440092157,1.7875424671170148,1.7875424671170148,1.7875424671170148
2018-05-13,1.533816027003468,1.533816027003468,1.533816027003468,1.9408808703024172,1.9408808703024172,1.9408808703024172,1.645077906461386,1.645077906461386,1.645077906461386,1.8709555287397832,1.8709555287397832,1.8709555287397832
2018-05-20,1.6752876392791962,1.6752876392791962,1.6752876392791962,1.5279825707695922,1.5279825707695922,1.5279825707695922,1.534839121508277,1.534839121508277,1.534839121508277,1.5906045442769305,1.5906045442769305,1.5906045442769305
2018-05-27,1.708496173365018,1.708496173365018,1.708496173365018,1.626983116059298,1.626983116059298,1.626983116059298,0.8265346257637308,0.8265346257637308,0.8265346257637308,0.6941230261328176,0.6941230261328176,0.6941230261328176
2018-06-03,0.8752543888467513,0.8752543888467513,0.8752543888467513,0.7776736872251521,0.7776736872251521,0.7776736872251521,1.0224850339033416,1.0224850339033416,1.0224850339033416,0.8950863652748756,0.8950863652748756,0.8950863652748756
2018-06-10,-0.5816602196881049,-0.5816602196881049,-0.5816602196881049,-0.4441118612644585,-0.4441118612644585,-0.4441118612644585,-0.5256335380371192,-0.5256335380371192,-0.5256335380371192,-0.20543608721936588,-0.20543608721936588,-0.20543608721936588
