Date,PowerShares Financial PreferredEtf_Open_average,PowerShares Financial PreferredEtf_Open_max,PowerShares Financial PreferredEtf_Open_min,PowerShares Financial PreferredEtf_High_average,PowerShares Financial PreferredEtf_High_max,PowerShares Financial PreferredEtf_High_min,PowerShares Financial PreferredEtf_Low_average,PowerShares Financial PreferredEtf_Low_max,PowerShares Financial PreferredEtf_Low_min,PowerShares Financial PreferredEtf_Close_average,PowerShares Financial PreferredEtf_Close_max,PowerShares Financial PreferredEtf_Close_min
2018-05-27,-0.4871773518462187,-0.4871773518462187,-0.4871773518462187,-0.3396765235105402,-0.3396765235105402,-0.3396765235105402,-0.2661817877548994,-0.2661817877548994,-0.2661817877548994,-0.11501693219275486,-0.11501693219275486,-0.11501693219275486
2018-06-03,0.5350255639209704,0.5350255639209704,0.5350255639209704,0.5856038951640887,0.5856038951640887,0.5856038951640887,0.7541098930622147,0.7541098930622147,0.7541098930622147,0.8282467705512265,0.8282467705512265,0.8282467705512265
2018-06-10,0.4520524258653049,0.4520524258653049,0.4520524258653049,0.40141573626561233,0.40141573626561233,0.40141573626561233,0.6303787676038288,0.6303787676038288,0.6303787676038288,0.6827013717076853,0.6827013717076853,0.6827013717076853
2018-06-17,-0.15745605122202827,-0.15745605122202827,-0.15745605122202827,-0.5733750516727083,-0.5733750516727083,-0.5733750516727083,-0.25794760123046306,-0.25794760123046306,-0.25794760123046306,-0.4716522006870298,-0.4716522006870298,-0.4716522006870298
2018-06-24,0.06014778103545006,0.06014778103545006,0.06014778103545006,0.0667986364427967,0.0667986364427967,0.0667986364427967,0.07285096135146615,0.07285096135146615,0.07285096135146615,0.11799379756749656,0.11799379756749656,0.11799379756749656
2018-07-01,1.4542246761703648,1.4542246761703648,1.4542246761703648,1.8402968236016417,1.8402968236016417,1.8402968236016417,1.6203592892162724,1.6203592892162724,1.6203592892162724,1.774213822229551,1.774213822229551,1.774213822229551
2018-07-08,0.7960916904058748,0.7960916904058748,0.7960916904058748,0.6343034690106393,0.6343034690106393,0.6343034690106393,0.3590203966777382,0.3590203966777382,0.3590203966777382,0.6281046693529754,0.6281046693529754,0.6281046693529754
2018-07-15,-0.3098081566539054,-0.3098081566539054,-0.3098081566539054,0.053636096530221715,0.053636096530221715,0.053636096530221715,-0.28166759620072673,-0.28166759620072673,-0.28166759620072673,-0.5497235988535998,-0.5497235988535998,-0.5497235988535998
2018-07-22,-0.3747743224728169,-0.3747743224728169,-0.3747743224728169,-0.7160662659199336,-0.7160662659199336,-0.7160662659199336,-0.6675159675725327,-0.6675159675725327,-0.6675159675725327,-0.9292084313989333,-0.9292084313989333,-0.9292084313989333
2018-07-29,-0.960145780716012,-0.960145780716012,-0.960145780716012,-0.6505242640992105,-0.6505242640992105,-0.6505242640992105,-0.9478793704905228,-0.9478793704905228,-0.9478793704905228,-0.7101960606624872,-0.7101960606624872,-0.7101960606624872
2018-08-05,-0.7019568484058739,-0.7019568484058739,-0.7019568484058739,-0.9258074360531878,-0.9258074360531878,-0.9258074360531878,-0.7723546889633901,-0.7723546889633901,-0.7723546889633901,-0.9805302230610199,-0.9805302230610199,-0.9805302230610199
2018-08-12,-0.004725721941838994,-0.004725721941838994,-0.004725721941838994,-0.1326997746314968,-0.1326997746314968,-0.1326997746314968,0.0390184045987814,0.0390184045987814,0.0390184045987814,0.17586335848608126,0.17586335848608126,0.17586335848608126
2018-08-19,-0.2474979718892226,-0.2474979718892226,-0.2474979718892226,-0.19513565204043246,-0.19513565204043246,-0.19513565204043246,-0.10931745827947548,-0.10931745827947548,-0.10931745827947548,0.19635675879798747,0.19635675879798747,0.19635675879798747
2018-08-26,0.7918807352210591,0.7918807352210591,0.7918807352210591,0.48347471395137337,0.48347471395137337,0.48347471395137337,0.9413779432008619,0.9413779432008619,0.9413779432008619,0.7320052393144486,0.7320052393144486,0.7320052393144486
2018-09-02,-0.7534386771631069,-0.7534386771631069,-0.7534386771631069,-0.7004202004410931,-0.7004202004410931,-0.7004202004410931,-1.0986166976193728,-1.0986166976193728,-1.0986166976193728,-1.296242897742849,-1.296242897742849,-1.296242897742849
2018-09-09,-1.0342232773480906,-1.0342232773480906,-1.0342232773480906,-1.185657685671951,-1.185657685671951,-1.185657685671951,-1.069447851616965,-1.069447851616965,-1.069447851616965,-0.8542830711081966,-0.8542830711081966,-0.8542830711081966
