Date,ProShares UltraPro Short MidCap400Etf_Open_average,ProShares UltraPro Short MidCap400Etf_Open_max,ProShares UltraPro Short MidCap400Etf_Open_min,ProShares UltraPro Short MidCap400Etf_High_average,ProShares UltraPro Short MidCap400Etf_High_max,ProShares UltraPro Short MidCap400Etf_High_min,ProShares UltraPro Short MidCap400Etf_Low_average,ProShares UltraPro Short MidCap400Etf_Low_max,ProShares UltraPro Short MidCap400Etf_Low_min,ProShares UltraPro Short MidCap400Etf_Close_average,ProShares UltraPro Short MidCap400Etf_Close_max,ProShares UltraPro Short MidCap400Etf_Close_min
2018-04-08,0.029746756482829723,0.029746756482829723,0.029746756482829723,-0.19963679425834263,-0.19963679425834263,-0.19963679425834263,0.2027494116858764,0.2027494116858764,0.2027494116858764,0.0,0.0,0.0
2018-04-15,-0.3830520900315835,-0.3830520900315835,-0.3830520900315835,-0.536750114771081,-0.536750114771081,-0.536750114771081,-0.37144745092029346,-0.37144745092029346,-0.37144745092029346,-0.5502886340786863,-0.5502886340786863,-0.5502886340786863
2018-04-22,-0.3865555936804787,-0.3865555936804787,-0.3865555936804787,-0.5327346100261446,-0.5327346100261446,-0.5327346100261446,-0.24793052927863263,-0.24793052927863263,-0.24793052927863263,-0.4284623334928941,-0.4284623334928941,-0.4284623334928941
2018-04-29,0.20510267760618706,0.20510267760618706,0.20510267760618706,-0.05004106616254499,-0.05004106616254499,-0.05004106616254499,-0.4700163474963748,-0.4700163474963748,-0.4700163474963748,-0.555073834287203,-0.555073834287203,-0.555073834287203
2018-05-06,-1.6244152287036675,-1.6244152287036675,-1.6244152287036675,-1.580791159885076,-1.580791159885076,-1.580791159885076,-1.777419471110337,-1.777419471110337,-1.777419471110337,-1.563550767165606,-1.563550767165606,-1.563550767165606
2018-05-13,-1.555514357463782,-1.555514357463782,-1.555514357463782,-1.4905912675205237,-1.4905912675205237,-1.4905912675205237,-1.6790311280665662,-1.6790311280665662,-1.6790311280665662,-1.5278060577639074,-1.5278060577639074,-1.5278060577639074
2018-05-20,-1.3664810705839663,-1.3664810705839663,-1.3664810705839663,-1.3018733151843311,-1.3018733151843311,-1.3018733151843311,-1.4668442958458636,-1.4668442958458636,-1.4668442958458636,-1.3410135551959104,-1.3410135551959104,-1.3410135551959104
2018-05-27,-1.5275045431290266,-1.5275045431290266,-1.5275045431290266,-1.4043567339342105,-1.4043567339342105,-1.4043567339342105,-1.5013229213122485,-1.5013229213122485,-1.5013229213122485,-1.363228067578332,-1.363228067578332,-1.363228067578332
2018-06-03,-1.7971874131294825,-1.7971874131294825,-1.7971874131294825,-1.6551700373478713,-1.6551700373478713,-1.6551700373478713,-1.819530478973041,-1.819530478973041,-1.819530478973041,-1.6553531331749043,-1.6553531331749043,-1.6553531331749043
2018-06-10,-1.4944408140486647,-1.4944408140486647,-1.4944408140486647,-1.4125065703116186,-1.4125065703116186,-1.4125065703116186,-1.5356141058131116,-1.5356141058131116,-1.5356141058131116,-1.435836486990181,-1.435836486990181,-1.435836486990181
