Date,SPDR S&P Emerging MarketsEtf_Open_average,SPDR S&P Emerging MarketsEtf_Open_max,SPDR S&P Emerging MarketsEtf_Open_min,SPDR S&P Emerging MarketsEtf_High_average,SPDR S&P Emerging MarketsEtf_High_max,SPDR S&P Emerging MarketsEtf_High_min,SPDR S&P Emerging MarketsEtf_Low_average,SPDR S&P Emerging MarketsEtf_Low_max,SPDR S&P Emerging MarketsEtf_Low_min,SPDR S&P Emerging MarketsEtf_Close_average,SPDR S&P Emerging MarketsEtf_Close_max,SPDR S&P Emerging MarketsEtf_Close_min
2018-05-27,-1.3169781425371578,-1.3169781425371578,-1.3169781425371578,-1.2944157496508986,-1.2944157496508986,-1.2944157496508986,-1.1085864818801106,-1.1085864818801106,-1.1085864818801106,-1.1627761150681908,-1.1627761150681908,-1.1627761150681908
2018-06-03,-1.0739220521787762,-1.0739220521787762,-1.0739220521787762,-1.0639944361631544,-1.0639944361631544,-1.0639944361631544,-0.9904704126830653,-0.9904704126830653,-0.9904704126830653,-0.9679966337927245,-0.9679966337927245,-0.9679966337927245
2018-06-10,-1.5494129420892415,-1.5494129420892415,-1.5494129420892415,-1.6154268616935048,-1.6154268616935048,-1.6154268616935048,-1.5252692107053283,-1.5252692107053283,-1.5252692107053283,-1.5308913456711737,-1.5308913456711737,-1.5308913456711737
2018-06-17,-2.020374226888362,-2.020374226888362,-2.020374226888362,-2.1130274397756303,-2.1130274397756303,-2.1130274397756303,-1.9805263093550538,-1.9805263093550538,-1.9805263093550538,-2.1229902710269144,-2.1229902710269144,-2.1229902710269144
2018-06-24,-2.1606613288534438,-2.1606613288534438,-2.1606613288534438,-2.106644588894802,-2.106644588894802,-2.106644588894802,-2.0619383959217394,-2.0619383959217394,-2.0619383959217394,-2.0307532717012307,-2.0307532717012307,-2.0307532717012307
2018-07-01,-1.9001945954513653,-1.9001945954513653,-1.9001945954513653,-1.7676720342914862,-1.7676720342914862,-1.7676720342914862,-1.8687039322749015,-1.8687039322749015,-1.8687039322749015,-1.7703717034714537,-1.7703717034714537,-1.7703717034714537
2018-07-08,-1.3618455294687704,-1.3618455294687704,-1.3618455294687704,-1.4096812938754077,-1.4096812938754077,-1.4096812938754077,-1.383801644124192,-1.383801644124192,-1.383801644124192,-1.3846626833058024,-1.3846626833058024,-1.3846626833058024
2018-07-15,-1.2175579066278333,-1.2175579066278333,-1.2175579066278333,-1.2512487051390981,-1.2512487051390981,-1.2512487051390981,-1.2011759588979074,-1.2011759588979074,-1.2011759588979074,-1.2204821777623505,-1.2204821777623505,-1.2204821777623505
2018-07-22,-0.5902850337183443,-0.5902850337183443,-0.5902850337183443,-0.6698889116424673,-0.6698889116424673,-0.6698889116424673,-0.694412452689402,-0.694412452689402,-0.694412452689402,-0.6839564345767172,-0.6839564345767172,-0.6839564345767172
2018-07-29,-0.8234653459021776,-0.8234653459021776,-0.8234653459021776,-0.8404154589070663,-0.8404154589070663,-0.8404154589070663,-0.8019146806891546,-0.8019146806891546,-0.8019146806891546,-0.9189075081336981,-0.9189075081336981,-0.9189075081336981
2018-08-05,-1.21251092523252,-1.21251092523252,-1.21251092523252,-1.274631122638376,-1.274631122638376,-1.274631122638376,-1.267720153741538,-1.267720153741538,-1.267720153741538,-1.2960391224271246,-1.2960391224271246,-1.2960391224271246
2018-08-12,-1.9243457796493633,-1.9243457796493633,-1.9243457796493633,-1.7292006609647284,-1.7292006609647284,-1.7292006609647284,-1.9809367243890246,-1.9809367243890246,-1.9809367243890246,-1.7488147755137828,-1.7488147755137828,-1.7488147755137828
