Date,Guggenheim Total Return BondEtf_Open_average,Guggenheim Total Return BondEtf_Open_max,Guggenheim Total Return BondEtf_Open_min,Guggenheim Total Return BondEtf_High_average,Guggenheim Total Return BondEtf_High_max,Guggenheim Total Return BondEtf_High_min,Guggenheim Total Return BondEtf_Low_average,Guggenheim Total Return BondEtf_Low_max,Guggenheim Total Return BondEtf_Low_min,Guggenheim Total Return BondEtf_Close_average,Guggenheim Total Return BondEtf_Close_max,Guggenheim Total Return BondEtf_Close_min
2018-05-27,-0.360791428945773,-0.360791428945773,-0.360791428945773,-0.3769276919096685,-0.3769276919096685,-0.3769276919096685,-0.15914684103480342,-0.15914684103480342,-0.15914684103480342,-0.1802097922970937,-0.1802097922970937,-0.1802097922970937
2018-06-03,-1.0320459312118853,-1.0320459312118853,-1.0320459312118853,-1.2146975174523809,-1.2146975174523809,-1.2146975174523809,-1.0093269145935369,-1.0093269145935369,-1.0093269145935369,-1.1976037671290989,-1.1976037671290989,-1.1976037671290989
2018-06-10,-0.7607185801701807,-0.7607185801701807,-0.7607185801701807,-0.9468217241877269,-0.9468217241877269,-0.9468217241877269,-0.49825286193119384,-0.49825286193119384,-0.49825286193119384,-0.7839568786062978,-0.7839568786062978,-0.7839568786062978
2018-06-17,-0.1765085387055566,-0.1765085387055566,-0.1765085387055566,-0.4610273401224509,-0.4610273401224509,-0.4610273401224509,-0.07311821328223027,-0.07311821328223027,-0.07311821328223027,-0.3551312863425605,-0.3551312863425605,-0.3551312863425605
2018-06-24,-0.027194767911896265,-0.027194767911896265,-0.027194767911896265,-0.1422761338999971,-0.1422761338999971,-0.1422761338999971,0.23297053011011973,0.23297053011011973,0.23297053011011973,0.061985744956581414,0.061985744956581414,0.061985744956581414
2018-07-01,0.5171911527208092,0.5171911527208092,0.5171911527208092,0.19018830414033516,0.19018830414033516,0.19018830414033516,0.2511426233926941,0.2511426233926941,0.2511426233926941,0.12487065702747918,0.12487065702747918,0.12487065702747918
2018-07-08,0.6031173938069614,0.6031173938069614,0.6031173938069614,0.30192070154444595,0.30192070154444595,0.30192070154444595,0.721033331390596,0.721033331390596,0.721033331390596,0.4994179313488574,0.4994179313488574,0.4994179313488574
2018-07-15,-0.017064837769261054,-0.017064837769261054,-0.017064837769261054,-0.0021175727696216766,-0.0021175727696216766,-0.0021175727696216766,0.24608407128485998,0.24608407128485998,0.24608407128485998,0.20647102487608238,0.20647102487608238,0.20647102487608238
2018-07-22,-0.8558670629976638,-0.8558670629976638,-0.8558670629976638,-0.8515263970662347,-0.8515263970662347,-0.8515263970662347,-0.5523168295557225,-0.5523168295557225,-0.5523168295557225,-0.7354747790161777,-0.7354747790161777,-0.7354747790161777
2018-07-29,-0.683902784465533,-0.683902784465533,-0.683902784465533,-0.8462122961365165,-0.8462122961365165,-0.8462122961365165,-0.6981063558666791,-0.6981063558666791,-0.6981063558666791,-0.9485694119853887,-0.9485694119853887,-0.9485694119853887
