Date,Franklin LibertyQ Emerging Markets_Open_average,Franklin LibertyQ Emerging Markets_Open_max,Franklin LibertyQ Emerging Markets_Open_min,Franklin LibertyQ Emerging Markets_High_average,Franklin LibertyQ Emerging Markets_High_max,Franklin LibertyQ Emerging Markets_High_min,Franklin LibertyQ Emerging Markets_Low_average,Franklin LibertyQ Emerging Markets_Low_max,Franklin LibertyQ Emerging Markets_Low_min,Franklin LibertyQ Emerging Markets_Close_average,Franklin LibertyQ Emerging Markets_Close_max,Franklin LibertyQ Emerging Markets_Close_min
2018-04-08,-1.3000470151649768,-1.3000470151649768,-1.3000470151649768,-1.327343836213041,-1.327343836213041,-1.327343836213041,-0.9711888074183591,-0.9711888074183591,-0.9711888074183591,-1.0232058364496692,-1.0232058364496692,-1.0232058364496692
2018-04-15,-1.5162148820251984,-1.5162148820251984,-1.5162148820251984,-1.602859367374482,-1.602859367374482,-1.602859367374482,-1.445324921393439,-1.445324921393439,-1.445324921393439,-1.5839116785734542,-1.5839116785734542,-1.5839116785734542
2018-04-22,-1.4877058117649127,-1.4877058117649127,-1.4877058117649127,-1.595073505755245,-1.595073505755245,-1.595073505755245,-1.3038573023518005,-1.3038573023518005,-1.3038573023518005,-1.3742210398486068,-1.3742210398486068,-1.3742210398486068
2018-04-29,-1.88731840958146,-1.88731840958146,-1.88731840958146,-1.9156926167929629,-1.9156926167929629,-1.9156926167929629,-1.841065919397079,-1.841065919397079,-1.841065919397079,-1.8255439222877514,-1.8255439222877514,-1.8255439222877514
2018-05-06,-0.986812340083027,-0.986812340083027,-0.986812340083027,-1.050063447300929,-1.050063447300929,-1.050063447300929,-1.01462273209386,-1.01462273209386,-1.01462273209386,-1.0358451561803859,-1.0358451561803859,-1.0358451561803859
2018-05-13,-1.54076590432751,-1.54076590432751,-1.54076590432751,-1.5553509031427066,-1.5553509031427066,-1.5553509031427066,-1.487692551169512,-1.487692551169512,-1.487692551169512,-1.4017358289549717,-1.4017358289549717,-1.4017358289549717
2018-05-20,-1.4510739861042947,-1.4510739861042947,-1.4510739861042947,-1.3579262641393934,-1.3579262641393934,-1.3579262641393934,-1.3283556227183262,-1.3283556227183262,-1.3283556227183262,-1.2147612031252042,-1.2147612031252042,-1.2147612031252042
2018-05-27,-1.041313993311694,-1.041313993311694,-1.041313993311694,-0.9988172744329634,-0.9988172744329634,-0.9988172744329634,-0.932687084701604,-0.932687084701604,-0.932687084701604,-0.8759010316736019,-0.8759010316736019,-0.8759010316736019
2018-06-03,-1.082608574386062,-1.082608574386062,-1.082608574386062,-1.1240350325473687,-1.1240350325473687,-1.1240350325473687,-1.1491484017298377,-1.1491484017298377,-1.1491484017298377,-1.1545279086348545,-1.1545279086348545,-1.1545279086348545
2018-06-10,-2.2409711402149775,-2.2409711402149775,-2.2409711402149775,-2.1341502811686084,-2.1341502811686084,-2.1341502811686084,-2.3312906539201133,-2.3312906539201133,-2.3312906539201133,-2.1732253649681557,-2.1732253649681557,-2.1732253649681557
2018-06-17,-2.0319244381705768,-2.0319244381705768,-2.0319244381705768,-2.081844893961784,-2.081844893961784,-2.081844893961784,-2.2433088114374344,-2.2433088114374344,-2.2433088114374344,-2.2131359609086765,-2.2131359609086765,-2.2131359609086765
2018-06-24,-2.0272022484190084,-2.0272022484190084,-2.0272022484190084,-1.9812040472527144,-1.9812040472527144,-1.9812040472527144,-1.9152995530293737,-1.9152995530293737,-1.9152995530293737,-1.9743929828401712,-1.9743929828401712,-1.9743929828401712
2018-07-01,-1.197683663791473,-1.197683663791473,-1.197683663791473,-1.1405508684999461,-1.1405508684999461,-1.1405508684999461,-1.1190527648019655,-1.1190527648019655,-1.1190527648019655,-1.112230349310368,-1.112230349310368,-1.112230349310368
2018-07-08,-1.1643918549262577,-1.1643918549262577,-1.1643918549262577,-1.1831425609881532,-1.1831425609881532,-1.1831425609881532,-1.1116188832192921,-1.1116188832192921,-1.1116188832192921,-1.188468962041585,-1.188468962041585,-1.188468962041585
2018-07-15,-0.781363778403305,-0.781363778403305,-0.781363778403305,-0.8551812280895613,-0.8551812280895613,-0.8551812280895613,-0.8180068892147668,-0.8180068892147668,-0.8180068892147668,-0.9319780592260605,-0.9319780592260605,-0.9319780592260605
2018-07-22,-0.14837822518080557,-0.14837822518080557,-0.14837822518080557,-0.20706700612953982,-0.20706700612953982,-0.20706700612953982,-0.08212758773546552,-0.08212758773546552,-0.08212758773546552,-0.16871671320046103,-0.16871671320046103,-0.16871671320046103
2018-07-29,-0.49472484941559164,-0.49472484941559164,-0.49472484941559164,-0.5509787651784442,-0.5509787651784442,-0.5509787651784442,-0.4878729258199116,-0.4878729258199116,-0.4878729258199116,-0.5365467132714051,-0.5365467132714051,-0.5365467132714051
2018-08-05,-1.3265094448626906,-1.3265094448626906,-1.3265094448626906,-1.368733162389302,-1.368733162389302,-1.368733162389302,-1.4997715865107666,-1.4997715865107666,-1.4997715865107666,-1.5474948975453826,-1.5474948975453826,-1.5474948975453826
2018-08-12,-1.2061010802707466,-1.2061010802707466,-1.2061010802707466,-1.1381467491719846,-1.1381467491719846,-1.1381467491719846,-1.0858290016668692,-1.0858290016668692,-1.0858290016668692,-1.0515796041509813,-1.0515796041509813,-1.0515796041509813
2018-08-19,-0.08657481863102758,-0.08657481863102758,-0.08657481863102758,-0.07472204393392222,-0.07472204393392222,-0.07472204393392222,-0.028099948965157624,-0.028099948965157624,-0.028099948965157624,-0.13869419974562475,-0.13869419974562475,-0.13869419974562475
2018-08-26,-0.5114947502184829,-0.5114947502184829,-0.5114947502184829,-0.3248479998906451,-0.3248479998906451,-0.3248479998906451,-0.5557154386599675,-0.5557154386599675,-0.5557154386599675,-0.2453535176922569,-0.2453535176922569,-0.2453535176922569
2018-09-02,-1.921586472078853,-1.921586472078853,-1.921586472078853,-2.075648990520478,-2.075648990520478,-2.075648990520478,-1.8116745677957216,-1.8116745677957216,-1.8116745677957216,-1.9794099634873776,-1.9794099634873776,-1.9794099634873776
2018-09-09,-1.1536863406160958,-1.1536863406160958,-1.1536863406160958,-1.1780530851604056,-1.1780530851604056,-1.1780530851604056,-0.9957499413627077,-0.9957499413627077,-0.9957499413627077,-1.1765082829402362,-1.1765082829402362,-1.1765082829402362
2018-09-16,-0.09621842042734581,-0.09621842042734581,-0.09621842042734581,-0.1494669580455866,-0.1494669580455866,-0.1494669580455866,0.0163597247329034,0.0163597247329034,0.0163597247329034,-0.045274427910707474,-0.045274427910707474,-0.045274427910707474
2018-09-23,0.9041929157175398,0.9041929157175398,0.9041929157175398,0.8043315194346511,0.8043315194346511,0.8043315194346511,0.8308568514016035,0.8308568514016035,0.8308568514016035,0.74088797260066,0.74088797260066,0.74088797260066
2018-09-30,-1.3350529822530133,-1.3350529822530133,-1.3350529822530133,-1.2904674046441393,-1.2904674046441393,-1.2904674046441393,-1.335190779698721,-1.335190779698721,-1.335190779698721,-1.1618572335560244,-1.1618572335560244,-1.1618572335560244
2018-10-07,-1.6701712546196692,-1.6701712546196692,-1.6701712546196692,-1.6345075919903973,-1.6345075919903973,-1.6345075919903973,-1.550979215428583,-1.550979215428583,-1.550979215428583,-1.542638652200927,-1.542638652200927,-1.542638652200927
2018-10-14,-1.2453282673502761,-1.2453282673502761,-1.2453282673502761,-1.359260889130303,-1.359260889130303,-1.359260889130303,-1.400324882652751,-1.400324882652751,-1.400324882652751,-1.500720263979778,-1.500720263979778,-1.500720263979778
2018-10-21,-1.8599966428977355,-1.8599966428977355,-1.8599966428977355,-1.9272606990925631,-1.9272606990925631,-1.9272606990925631,-2.3081893875637434,-2.3081893875637434,-2.3081893875637434,-2.2184954624959294,-2.2184954624959294,-2.2184954624959294
2018-10-28,-0.5330494929827768,-0.5330494929827768,-0.5330494929827768,-0.3100525668894021,-0.3100525668894021,-0.3100525668894021,-0.27004852434483323,-0.27004852434483323,-0.27004852434483323,-0.1963957433487562,-0.1963957433487562,-0.1963957433487562
2018-11-04,-1.365266025559983,-1.365266025559983,-1.365266025559983,-1.4337114887749367,-1.4337114887749367,-1.4337114887749367,-1.2931651703112685,-1.2931651703112685,-1.2931651703112685,-1.45893012830226,-1.45893012830226,-1.45893012830226
2018-11-11,-0.42768289519443475,-0.42768289519443475,-0.42768289519443475,-0.464735638167848,-0.464735638167848,-0.464735638167848,-0.374024715054905,-0.374024715054905,-0.374024715054905,-0.4409993870112755,-0.4409993870112755,-0.4409993870112755
2018-11-18,-0.6182647688668258,-0.6182647688668258,-0.6182647688668258,-0.6331288741539002,-0.6331288741539002,-0.6331288741539002,-0.40824814583290414,-0.40824814583290414,-0.40824814583290414,-0.5165182084622734,-0.5165182084622734,-0.5165182084622734
2018-11-25,0.6684395180542994,0.6684395180542994,0.6684395180542994,0.5899642354539929,0.5899642354539929,0.5899642354539929,0.5664802477486008,0.5664802477486008,0.5664802477486008,0.646516799576575,0.646516799576575,0.646516799576575
2018-12-02,-1.1775214691798739,-1.1775214691798739,-1.1775214691798739,-1.1773252042773388,-1.1773252042773388,-1.1773252042773388,-1.1355706296409354,-1.1355706296409354,-1.1355706296409354,-0.9948411692460074,-0.9948411692460074,-0.9948411692460074
2018-12-09,-0.7190533527485213,-0.7190533527485213,-0.7190533527485213,-0.7045210035714426,-0.7045210035714426,-0.7045210035714426,-0.6622239275184402,-0.6622239275184402,-0.6622239275184402,-0.8254099773528524,-0.8254099773528524,-0.8254099773528524
2018-12-16,-1.8590200942039574,-1.8590200942039574,-1.8590200942039574,-1.65633071054542,-1.65633071054542,-1.65633071054542,-1.5435679203970558,-1.5435679203970558,-1.5435679203970558,-1.6850843094667078,-1.6850843094667078,-1.6850843094667078
2018-12-23,-1.0139979004642548,-1.0139979004642548,-1.0139979004642548,-1.173453287503294,-1.173453287503294,-1.173453287503294,-0.8901414680182504,-0.8901414680182504,-0.8901414680182504,-0.9086489376258648,-0.9086489376258648,-0.9086489376258648
2018-12-30,-0.7017222356155031,-0.7017222356155031,-0.7017222356155031,-0.5923742131120221,-0.5923742131120221,-0.5923742131120221,-0.3070547734965336,-0.3070547734965336,-0.3070547734965336,-0.3887617010543316,-0.3887617010543316,-0.3887617010543316
2019-01-06,-0.16975142892743422,-0.16975142892743422,-0.16975142892743422,-0.09493066830137949,-0.09493066830137949,-0.09493066830137949,0.14502819274017986,0.14502819274017986,0.14502819274017986,0.007984979888327467,0.007984979888327467,0.007984979888327467
2019-01-13,0.8589579570611587,0.8589579570611587,0.8589579570611587,0.9559534543753242,0.9559534543753242,0.9559534543753242,0.974823932628425,0.974823932628425,0.974823932628425,1.0385732495122002,1.0385732495122002,1.0385732495122002
2019-01-20,0.7911913517996206,0.7911913517996206,0.7911913517996206,0.8031773084228586,0.8031773084228586,0.8031773084228586,0.6888008058943056,0.6888008058943056,0.6888008058943056,0.8933983688643007,0.8933983688643007,0.8933983688643007
2019-01-27,1.6277737081515598,1.6277737081515598,1.6277737081515598,1.8739805858247,1.8739805858247,1.8739805858247,1.7496040789619167,1.7496040789619167,1.7496040789619167,1.7224089716455064,1.7224089716455064,1.7224089716455064
2019-02-03,0.8727404997905461,0.8727404997905461,0.8727404997905461,0.8101504126767324,0.8101504126767324,0.8101504126767324,0.9255307917437644,0.9255307917437644,0.9255307917437644,0.7706876395869299,0.7706876395869299,0.7706876395869299
2019-02-10,0.7936306433997902,0.7936306433997902,0.7936306433997902,0.7907089441052184,0.7907089441052184,0.7907089441052184,0.8977958351294081,0.8977958351294081,0.8977958351294081,0.8523710665962424,0.8523710665962424,0.8523710665962424
2019-02-17,1.7409294043948598,1.7409294043948598,1.7409294043948598,1.8282112013182088,1.8282112013182088,1.8282112013182088,1.750854324681144,1.750854324681144,1.750854324681144,1.650389089579746,1.650389089579746,1.650389089579746
2019-02-24,0.8868910799409272,0.8868910799409272,0.8868910799409272,0.7744072292685686,0.7744072292685686,0.7744072292685686,0.6309972130072583,0.6309972130072583,0.6309972130072583,0.7339570297236746,0.7339570297236746,0.7339570297236746
2019-03-03,0.5350945816406739,0.5350945816406739,0.5350945816406739,0.6088417869018418,0.6088417869018418,0.6088417869018418,0.6245740669864986,0.6245740669864986,0.6245740669864986,0.6859594634891912,0.6859594634891912,0.6859594634891912
2019-03-10,1.210159405343006,1.210159405343006,1.210159405343006,1.3053473266042206,1.3053473266042206,1.3053473266042206,1.252345277445451,1.252345277445451,1.252345277445451,1.2662362674950756,1.2662362674950756,1.2662362674950756
2019-03-17,0.3192336958618289,0.3192336958618289,0.3192336958618289,0.2307006037953322,0.2307006037953322,0.2307006037953322,0.3066803422708257,0.3066803422708257,0.3066803422708257,0.32353988054482935,0.32353988054482935,0.32353988054482935
2019-03-24,0.8808160670998472,0.8808160670998472,0.8808160670998472,0.9011948291211874,0.9011948291211874,0.9011948291211874,0.9555131206931492,0.9555131206931492,0.9555131206931492,0.9864159604341716,0.9864159604341716,0.9864159604341716
2019-03-31,1.1105112737005356,1.1105112737005356,1.1105112737005356,0.9408692430902292,0.9408692430902292,0.9408692430902292,1.1584586914724762,1.1584586914724762,1.1584586914724762,1.0338341715065265,1.0338341715065265,1.0338341715065265
2019-04-07,1.0365144028297428,1.0365144028297428,1.0365144028297428,0.7974151092103549,0.7974151092103549,0.7974151092103549,0.947342120683669,0.947342120683669,0.947342120683669,0.8990846030743697,0.8990846030743697,0.8990846030743697
2019-04-14,0.9021048510033859,0.9021048510033859,0.9021048510033859,0.8231268914795971,0.8231268914795971,0.8231268914795971,0.9284040217398862,0.9284040217398862,0.9284040217398862,0.9434904787565321,0.9434904787565321,0.9434904787565321
