Date,SPDR Citi International Government Inflation-ProteEtf_Open_average,SPDR Citi International Government Inflation-ProteEtf_Open_max,SPDR Citi International Government Inflation-ProteEtf_Open_min,SPDR Citi International Government Inflation-ProteEtf_High_average,SPDR Citi International Government Inflation-ProteEtf_High_max,SPDR Citi International Government Inflation-ProteEtf_High_min,SPDR Citi International Government Inflation-ProteEtf_Low_average,SPDR Citi International Government Inflation-ProteEtf_Low_max,SPDR Citi International Government Inflation-ProteEtf_Low_min,SPDR Citi International Government Inflation-ProteEtf_Close_average,SPDR Citi International Government Inflation-ProteEtf_Close_max,SPDR Citi International Government Inflation-ProteEtf_Close_min
2018-05-27,-1.854491121146569,-1.854491121146569,-1.854491121146569,-1.9070616841380452,-1.9070616841380452,-1.9070616841380452,-1.946739994687201,-1.946739994687201,-1.946739994687201,-1.944697988629839,-1.944697988629839,-1.944697988629839
2018-06-03,-1.876626639787756,-1.876626639787756,-1.876626639787756,-1.7123225110280362,-1.7123225110280362,-1.7123225110280362,-1.8200078966278068,-1.8200078966278068,-1.8200078966278068,-1.704043649408174,-1.704043649408174,-1.704043649408174
2018-06-10,-1.6135934248309232,-1.6135934248309232,-1.6135934248309232,-1.7000646264278996,-1.7000646264278996,-1.7000646264278996,-1.6636123761568904,-1.6636123761568904,-1.6636123761568904,-1.715755242750184,-1.715755242750184,-1.715755242750184
2018-06-17,-1.374488705168286,-1.374488705168286,-1.374488705168286,-1.4461034799918056,-1.4461034799918056,-1.4461034799918056,-1.4490506472127256,-1.4490506472127256,-1.4490506472127256,-1.5179446990746757,-1.5179446990746757,-1.5179446990746757
2018-06-24,-1.4163968946805987,-1.4163968946805987,-1.4163968946805987,-1.3688713194954456,-1.3688713194954456,-1.3688713194954456,-1.4027152578181337,-1.4027152578181337,-1.4027152578181337,-1.4392301901289077,-1.4392301901289077,-1.4392301901289077
2018-07-01,-1.0954504478687581,-1.0954504478687581,-1.0954504478687581,-1.118922576236356,-1.118922576236356,-1.118922576236356,-1.1083745829980494,-1.1083745829980494,-1.1083745829980494,-1.0695355531311874,-1.0695355531311874,-1.0695355531311874
2018-07-08,-1.1853122326193586,-1.1853122326193586,-1.1853122326193586,-1.142999490713185,-1.142999490713185,-1.142999490713185,-1.1250519620627781,-1.1250519620627781,-1.1250519620627781,-1.1078782707201347,-1.1078782707201347,-1.1078782707201347
2018-07-15,-0.8570975908586461,-0.8570975908586461,-0.8570975908586461,-0.9206544571214073,-0.9206544571214073,-0.9206544571214073,-0.9267061728797543,-0.9267061728797543,-0.9267061728797543,-0.9527360331591679,-0.9527360331591679,-0.9527360331591679
2018-07-22,-0.8155720629129539,-0.8155720629129539,-0.8155720629129539,-0.8553088965848462,-0.8553088965848462,-0.8553088965848462,-0.8096201957032365,-0.8096201957032365,-0.8096201957032365,-0.8616762576656803,-0.8616762576656803,-0.8616762576656803
2018-07-29,-1.1285385581713159,-1.1285385581713159,-1.1285385581713159,-1.000266098522526,-1.000266098522526,-1.000266098522526,-1.0679712638109329,-1.0679712638109329,-1.0679712638109329,-0.9500784535721922,-0.9500784535721922,-0.9500784535721922
2018-08-05,-1.638889892348792,-1.638889892348792,-1.638889892348792,-1.582969160143545,-1.582969160143545,-1.582969160143545,-1.6485023205011817,-1.6485023205011817,-1.6485023205011817,-1.6432813632715222,-1.6432813632715222,-1.6432813632715222
2018-08-12,-1.4933619081817735,-1.4933619081817735,-1.4933619081817735,-1.4975541610693681,-1.4975541610693681,-1.4975541610693681,-1.4683624801610022,-1.4683624801610022,-1.4683624801610022,-1.4895894052781884,-1.4895894052781884,-1.4895894052781884
2018-08-19,-1.238211118112496,-1.238211118112496,-1.238211118112496,-1.3488916928499104,-1.3488916928499104,-1.3488916928499104,-1.2447351832975468,-1.2447351832975468,-1.2447351832975468,-1.3173356217886152,-1.3173356217886152,-1.3173356217886152
2018-08-26,-1.6562090237971752,-1.6562090237971752,-1.6562090237971752,-1.5187484905793873,-1.5187484905793873,-1.5187484905793873,-1.6129786505609698,-1.6129786505609698,-1.6129786505609698,-1.465751840810315,-1.465751840810315,-1.465751840810315
2018-09-02,-1.6891993527258082,-1.6891993527258082,-1.6891993527258082,-1.7698110359966626,-1.7698110359966626,-1.7698110359966626,-1.659616925212854,-1.659616925212854,-1.659616925212854,-1.7192052536452318,-1.7192052536452318,-1.7192052536452318
