Date,VanEck Vectors ChinaAMC China Bond_Open_average,VanEck Vectors ChinaAMC China Bond_Open_max,VanEck Vectors ChinaAMC China Bond_Open_min,VanEck Vectors ChinaAMC China Bond_High_average,VanEck Vectors ChinaAMC China Bond_High_max,VanEck Vectors ChinaAMC China Bond_High_min,VanEck Vectors ChinaAMC China Bond_Low_average,VanEck Vectors ChinaAMC China Bond_Low_max,VanEck Vectors ChinaAMC China Bond_Low_min,VanEck Vectors ChinaAMC China Bond_Close_average,VanEck Vectors ChinaAMC China Bond_Close_max,VanEck Vectors ChinaAMC China Bond_Close_min
2018-04-08,1.7106876723046125,1.7106876723046125,1.7106876723046125,1.6214382944251202,1.6214382944251202,1.6214382944251202,1.7241916600371572,1.7241916600371572,1.7241916600371572,1.6595178399701604,1.6595178399701604,1.6595178399701604
2018-04-15,2.169329867204217,2.169329867204217,2.169329867204217,2.1078899578893635,2.1078899578893635,2.1078899578893635,2.015379303645669,2.015379303645669,2.015379303645669,1.929710658866934,1.929710658866934,1.929710658866934
2018-04-22,0.7342668785438139,0.7342668785438139,0.7342668785438139,0.6809273148884882,0.6809273148884882,0.6809273148884882,0.8723678620529118,0.8723678620529118,0.8723678620529118,0.8167537349300105,0.8167537349300105,0.8167537349300105
2018-04-29,0.09532467690803806,0.09532467690803806,0.09532467690803806,0.056164820945825956,0.056164820945825956,0.056164820945825956,0.14986010362407773,0.14986010362407773,0.14986010362407773,0.10980516700824755,0.10980516700824755,0.10980516700824755
2018-05-06,0.02314639231568381,0.02314639231568381,0.02314639231568381,-0.02274934318472981,-0.02274934318472981,-0.02274934318472981,-0.16289759524200667,-0.16289759524200667,-0.16289759524200667,-0.20347238187196862,-0.20347238187196862,-0.20347238187196862
2018-05-13,-0.18964442685720745,-0.18964442685720745,-0.18964442685720745,-0.09533389520896153,-0.09533389520896153,-0.09533389520896153,-0.5232755644635674,-0.5232755644635674,-0.5232755644635674,-0.008410020453796135,-0.008410020453796135,-0.008410020453796135
2018-05-20,-0.22824152754007013,-0.22824152754007013,-0.22824152754007013,-0.2835270394286138,-0.2835270394286138,-0.2835270394286138,-0.12088164225824917,-0.12088164225824917,-0.12088164225824917,-0.21412474424354547,-0.21412474424354547,-0.21412474424354547
2018-05-27,-1.4341693020066753,-1.4341693020066753,-1.4341693020066753,-1.4768938279909993,-1.4768938279909993,-1.4768938279909993,-1.8387923707549627,-1.8387923707549627,-1.8387923707549627,-1.7729528823364764,-1.7729528823364764,-1.7729528823364764
2018-06-03,-0.6057934836092342,-0.6057934836092342,-0.6057934836092342,-0.6601743563242978,-0.6601743563242978,-0.6601743563242978,-0.45307133261271415,-0.45307133261271415,-0.45307133261271415,-0.579024832568429,-0.579024832568429,-0.579024832568429
2018-06-10,-1.8732434186842346,-1.8732434186842346,-1.8732434186842346,-1.903588792728555,-1.903588792728555,-1.903588792728555,-1.775030372787246,-1.775030372787246,-1.775030372787246,-1.9023220038515833,-1.9023220038515833,-1.9023220038515833
2018-06-17,-2.320106885633351,-2.320106885633351,-2.320106885633351,-2.3258876815387737,-2.3258876815387737,-2.3258876815387737,-2.2990559258667242,-2.2990559258667242,-2.2990559258667242,-2.357382928379996,-2.357382928379996,-2.357382928379996
2018-06-24,-2.27633685916531,-2.27633685916531,-2.27633685916531,-2.278148911137873,-2.278148911137873,-2.278148911137873,-2.412087318886307,-2.412087318886307,-2.412087318886307,-2.4214905497666264,-2.4214905497666264,-2.4214905497666264
2018-07-01,-1.6332679572552644,-1.6332679572552644,-1.6332679572552644,-1.634652404659733,-1.634652404659733,-1.634652404659733,-1.5496652629778198,-1.5496652629778198,-1.5496652629778198,-1.5714858766815658,-1.5714858766815658,-1.5714858766815658
2018-07-08,-1.6931800220303816,-1.6931800220303816,-1.6931800220303816,-1.6235414181659173,-1.6235414181659173,-1.6235414181659173,-1.6429939288063626,-1.6429939288063626,-1.6429939288063626,-1.626644540058794,-1.626644540058794,-1.626644540058794
2018-07-15,-1.8221592939033486,-1.8221592939033486,-1.8221592939033486,-1.8453520410506628,-1.8453520410506628,-1.8453520410506628,-1.7765294488310726,-1.7765294488310726,-1.7765294488310726,-1.7856875096049654,-1.7856875096049654,-1.7856875096049654
2018-07-22,-1.4959354602694388,-1.4959354602694388,-1.4959354602694388,-1.5116044836231026,-1.5116044836231026,-1.5116044836231026,-1.4681981260983092,-1.4681981260983092,-1.4681981260983092,-1.4718857101208414,-1.4718857101208414,-1.4718857101208414
2018-07-29,-1.1954635697930427,-1.1954635697930427,-1.1954635697930427,-1.1070450811483363,-1.1070450811483363,-1.1070450811483363,-1.2316525632699695,-1.2316525632699695,-1.2316525632699695,-1.075516685394406,-1.075516685394406,-1.075516685394406
2018-08-05,-1.1480947030971977,-1.1480947030971977,-1.1480947030971977,-1.1784052817709325,-1.1784052817709325,-1.1784052817709325,-1.330541250565352,-1.330541250565352,-1.330541250565352,-1.3575060869381241,-1.3575060869381241,-1.3575060869381241
2018-08-12,-1.1034848116235847,-1.1034848116235847,-1.1034848116235847,-1.0879775522549056,-1.0879775522549056,-1.0879775522549056,-1.0294334074640517,-1.0294334074640517,-1.0294334074640517,-1.017202387044212,-1.017202387044212,-1.017202387044212
2018-08-19,-0.535542056296711,-0.535542056296711,-0.535542056296711,-0.30324493736134445,-0.30324493736134445,-0.30324493736134445,-0.4684185249340459,-0.4684185249340459,-0.4684185249340459,-0.24399705535864077,-0.24399705535864077,-0.24399705535864077
2018-08-26,-0.89852286906162,-0.89852286906162,-0.89852286906162,-0.8306304858434983,-0.8306304858434983,-0.8306304858434983,-0.8242062749480945,-0.8242062749480945,-0.8242062749480945,-0.817392681341109,-0.817392681341109,-0.817392681341109
2018-09-02,-0.8792357802967407,-0.8792357802967407,-0.8792357802967407,-0.9826329459063285,-0.9826329459063285,-0.9826329459063285,-0.7930882011749004,-0.7930882011749004,-0.7930882011749004,-0.8848797060844317,-0.8848797060844317,-0.8848797060844317
2018-09-09,-1.0275344266943456,-1.0275344266943456,-1.0275344266943456,-1.1382692322252483,-1.1382692322252483,-1.1382692322252483,-0.9267911648617004,-0.9267911648617004,-0.9267911648617004,-1.0253986091722103,-1.0253986091722103,-1.0253986091722103
2018-09-16,-0.9109573760701124,-0.9109573760701124,-0.9109573760701124,-1.0079650760033807,-1.0079650760033807,-1.0079650760033807,-0.8108848540793837,-0.8108848540793837,-0.8108848540793837,-0.8997881406743932,-0.8997881406743932,-0.8997881406743932
2018-09-23,-1.1196594709713947,-1.1196594709713947,-1.1196594709713947,-1.0059548396183515,-1.0059548396183515,-1.0059548396183515,-1.0060514884443192,-1.0060514884443192,-1.0060514884443192,-0.896641823992262,-0.896641823992262,-0.896641823992262
2018-09-30,-2.119595358365358,-2.119595358365358,-2.119595358365358,-1.4577104504214726,-1.4577104504214726,-1.4577104504214726,-2.015648424175412,-2.015648424175412,-2.015648424175412,-1.348764930580182,-1.348764930580182,-1.348764930580182
2018-10-07,-0.851857489262185,-0.851857489262185,-0.851857489262185,-1.0647967901124693,-1.0647967901124693,-1.0647967901124693,-0.7607616377278733,-0.7607616377278733,-0.7607616377278733,-0.9485623156744553,-0.9485623156744553,-0.9485623156744553
2018-10-14,-1.573193652389733,-1.573193652389733,-1.573193652389733,-1.666687505153802,-1.666687505153802,-1.666687505153802,-1.532092623510591,-1.532092623510591,-1.532092623510591,-1.58049317007496,-1.58049317007496,-1.58049317007496
2018-10-21,-1.4106624869321567,-1.4106624869321567,-1.4106624869321567,-1.4635959055001435,-1.4635959055001435,-1.4635959055001435,-1.389522552839665,-1.389522552839665,-1.389522552839665,-1.4042955817090046,-1.4042955817090046,-1.4042955817090046
2018-10-28,-1.110033023169353,-1.110033023169353,-1.110033023169353,-1.1675035143834787,-1.1675035143834787,-1.1675035143834787,-1.0822348152168904,-1.0822348152168904,-1.0822348152168904,-1.1237820450295064,-1.1237820450295064,-1.1237820450295064
2018-11-04,-0.03492021117129222,-0.03492021117129222,-0.03492021117129222,-0.05650829908858391,-0.05650829908858391,-0.05650829908858391,-0.03492021117129222,-0.03492021117129222,-0.03492021117129222,-0.20164354299575662,-0.20164354299575662,-0.20164354299575662
2018-11-11,0.6135979962953395,0.6135979962953395,0.6135979962953395,0.3542503654648726,0.3542503654648726,0.3542503654648726,0.6135979962953395,0.6135979962953395,0.6135979962953395,0.3838949351971588,0.3838949351971588,0.3838949351971588
2018-11-18,0.18820083166387855,0.18820083166387855,0.18820083166387855,0.329070872368258,0.329070872368258,0.329070872368258,0.18820083166387855,0.18820083166387855,0.18820083166387855,0.04295734742559642,0.04295734742559642,0.04295734742559642
2018-11-25,2.005970848052941,2.005970848052941,2.005970848052941,2.0180697645106966,2.0180697645106966,2.0180697645106966,2.005970848052941,2.005970848052941,2.005970848052941,2.070274025732951,2.070274025732951,2.070274025732951
2018-12-02,1.2416612926881947,1.2416612926881947,1.2416612926881947,1.1960831759905013,1.1960831759905013,1.1960831759905013,0.6197858304168403,0.6197858304168403,0.6197858304168403,0.8471004312012603,0.8471004312012603,0.8471004312012603
2018-12-09,1.059822249691546,1.059822249691546,1.059822249691546,1.0078665515764578,1.0078665515764578,1.0078665515764578,1.1670897070406125,1.1670897070406125,1.1670897070406125,1.1189858992208999,1.1189858992208999,1.1189858992208999
2018-12-16,1.388643760163723,1.388643760163723,1.388643760163723,1.3740502624354034,1.3740502624354034,1.3740502624354034,1.182615140672628,1.182615140672628,1.182615140672628,1.1431778886872987,1.1431778886872987,1.1431778886872987
2018-12-23,1.142875219123893,1.142875219123893,1.142875219123893,1.1356534449777616,1.1356534449777616,1.1356534449777616,0.8147478583606157,0.8147478583606157,0.8147478583606157,0.7776194951651296,0.7776194951651296,0.7776194951651296
2018-12-30,1.0959195042603094,1.0959195042603094,1.0959195042603094,1.7357773696309877,1.7357773696309877,1.7357773696309877,1.3240485096125214,1.3240485096125214,1.3240485096125214,1.6299285687002234,1.6299285687002234,1.6299285687002234
2019-01-06,2.344680498517344,2.344680498517344,2.344680498517344,2.19763926213444,2.19763926213444,2.19763926213444,2.4815014692575796,2.4815014692575796,2.4815014692575796,2.3973544633726096,2.3973544633726096,2.3973544633726096
2019-01-13,1.519445807235841,1.519445807235841,1.519445807235841,1.4598360934690098,1.4598360934690098,1.4598360934690098,1.599416639195626,1.599416639195626,1.599416639195626,1.580450814838621,1.580450814838621,1.580450814838621
2019-01-20,1.737692097118965,1.737692097118965,1.737692097118965,1.803233621348303,1.803233621348303,1.803233621348303,1.775870056916479,1.775870056916479,1.775870056916479,1.860540084788215,1.860540084788215,1.860540084788215
2019-01-27,1.1526946148779869,1.1526946148779869,1.1526946148779869,1.2886292133298212,1.2886292133298212,1.2886292133298212,1.181398214508654,1.181398214508654,1.181398214508654,1.3233764923972742,1.3233764923972742,1.3233764923972742
2019-02-03,0.9227385174553898,0.9227385174553898,0.9227385174553898,0.789996601788087,0.789996601788087,0.789996601788087,0.946627643851531,0.946627643851531,0.946627643851531,0.8386017315490898,0.8386017315490898,0.8386017315490898
2019-02-10,1.263658753482609,1.263658753482609,1.263658753482609,1.1485116630778438,1.1485116630778438,1.1485116630778438,1.2501530093260107,1.2501530093260107,1.2501530093260107,1.1517958598393019,1.1517958598393019,1.1517958598393019
2019-02-17,1.9067124773501,1.9067124773501,1.9067124773501,1.8428157059063455,1.8428157059063455,1.8428157059063455,1.8196122087420885,1.8196122087420885,1.8196122087420885,1.7521688593650777,1.7521688593650777,1.7521688593650777
2019-02-24,1.3826612138059002,1.3826612138059002,1.3826612138059002,1.3108078379582069,1.3108078379582069,1.3108078379582069,1.108930763882718,1.108930763882718,1.108930763882718,1.0547102849875198,1.0547102849875198,1.0547102849875198
2019-03-03,0.7653937262258883,0.7653937262258883,0.7653937262258883,0.731767128740905,0.731767128740905,0.731767128740905,0.806497852671438,0.806497852671438,0.806497852671438,0.7851531966530635,0.7851531966530635,0.7851531966530635
2019-03-10,0.7648593430645754,0.7648593430645754,0.7648593430645754,0.7018991446371345,0.7018991446371345,0.7018991446371345,0.7947772517850565,0.7947772517850565,0.7947772517850565,0.7413572187282141,0.7413572187282141,0.7413572187282141
2019-03-17,0.8570050825955325,0.8570050825955325,0.8570050825955325,0.8216323745755986,0.8216323745755986,0.8216323745755986,0.8800252660559579,0.8800252660559579,0.8800252660559579,0.839714611420254,0.839714611420254,0.839714611420254
