Date,Credit Suisse X Links Silver Shares Covered Call_Open_average,Credit Suisse X Links Silver Shares Covered Call_Open_max,Credit Suisse X Links Silver Shares Covered Call_Open_min,Credit Suisse X Links Silver Shares Covered Call_High_average,Credit Suisse X Links Silver Shares Covered Call_High_max,Credit Suisse X Links Silver Shares Covered Call_High_min,Credit Suisse X Links Silver Shares Covered Call_Low_average,Credit Suisse X Links Silver Shares Covered Call_Low_max,Credit Suisse X Links Silver Shares Covered Call_Low_min,Credit Suisse X Links Silver Shares Covered Call_Close_average,Credit Suisse X Links Silver Shares Covered Call_Close_max,Credit Suisse X Links Silver Shares Covered Call_Close_min
2018-04-08,0.1564457418048429,0.1564457418048429,0.1564457418048429,0.037079329482004965,0.037079329482004965,0.037079329482004965,-0.020638510822820116,-0.020638510822820116,-0.020638510822820116,-0.0706066100624839,-0.0706066100624839,-0.0706066100624839
2018-04-15,0.4448598553741863,0.4448598553741863,0.4448598553741863,0.2193421476959022,0.2193421476959022,0.2193421476959022,-0.0770416939201704,-0.0770416939201704,-0.0770416939201704,-0.22844089864194392,-0.22844089864194392,-0.22844089864194392
2018-04-22,-1.4917642497804677,-1.4917642497804677,-1.4917642497804677,-1.7521999378403292,-1.7521999378403292,-1.7521999378403292,-1.998960228679402,-1.998960228679402,-1.998960228679402,-1.705498822985331,-1.705498822985331,-1.705498822985331
2018-04-29,-0.7700242280594345,-0.7700242280594345,-0.7700242280594345,-0.9949366763261885,-0.9949366763261885,-0.9949366763261885,-0.34108967158213355,-0.34108967158213355,-0.34108967158213355,-1.0708459566103925,-1.0708459566103925,-1.0708459566103925
2018-05-06,1.2897009757602687,1.2897009757602687,1.2897009757602687,1.0113132292346012,1.0113132292346012,1.0113132292346012,0.19282340171393414,0.19282340171393414,0.19282340171393414,-0.12841646138195772,-0.12841646138195772,-0.12841646138195772
2018-05-13,-1.6434001754063843,-1.6434001754063843,-1.6434001754063843,-1.2285425390218847,-1.2285425390218847,-1.2285425390218847,-1.609101293074052,-1.609101293074052,-1.609101293074052,-1.2527781916225278,-1.2527781916225278,-1.2527781916225278
2018-05-20,0.0,0.0,0.0,-0.4795918406679613,-0.4795918406679613,-0.4795918406679613,-0.2926067823837868,-0.2926067823837868,-0.2926067823837868,-1.0690688504650145,-1.0690688504650145,-1.0690688504650145
2018-05-27,-0.795474413625068,-0.795474413625068,-0.795474413625068,-1.1113195692649311,-1.1113195692649311,-1.1113195692649311,-0.9978500903499464,-0.9978500903499464,-0.9978500903499464,-1.6894438061742074,-1.6894438061742074,-1.6894438061742074
2018-06-03,0.044633369764757555,0.044633369764757555,0.044633369764757555,1.114714915765312,1.114714915765312,1.114714915765312,0.6641089699604287,0.6641089699604287,0.6641089699604287,1.7710450294326008,1.7710450294326008,1.7710450294326008
2018-06-10,-0.3994310106039028,-0.3994310106039028,-0.3994310106039028,-0.4209924030226975,-0.4209924030226975,-0.4209924030226975,-0.11727163306565211,-0.11727163306565211,-0.11727163306565211,-0.30934512761816485,-0.30934512761816485,-0.30934512761816485
