Date,iShares Morningstar Large-Cap_Open_average,iShares Morningstar Large-Cap_Open_max,iShares Morningstar Large-Cap_Open_min,iShares Morningstar Large-Cap_High_average,iShares Morningstar Large-Cap_High_max,iShares Morningstar Large-Cap_High_min,iShares Morningstar Large-Cap_Low_average,iShares Morningstar Large-Cap_Low_max,iShares Morningstar Large-Cap_Low_min,iShares Morningstar Large-Cap_Close_average,iShares Morningstar Large-Cap_Close_max,iShares Morningstar Large-Cap_Close_min
2018-04-08,-0.74217153089891,-0.74217153089891,-0.74217153089891,-0.8004963708657803,-0.8004963708657803,-0.8004963708657803,-0.4474656399165168,-0.4474656399165168,-0.4474656399165168,-0.5238047901155255,-0.5238047901155255,-0.5238047901155255
2018-04-15,-0.7128304120255347,-0.7128304120255347,-0.7128304120255347,-0.9403958181109726,-0.9403958181109726,-0.9403958181109726,-0.5558244528495894,-0.5558244528495894,-0.5558244528495894,-0.6950312844236576,-0.6950312844236576,-0.6950312844236576
2018-04-22,-0.78489015869211,-0.78489015869211,-0.78489015869211,-0.9840702829273313,-0.9840702829273313,-0.9840702829273313,-0.662092497269766,-0.662092497269766,-0.662092497269766,-0.9169723400304235,-0.9169723400304235,-0.9169723400304235
2018-04-29,-0.4394888568866956,-0.4394888568866956,-0.4394888568866956,-0.5788676656910533,-0.5788676656910533,-0.5788676656910533,-0.30042048348203126,-0.30042048348203126,-0.30042048348203126,-0.48222621365037344,-0.48222621365037344,-0.48222621365037344
2018-05-06,0.3845390774738074,0.3845390774738074,0.3845390774738074,0.2032147043953888,0.2032147043953888,0.2032147043953888,0.43003488629610076,0.43003488629610076,0.43003488629610076,0.22255378076048798,0.22255378076048798,0.22255378076048798
2018-05-13,0.5263314935879037,0.5263314935879037,0.5263314935879037,0.4708092727588897,0.4708092727588897,0.4708092727588897,0.6906926709172103,0.6906926709172103,0.6906926709172103,0.5214374477798841,0.5214374477798841,0.5214374477798841
2018-05-20,0.39910108994985666,0.39910108994985666,0.39910108994985666,0.2603407497010969,0.2603407497010969,0.2603407497010969,0.520398423821251,0.520398423821251,0.520398423821251,0.3772359324065949,0.3772359324065949,0.3772359324065949
2018-05-27,0.3981033498631656,0.3981033498631656,0.3981033498631656,0.3401827628192932,0.3401827628192932,0.3401827628192932,0.5682539260080338,0.5682539260080338,0.5682539260080338,0.47106064224708927,0.47106064224708927,0.47106064224708927
2018-06-03,1.4083765810771174,1.4083765810771174,1.4083765810771174,1.4941903676813455,1.4941903676813455,1.4941903676813455,1.4422870416536486,1.4422870416536486,1.4422870416536486,1.4465737395952445,1.4465737395952445,1.4465737395952445
2018-06-10,0.9444418963797112,0.9444418963797112,0.9444418963797112,0.9378103233767284,0.9378103233767284,0.9378103233767284,0.9006470229209617,0.9006470229209617,0.9006470229209617,1.0369874002511572,1.0369874002511572,1.0369874002511572
