Date,First Trust South Korea AlphaDEX_Open_average,First Trust South Korea AlphaDEX_Open_max,First Trust South Korea AlphaDEX_Open_min,First Trust South Korea AlphaDEX_High_average,First Trust South Korea AlphaDEX_High_max,First Trust South Korea AlphaDEX_High_min,First Trust South Korea AlphaDEX_Low_average,First Trust South Korea AlphaDEX_Low_max,First Trust South Korea AlphaDEX_Low_min,First Trust South Korea AlphaDEX_Close_average,First Trust South Korea AlphaDEX_Close_max,First Trust South Korea AlphaDEX_Close_min
2018-06-17,-2.5146956390697506,-2.5146956390697506,-2.5146956390697506,-2.399702387448829,-2.399702387448829,-2.399702387448829,-2.5412329009748538,-2.5412329009748538,-2.5412329009748538,-2.451508155309881,-2.451508155309881,-2.451508155309881
2018-06-24,-2.2799838175058786,-2.2799838175058786,-2.2799838175058786,-2.2825178234016383,-2.2825178234016383,-2.2825178234016383,-2.2740288649776,-2.2740288649776,-2.2740288649776,-2.2531904838216144,-2.2531904838216144,-2.2531904838216144
2018-07-01,-2.1867960220766114,-2.1867960220766114,-2.1867960220766114,-2.124095955628545,-2.124095955628545,-2.124095955628545,-2.1982688548185356,-2.1982688548185356,-2.1982688548185356,-2.130258583847948,-2.130258583847948,-2.130258583847948
2018-07-08,-1.737627115673477,-1.737627115673477,-1.737627115673477,-1.7474085696332742,-1.7474085696332742,-1.7474085696332742,-1.7279683380224666,-1.7279683380224666,-1.7279683380224666,-1.730976747536544,-1.730976747536544,-1.730976747536544
2018-07-15,-1.5932335462276823,-1.5932335462276823,-1.5932335462276823,-1.6346720425015546,-1.6346720425015546,-1.6346720425015546,-1.6036521322048942,-1.6036521322048942,-1.6036521322048942,-1.6298706411297499,-1.6298706411297499,-1.6298706411297499
2018-07-22,-1.0376934871348127,-1.0376934871348127,-1.0376934871348127,-1.0558998898978191,-1.0558998898978191,-1.0558998898978191,-1.108536730633014,-1.108536730633014,-1.108536730633014,-1.044345220691707,-1.044345220691707,-1.044345220691707
2018-07-29,-0.9694279858897893,-0.9694279858897893,-0.9694279858897893,-1.0004619564874397,-1.0004619564874397,-1.0004619564874397,-0.946631376380693,-0.946631376380693,-0.946631376380693,-0.9908743452294082,-0.9908743452294082,-0.9908743452294082
2018-08-05,-0.9395083796790618,-0.9395083796790618,-0.9395083796790618,-0.9676293337000846,-0.9676293337000846,-0.9676293337000846,-0.918605131155528,-0.918605131155528,-0.918605131155528,-0.9599566401187211,-0.9599566401187211,-0.9599566401187211
2018-08-12,-0.9503480934808781,-0.9503480934808781,-0.9503480934808781,-0.9753223071142435,-0.9753223071142435,-0.9753223071142435,-0.9283883441778722,-0.9283883441778722,-0.9283883441778722,-0.9667800771800863,-0.9667800771800863,-0.9667800771800863
2018-08-19,-0.4569947876173949,-0.4569947876173949,-0.4569947876173949,-0.4162125909341073,-0.4162125909341073,-0.4162125909341073,-0.4379764489500932,-0.4379764489500932,-0.4379764489500932,-0.42092976208582655,-0.42092976208582655,-0.42092976208582655
2018-08-26,-0.20278324328774644,-0.20278324328774644,-0.20278324328774644,-0.13766168380416124,-0.13766168380416124,-0.13766168380416124,-0.1831346736060198,-0.1831346736060198,-0.1831346736060198,-0.12629967769659423,-0.12629967769659423,-0.12629967769659423
2018-09-02,-0.46487165222974086,-0.46487165222974086,-0.46487165222974086,-0.5225755765726762,-0.5225755765726762,-0.5225755765726762,-0.4368594508129624,-0.4368594508129624,-0.4368594508129624,-0.5120496536638737,-0.5120496536638737,-0.5120496536638737
2018-09-09,0.19312467740551803,0.19312467740551803,0.19312467740551803,0.2935997221635814,0.2935997221635814,0.2935997221635814,0.2363566730962113,0.2363566730962113,0.2363566730962113,0.33332268295499223,0.33332268295499223,0.33332268295499223
2018-09-16,1.1982290864026641,1.1982290864026641,1.1982290864026641,1.0276568256461909,1.0276568256461909,1.0276568256461909,1.23305265425591,1.23305265425591,1.23305265425591,1.0390946806665349,1.0390946806665349,1.0390946806665349
2018-09-23,2.0179567148744773,2.0179567148744773,2.0179567148744773,2.0356692624914428,2.0356692624914428,2.0356692624914428,1.9035845240961085,1.9035845240961085,1.9035845240961085,2.027837706969522,2.027837706969522,2.027837706969522
2018-09-30,-0.5336302619254861,-0.5336302619254861,-0.5336302619254861,-0.5975903936251836,-0.5975903936251836,-0.5975903936251836,-0.48275247803950905,-0.48275247803950905,-0.48275247803950905,-0.5912871403272033,-0.5912871403272033,-0.5912871403272033
2018-10-07,-2.5560751177046863,-2.5560751177046863,-2.5560751177046863,-2.4700497404756363,-2.4700497404756363,-2.4700497404756363,-2.565291512728626,-2.565291512728626,-2.565291512728626,-2.4705069808452302,-2.4705069808452302,-2.4705069808452302
2018-10-14,-2.1726552915238053,-2.1726552915238053,-2.1726552915238053,-2.1212590387147285,-2.1212590387147285,-2.1212590387147285,-2.186384182496344,-2.186384182496344,-2.186384182496344,-2.1313515217248207,-2.1313515217248207,-2.1313515217248207
2018-10-21,-2.5336622511209903,-2.5336622511209903,-2.5336622511209903,-2.500532697622197,-2.500532697622197,-2.500532697622197,-2.6390868695527345,-2.6390868695527345,-2.6390868695527345,-2.5959175421912506,-2.5959175421912506,-2.5959175421912506
2018-10-28,-1.4044054486161803,-1.4044054486161803,-1.4044054486161803,-1.3848869402198367,-1.3848869402198367,-1.3848869402198367,-1.3288644921133808,-1.3288644921133808,-1.3288644921133808,-1.308669222622706,-1.308669222622706,-1.308669222622706
2018-11-04,-1.2509992305332636,-1.2509992305332636,-1.2509992305332636,-1.248924274420098,-1.248924274420098,-1.248924274420098,-1.1920907607187468,-1.1920907607187468,-1.1920907607187468,-1.1889190116478205,-1.1889190116478205,-1.1889190116478205
2018-11-11,-0.9755677061714042,-0.9755677061714042,-0.9755677061714042,-0.8820162337398421,-0.8820162337398421,-0.8820162337398421,-0.9300196960088302,-0.9300196960088302,-0.9300196960088302,-0.8380340023349989,-0.8380340023349989,-0.8380340023349989
2018-11-18,-1.0997670752017663,-1.0997670752017663,-1.0997670752017663,-1.111451480667433,-1.111451480667433,-1.111451480667433,-1.1702940291864832,-1.1702940291864832,-1.1702940291864832,-1.1768610059912297,-1.1768610059912297,-1.1768610059912297
2018-11-25,-0.7599692800894837,-0.7599692800894837,-0.7599692800894837,-0.6602360972553875,-0.6602360972553875,-0.6602360972553875,-0.7057960050887835,-0.7057960050887835,-0.7057960050887835,-0.6083416109391744,-0.6083416109391744,-0.6083416109391744
2018-12-02,-0.41852250736448005,-0.41852250736448005,-0.41852250736448005,-0.4494469636369926,-0.4494469636369926,-0.4494469636369926,-0.3743749562493494,-0.3743749562493494,-0.3743749562493494,-0.4051873558445569,-0.4051873558445569,-0.4051873558445569
2018-12-09,-0.23276318268259064,-0.23276318268259064,-0.23276318268259064,-0.26252025407550994,-0.26252025407550994,-0.26252025407550994,-0.19129252649267783,-0.19129252649267783,-0.19129252649267783,-0.22211733644204987,-0.22211733644204987,-0.22211733644204987
2018-12-16,-0.8067890520232329,-0.8067890520232329,-0.8067890520232329,-0.8282553881379408,-0.8282553881379408,-0.8282553881379408,-0.7462985899470873,-0.7462985899470873,-0.7462985899470873,-0.7624225052251119,-0.7624225052251119,-0.7624225052251119
2018-12-23,-0.8213565365321258,-0.8213565365321258,-0.8213565365321258,-0.616002183587619,-0.616002183587619,-0.616002183587619,-0.769637107425422,-0.769637107425422,-0.769637107425422,-0.5269395578455736,-0.5269395578455736,-0.5269395578455736
2018-12-30,-1.2966562394019217,-1.2966562394019217,-1.2966562394019217,-0.8246628934260848,-0.8246628934260848,-0.8246628934260848,-1.0895362188230595,-1.0895362188230595,-1.0895362188230595,-0.6542327822905398,-0.6542327822905398,-0.6542327822905398
2019-01-06,-0.8549999509806635,-0.8549999509806635,-0.8549999509806635,-1.0562652521293172,-1.0562652521293172,-1.0562652521293172,-1.0159847891393865,-1.0159847891393865,-1.0159847891393865,-0.9562570972469787,-0.9562570972469787,-0.9562570972469787
2019-01-13,1.5948038991686933,1.5948038991686933,1.5948038991686933,1.5048432783955217,1.5048432783955217,1.5048432783955217,1.486155327704006,1.486155327704006,1.486155327704006,1.3856818273296798,1.3856818273296798,1.3856818273296798
2019-01-20,0.7219836374161727,0.7219836374161727,0.7219836374161727,0.6066734588143382,0.6066734588143382,0.6066734588143382,0.7352818065705168,0.7352818065705168,0.7352818065705168,0.6169796624222806,0.6169796624222806,0.6169796624222806
2019-01-27,2.317586455432776,2.317586455432776,2.317586455432776,2.3781335595071327,2.3781335595071327,2.3781335595071327,2.2361073098982436,2.2361073098982436,2.2361073098982436,2.3115025925808204,2.3115025925808204,2.3115025925808204
2019-02-03,0.8801228625833107,0.8801228625833107,0.8801228625833107,0.8649240297088323,0.8649240297088323,0.8649240297088323,0.8827182388912417,0.8827182388912417,0.8827182388912417,0.8630572827752623,0.8630572827752623,0.8630572827752623
2019-02-10,0.9026393989006265,0.9026393989006265,0.9026393989006265,0.8801238987335575,0.8801238987335575,0.8801238987335575,0.9021383642535807,0.9021383642535807,0.9021383642535807,0.8770791164363315,0.8770791164363315,0.8770791164363315
2019-02-17,0.283225419765674,0.283225419765674,0.283225419765674,0.20317244963033987,0.20317244963033987,0.20317244963033987,0.3018920178617717,0.3018920178617717,0.3018920178617717,0.20936314337222942,0.20936314337222942,0.20936314337222942
2019-02-24,0.4541418180138536,0.4541418180138536,0.4541418180138536,0.4191316832204261,0.4191316832204261,0.4191316832204261,0.4643309082001285,0.4643309082001285,0.4643309082001285,0.42184143085020137,0.42184143085020137,0.42184143085020137
2019-03-03,0.0268352079612598,0.0268352079612598,0.0268352079612598,-0.054762164795583185,-0.054762164795583185,-0.054762164795583185,0.056623326278590416,0.056623326278590416,0.056623326278590416,-0.04467326827070296,-0.04467326827070296,-0.04467326827070296
2019-03-10,0.1561888483841673,0.1561888483841673,0.1561888483841673,0.2758014894170376,0.2758014894170376,0.2758014894170376,0.18028356856928837,0.18028356856928837,0.18028356856928837,0.28079672100111064,0.28079672100111064,0.28079672100111064
2019-03-17,0.01050848706020244,0.01050848706020244,0.01050848706020244,-0.09689298964208377,-0.09689298964208377,-0.09689298964208377,-0.008527385535592949,-0.008527385535592949,-0.008527385535592949,-0.14495283089681185,-0.14495283089681185,-0.14495283089681185
2019-03-24,-0.7039158875771843,-0.7039158875771843,-0.7039158875771843,-0.8493677170368913,-0.8493677170368913,-0.8493677170368913,-0.7877967591900749,-0.7877967591900749,-0.7877967591900749,-0.9855199932322959,-0.9855199932322959,-0.9855199932322959
2019-03-31,-0.2721072375966192,-0.2721072375966192,-0.2721072375966192,-0.2947662279363379,-0.2947662279363379,-0.2947662279363379,-0.31626810890990575,-0.31626810890990575,-0.31626810890990575,-0.3787906631544537,-0.3787906631544537,-0.3787906631544537
2019-04-07,0.8392543274162811,0.8392543274162811,0.8392543274162811,0.8156701222960688,0.8156701222960688,0.8156701222960688,0.8379560169776901,0.8379560169776901,0.8379560169776901,0.8143164707927927,0.8143164707927927,0.8143164707927927
2019-04-14,1.778000554432815,1.778000554432815,1.778000554432815,1.7674267642387715,1.7674267642387715,1.7674267642387715,1.7394281391258475,1.7394281391258475,1.7394281391258475,1.726905529928268,1.726905529928268,1.726905529928268
2019-04-21,-1.3219699127454931,-1.3219699127454931,-1.3219699127454931,-1.3521831991368238,-1.3521831991368238,-1.3521831991368238,-1.2429193860691907,-1.2429193860691907,-1.2429193860691907,-1.270410299471269,-1.270410299471269,-1.270410299471269
2019-04-28,-1.7814357297721033,-1.7814357297721033,-1.7814357297721033,-1.8010993737128353,-1.8010993737128353,-1.8010993737128353,-1.7335373959945044,-1.7335373959945044,-1.7335373959945044,-1.7511161002855333,-1.7511161002855333,-1.7511161002855333
2019-05-05,-2.61735458020559,-2.61735458020559,-2.61735458020559,-2.6212786352758752,-2.6212786352758752,-2.6212786352758752,-2.574221570538604,-2.574221570538604,-2.574221570538604,-2.5774670697738635,-2.5774670697738635,-2.5774670697738635
2019-05-12,-2.4090138409940876,-2.4090138409940876,-2.4090138409940876,-2.3982068159332104,-2.3982068159332104,-2.3982068159332104,-2.39403298145035,-2.39403298145035,-2.39403298145035,-2.382723918739932,-2.382723918739932,-2.382723918739932
2019-05-19,-1.8281475627169281,-1.8281475627169281,-1.8281475627169281,-1.8346629049293948,-1.8346629049293948,-1.8346629049293948,-1.820060461987415,-1.820060461987415,-1.820060461987415,-1.8263390851907546,-1.8263390851907546,-1.8263390851907546
2019-05-26,-1.5874806738510927,-1.5874806738510927,-1.5874806738510927,-1.591303472201412,-1.591303472201412,-1.591303472201412,-1.63207484140537,-1.63207484140537,-1.63207484140537,-1.6234461690164323,-1.6234461690164323,-1.6234461690164323
2019-06-02,-0.990699838938108,-0.990699838938108,-0.990699838938108,-0.7929368427093799,-0.7929368427093799,-0.7929368427093799,-0.9717465794876439,-0.9717465794876439,-0.9717465794876439,-0.7764408113759174,-0.7764408113759174,-0.7764408113759174
2019-06-09,-0.4784788466937308,-0.4784788466937308,-0.4784788466937308,-0.5070270098184657,-0.5070270098184657,-0.5070270098184657,-0.49140580397738853,-0.49140580397738853,-0.49140580397738853,-0.5223276506220822,-0.5223276506220822,-0.5223276506220822
2019-06-16,0.062005372495732444,0.062005372495732444,0.062005372495732444,0.2067413704439616,0.2067413704439616,0.2067413704439616,0.06533004480878353,0.06533004480878353,0.06533004480878353,0.044618853932160196,0.044618853932160196,0.044618853932160196
2019-06-23,0.23814691694828855,0.23814691694828855,0.23814691694828855,0.24844128632185694,0.24844128632185694,0.24844128632185694,0.2521327744710306,0.2521327744710306,0.2521327744710306,0.2595597040589099,0.2595597040589099,0.2595597040589099
2019-06-30,-0.3024197472612038,-0.3024197472612038,-0.3024197472612038,-0.3450617870930332,-0.3450617870930332,-0.3450617870930332,-0.2888545788779911,-0.2888545788779911,-0.2888545788779911,-0.3188153269375786,-0.3188153269375786,-0.3188153269375786
2019-07-07,-0.48363168846839993,-0.48363168846839993,-0.48363168846839993,-0.5292549817957214,-0.5292549817957214,-0.5292549817957214,-0.5319008352267086,-0.5319008352267086,-0.5319008352267086,-0.5676577379267459,-0.5676577379267459,-0.5676577379267459
2019-07-14,-0.3581413601832673,-0.3581413601832673,-0.3581413601832673,-0.40079024952437103,-0.40079024952437103,-0.40079024952437103,-0.4817884520310073,-0.4817884520310073,-0.4817884520310073,-0.5275191509320154,-0.5275191509320154,-0.5275191509320154
2019-07-21,-0.6187288458880841,-0.6187288458880841,-0.6187288458880841,-0.6689142342488078,-0.6689142342488078,-0.6689142342488078,-0.7948288212125714,-0.7948288212125714,-0.7948288212125714,-0.8457334914229404,-0.8457334914229404,-0.8457334914229404
2019-07-28,-2.2568042010800093,-2.2568042010800093,-2.2568042010800093,-2.186043347927937,-2.186043347927937,-2.186043347927937,-2.3015702678135033,-2.3015702678135033,-2.3015702678135033,-2.3249267267014115,-2.3249267267014115,-2.3249267267014115
2019-08-04,-2.2572447537941707,-2.2572447537941707,-2.2572447537941707,-2.2342974401090725,-2.2342974401090725,-2.2342974401090725,-2.17177490265715,-2.17177490265715,-2.17177490265715,-2.1681271647021783,-2.1681271647021783,-2.1681271647021783
2019-08-11,-1.7239067570332005,-1.7239067570332005,-1.7239067570332005,-1.7257821050145554,-1.7257821050145554,-1.7257821050145554,-1.6701048474747677,-1.6701048474747677,-1.6701048474747677,-1.6811338349983507,-1.6811338349983507,-1.6811338349983507
2019-08-18,-1.4720516782704027,-1.4720516782704027,-1.4720516782704027,-1.475279243599097,-1.475279243599097,-1.475279243599097,-1.432797164137097,-1.432797164137097,-1.432797164137097,-1.4415269978461378,-1.4415269978461378,-1.4415269978461378
2019-08-25,-1.246441639755193,-1.246441639755193,-1.246441639755193,-1.2517501764141978,-1.2517501764141978,-1.2517501764141978,-1.2191285990752743,-1.2191285990752743,-1.2191285990752743,-1.2261090286958902,-1.2261090286958902,-1.2261090286958902
2019-09-01,-0.6744851825433995,-0.6744851825433995,-0.6744851825433995,-0.6814972049357897,-0.6814972049357897,-0.6814972049357897,-0.7062432534181572,-0.7062432534181572,-0.7062432534181572,-0.7082499464217754,-0.7082499464217754,-0.7082499464217754
2019-09-08,-0.08942709085197371,-0.08942709085197371,-0.08942709085197371,-0.05827346835700281,-0.05827346835700281,-0.05827346835700281,-0.09575906208201727,-0.09575906208201727,-0.09575906208201727,-0.0135802922038729,-0.0135802922038729,-0.0135802922038729
2019-09-15,0.2722167229811956,0.2722167229811956,0.2722167229811956,0.2584619980659429,0.2584619980659429,0.2584619980659429,0.3172900260303486,0.3172900260303486,0.3172900260303486,0.305478306326258,0.305478306326258,0.305478306326258
2019-09-22,-0.2362583289857809,-0.2362583289857809,-0.2362583289857809,-0.2478737499783996,-0.2478737499783996,-0.2478737499783996,-0.3280615051435817,-0.3280615051435817,-0.3280615051435817,-0.3385697424213242,-0.3385697424213242,-0.3385697424213242
2019-09-29,-0.5428053018875353,-0.5428053018875353,-0.5428053018875353,-0.49617840102497807,-0.49617840102497807,-0.49617840102497807,-0.5338735726861854,-0.5338735726861854,-0.5338735726861854,-0.44269281614779726,-0.44269281614779726,-0.44269281614779726
2019-10-06,0.07615681871446775,0.07615681871446775,0.07615681871446775,0.3143998281562129,0.3143998281562129,0.3143998281562129,0.14440507073251996,0.14440507073251996,0.14440507073251996,0.2960900428322748,0.2960900428322748,0.2960900428322748
2019-10-13,0.41973010662852556,0.41973010662852556,0.41973010662852556,0.36675000410907244,0.36675000410907244,0.36675000410907244,0.5164377088188191,0.5164377088188191,0.5164377088188191,0.46375686876486905,0.46375686876486905,0.46375686876486905
2019-10-20,0.9928382463254569,0.9928382463254569,0.9928382463254569,0.9119292704057216,0.9119292704057216,0.9119292704057216,0.9386526258613948,0.9386526258613948,0.9386526258613948,0.8613963114964573,0.8613963114964573,0.8613963114964573
2019-10-27,1.1514178235610906,1.1514178235610906,1.1514178235610906,1.111370673069048,1.111370673069048,1.111370673069048,0.9021647592858216,0.9021647592858216,0.9021647592858216,0.978181173827594,0.978181173827594,0.978181173827594
2019-11-03,1.5112293544813706,1.5112293544813706,1.5112293544813706,1.530295794398374,1.530295794398374,1.530295794398374,1.6363577252519121,1.6363577252519121,1.6363577252519121,1.6288990319723862,1.6288990319723862,1.6288990319723862
2019-11-10,0.9218328018856059,0.9218328018856059,0.9218328018856059,0.8504662010040919,0.8504662010040919,0.8504662010040919,1.0190203517017613,1.0190203517017613,1.0190203517017613,0.9286421348896736,0.9286421348896736,0.9286421348896736
2019-11-17,0.6272520497436596,0.6272520497436596,0.6272520497436596,0.5578061000504301,0.5578061000504301,0.5578061000504301,0.719599270031961,0.719599270031961,0.719599270031961,0.6347462744729849,0.6347462744729849,0.6347462744729849
2019-11-24,0.3520613332794585,0.3520613332794585,0.3520613332794585,0.7681532557879877,0.7681532557879877,0.7681532557879877,0.17330165331731281,0.17330165331731281,0.17330165331731281,0.8307400460564638,0.8307400460564638,0.8307400460564638
2019-12-01,-0.49667189933127315,-0.49667189933127315,-0.49667189933127315,-0.5919958752007269,-0.5919958752007269,-0.5919958752007269,-0.33529960294246985,-0.33529960294246985,-0.33529960294246985,-0.46592637865629877,-0.46592637865629877,-0.46592637865629877
2019-12-08,0.7776042858267086,0.7776042858267086,0.7776042858267086,0.7334036831815688,0.7334036831815688,0.7334036831815688,0.8284302986990604,0.8284302986990604,0.8284302986990604,0.793327931004113,0.793327931004113,0.793327931004113
2019-12-15,1.669360106192863,1.669360106192863,1.669360106192863,1.8534744018448939,1.8534744018448939,1.8534744018448939,1.7234336764017024,1.7234336764017024,1.7234336764017024,1.7970519278721657,1.7970519278721657,1.7970519278721657
2019-12-22,1.3020652880809214,1.3020652880809214,1.3020652880809214,1.1445763530853363,1.1445763530853363,1.1445763530853363,1.2859029584404613,1.2859029584404613,1.2859029584404613,1.1601316585033201,1.1601316585033201,1.1601316585033201
2019-12-29,0.11823630929474971,0.11823630929474971,0.11823630929474971,0.6967002510135363,0.6967002510135363,0.6967002510135363,0.23090320712587534,0.23090320712587534,0.23090320712587534,0.6322062568709211,0.6322062568709211,0.6322062568709211
