Date,iShares Global FinancialsEtf_Open_average,iShares Global FinancialsEtf_Open_max,iShares Global FinancialsEtf_Open_min,iShares Global FinancialsEtf_High_average,iShares Global FinancialsEtf_High_max,iShares Global FinancialsEtf_High_min,iShares Global FinancialsEtf_Low_average,iShares Global FinancialsEtf_Low_max,iShares Global FinancialsEtf_Low_min,iShares Global FinancialsEtf_Close_average,iShares Global FinancialsEtf_Close_max,iShares Global FinancialsEtf_Close_min
2018-05-27,-1.4007925981705251,-1.4007925981705251,-1.4007925981705251,-1.4849153658580327,-1.4849153658580327,-1.4849153658580327,-1.1777912552315202,-1.1777912552315202,-1.1777912552315202,-1.3524395582601338,-1.3524395582601338,-1.3524395582601338
2018-06-03,-1.0511855797005358,-1.0511855797005358,-1.0511855797005358,-1.084856626238672,-1.084856626238672,-1.084856626238672,-0.8967765469768343,-0.8967765469768343,-0.8967765469768343,-0.8979733017528172,-0.8979733017528172,-0.8979733017528172
2018-06-10,-1.5758636502861703,-1.5758636502861703,-1.5758636502861703,-1.6064061845642799,-1.6064061845642799,-1.6064061845642799,-1.5026940569852651,-1.5026940569852651,-1.5026940569852651,-1.4954035432068238,-1.4954035432068238,-1.4954035432068238
2018-06-17,-2.122659613706586,-2.122659613706586,-2.122659613706586,-2.1871464241627785,-2.1871464241627785,-2.1871464241627785,-1.979275246892534,-1.979275246892534,-1.979275246892534,-2.1444787663963414,-2.1444787663963414,-2.1444787663963414
2018-06-24,-2.1895748985636043,-2.1895748985636043,-2.1895748985636043,-2.132234383816914,-2.132234383816914,-2.132234383816914,-2.1333829200232404,-2.1333829200232404,-2.1333829200232404,-2.1841587528387025,-2.1841587528387025,-2.1841587528387025
2018-07-01,-2.03975205446469,-2.03975205446469,-2.03975205446469,-1.9015106630287113,-1.9015106630287113,-1.9015106630287113,-1.8903737654998536,-1.8903737654998536,-1.8903737654998536,-1.7146994504958468,-1.7146994504958468,-1.7146994504958468
2018-07-08,-1.5752024315918254,-1.5752024315918254,-1.5752024315918254,-1.6548448602152335,-1.6548448602152335,-1.6548448602152335,-1.5943116990400379,-1.5943116990400379,-1.5943116990400379,-1.4924655862448837,-1.4924655862448837,-1.4924655862448837
2018-07-15,-1.1622322963052625,-1.1622322963052625,-1.1622322963052625,-1.148986898718777,-1.148986898718777,-1.148986898718777,-0.9982032813324822,-0.9982032813324822,-0.9982032813324822,-1.0235418392821536,-1.0235418392821536,-1.0235418392821536
2018-07-22,-0.42527355611596546,-0.42527355611596546,-0.42527355611596546,-0.4511399080047838,-0.4511399080047838,-0.4511399080047838,-0.35163663773109377,-0.35163663773109377,-0.35163663773109377,-0.38298462923084214,-0.38298462923084214,-0.38298462923084214
2018-07-29,-0.6500783509654879,-0.6500783509654879,-0.6500783509654879,-0.6379447187181622,-0.6379447187181622,-0.6379447187181622,-0.4769493334220685,-0.4769493334220685,-0.4769493334220685,-0.471701592128183,-0.471701592128183,-0.471701592128183
2018-08-05,-0.7793135631585969,-0.7793135631585969,-0.7793135631585969,-0.9169863537631133,-0.9169863537631133,-0.9169863537631133,-0.8110340555485102,-0.8110340555485102,-0.8110340555485102,-0.904191072182109,-0.904191072182109,-0.904191072182109
2018-08-12,-0.9260933152122353,-0.9260933152122353,-0.9260933152122353,-0.885044631467938,-0.885044631467938,-0.885044631467938,-0.8109161005300451,-0.8109161005300451,-0.8109161005300451,-0.7602762303563877,-0.7602762303563877,-0.7602762303563877
2018-08-19,-0.5306471796149057,-0.5306471796149057,-0.5306471796149057,-0.6273379055617938,-0.6273379055617938,-0.6273379055617938,-0.4797441981373792,-0.4797441981373792,-0.4797441981373792,-0.5883868184859377,-0.5883868184859377,-0.5883868184859377
2018-08-26,-0.4802855150947216,-0.4802855150947216,-0.4802855150947216,-0.5267875473677626,-0.5267875473677626,-0.5267875473677626,-0.522861991271971,-0.522861991271971,-0.522861991271971,-0.45355678794392756,-0.45355678794392756,-0.45355678794392756
2018-09-02,-0.6943954671605856,-0.6943954671605856,-0.6943954671605856,-0.8192076858781813,-0.8192076858781813,-0.8192076858781813,-0.7827302468848462,-0.7827302468848462,-0.7827302468848462,-0.7781025437387712,-0.7781025437387712,-0.7781025437387712
2018-09-09,-0.5959202033385791,-0.5959202033385791,-0.5959202033385791,-0.567479068802901,-0.567479068802901,-0.567479068802901,-0.45530301194615913,-0.45530301194615913,-0.45530301194615913,-0.5575700738043805,-0.5575700738043805,-0.5575700738043805
2018-09-16,0.9069444751273045,0.9069444751273045,0.9069444751273045,0.8589118012116411,0.8589118012116411,0.8589118012116411,0.9242174277316538,0.9242174277316538,0.9242174277316538,0.8258089138355649,0.8258089138355649,0.8258089138355649
2018-09-23,-0.2210741685441885,-0.2210741685441885,-0.2210741685441885,-0.22475706324202196,-0.22475706324202196,-0.22475706324202196,-0.21740291070317203,-0.21740291070317203,-0.21740291070317203,-0.3974748710045849,-0.3974748710045849,-0.3974748710045849
2018-09-30,0.004332148209549723,0.004332148209549723,0.004332148209549723,-0.08372073593827152,-0.08372073593827152,-0.08372073593827152,-0.3818926578701654,-0.3818926578701654,-0.3818926578701654,-0.30419393325905564,-0.30419393325905564,-0.30419393325905564
2018-10-07,-2.0955780289464223,-2.0955780289464223,-2.0955780289464223,-2.072521603510421,-2.072521603510421,-2.072521603510421,-2.6343805172520565,-2.6343805172520565,-2.6343805172520565,-2.4082421740742936,-2.4082421740742936,-2.4082421740742936
2018-10-14,-2.2902046850204036,-2.2902046850204036,-2.2902046850204036,-2.1731072068465043,-2.1731072068465043,-2.1731072068465043,-1.8929716423108178,-1.8929716423108178,-1.8929716423108178,-1.964645564870446,-1.964645564870446,-1.964645564870446
2018-10-21,-3.012371921990483,-3.012371921990483,-3.012371921990483,-3.063247107525519,-3.063247107525519,-3.063247107525519,-2.9432905533161517,-2.9432905533161517,-2.9432905533161517,-2.972531171634759,-2.972531171634759,-2.972531171634759
2018-10-28,-1.0962145693314074,-1.0962145693314074,-1.0962145693314074,-1.1325395006757646,-1.1325395006757646,-1.1325395006757646,-1.3212463952232392,-1.3212463952232392,-1.3212463952232392,-1.3339780407467503,-1.3339780407467503,-1.3339780407467503
2018-11-04,-0.7367574865683848,-0.7367574865683848,-0.7367574865683848,-0.8996658208932389,-0.8996658208932389,-0.8996658208932389,-0.7120496326347767,-0.7120496326347767,-0.7120496326347767,-0.6846867556554029,-0.6846867556554029,-0.6846867556554029
2018-11-11,-1.260261866177824,-1.260261866177824,-1.260261866177824,-1.1989949751609734,-1.1989949751609734,-1.1989949751609734,-1.0063825930203947,-1.0063825930203947,-1.0063825930203947,-1.0227004433599363,-1.0227004433599363,-1.0227004433599363
2018-11-18,-1.6400621183324096,-1.6400621183324096,-1.6400621183324096,-1.7217002340348342,-1.7217002340348342,-1.7217002340348342,-1.5051115348018578,-1.5051115348018578,-1.5051115348018578,-1.6702538864430505,-1.6702538864430505,-1.6702538864430505
2018-11-25,-0.9318565494549987,-0.9318565494549987,-0.9318565494549987,-0.8628553029466209,-0.8628553029466209,-0.8628553029466209,-0.7607177744247394,-0.7607177744247394,-0.7607177744247394,-0.7418213205201885,-0.7418213205201885,-0.7418213205201885
2018-12-02,-1.7837656147138894,-1.7837656147138894,-1.7837656147138894,-1.7015858176684455,-1.7015858176684455,-1.7015858176684455,-1.9674926918331117,-1.9674926918331117,-1.9674926918331117,-2.0818428848787742,-2.0818428848787742,-2.0818428848787742
2018-12-09,-2.2421700343756554,-2.2421700343756554,-2.2421700343756554,-2.2602226360129185,-2.2602226360129185,-2.2602226360129185,-2.0340663689348086,-2.0340663689348086,-2.0340663689348086,-2.153165529215957,-2.153165529215957,-2.153165529215957
2018-12-16,-2.504818168493082,-2.504818168493082,-2.504818168493082,-2.5050945156778,-2.5050945156778,-2.5050945156778,-2.536419615529574,-2.536419615529574,-2.536419615529574,-2.6165704624954507,-2.6165704624954507,-2.6165704624954507
2018-12-23,-1.8671036079757966,-1.8671036079757966,-1.8671036079757966,-1.9822249071798959,-1.9822249071798959,-1.9822249071798959,-1.7977369683354176,-1.7977369683354176,-1.7977369683354176,-1.832741874973986,-1.832741874973986,-1.832741874973986
2018-12-30,-1.5049795870097056,-1.5049795870097056,-1.5049795870097056,-1.4136567582588428,-1.4136567582588428,-1.4136567582588428,-1.379338873834246,-1.379338873834246,-1.379338873834246,-1.2220554813875906,-1.2220554813875906,-1.2220554813875906
2019-01-06,-0.9705747821967995,-0.9705747821967995,-0.9705747821967995,-0.9963895387644058,-0.9963895387644058,-0.9963895387644058,-0.8823728062063657,-0.8823728062063657,-0.8823728062063657,-0.8410487531350398,-0.8410487531350398,-0.8410487531350398
2019-01-13,-0.22349314672128884,-0.22349314672128884,-0.22349314672128884,-0.1949533318952108,-0.1949533318952108,-0.1949533318952108,-0.17265793979747915,-0.17265793979747915,-0.17265793979747915,-0.08608081663714297,-0.08608081663714297,-0.08608081663714297
2019-01-20,-0.0520539671654754,-0.0520539671654754,-0.0520539671654754,-0.054133086423881496,-0.054133086423881496,-0.054133086423881496,0.06306218560310932,0.06306218560310932,0.06306218560310932,0.03916984846070045,0.03916984846070045,0.03916984846070045
2019-01-27,-0.004345514089702097,-0.004345514089702097,-0.004345514089702097,-0.058035288023919815,-0.058035288023919815,-0.058035288023919815,0.05956392654455693,0.05956392654455693,0.05956392654455693,0.01727240124328815,0.01727240124328815,0.01727240124328815
2019-02-03,-0.08457848981243168,-0.08457848981243168,-0.08457848981243168,-0.20017101812427607,-0.20017101812427607,-0.20017101812427607,-0.16251741622598584,-0.16251741622598584,-0.16251741622598584,-0.1199685468869848,-0.1199685468869848,-0.1199685468869848
2019-02-10,0.4477302199070767,0.4477302199070767,0.4477302199070767,0.3943185836521204,0.3943185836521204,0.3943185836521204,0.5635211530714976,0.5635211530714976,0.5635211530714976,0.5142262814520046,0.5142262814520046,0.5142262814520046
2019-02-17,0.8011509167306194,0.8011509167306194,0.8011509167306194,0.6965254021066443,0.6965254021066443,0.6965254021066443,0.8561953064895956,0.8561953064895956,0.8561953064895956,0.7554363170872649,0.7554363170872649,0.7554363170872649
2019-02-24,1.1385994138043638,1.1385994138043638,1.1385994138043638,1.1342750515974642,1.1342750515974642,1.1342750515974642,1.0992973600239146,1.0992973600239146,1.0992973600239146,1.0306716699593652,1.0306716699593652,1.0306716699593652
2019-03-03,0.15039968809220045,0.15039968809220045,0.15039968809220045,0.15546859966398172,0.15546859966398172,0.15546859966398172,0.2632067733091941,0.2632067733091941,0.2632067733091941,0.28454424443536,0.28454424443536,0.28454424443536
2019-03-10,0.9216100781953191,0.9216100781953191,0.9216100781953191,1.0350035723441475,1.0350035723441475,1.0350035723441475,1.0208558668840917,1.0208558668840917,1.0208558668840917,1.0096532901805875,1.0096532901805875,1.0096532901805875
2019-03-17,0.4006956445875315,0.4006956445875315,0.4006956445875315,0.2815441291948365,0.2815441291948365,0.2815441291948365,0.13334867857737773,0.13334867857737773,0.13334867857737773,0.0016317535000899793,0.0016317535000899793,0.0016317535000899793
