Date,FlexShares Currency Hedged Morningstar DM ex-US_etf_Open_average,FlexShares Currency Hedged Morningstar DM ex-US_etf_Open_max,FlexShares Currency Hedged Morningstar DM ex-US_etf_Open_min,FlexShares Currency Hedged Morningstar DM ex-US_etf_High_average,FlexShares Currency Hedged Morningstar DM ex-US_etf_High_max,FlexShares Currency Hedged Morningstar DM ex-US_etf_High_min,FlexShares Currency Hedged Morningstar DM ex-US_etf_Low_average,FlexShares Currency Hedged Morningstar DM ex-US_etf_Low_max,FlexShares Currency Hedged Morningstar DM ex-US_etf_Low_min,FlexShares Currency Hedged Morningstar DM ex-US_etf_Close_average,FlexShares Currency Hedged Morningstar DM ex-US_etf_Close_max,FlexShares Currency Hedged Morningstar DM ex-US_etf_Close_min
2018-04-08,0.3143537993149673,0.3143537993149673,0.3143537993149673,0.2861149592111261,0.2861149592111261,0.2861149592111261,-0.1469140866924555,-0.1469140866924555,-0.1469140866924555,-0.17387640731131346,-0.17387640731131346,-0.17387640731131346
2018-04-15,0.08141351269084081,0.08141351269084081,0.08141351269084081,0.043435439513419764,0.043435439513419764,0.043435439513419764,0.16065106357004172,0.16065106357004172,0.16065106357004172,0.1317858921414654,0.1317858921414654,0.1317858921414654
2018-04-22,1.201575788166806,1.201575788166806,1.201575788166806,1.1751956551318499,1.1751956551318499,1.1751956551318499,1.3359163022029885,1.3359163022029885,1.3359163022029885,1.307701258166201,1.307701258166201,1.307701258166201
2018-04-29,1.2674955839817037,1.2674955839817037,1.2674955839817037,1.2367842837475747,1.2367842837475747,1.2367842837475747,1.4423203727527905,1.4423203727527905,1.4423203727527905,1.4072017728676767,1.4072017728676767,1.4072017728676767
2018-05-06,1.8807132180869603,1.8807132180869603,1.8807132180869603,1.8903225626237714,1.8903225626237714,1.8903225626237714,1.8152756028517867,1.8152756028517867,1.8152756028517867,1.8868910323610895,1.8868910323610895,1.8868910323610895
2018-05-13,1.7167416952132644,1.7167416952132644,1.7167416952132644,1.727944125302752,1.727944125302752,1.727944125302752,1.7312608768007716,1.7312608768007716,1.7312608768007716,1.6987537389966982,1.6987537389966982,1.6987537389966982
2018-05-20,0.9086100550067739,0.9086100550067739,0.9086100550067739,0.9305303347852115,0.9305303347852115,0.9305303347852115,1.0297736123726542,1.0297736123726542,1.0297736123726542,1.0097560082789256,1.0097560082789256,1.0097560082789256
2018-05-27,0.5943961406996725,0.5943961406996725,0.5943961406996725,0.5876421025439383,0.5876421025439383,0.5876421025439383,0.7257219715897412,0.7257219715897412,0.7257219715897412,0.7080539408769414,0.7080539408769414,0.7080539408769414
2018-06-03,0.6646874632476799,0.6646874632476799,0.6646874632476799,0.7887071930870582,0.7887071930870582,0.7887071930870582,0.7823905301632702,0.7823905301632702,0.7823905301632702,0.8940991687950087,0.8940991687950087,0.8940991687950087
2018-06-10,0.4850401813117596,0.4850401813117596,0.4850401813117596,0.46546614705564376,0.46546614705564376,0.46546614705564376,0.5065080181889582,0.5065080181889582,0.5065080181889582,0.47675196494265953,0.47675196494265953,0.47675196494265953
2018-06-17,-0.48658438179486935,-0.48658438179486935,-0.48658438179486935,-0.5086195190140372,-0.5086195190140372,-0.5086195190140372,-0.3739364103251448,-0.3739364103251448,-0.3739364103251448,-0.39900554934047827,-0.39900554934047827,-0.39900554934047827
2018-06-24,-1.261430432194585,-1.261430432194585,-1.261430432194585,-1.2636185746579818,-1.2636185746579818,-1.2636185746579818,-1.3112966472891887,-1.3112966472891887,-1.3112966472891887,-1.3042327686483763,-1.3042327686483763,-1.3042327686483763
2018-07-01,-1.7272827266119364,-1.7272827266119364,-1.7272827266119364,-1.6794830931549911,-1.6794830931549911,-1.6794830931549911,-1.5561387441231644,-1.5561387441231644,-1.5561387441231644,-1.4957216052005267,-1.4957216052005267,-1.4957216052005267
2018-07-08,-0.9683691372128295,-0.9683691372128295,-0.9683691372128295,-0.9863034564780779,-0.9863034564780779,-0.9863034564780779,-1.1220970152513432,-1.1220970152513432,-1.1220970152513432,-1.0808853859571863,-1.0808853859571863,-1.0808853859571863
2018-07-15,-1.462707737890041,-1.462707737890041,-1.462707737890041,-1.47568780495688,-1.47568780495688,-1.47568780495688,-1.4270857119502542,-1.4270857119502542,-1.4270857119502542,-1.4423744651504937,-1.4423744651504937,-1.4423744651504937
2018-07-22,-0.022421449518347812,-0.022421449518347812,-0.022421449518347812,-0.04452800011452265,-0.04452800011452265,-0.04452800011452265,0.06685644497280196,0.06685644497280196,0.06685644497280196,0.03062601598907328,0.03062601598907328,0.03062601598907328
2018-07-29,0.10023749595178619,0.10023749595178619,0.10023749595178619,0.13064477962104462,0.13064477962104462,0.13064477962104462,0.19465419200440282,0.19465419200440282,0.19465419200440282,0.21139685378359507,0.21139685378359507,0.21139685378359507
2018-08-05,-0.025954437033135568,-0.025954437033135568,-0.025954437033135568,-0.05445658292054948,-0.05445658292054948,-0.05445658292054948,0.04117918612925015,0.04117918612925015,0.04117918612925015,0.009814557427892645,0.009814557427892645,0.009814557427892645
2018-08-12,-1.0092380430563257,-1.0092380430563257,-1.0092380430563257,-0.9758595034932581,-0.9758595034932581,-0.9758595034932581,-1.0969923802728818,-1.0969923802728818,-1.0969923802728818,-1.111877952355224,-1.111877952355224,-1.111877952355224
2018-08-19,-0.266128997966672,-0.266128997966672,-0.266128997966672,-0.29507438238080264,-0.29507438238080264,-0.29507438238080264,-0.18972109380329402,-0.18972109380329402,-0.18972109380329402,-0.22123563687641676,-0.22123563687641676,-0.22123563687641676
2018-08-26,-0.32143686342343963,-0.32143686342343963,-0.32143686342343963,-0.2737953746080416,-0.2737953746080416,-0.2737953746080416,-0.24002440841114844,-0.24002440841114844,-0.24002440841114844,-0.19807655934117682,-0.19807655934117682,-0.19807655934117682
2018-09-02,-1.8693622509812622,-1.8693622509812622,-1.8693622509812622,-1.6176484616030378,-1.6176484616030378,-1.6176484616030378,-1.8172859620431132,-1.8172859620431132,-1.8172859620431132,-1.563213473469428,-1.563213473469428,-1.563213473469428
