Date,Global X MSCI NigeriaEtf_Open_average,Global X MSCI NigeriaEtf_Open_max,Global X MSCI NigeriaEtf_Open_min,Global X MSCI NigeriaEtf_High_average,Global X MSCI NigeriaEtf_High_max,Global X MSCI NigeriaEtf_High_min,Global X MSCI NigeriaEtf_Low_average,Global X MSCI NigeriaEtf_Low_max,Global X MSCI NigeriaEtf_Low_min,Global X MSCI NigeriaEtf_Close_average,Global X MSCI NigeriaEtf_Close_max,Global X MSCI NigeriaEtf_Close_min
2018-05-27,-2.1663595032372607,-2.1663595032372607,-2.1663595032372607,-1.926909365919757,-1.926909365919757,-1.926909365919757,-2.0385662460971132,-2.0385662460971132,-2.0385662460971132,-2.069769536143201,-2.069769536143201,-2.069769536143201
2018-06-03,-1.5165354079843887,-1.5165354079843887,-1.5165354079843887,-1.6246667004312922,-1.6246667004312922,-1.6246667004312922,-1.494166171464768,-1.494166171464768,-1.494166171464768,-1.4884337464838115,-1.4884337464838115,-1.4884337464838115
2018-06-10,-1.5174376577604214,-1.5174376577604214,-1.5174376577604214,-1.5757613073884342,-1.5757613073884342,-1.5757613073884342,-1.3825258938872196,-1.3825258938872196,-1.3825258938872196,-1.4394432336141905,-1.4394432336141905,-1.4394432336141905
2018-06-17,-1.7616612073610274,-1.7616612073610274,-1.7616612073610274,-1.8616459107030436,-1.8616459107030436,-1.8616459107030436,-1.8507116913451067,-1.8507116913451067,-1.8507116913451067,-1.769687819098504,-1.769687819098504,-1.769687819098504
2018-06-24,-1.2695376986417444,-1.2695376986417444,-1.2695376986417444,-1.292189605736013,-1.292189605736013,-1.292189605736013,-1.2639643940469676,-1.2639643940469676,-1.2639643940469676,-1.116361467393267,-1.116361467393267,-1.116361467393267
2018-07-01,-1.3838353141959858,-1.3838353141959858,-1.3838353141959858,-1.510723243658268,-1.510723243658268,-1.510723243658268,-1.948581438649956,-1.948581438649956,-1.948581438649956,-1.3953167735889211,-1.3953167735889211,-1.3953167735889211
2018-07-08,-1.6709403493832429,-1.6709403493832429,-1.6709403493832429,-1.602576125012179,-1.602576125012179,-1.602576125012179,-1.5062588108933497,-1.5062588108933497,-1.5062588108933497,-1.4837914514625423,-1.4837914514625423,-1.4837914514625423
2018-07-15,-2.028671803062413,-2.028671803062413,-2.028671803062413,-1.4444461059276383,-1.4444461059276383,-1.4444461059276383,-2.000679668494242,-2.000679668494242,-2.000679668494242,-1.9045391379853045,-1.9045391379853045,-1.9045391379853045
2018-07-22,-1.7291137857236196,-1.7291137857236196,-1.7291137857236196,-1.8239219801740971,-1.8239219801740971,-1.8239219801740971,-1.6579235319961296,-1.6579235319961296,-1.6579235319961296,-1.6692894893696544,-1.6692894893696544,-1.6692894893696544
2018-07-29,-1.4376262434921996,-1.4376262434921996,-1.4376262434921996,-1.5753911428690976,-1.5753911428690976,-1.5753911428690976,-1.3723732024420081,-1.3723732024420081,-1.3723732024420081,-1.454205358488744,-1.454205358488744,-1.454205358488744
