Date,Vanguard Intl High Div Yld_Open_average,Vanguard Intl High Div Yld_Open_max,Vanguard Intl High Div Yld_Open_min,Vanguard Intl High Div Yld_High_average,Vanguard Intl High Div Yld_High_max,Vanguard Intl High Div Yld_High_min,Vanguard Intl High Div Yld_Low_average,Vanguard Intl High Div Yld_Low_max,Vanguard Intl High Div Yld_Low_min,Vanguard Intl High Div Yld_Close_average,Vanguard Intl High Div Yld_Close_max,Vanguard Intl High Div Yld_Close_min
2018-04-08,-0.33577476190478805,-0.33577476190478805,-0.33577476190478805,-0.4741761071837543,-0.4741761071837543,-0.4741761071837543,-0.3494499288511315,-0.3494499288511315,-0.3494499288511315,-0.4636326355160184,-0.4636326355160184,-0.4636326355160184
2018-04-15,-0.2899513100456573,-0.2899513100456573,-0.2899513100456573,-0.3768993044779257,-0.3768993044779257,-0.3768993044779257,-0.18119219253753768,-0.18119219253753768,-0.18119219253753768,-0.33504840515830114,-0.33504840515830114,-0.33504840515830114
2018-04-22,-0.24977359638321758,-0.24977359638321758,-0.24977359638321758,-0.3306580939313938,-0.3306580939313938,-0.3306580939313938,-0.03947421088004639,-0.03947421088004639,-0.03947421088004639,-0.154819444218566,-0.154819444218566,-0.154819444218566
2018-04-29,-0.8335568522131703,-0.8335568522131703,-0.8335568522131703,-0.6182740919968019,-0.6182740919968019,-0.6182740919968019,-0.4827410456438738,-0.4827410456438738,-0.4827410456438738,-0.39631927959333246,-0.39631927959333246,-0.39631927959333246
2018-05-06,0.608823262861301,0.608823262861301,0.608823262861301,0.31674487391379275,0.31674487391379275,0.31674487391379275,0.5692836866237773,0.5692836866237773,0.5692836866237773,0.31090324134224784,0.31090324134224784,0.31090324134224784
2018-05-13,-0.5178752071108236,-0.5178752071108236,-0.5178752071108236,-0.5720946756910931,-0.5720946756910931,-0.5720946756910931,-0.2332604457223381,-0.2332604457223381,-0.2332604457223381,-0.462087881122039,-0.462087881122039,-0.462087881122039
2018-05-20,-1.8071850140306684,-1.8071850140306684,-1.8071850140306684,-2.163270413775575,-2.163270413775575,-2.163270413775575,-1.4443566501859346,-1.4443566501859346,-1.4443566501859346,-1.6632111752041228,-1.6632111752041228,-1.6632111752041228
2018-05-27,-1.904830145237777,-1.904830145237777,-1.904830145237777,-2.0633202104076194,-2.0633202104076194,-2.0633202104076194,-1.6441836014401272,-1.6441836014401272,-1.6441836014401272,-1.7198431256836049,-1.7198431256836049,-1.7198431256836049
2018-06-03,-1.5031950752258993,-1.5031950752258993,-1.5031950752258993,-1.5275178559716536,-1.5275178559716536,-1.5275178559716536,-1.326346938404018,-1.326346938404018,-1.326346938404018,-1.2107240641840713,-1.2107240641840713,-1.2107240641840713
2018-06-10,-1.860314426391562,-1.860314426391562,-1.860314426391562,-1.967057405630876,-1.967057405630876,-1.967057405630876,-1.7715872411019895,-1.7715872411019895,-1.7715872411019895,-1.7525867572506257,-1.7525867572506257,-1.7525867572506257
2018-06-17,-2.31027110435028,-2.31027110435028,-2.31027110435028,-2.2994153877459618,-2.2994153877459618,-2.2994153877459618,-2.3322265846618495,-2.3322265846618495,-2.3322265846618495,-2.3723574527490583,-2.3723574527490583,-2.3723574527490583
2018-06-24,-2.031593251259197,-2.031593251259197,-2.031593251259197,-2.006403593544132,-2.006403593544132,-2.006403593544132,-1.9694504196091802,-1.9694504196091802,-1.9694504196091802,-2.027622836921379,-2.027622836921379,-2.027622836921379
