Date,FlexShares Disciplined Duration MBSEtf_Open_average,FlexShares Disciplined Duration MBSEtf_Open_max,FlexShares Disciplined Duration MBSEtf_Open_min,FlexShares Disciplined Duration MBSEtf_High_average,FlexShares Disciplined Duration MBSEtf_High_max,FlexShares Disciplined Duration MBSEtf_High_min,FlexShares Disciplined Duration MBSEtf_Low_average,FlexShares Disciplined Duration MBSEtf_Low_max,FlexShares Disciplined Duration MBSEtf_Low_min,FlexShares Disciplined Duration MBSEtf_Close_average,FlexShares Disciplined Duration MBSEtf_Close_max,FlexShares Disciplined Duration MBSEtf_Close_min
2018-05-27,-1.2216624951059565,-1.2216624951059565,-1.2216624951059565,-1.2759651903834375,-1.2759651903834375,-1.2759651903834375,-1.200599550918938,-1.200599550918938,-1.200599550918938,-1.2251006569059508,-1.2251006569059508,-1.2251006569059508
2018-06-03,-1.7587276327314234,-1.7587276327314234,-1.7587276327314234,-1.4233132580017704,-1.4233132580017704,-1.4233132580017704,-1.7433438356255346,-1.7433438356255346,-1.7433438356255346,-1.3991476109104133,-1.3991476109104133,-1.3991476109104133
2018-06-10,-1.074311425658323,-1.074311425658323,-1.074311425658323,-1.1017237800647655,-1.1017237800647655,-1.1017237800647655,-1.2703357231924086,-1.2703357231924086,-1.2703357231924086,-1.2083531525850968,-1.2083531525850968,-1.2083531525850968
2018-06-17,-1.3325103583327291,-1.3325103583327291,-1.3325103583327291,-1.5212317486702487,-1.5212317486702487,-1.5212317486702487,-1.432145232512384,-1.432145232512384,-1.432145232512384,-1.5978282219133504,-1.5978282219133504,-1.5978282219133504
2018-06-24,-1.0593247790050426,-1.0593247790050426,-1.0593247790050426,-1.1432398541957678,-1.1432398541957678,-1.1432398541957678,-1.212152667227413,-1.212152667227413,-1.212152667227413,-1.3496052354409798,-1.3496052354409798,-1.3496052354409798
2018-07-01,-1.0987688094637176,-1.0987688094637176,-1.0987688094637176,-1.0331310223421806,-1.0331310223421806,-1.0331310223421806,-1.022879042739564,-1.022879042739564,-1.022879042739564,-0.7871282151647857,-0.7871282151647857,-0.7871282151647857
2018-07-08,-0.7833978833007302,-0.7833978833007302,-0.7833978833007302,-0.07221167384825602,-0.07221167384825602,-0.07221167384825602,-0.6286803087431454,-0.6286803087431454,-0.6286803087431454,0.14436987709729482,0.14436987709729482,0.14436987709729482
2018-07-15,-0.03580634027048328,-0.03580634027048328,-0.03580634027048328,-0.27923958355120404,-0.27923958355120404,-0.27923958355120404,-0.7883599540692808,-0.7883599540692808,-0.7883599540692808,-0.6867787088902421,-0.6867787088902421,-0.6867787088902421
2018-07-22,-1.039523431219202,-1.039523431219202,-1.039523431219202,-1.1042912644085199,-1.1042912644085199,-1.1042912644085199,-0.944027517157806,-0.944027517157806,-0.944027517157806,-0.9230218341048718,-0.9230218341048718,-0.9230218341048718
2018-07-29,-0.724737144496334,-0.724737144496334,-0.724737144496334,-0.9986628319898162,-0.9986628319898162,-0.9986628319898162,-1.7355122954168987,-1.7355122954168987,-1.7355122954168987,-1.5454278072553291,-1.5454278072553291,-1.5454278072553291
