Date,ProShares UltraShort QQQEtf_Open_average,ProShares UltraShort QQQEtf_Open_max,ProShares UltraShort QQQEtf_Open_min,ProShares UltraShort QQQEtf_High_average,ProShares UltraShort QQQEtf_High_max,ProShares UltraShort QQQEtf_High_min,ProShares UltraShort QQQEtf_Low_average,ProShares UltraShort QQQEtf_Low_max,ProShares UltraShort QQQEtf_Low_min,ProShares UltraShort QQQEtf_Close_average,ProShares UltraShort QQQEtf_Close_max,ProShares UltraShort QQQEtf_Close_min
2018-05-27,-1.4540848529000052,-1.4540848529000052,-1.4540848529000052,-1.3866236073192018,-1.3866236073192018,-1.3866236073192018,-1.6697368469333909,-1.6697368469333909,-1.6697368469333909,-1.6302095911652155,-1.6302095911652155,-1.6302095911652155
2018-06-03,-1.685913779272183,-1.685913779272183,-1.685913779272183,-1.5237813702870517,-1.5237813702870517,-1.5237813702870517,-1.7473868204808498,-1.7473868204808498,-1.7473868204808498,-1.6518120292545195,-1.6518120292545195,-1.6518120292545195
2018-06-10,-1.9063597984124125,-1.9063597984124125,-1.9063597984124125,-1.6730172823684657,-1.6730172823684657,-1.6730172823684657,-1.8829294476805147,-1.8829294476805147,-1.8829294476805147,-1.7806932342120652,-1.7806932342120652,-1.7806932342120652
2018-06-17,-1.657138485582698,-1.657138485582698,-1.657138485582698,-1.407540250716903,-1.407540250716903,-1.407540250716903,-1.605383859025835,-1.605383859025835,-1.605383859025835,-1.4294534668202181,-1.4294534668202181,-1.4294534668202181
2018-06-24,-1.0542066012607136,-1.0542066012607136,-1.0542066012607136,-1.0468695826832475,-1.0468695826832475,-1.0468695826832475,-1.0855867184921648,-1.0855867184921648,-1.0855867184921648,-0.9060382738705746,-0.9060382738705746,-0.9060382738705746
2018-07-01,-1.1265790360131385,-1.1265790360131385,-1.1265790360131385,-1.1426696638344107,-1.1426696638344107,-1.1426696638344107,-1.3971801299895625,-1.3971801299895625,-1.3971801299895625,-1.330495550653002,-1.330495550653002,-1.330495550653002
2018-07-08,-1.7197695272525637,-1.7197695272525637,-1.7197695272525637,-1.646863842722815,-1.646863842722815,-1.646863842722815,-1.7475762280616478,-1.7475762280616478,-1.7475762280616478,-1.623320419807189,-1.623320419807189,-1.623320419807189
2018-07-15,-1.546342305075798,-1.546342305075798,-1.546342305075798,-1.441221405025914,-1.441221405025914,-1.441221405025914,-1.561644295177004,-1.561644295177004,-1.561644295177004,-1.376516918089475,-1.376516918089475,-1.376516918089475
2018-07-22,-1.5425040990011083,-1.5425040990011083,-1.5425040990011083,-1.125131598642726,-1.125131598642726,-1.125131598642726,-1.5215816210455717,-1.5215816210455717,-1.5215816210455717,-1.145926769669229,-1.145926769669229,-1.145926769669229
2018-07-29,-1.261257838072363,-1.261257838072363,-1.261257838072363,-1.257209238407019,-1.257209238407019,-1.257209238407019,-1.2597198717955507,-1.2597198717955507,-1.2597198717955507,-1.2788825083327973,-1.2788825083327973,-1.2788825083327973
2018-08-05,-1.2211172394340069,-1.2211172394340069,-1.2211172394340069,-1.2148033035753245,-1.2148033035753245,-1.2148033035753245,-1.2507792072976953,-1.2507792072976953,-1.2507792072976953,-1.214365945836161,-1.214365945836161,-1.214365945836161
2018-08-12,-1.0029406895846849,-1.0029406895846849,-1.0029406895846849,-0.9814264699893969,-0.9814264699893969,-0.9814264699893969,-1.054823685629498,-1.054823685629498,-1.054823685629498,-1.0527463990558652,-1.0527463990558652,-1.0527463990558652
2018-08-19,-1.1694985326136311,-1.1694985326136311,-1.1694985326136311,-1.2485543051761614,-1.2485543051761614,-1.2485543051761614,-1.2439633239365067,-1.2439633239365067,-1.2439633239365067,-1.2798028391147032,-1.2798028391147032,-1.2798028391147032
2018-08-26,-1.5579747939757376,-1.5579747939757376,-1.5579747939757376,-1.6010907795672373,-1.6010907795672373,-1.6010907795672373,-1.6331489387856055,-1.6331489387856055,-1.6331489387856055,-1.6104156617058274,-1.6104156617058274,-1.6104156617058274
2018-09-02,-0.8175855299673478,-0.8175855299673478,-0.8175855299673478,-0.9075824373262497,-0.9075824373262497,-0.9075824373262497,-1.0073650697622845,-1.0073650697622845,-1.0073650697622845,-0.9132126164418842,-0.9132126164418842,-0.9132126164418842
2018-09-09,-1.2263077362222552,-1.2263077362222552,-1.2263077362222552,-1.19485244756081,-1.19485244756081,-1.19485244756081,-1.2275416051865584,-1.2275416051865584,-1.2275416051865584,-1.2275966698472922,-1.2275966698472922,-1.2275966698472922
2018-09-16,-1.3359894798630896,-1.3359894798630896,-1.3359894798630896,-1.2381311063377674,-1.2381311063377674,-1.2381311063377674,-1.2532306225822507,-1.2532306225822507,-1.2532306225822507,-1.1388922956204073,-1.1388922956204073,-1.1388922956204073
2018-09-23,-1.3047243839068337,-1.3047243839068337,-1.3047243839068337,-1.4414926504434955,-1.4414926504434955,-1.4414926504434955,-1.361961789135662,-1.361961789135662,-1.361961789135662,-1.4288381767969918,-1.4288381767969918,-1.4288381767969918
2018-09-30,-0.8141258367601594,-0.8141258367601594,-0.8141258367601594,-0.3147111180076509,-0.3147111180076509,-0.3147111180076509,-0.7944257545752887,-0.7944257545752887,-0.7944257545752887,-0.46304309880284317,-0.46304309880284317,-0.46304309880284317
2018-10-07,0.762909645764695,0.762909645764695,0.762909645764695,1.2754451877303028,1.2754451877303028,1.2754451877303028,0.8029708792923704,0.8029708792923704,0.8029708792923704,0.7552938716451549,0.7552938716451549,0.7552938716451549
2018-10-14,0.7431574893884915,0.7431574893884915,0.7431574893884915,0.923244749118878,0.923244749118878,0.923244749118878,0.568302531946473,0.568302531946473,0.568302531946473,1.084095693463036,1.084095693463036,1.084095693463036
2018-10-21,2.4916017241691315,2.4916017241691315,2.4916017241691315,2.3619520058587016,2.3619520058587016,2.3619520058587016,1.9035667975570072,1.9035667975570072,1.9035667975570072,2.2201169527666456,2.2201169527666456,2.2201169527666456
2018-10-28,0.9335408165701017,0.9335408165701017,0.9335408165701017,1.286223746611266,1.286223746611266,1.286223746611266,1.0832866328472304,1.0832866328472304,1.0832866328472304,1.3546986243757335,1.3546986243757335,1.3546986243757335
2018-11-04,0.6058914705881874,0.6058914705881874,0.6058914705881874,0.8051622245798995,0.8051622245798995,0.8051622245798995,0.8650125459322624,0.8650125459322624,0.8650125459322624,0.833689366298986,0.833689366298986,0.833689366298986
2018-11-11,1.8618709488686587,1.8618709488686587,1.8618709488686587,1.613492018464899,1.613492018464899,1.613492018464899,1.9738104862832064,1.9738104862832064,1.9738104862832064,1.6907105188931124,1.6907105188931124,1.6907105188931124
2018-11-18,2.7408583574815326,2.7408583574815326,2.7408583574815326,2.482866905804936,2.482866905804936,2.482866905804936,2.881988606788774,2.881988606788774,2.881988606788774,2.7545329294095273,2.7545329294095273,2.7545329294095273
2018-11-25,0.8653978718567231,0.8653978718567231,0.8653978718567231,0.773335278843218,0.773335278843218,0.773335278843218,0.9528767479040069,0.9528767479040069,0.9528767479040069,0.6690200403038261,0.6690200403038261,0.6690200403038261
2018-12-02,1.077687987137125,1.077687987137125,1.077687987137125,1.6193240654664611,1.6193240654664611,1.6193240654664611,1.2034020891041106,1.2034020891041106,1.2034020891041106,1.763121658503456,1.763121658503456,1.763121658503456
2018-12-09,1.3759553380223972,1.3759553380223972,1.3759553380223972,1.450602791294738,1.450602791294738,1.450602791294738,1.56328204530763,1.56328204530763,1.56328204530763,1.5982470700271898,1.5982470700271898,1.5982470700271898
2018-12-16,2.477723378309231,2.477723378309231,2.477723378309231,2.839499718402923,2.839499718402923,2.839499718402923,2.5915595368342728,2.5915595368342728,2.5915595368342728,2.866678840199395,2.866678840199395,2.866678840199395
2018-12-23,1.720443515067271,1.720443515067271,1.720443515067271,1.5953970171856404,1.5953970171856404,1.5953970171856404,1.7203530938047804,1.7203530938047804,1.7203530938047804,1.5629861304599042,1.5629861304599042,1.5629861304599042
2018-12-30,1.701846184234838,1.701846184234838,1.701846184234838,1.3964347722307233,1.3964347722307233,1.3964347722307233,1.2580995155829273,1.2580995155829273,1.2580995155829273,0.9508673814820356,0.9508673814820356,0.9508673814820356
2019-01-06,0.5116416170326965,0.5116416170326965,0.5116416170326965,0.32620422066137983,0.32620422066137983,0.32620422066137983,0.6737356647431703,0.6737356647431703,0.6737356647431703,0.3755730272498912,0.3755730272498912,0.3755730272498912
2019-01-13,-0.08006518848609921,-0.08006518848609921,-0.08006518848609921,-0.18307545329098787,-0.18307545329098787,-0.18307545329098787,-0.058576098961614045,-0.058576098961614045,-0.058576098961614045,-0.1849138134996323,-0.1849138134996323,-0.1849138134996323
2019-01-20,-0.09528331659505426,-0.09528331659505426,-0.09528331659505426,-0.25001265583068616,-0.25001265583068616,-0.25001265583068616,-0.06832768337263982,-0.06832768337263982,-0.06832768337263982,-0.24992992845302708,-0.24992992845302708,-0.24992992845302708
2019-01-27,-0.5312975397574602,-0.5312975397574602,-0.5312975397574602,-0.677941781276185,-0.677941781276185,-0.677941781276185,-0.5418222779462499,-0.5418222779462499,-0.5418222779462499,-0.5797783996155642,-0.5797783996155642,-0.5797783996155642
2019-02-03,-0.5484973617107091,-0.5484973617107091,-0.5484973617107091,-0.7112872584596543,-0.7112872584596543,-0.7112872584596543,-0.6257385290638857,-0.6257385290638857,-0.6257385290638857,-0.7736035695493281,-0.7736035695493281,-0.7736035695493281
2019-02-10,-1.349150307789601,-1.349150307789601,-1.349150307789601,-1.320070741769128,-1.320070741769128,-1.320070741769128,-1.266120261751239,-1.266120261751239,-1.266120261751239,-1.2491255391980327,-1.2491255391980327,-1.2491255391980327
2019-02-17,-1.323998795365903,-1.323998795365903,-1.323998795365903,-1.3892793291369634,-1.3892793291369634,-1.3892793291369634,-1.367799634805476,-1.367799634805476,-1.367799634805476,-1.3514112431261114,-1.3514112431261114,-1.3514112431261114
2019-02-24,-1.4958741425518163,-1.4958741425518163,-1.4958741425518163,-1.3913024793632958,-1.3913024793632958,-1.3913024793632958,-1.460525106704183,-1.460525106704183,-1.460525106704183,-1.4068474857850635,-1.4068474857850635,-1.4068474857850635
2019-03-03,-0.8812516195809814,-0.8812516195809814,-0.8812516195809814,-0.940150396354823,-0.940150396354823,-0.940150396354823,-0.9821649392187918,-0.9821649392187918,-0.9821649392187918,-1.0007234694878673,-1.0007234694878673,-1.0007234694878673
2019-03-10,-1.5853984911574548,-1.5853984911574548,-1.5853984911574548,-1.5478781367782142,-1.5478781367782142,-1.5478781367782142,-1.709682508682011,-1.709682508682011,-1.709682508682011,-1.5297079851646687,-1.5297079851646687,-1.5297079851646687
2019-03-17,-1.8077700981165248,-1.8077700981165248,-1.8077700981165248,-1.524344267929997,-1.524344267929997,-1.524344267929997,-1.8426658237259184,-1.8426658237259184,-1.8426658237259184,-1.45428430888968,-1.45428430888968,-1.45428430888968
2019-03-24,-1.4715196679998084,-1.4715196679998084,-1.4715196679998084,-1.3935254246246187,-1.3935254246246187,-1.3935254246246187,-1.4602561676687176,-1.4602561676687176,-1.4602561676687176,-1.4039043741912827,-1.4039043741912827,-1.4039043741912827
2019-03-31,-1.6171987581146021,-1.6171987581146021,-1.6171987581146021,-1.5721064835724168,-1.5721064835724168,-1.5721064835724168,-1.6446874710870167,-1.6446874710870167,-1.6446874710870167,-1.559269206833083,-1.559269206833083,-1.559269206833083
2019-04-07,-1.5272296519456943,-1.5272296519456943,-1.5272296519456943,-1.4511665408494752,-1.4511665408494752,-1.4511665408494752,-1.5373043162945348,-1.5373043162945348,-1.5373043162945348,-1.4533480620742467,-1.4533480620742467,-1.4533480620742467
2019-04-14,-1.4490083459083951,-1.4490083459083951,-1.4490083459083951,-1.3603949218774607,-1.3603949218774607,-1.3603949218774607,-1.4565586638928079,-1.4565586638928079,-1.4565586638928079,-1.379707805360244,-1.379707805360244,-1.379707805360244
2019-04-21,-1.427431381493088,-1.427431381493088,-1.427431381493088,-1.3296493674540486,-1.3296493674540486,-1.3296493674540486,-1.4711859539501133,-1.4711859539501133,-1.4711859539501133,-1.396369829235748,-1.396369829235748,-1.396369829235748
2019-04-28,-1.2517346449737423,-1.2517346449737423,-1.2517346449737423,-1.224994196915814,-1.224994196915814,-1.224994196915814,-1.3425798939258078,-1.3425798939258078,-1.3425798939258078,-1.275100902514927,-1.275100902514927,-1.275100902514927
2019-05-05,-0.8617259352852291,-0.8617259352852291,-0.8617259352852291,-0.7288228256135866,-0.7288228256135866,-0.7288228256135866,-0.9588147901864125,-0.9588147901864125,-0.9588147901864125,-0.9210612181913811,-0.9210612181913811,-0.9210612181913811
2019-05-12,-0.7541236810414927,-0.7541236810414927,-0.7541236810414927,-0.818008636894752,-0.818008636894752,-0.818008636894752,-0.8998099144262605,-0.8998099144262605,-0.8998099144262605,-0.7522860557308515,-0.7522860557308515,-0.7522860557308515
2019-05-19,-0.37618090606646026,-0.37618090606646026,-0.37618090606646026,-0.3404864078199447,-0.3404864078199447,-0.3404864078199447,-0.34647190436225755,-0.34647190436225755,-0.34647190436225755,-0.2337604206707535,-0.2337604206707535,-0.2337604206707535
2019-05-26,0.21488531183043422,0.21488531183043422,0.21488531183043422,0.2066297840530349,0.2066297840530349,0.2066297840530349,0.26748221857707966,0.26748221857707966,0.26748221857707966,0.3403858734171226,0.3403858734171226,0.3403858734171226
2019-06-02,-0.18275124864913767,-0.18275124864913767,-0.18275124864913767,-0.2774308871132025,-0.2774308871132025,-0.2774308871132025,-0.466413980731178,-0.466413980731178,-0.466413980731178,-0.46264309627114314,-0.46264309627114314,-0.46264309627114314
2019-06-09,-0.5790913037981186,-0.5790913037981186,-0.5790913037981186,-0.6527981961922015,-0.6527981961922015,-0.6527981961922015,-0.5429028537549724,-0.5429028537549724,-0.5429028537549724,-0.5721163337696169,-0.5721163337696169,-0.5721163337696169
2019-06-16,-1.220837999615062,-1.220837999615062,-1.220837999615062,-1.3184787783113214,-1.3184787783113214,-1.3184787783113214,-1.2580245711573723,-1.2580245711573723,-1.2580245711573723,-1.2272665246300647,-1.2272665246300647,-1.2272665246300647
2019-06-23,-1.0932758947306784,-1.0932758947306784,-1.0932758947306784,-1.1225748611330633,-1.1225748611330633,-1.1225748611330633,-0.9989556737047426,-0.9989556737047426,-0.9989556737047426,-1.0491900343067606,-1.0491900343067606,-1.0491900343067606
2019-06-30,-1.3761557614317135,-1.3761557614317135,-1.3761557614317135,-1.4270080594088688,-1.4270080594088688,-1.4270080594088688,-1.4225309354117326,-1.4225309354117326,-1.4225309354117326,-1.4782351105485914,-1.4782351105485914,-1.4782351105485914
2019-07-07,-1.5323985402085618,-1.5323985402085618,-1.5323985402085618,-1.628180558938794,-1.628180558938794,-1.628180558938794,-1.5481942825546697,-1.5481942825546697,-1.5481942825546697,-1.6055528294092474,-1.6055528294092474,-1.6055528294092474
2019-07-14,-1.5158568345667447,-1.5158568345667447,-1.5158568345667447,-1.2951100558718294,-1.2951100558718294,-1.2951100558718294,-1.438587558432904,-1.438587558432904,-1.438587558432904,-1.15749104610162,-1.15749104610162,-1.15749104610162
2019-07-21,-1.596409893518969,-1.596409893518969,-1.596409893518969,-1.711760778015562,-1.711760778015562,-1.711760778015562,-1.6438268836124261,-1.6438268836124261,-1.6438268836124261,-1.6575210063458294,-1.6575210063458294,-1.6575210063458294
2019-07-28,-0.682406421291216,-0.682406421291216,-0.682406421291216,-0.4542016943826755,-0.4542016943826755,-0.4542016943826755,-0.571258749874747,-0.571258749874747,-0.571258749874747,-0.4565794543707838,-0.4565794543707838,-0.4565794543707838
2019-08-04,-0.4596091779368113,-0.4596091779368113,-0.4596091779368113,-0.2689986289302474,-0.2689986289302474,-0.2689986289302474,-0.43408968199970316,-0.43408968199970316,-0.43408968199970316,-0.30555165858007727,-0.30555165858007727,-0.30555165858007727
2019-08-11,0.08062200315229082,0.08062200315229082,0.08062200315229082,-0.09309704922407647,-0.09309704922407647,-0.09309704922407647,-0.08102389103243447,-0.08102389103243447,-0.08102389103243447,-0.1497881692106629,-0.1497881692106629,-0.1497881692106629
2019-08-18,-0.369638808807229,-0.369638808807229,-0.369638808807229,0.30497102166326334,0.30497102166326334,0.30497102166326334,-0.4831373408170239,-0.4831373408170239,-0.4831373408170239,0.3952012706758659,0.3952012706758659,0.3952012706758659
2019-08-25,-0.7285546044617262,-0.7285546044617262,-0.7285546044617262,-0.5391368862141553,-0.5391368862141553,-0.5391368862141553,-0.5821784413140592,-0.5821784413140592,-0.5821784413140592,-0.5314486319346466,-0.5314486319346466,-0.5314486319346466
2019-09-01,-1.1405391519777126,-1.1405391519777126,-1.1405391519777126,-1.2283148938750714,-1.2283148938750714,-1.2283148938750714,-1.0428755362328277,-1.0428755362328277,-1.0428755362328277,-1.1215441121629033,-1.1215441121629033,-1.1215441121629033
2019-09-08,-1.1821545745123845,-1.1821545745123845,-1.1821545745123845,-1.2819940417820959,-1.2819940417820959,-1.2819940417820959,-1.1514708699576122,-1.1514708699576122,-1.1514708699576122,-1.1790254657366703,-1.1790254657366703,-1.1790254657366703
2019-09-15,-1.1064767480460633,-1.1064767480460633,-1.1064767480460633,-0.9204278723544738,-0.9204278723544738,-0.9204278723544738,-1.0510939842446319,-1.0510939842446319,-1.0510939842446319,-0.8658910542634726,-0.8658910542634726,-0.8658910542634726
2019-09-22,-0.6856188528770446,-0.6856188528770446,-0.6856188528770446,-0.3330627930075136,-0.3330627930075136,-0.3330627930075136,-0.5945026438741559,-0.5945026438741559,-0.5945026438741559,-0.40792497889490437,-0.40792497889490437,-0.40792497889490437
2019-09-29,-0.24176375808558384,-0.24176375808558384,-0.24176375808558384,-0.45715351671986365,-0.45715351671986365,-0.45715351671986365,-0.44953126260081466,-0.44953126260081466,-0.44953126260081466,-0.6204315247608881,-0.6204315247608881,-0.6204315247608881
2019-10-06,-0.7575847611459033,-0.7575847611459033,-0.7575847611459033,-0.9859051127379429,-0.9859051127379429,-0.9859051127379429,-0.9497773215791383,-0.9497773215791383,-0.9497773215791383,-0.9007484504947865,-0.9007484504947865,-0.9007484504947865
2019-10-13,-1.2076066667758778,-1.2076066667758778,-1.2076066667758778,-1.0245807025699298,-1.0245807025699298,-1.0245807025699298,-1.213836579373895,-1.213836579373895,-1.213836579373895,-1.0903572811362778,-1.0903572811362778,-1.0903572811362778
2019-10-20,-1.2207001335817098,-1.2207001335817098,-1.2207001335817098,-1.4923699400093846,-1.4923699400093846,-1.4923699400093846,-1.6351806948819048,-1.6351806948819048,-1.6351806948819048,-1.8012625980591912,-1.8012625980591912,-1.8012625980591912
2019-10-27,-2.203488502361967,-2.203488502361967,-2.203488502361967,-2.2016346430949665,-2.2016346430949665,-2.2016346430949665,-2.222154032882614,-2.222154032882614,-2.222154032882614,-2.2155254986192943,-2.2155254986192943,-2.2155254986192943
2019-11-03,-2.201703369422939,-2.201703369422939,-2.201703369422939,-2.121697904782277,-2.121697904782277,-2.121697904782277,-2.2497510044360527,-2.2497510044360527,-2.2497510044360527,-2.1857524746418076,-2.1857524746418076,-2.1857524746418076
2019-11-10,-2.228163283866289,-2.228163283866289,-2.228163283866289,-2.108159180264171,-2.108159180264171,-2.108159180264171,-2.1424077931029073,-2.1424077931029073,-2.1424077931029073,-2.0476452540276813,-2.0476452540276813,-2.0476452540276813
2019-11-17,-1.8228599962469911,-1.8228599962469911,-1.8228599962469911,-1.6597889278850082,-1.6597889278850082,-1.6597889278850082,-1.7587117954329916,-1.7587117954329916,-1.7587117954329916,-1.6584554526953459,-1.6584554526953459,-1.6584554526953459
