Date,First Trust Total US Market AlphaDEX_Open_average,First Trust Total US Market AlphaDEX_Open_max,First Trust Total US Market AlphaDEX_Open_min,First Trust Total US Market AlphaDEX_High_average,First Trust Total US Market AlphaDEX_High_max,First Trust Total US Market AlphaDEX_High_min,First Trust Total US Market AlphaDEX_Low_average,First Trust Total US Market AlphaDEX_Low_max,First Trust Total US Market AlphaDEX_Low_min,First Trust Total US Market AlphaDEX_Close_average,First Trust Total US Market AlphaDEX_Close_max,First Trust Total US Market AlphaDEX_Close_min
2018-04-08,-0.3873629378316484,-0.3873629378316484,-0.3873629378316484,-0.41941187164387456,-0.41941187164387456,-0.41941187164387456,-0.24147136318276577,-0.24147136318276577,-0.24147136318276577,-0.37427746332336265,-0.37427746332336265,-0.37427746332336265
2018-04-15,0.11855485167448096,0.11855485167448096,0.11855485167448096,0.0548594771932236,0.0548594771932236,0.0548594771932236,0.21154853965055034,0.21154853965055034,0.21154853965055034,0.09397241396171715,0.09397241396171715,0.09397241396171715
2018-04-22,-0.3687995241602013,-0.3687995241602013,-0.3687995241602013,0.16280393139379087,0.16280393139379087,0.16280393139379087,-0.18593907867852938,-0.18593907867852938,-0.18593907867852938,0.20409004977808148,0.20409004977808148,0.20409004977808148
2018-04-29,-0.36833153215657827,-0.36833153215657827,-0.36833153215657827,-0.49930911203688444,-0.49930911203688444,-0.49930911203688444,-0.21959907213631982,-0.21959907213631982,-0.21959907213631982,-0.47815355169898416,-0.47815355169898416,-0.47815355169898416
2018-05-06,1.1723899699714684,1.1723899699714684,1.1723899699714684,1.410827935446189,1.410827935446189,1.410827935446189,1.2065834982065249,1.2065834982065249,1.2065834982065249,1.3434524575867042,1.3434524575867042,1.3434524575867042
2018-05-13,1.736326686938326,1.736326686938326,1.736326686938326,1.677323756527645,1.677323756527645,1.677323756527645,1.4764664447147486,1.4764664447147486,1.4764664447147486,1.526939768756462,1.526939768756462,1.526939768756462
2018-05-20,1.4516664316867076,1.4516664316867076,1.4516664316867076,1.4019431620665237,1.4019431620665237,1.4019431620665237,1.4648111795765448,1.4648111795765448,1.4648111795765448,1.4055380543965512,1.4055380543965512,1.4055380543965512
2018-05-27,1.2432965241970042,1.2432965241970042,1.2432965241970042,1.1976427243595245,1.1976427243595245,1.1976427243595245,1.326473483911608,1.326473483911608,1.326473483911608,1.2731155617823704,1.2731155617823704,1.2731155617823704
2018-06-03,1.5611469412864216,1.5611469412864216,1.5611469412864216,1.7089129372433085,1.7089129372433085,1.7089129372433085,1.6395995463466528,1.6395995463466528,1.6395995463466528,1.7793739492694358,1.7793739492694358,1.7793739492694358
2018-06-10,1.5921212859497393,1.5921212859497393,1.5921212859497393,1.6093552899695196,1.6093552899695196,1.6093552899695196,1.6534004542977083,1.6534004542977083,1.6534004542977083,1.6607225396573453,1.6607225396573453,1.6607225396573453
